id_proposicao,id_votacao,objeto_votacao,datetime,votacao_secreta,link_votacao,ano
102855,4963,Votação da MSF 134/2011 (Escolha de chefe de missão diplomática).,2011-12-13,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=102855&p_cod_materia_f=102855&p_cod_sessao_votacao_i=4963&p_cod_sessao_votacao_f=4963,2011
102851,4964,Votação da MSF 135/2011 (Escolha de chefe de missão diplomática).,2011-12-13,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=102851&p_cod_materia_f=102851&p_cod_sessao_votacao_i=4964&p_cod_sessao_votacao_f=4964,2011
102852,4965,Votação da MSF 136/2011 (Escolha de chefe de missão diplomática).,2011-12-13,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=102852&p_cod_materia_f=102852&p_cod_sessao_votacao_i=4965&p_cod_sessao_votacao_f=4965,2011
102856,4966,Votação da MSF 138/2011 (Escolha de chefe de missão diplomática).,2011-12-13,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=102856&p_cod_materia_f=102856&p_cod_sessao_votacao_i=4966&p_cod_sessao_votacao_f=4966,2011
79842,4045,Escolha do Sr. Raimundo Carreiro Silva para exercer o cargo de Ministro do Tribunal de Contas da União.,2007-02-07,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=79842&p_cod_materia_f=79842&p_cod_sessao_votacao_i=4045&p_cod_sessao_votacao_f=4045,2007
79870,4046,"Votação do Projeto de Resolução nº 2, de 2007.",2007-02-07,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=79870&p_cod_materia_f=79870&p_cod_sessao_votacao_i=4046&p_cod_sessao_votacao_f=4046,2007
78488,4047,"Votação (1º Turno) do Projeto de Lei do Senado nº 229, de 2006 - Complementar.",2007-02-07,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=78488&p_cod_materia_f=78488&p_cod_sessao_votacao_i=4047&p_cod_sessao_votacao_f=4047,2007
78488,4041,"Votação (2º turno) do Projeto de Lei do Senado nº 229, de 2006 - Complementar.",2007-02-13,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=78488&p_cod_materia_f=78488&p_cod_sessao_votacao_i=4041&p_cod_sessao_votacao_f=4041,2007
77760,4042,"Votação do Substitutivo (Emenda nº 1-CCJ) ao Projeto de Lei do Senado nº 134, de 2006 - Complementar.",2007-02-13,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=77760&p_cod_materia_f=77760&p_cod_sessao_votacao_i=4042&p_cod_sessao_votacao_f=4042,2007
79777,4043,Escolha da Sra. Maria Luiza Ribeiro Viotti para exercer o cargo de Representante Permanente do Brasil junto às Nações Unidas.,2007-02-13,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=79777&p_cod_materia_f=79777&p_cod_sessao_votacao_i=4043&p_cod_sessao_votacao_f=4043,2007
79820,4044,Escolha da Sra. Maria Dulce Silva Barros para exercer o cargo de Embaixadora do Brasil junto à República de Cabo Verde.,2007-02-13,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=79820&p_cod_materia_f=79820&p_cod_sessao_votacao_i=4044&p_cod_sessao_votacao_f=4044,2007
79756,4048,Escolha da Sra. Maria Elizabeth Guimarães Teixeira Rocha para exercer o cargo de Ministra do Superior Tribunal Militar.,2007-02-28,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=79756&p_cod_materia_f=79756&p_cod_sessao_votacao_i=4048&p_cod_sessao_votacao_f=4048,2007
79336,4049,"Votação da Medida Provisória nº 330, de 2006.",2007-02-28,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=79336&p_cod_materia_f=79336&p_cod_sessao_votacao_i=4049&p_cod_sessao_votacao_f=4049,2007
63526,4050,"Votação do Substitutivo à PEC 81, de 2003 (1º Turno).",2007-03-07,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=63526&p_cod_materia_f=63526&p_cod_sessao_votacao_i=4050&p_cod_sessao_votacao_f=4050,2007
41052,4051,"Votação do Substitutivo à PEC 64, de 1999. (2º Turno).",2007-03-07,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=41052&p_cod_materia_f=41052&p_cod_sessao_votacao_i=4051&p_cod_sessao_votacao_f=4051,2007
79892,4052,Escolha do Sr. Ronaldo Mota Sardenberg para exercer o cargo de Membro do Conselho Direitor da Agência Nacional de Telecomunicações - ANATEL.,2007-03-07,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=79892&p_cod_materia_f=79892&p_cod_sessao_votacao_i=4052&p_cod_sessao_votacao_f=4052,2007
80016,4053,Escolha do Sr. William de Oliveira Barros para exercer o cargo de Ministro do Superior Tribunal Militar.,2007-03-07,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=80016&p_cod_materia_f=80016&p_cod_sessao_votacao_i=4053&p_cod_sessao_votacao_f=4053,2007
79712,4054,"Votação da expressão ""Funcional Programática 2084513420080"", destacada, constante do anexo da MPV.",2007-03-27,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=79712&p_cod_materia_f=79712&p_cod_sessao_votacao_i=4054&p_cod_sessao_votacao_f=4054,2007
79821,4055,Escolha do Sr. Hildebrando Tadeu Nascimento Valladares para exercer o cargo de embaixador do Brasil junto à República da Costa Rica.,2007-03-28,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=79821&p_cod_materia_f=79821&p_cod_sessao_votacao_i=4055&p_cod_sessao_votacao_f=4055,2007
79822,4056,Escolha do Sr. Vitor Candido Paim Gobato para exercer o cargo de Embaixador do Brasil junto à República da Romênia.,2007-03-28,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=79822&p_cod_materia_f=79822&p_cod_sessao_votacao_i=4056&p_cod_sessao_votacao_f=4056,2007
80127,4057,Escolha do Sr. Celso Marcos Vieira de Souza para exercer o cargo de Embaixador do Brasil junto à República Portuguesa.,2007-03-28,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=80127&p_cod_materia_f=80127&p_cod_sessao_votacao_i=4057&p_cod_sessao_votacao_f=4057,2007
80268,4058,Escolha do Sr. Raul de Taunay para exercer o cargo de Embaixador do Brasil junto à República de Zimbábue.,2007-03-28,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=80268&p_cod_materia_f=80268&p_cod_sessao_votacao_i=4058&p_cod_sessao_votacao_f=4058,2007
80252,4059,Escolha do Sr. Antonio Domingos Teixeira Bedran para exercer o cargo de Membro do Conselho Diretor da Agência Nacional de Telecomunicações - Anatel.,2007-04-17,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=80252&p_cod_materia_f=80252&p_cod_sessao_votacao_i=4059&p_cod_sessao_votacao_f=4059,2007
80351,4060,Escolha do Sr. Fausto Pereira dos Santos para ser reconduzido ao cargo de Diretor da Agência Nacional de Saúde Suplementar - ANS.,2007-04-17,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=80351&p_cod_materia_f=80351&p_cod_sessao_votacao_i=4060&p_cod_sessao_votacao_f=4060,2007
80541,4061,Escolha do Sr. Eli Loria para exercer o cargo de Diretor da Comissão de Valores Mobiliários - CVM.,2007-04-17,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=80541&p_cod_materia_f=80541&p_cod_sessao_votacao_i=4061&p_cod_sessao_votacao_f=4061,2007
80646,4062,Escolha do Sr. Mário Gomes Torós para exercer o cargo de Diretor do Banco Central do Brasil.,2007-04-24,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=80646&p_cod_materia_f=80646&p_cod_sessao_votacao_i=4062&p_cod_sessao_votacao_f=4062,2007
80452,4063,Escolha do Sr. José Agenor Álvares da Silva para exercer o cargo de diretor da Agência Nacional de Vigilância Sanitária - Anvisa.,2007-04-24,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=80452&p_cod_materia_f=80452&p_cod_sessao_votacao_i=4063&p_cod_sessao_votacao_f=4063,2007
80645,4064,Escolha do Sr. Manoel Antonio da Fonseca Couto Gomes Pereira para exercer o cargo de Embaixador do Brasil junto à Nova Zelândia.,2007-05-09,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=80645&p_cod_materia_f=80645&p_cod_sessao_votacao_i=4064&p_cod_sessao_votacao_f=4064,2007
80870,4065,Escolha do Ministro César Asfor Rocha para compor o Conselho Nacional de Justiça.,2007-05-09,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=80870&p_cod_materia_f=80870&p_cod_sessao_votacao_i=4065&p_cod_sessao_votacao_f=4065,2007
80758,4066,Escolha do Doutor Napoleão Nunes Maia Filho para compor o Superior Tribunal de Justiça.,2007-05-09,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=80758&p_cod_materia_f=80758&p_cod_sessao_votacao_i=4066&p_cod_sessao_votacao_f=4066,2007
80756,4067,Escolha da Doutora Maria de Assis Calsing para compor o Tribunal Superior do Trabalho.,2007-05-09,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=80756&p_cod_materia_f=80756&p_cod_sessao_votacao_i=4067&p_cod_sessao_votacao_f=4067,2007
80757,4068,Escolha da Doutora Dora Maria da Costa para compor o Tribunal Superior do Trabalho.,2007-05-09,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=80757&p_cod_materia_f=80757&p_cod_sessao_votacao_i=4068&p_cod_sessao_votacao_f=4068,2007
80493,4069,Votação do art. 23 do Projeto de Lei do Conversão nº 5/2007.,2007-05-16,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=80493&p_cod_materia_f=80493&p_cod_sessao_votacao_i=4069&p_cod_sessao_votacao_f=4069,2007
80614,4070,"Votação da Emenda nº 194 ao Projeto de Lei de Conversao nº 7, de 2007.",2007-05-22,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=80614&p_cod_materia_f=80614&p_cod_sessao_votacao_i=4070&p_cod_sessao_votacao_f=4070,2007
80664,4071,"Votação da Emenda nº 64 ao Projeto de Lei de Convenção nº 9, de 2007.",2007-05-23,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=80664&p_cod_materia_f=80664&p_cod_sessao_votacao_i=4071&p_cod_sessao_votacao_f=4071,2007
80712,4072,"Votação do Projeto de Lei de Conversão nº 10, de 2007.",2007-05-29,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=80712&p_cod_materia_f=80712&p_cod_sessao_votacao_i=4072&p_cod_sessao_votacao_f=4072,2007
80975,4073,Escolha do Sr. Renaldo Quintas Magioli para exercer o cargo de Ministro do Superior Tribunal Militar.,2007-05-30,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=80975&p_cod_materia_f=80975&p_cod_sessao_votacao_i=4073&p_cod_sessao_votacao_f=4073,2007
80976,4074,Escolha do Sr. Francisco Jose da Silva Fernandes para exercer o cargo de Ministro do Superior Tribunal Militar.,2007-05-30,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=80976&p_cod_materia_f=80976&p_cod_sessao_votacao_i=4074&p_cod_sessao_votacao_f=4074,2007
80808,4075,Escolha do Sr. Eduardo Flores Vieira para ser reconduzido ao cargo Defensor Público-Geral da União do Ministério da Justiça.,2007-05-30,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=80808&p_cod_materia_f=80808&p_cod_sessao_votacao_i=4075&p_cod_sessao_votacao_f=4075,2007
80871,4076,"Escolha do Dr. Mairan Gonçalves Maia Junior, Juiz do Tribunal Regional Federal da 3ª Região, para compor o Conselho Nacional de Justiça, Biênio 2007/2009.",2007-06-14,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=80871&p_cod_materia_f=80871&p_cod_sessao_votacao_i=4076&p_cod_sessao_votacao_f=4076,2007
80872,4105,"Escolha do Dr. Jorge Antonio Maurique, Juiz da Vara Federal de Execuções Fiscais de Florianópolis, Santa Catarina, para compor o Conselho Nacional de Justiça, Biênio 2007/2009.",2007-06-14,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=80872&p_cod_materia_f=80872&p_cod_sessao_votacao_i=4105&p_cod_sessao_votacao_f=4105,2007
80969,4106,"Escolha do Dr. Altino Pedroza dos Santos, Juiz do Tribunal Regional do Trabalho da 9ª Região, para compor o Conselho Nacional de Justiça, Biênio 2007/2009.",2007-06-14,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=80969&p_cod_materia_f=80969&p_cod_sessao_votacao_i=4106&p_cod_sessao_votacao_f=4106,2007
80970,4107,"Escolha do Dr. Antônio Umberto de Souza Júnior, Juiz Titular da 6ª Vara do Trabalho de Brasilia, para compor o Conselho Nacional de Justiça, Biênio 2007/2009.",2007-06-14,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=80970&p_cod_materia_f=80970&p_cod_sessao_votacao_i=4107&p_cod_sessao_votacao_f=4107,2007
80971,4108,"Escolha do Ministro Gelson de Azevedo, do Tribunal Superior do Trabalho, para compor o Conselho Nacional de Justiça, Biênio 2007/2009.",2007-06-14,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=80971&p_cod_materia_f=80971&p_cod_sessao_votacao_i=4108&p_cod_sessao_votacao_f=4108,2007
81069,4109,"Escolha do Dr. Joaquim Falcão para compor o Conselho Nacional de Justiça, Biênio 2007/2009.",2007-06-14,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=81069&p_cod_materia_f=81069&p_cod_sessao_votacao_i=4109&p_cod_sessao_votacao_f=4109,2007
81072,4110,"Escolha do Dr. Paulo Luiz Netto Lôbo para compor o Conselho Nacional de Justiça, Biênio 2007/2009.",2007-06-14,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=81072&p_cod_materia_f=81072&p_cod_sessao_votacao_i=4110&p_cod_sessao_votacao_f=4110,2007
81073,4111,"Escolha do Dr. Técio Lins e Silva, para compor o Conselho Nacional de Justiça, Biênio 2007/2009.",2007-06-14,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=81073&p_cod_materia_f=81073&p_cod_sessao_votacao_i=4111&p_cod_sessao_votacao_f=4111,2007
81109,4112,"Escolha do Desembargador Rui Stoco, do Tribunal de Justiça do Estado de São Paulo, para compor o Conselho Nacional de Justiça, Biênio 2007/2009.",2007-06-14,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=81109&p_cod_materia_f=81109&p_cod_sessao_votacao_i=4112&p_cod_sessao_votacao_f=4112,2007
81110,4113,"Escolha do Dra. Andréa Maciel Pachá, Juíza de 1º grau vinculada ao Tribunal de Justiça do Estado do Rio de Janeiro, para compor o Conselho Nacional de Justiça, Biênio 2007/2009.",2007-06-14,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=81110&p_cod_materia_f=81110&p_cod_sessao_votacao_i=4113&p_cod_sessao_votacao_f=4113,2007
81394,4114,"Escolha do Dr. José Adonis Callou de Araújo Sá, Procurador Regional da República, integrante do Ministério Público Federal, para compor o Conselho Nacional de Justiça, Biênio 2007/2009.",2007-06-14,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=81394&p_cod_materia_f=81394&p_cod_sessao_votacao_i=4114&p_cod_sessao_votacao_f=4114,2007
81395,4115,"Escolha do Dr. Felipe Locke Cavalcanti, Promotor de Justiça, integrante do Ministério Público do Estado de São Paulo, para compor o Conselho Nacional de Justiça, Biênio 2007/2009.",2007-06-14,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=81395&p_cod_materia_f=81395&p_cod_sessao_votacao_i=4115&p_cod_sessao_votacao_f=4115,2007
80873,4088,"Escolha do Dr. Paulo de Freitas Barata, Juiz do Tribunal Regional da 2ª Região, para compor o Conselho Nacional do Ministerio Público, Biênio 2007/2009.",2007-06-14,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=80873&p_cod_materia_f=80873&p_cod_sessao_votacao_i=4088&p_cod_sessao_votacao_f=4088,2007
80874,4077,"Escolha do Dr. Raimundo Nonato de Carvalho Filho, Procurador de Justiça do Estado do Maranhão, para compor o Conselho Nacional do Ministerio Público, Biênio 2007/2009.",2007-06-14,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=80874&p_cod_materia_f=80874&p_cod_sessao_votacao_i=4077&p_cod_sessao_votacao_f=4077,2007
80875,4078,"Escolha do Dr.Cláudio Barros Silva, Procurador de Justiça do Estado do Rio Grande do Sul, para compor o Conselho Nacional do Ministerio Público, Biênio 2007/2009.",2007-06-14,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=80875&p_cod_materia_f=80875&p_cod_sessao_votacao_i=4078&p_cod_sessao_votacao_f=4078,2007
80876,4079,"Escolha do Dr. Sandro José Neis, Promotor de Justiça do Estado de Santa Catarina, para compor o Conselho Nacional do Ministerio Público, Biênio 2007/2009.",2007-06-14,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=80876&p_cod_materia_f=80876&p_cod_sessao_votacao_i=4079&p_cod_sessao_votacao_f=4079,2007
81068,4116,"Escolha do Dr. Alberto Machado Cascais Meleiro para compor o Conselho Nacional do Ministerio Público, Biênio 2007/2009.",2007-06-14,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=81068&p_cod_materia_f=81068&p_cod_sessao_votacao_i=4116&p_cod_sessao_votacao_f=4116,2007
81070,4117,"Escolha do Dr. Ernando Uchoa Lima para compor o Conselho Nacional do Ministerio Público, Biênio 2007/2009.",2007-06-14,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=81070&p_cod_materia_f=81070&p_cod_sessao_votacao_i=4117&p_cod_sessao_votacao_f=4117,2007
81071,4118,"Escolha do Dr. Sérgio Alberto Frazão do Couto para compor o Conselho Nacional do Ministerio Público, Biênio 2007/2009.",2007-06-14,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=81071&p_cod_materia_f=81071&p_cod_sessao_votacao_i=4118&p_cod_sessao_votacao_f=4118,2007
81111,4119,"Escolha do Dr. Nicolao Dino de Castro e Costa Neto, Procurador Regional da República, para compor o Conselho Nacional do Ministerio Público, Biênio 2007/2009.",2007-06-14,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=81111&p_cod_materia_f=81111&p_cod_sessao_votacao_i=4119&p_cod_sessao_votacao_f=4119,2007
81112,4120,"Escolha do Dr. Ivana Auxiliadora Mendonça Santos, Subprocuradora Geral do Trabalho, para compor o Conselho Nacional do Ministerio Público, Biênio 2007/2009.",2007-06-14,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=81112&p_cod_materia_f=81112&p_cod_sessao_votacao_i=4120&p_cod_sessao_votacao_f=4120,2007
81113,4121,"Escolha do Dr. Osmar Machado Fernandes, Procurador da Justiça Militar, para compor o Conselho Nacional do Ministerio Público, Biênio 2007/2009.",2007-06-14,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=81113&p_cod_materia_f=81113&p_cod_sessao_votacao_i=4121&p_cod_sessao_votacao_f=4121,2007
81114,4122,"Escolha do Dr. Diaulas Costa Ribeiro, Promotor de Justiça do Ministério Público do Distrito Federal e Territorios, para compor o Conselho Nacional do Ministerio Público, Biênio 2007/2009.",2007-06-14,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=81114&p_cod_materia_f=81114&p_cod_sessao_votacao_i=4122&p_cod_sessao_votacao_f=4122,2007
81393,4123,"Escolha do Dr. Fernando Quadros da Silva, Juiz Federal, para compor o Conselho Nacional do Ministerio Público, Biênio 2007/2009.",2007-06-14,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=81393&p_cod_materia_f=81393&p_cod_sessao_votacao_i=4123&p_cod_sessao_votacao_f=4123,2007
81660,4100,Escolha do Sr. Antonio Fernando Barros e Silva de Souza para ser reconduzido ao cargo de Procurador-Geral da República.,2007-06-27,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=81660&p_cod_materia_f=81660&p_cod_sessao_votacao_i=4100&p_cod_sessao_votacao_f=4100,2007
81185,4101,Escolha do Sr. Mário Diamante para exercer o cargo de Diretor da Agência Nacional do Cinema - Ancine,2007-06-27,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=81185&p_cod_materia_f=81185&p_cod_sessao_votacao_i=4101&p_cod_sessao_votacao_f=4101,2007
80810,4102,Escolha do Sr. Carlos Eduardo Sette Camara da Fonseca Costa para exercer o cargo de Embaixador do Brasil junto à República Islâmica do Paquistão.,2007-06-27,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=80810&p_cod_materia_f=80810&p_cod_sessao_votacao_i=4102&p_cod_sessao_votacao_f=4102,2007
81187,4103,Escolha do Sr. Eduardo Prisco Paraíso Ramos para exercer o cargo de Embaixador do Brasil junto à República do Panamá.,2007-06-27,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=81187&p_cod_materia_f=81187&p_cod_sessao_votacao_i=4103&p_cod_sessao_votacao_f=4103,2007
80417,4104,"Votação das Emendas nºs 1 a 6 à Medida Provisória nº 360, de 2007.",2007-06-27,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=80417&p_cod_materia_f=80417&p_cod_sessao_votacao_i=4104&p_cod_sessao_votacao_f=4104,2007
81890,4124,Escolha da Sra. Maria Helena dos Santos Fernandes de Santana para exercer o cargo de Presidente da Comissão de Valores Mobiliários - CVM.,2007-07-11,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=81890&p_cod_materia_f=81890&p_cod_sessao_votacao_i=4124&p_cod_sessao_votacao_f=4124,2007
81891,4125,Escolha do Sr. Marcos Barbosa Pinto para exercer o cargo de Diretor da Comissão de Valores Mobiliários - CVM.,2007-07-11,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=81891&p_cod_materia_f=81891&p_cod_sessao_votacao_i=4125&p_cod_sessao_votacao_f=4125,2007
81892,4126,Escolha do Sr. Durval José Soledade Santos para exercer o cargo de Diretor da Comissão de Valores Mobiliários - CVM.,2007-07-11,1,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=81892&p_cod_materia_f=81892&p_cod_sessao_votacao_i=4126&p_cod_sessao_votacao_f=4126,2007
81729,4127,"Votação quanto aos pressupostos constitucionais de relevância e urgência da Medida Provisória nº 366, de 2007.",2007-08-07,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=81729&p_cod_materia_f=81729&p_cod_sessao_votacao_i=4127&p_cod_sessao_votacao_f=4127,2007
81781,4128,"Votação do Projeto de Lei da Câmara nº 43, de 2007 - Complementar.",2007-08-07,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=81781&p_cod_materia_f=81781&p_cod_sessao_votacao_i=4128&p_cod_sessao_votacao_f=4128,2007
81781,4129,"Votação das Emendas nºs 1 a 4, da CAE, de Redação, ao Projeto de Lei da Câmara nº 43, de 2007 - Complementar.",2007-08-07,0,http://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=81781&p_cod_materia_f=81781&p_cod_sessao_votacao_i=4129&p_cod_sessao_votacao_f=4129,2007
