id,data_apresentacao,nome,ementa,tema,autor,uri_tramitacao
120908,2015-04-28,MSF 16/2015,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor JOSÉ BORGES DOS SANTOS JÚNIOR, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na Confederação Suíça e, cumulativamente, no Principado de Liechtenstein.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/120908
115729,2013-12-11,PEC 74/2013,"Dá nova redação ao art. 6º da Constituição Federal, para introduzir o transporte como direito social.",Desenvolvimento social e combate à fome,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/115729
122009,2015-06-26,PLC 57/2015,"Altera as Leis nºs 12.546, de 14 de dezembro de 2011, quanto à contribuição previdenciária sobre a receita bruta, 12.780, de 9 de janeiro de 2013, que dispõe sobre medidas tributárias referentes à realização, no Brasil, dos Jogos Olímpicos de 2016 e dos Jogos Paraolímpicos de 2016, 11.977, de 7 de julho de 2009, e 12.035, de 1º de outubro de 2009; e revoga dispositivos da Lei n° 11.196, de 21 de novembro de 2005, quanto à tributação de bebidas frias.",Tributação,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/122009
121373,2015-05-25,PLC 41/2015,"Dispõe sobre as Carreiras dos Servidores do Ministério Público da União e das Carreiras dos Servidores do Conselho Nacional do Ministério Público; fixa os valores de sua remuneração; revoga a Lei nº 11.415, de 15 de dezembro de 2006; e dá outras providências.",Servidores públicos,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/121373
122308,2015-07-13,PEC 98/2015,"Acrescenta artigo ao Ato das Disposições Transitórias da Constituição para reservar vagas para cada gênero na Câmara dos Deputados, nas Assembleias Legislativas, na Câmara Legislativa do Distrito Federal e nas Câmaras Municipais, nas três legislaturas subsequentes.",Direito eleitoral e partidos políticos,Comissão da  Reforma Política do Senado Federal NA / NA e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/122308
121537,2015-06-01,MSF 38/2015,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor ANTONIO JOSÉ FERREIRA SIMÕES, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil no Reino da Espanha e, cumulativamente, no principado de Andorra.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/121537
121533,2015-06-01,MSF 42/2015,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor RICARDO ANDRÉ VIEIRA DINIZ, Ministro de Segunda Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República do Botsuana.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/121533
122031,2015-06-30,PEC 84/2015,"Acrescenta o § 6º ao art. 167 da Constituição Federal, para proibir a criação, por lei, de encargo financeiro aos Estados, ao Distrito Federal e aos Municípios, decorrente da prestação de serviços públicos, sem a previsão da correspondente transferência de recursos financeiros, nos termos que especifica.",Organização político-administrativa do Estado,Ana Amélia PP / RS e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/122031
122679,2015-08-12,MSF 59/2015,"Submete à apreciação do Senado Federal, de conformidade com os arts. 84, inciso XIV, 52, inciso III, alínea ""e"", e 128, § 1º, da Constituição Federal, o nome do Senhor RODRIGO JANOT MONTEIRO DE BARROS, para ser reconduzido ao cargo de Procurador-Geral da República.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/122679
122835,2015-08-25,MSF 61/2015,"Submete à consideração do Senado Federal, nos termos do inciso I do parágrafo único do art. 104 da Constituição, o nome do Doutor MARCELO NAVARRO RIBEIRO DANTAS, Juiz Federal do Tribunal Regional Federal da 5ª Região, para compor o Superior Tribunal de Justiça, no cargo de Ministro, na vaga destinada a Juízes Federais dos Tribunais Regionais Federais decorrente da aposentadoria do Senhor Ministro Ari Pargendler.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/122835
122392,2015-07-15,PLC 75/2015,"Altera as Leis nºs 9.504, de 30 de setembro de 1997, 9.096, de 19 de setembro de 1995, e 4.737, de 15 de julho de 1965 - Código Eleitoral, alterando as instituições político-eleitorais.",Direito eleitoral e partidos políticos,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/122392
101237,2011-07-14,PEC 71/2011,"Altera o § 6º do art. 231 da Constituição Federal e acrescenta art. 67-A ao Ato das Disposições Constitucionais Transitórias, para permitir a indenização de possuidores de títulos dominiais relativos a terras declaradas como indígenas expedidos até o dia 5 de outubro de 1988.",Direitos humanos e minorias,Paulo Bauer PSDB / SC,https://www25.senado.leg.br/web/atividade/materias/-/materia/101237
121534,2015-06-01,MSF 40/2015,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor BRENO DE SOUZA BRASIL DIAS DA COSTA, Ministro de Segunda Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República de Honduras.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/121534
122875,2015-08-26,MSF 65/2015,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 88 da Lei nº 10.233, de 5 de junho de 2001, o nome do Senhor VALTER CASIMIRO SILVEIRA, para exercer o cargo de Diretor-Geral do Departamento Nacional de Infraestrutura de Transportes - DNIT. 
",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/122875
122873,2015-08-26,MSF 66/2015,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 88 da Lei nº 10.233, de 5 de junho de 2001, o nome do Senhor GUSTAVO ADOLFO ANDRADE DE SÁ, para exercer o cargo de Diretor-Executivo do Departamento Nacional de Infraestrutura de Transportes - DNIT.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/122873
122874,2015-08-26,MSF 67/2015,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 88 da Lei nº 10.233, de 05 de junho de 2001, o nome do Senhor LUIZ ANTONIO EHRET GARCIA, para exercer o cargo de Diretor de Infraestrutura Rodoviária do Departamento Nacional de Infraestrutura de Transportes - DNIT.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/122874
122766,2015-08-20,MSF 60/2015,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 8º  da Medida Provisória nº 2.228-1, de 6 de setembro de 2001, o nome da Senhora DÉBORA REGINA IVANOV GOMES, para exercer o cargo de Diretora da Agência Nacional do Cinema - ANCINE, na vaga da Senhora Vera Zaverucha.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/122766
118712,2014-10-28,PEC 33/2014,"Altera os art. 23 e art. 24 da Constituição Federal para inserir a segurança pública entre as competências comuns da União, dos Estados, do Distrito Federal e dos Municípios.",Segurança pública,Ricardo Ferraço MDB / ES e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/118712
122884,2015-08-26,MSF 68/2015,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 23 da Lei nº 9.472, de 16 de julho de 1997, o nome do Senhor ANÍBAL DINIZ, para exercer o cargo de Membro do Conselho Diretor da Agência Nacional de Telecomunicações - ANATEL, na vaga do Senhor Jarbas José Valente.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/122884
122646,2015-08-11,PLS 525/2015,"Acrescenta §14 ao artigo 3º da Lei Complementar n° 63, de 11 de janeiro de 1990, para dispor sobre o cálculo do valor adicionado de energia hidroelétrica para fins de repartição do produto da arrecadação do imposto sobre a circulação de mercadorias e serviços pertencentes aos municípios.",Tributação,Fernando Bezerra Coelho PSB / PE,https://www25.senado.leg.br/web/atividade/materias/-/materia/122646
122495,2015-07-29,MSF 52/2015,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 29 de dezembro de 2006, o nome da Senhora ISABEL CRISTINA DE AZEVEDO HEYVAERT, Ministra de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil na República da Sérvia e, cumulativamente, em Montenegro.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/122495
122491,2015-07-29,MSF 49/2015,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor OCTÁVIO HENRIQUE DIAS GARCIA CÔRTES, Ministro de Segunda Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Democrática Federal da Etiópia e, cumulativamente, na República do Djibuti e na República do Sudão do Sul.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/122491
122760,2015-08-19,OFS 75/2015,"Encaminha, a indicação do Supremo Tribunal Federal do Desembargador CARLOS AUGUSTO DE BARROS LEVENHAGEN para compor o Conselho Nacional de Justiça, no Biênio 2015/2017, conforme disposto nos incisos IV e V do art. 103-B da Constituição Federal.",Nao especificado,Supremo Tribunal Federal,https://www25.senado.leg.br/web/atividade/materias/-/materia/122760
122822,2015-08-24,OFS 77/2015,"Comunica, conforme o disposto nos incisos IV e V do art. 103-B da Constituição Federal, a indicação, para compor o Conselho Nacional de Justiça,  do nome do Juiz de Direito BRUNO RONCHETTI DE CASTRO, lotado no Tribunal de Justiça de São Paulo.",Nao especificado,Supremo Tribunal Federal,https://www25.senado.leg.br/web/atividade/materias/-/materia/122822
122801,2015-08-20,OFS 76/2015,"Submete à aprovação do Senado Federal, em observância ao disposto no artigo 130-A, da Constituição Federal, o nome do Juiz Federal VALTER SHUENQUENER DE ARAÚJO, lotado no Tribunal Regional Federal da 2ª Região, escolhido pelo Plenário do STF, para compor o Conselho Nacional do Ministério Público
",Nao especificado,Supremo Tribunal Federal,https://www25.senado.leg.br/web/atividade/materias/-/materia/122801
122851,2015-08-25,MSF 64/2015,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor HADIL FONTES DA ROCHA VIANNA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Oriental do Uruguai.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/122851
122850,2015-08-25,MSF 63/2015,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor RODRIGO DO AMARAL SOUZA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República das Filipinas e, cumulativamente, na República de Palau, nos Estados Federados da Micronésia e na República das Ilhas Marshall.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/122850
121994,2015-06-25,PEC 83/2015,"Acrescenta o art. 166-A à Constituição Federal, para dispor sobre a Autoridade Fiscal Independente.",Planejamento e orçamento,Renan Calheiros MDB / AL e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/121994
121896,2015-06-23,MPV 677/2015,"Autoriza a Companhia Hidro Elétrica do São Francisco a participar do Fundo de Energia do Nordeste, com o objetivo de
      prover recursos para a implementação de empreendimentos de energia elétrica, e altera a Lei nº 11.943, de 28 de maio de 2009, e a Lei nº 10.848, de 15 de março de 2004.",Minas e energia,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/121896
123133,2015-09-14,MSF 70/2015,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 88 da Lei nº 10.233, de 5 de junho de 2001, o nome do Senhor FERNANDO FORTES MELRO FILHO, para exercer o cargo de Diretor de Administração e Finanças do Departamento Nacional de Infraestrutura de Transportes - DNIT.
",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/123133
122494,2015-07-29,MSF 51/2015,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 29 de dezembro de 2006, o nome da Senhora ANA MARIA SAMPAIO FERNANDES, Ministra de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil na República da Bulgária e, cumulativamente, na República da Macedônia.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/122494
122497,2015-07-29,MSF 54/2015,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor JOSÉ ESTANISLAU DO AMARAL SOUZA NETO, Ministro de Segunda Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na Tunísia.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/122497
121952,2015-06-24,MPV 678/2015,"Altera a Lei nº 12.462, de 4 de agosto de 2011, que institui o Regime Diferenciado de Contratações Públicas.",Licitação e contratos,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/121952
119216,2014-11-27,MSF 93/2014,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor RUBEM ANTONIO CORREA BARBOSA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República da Indonésia
      
",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/119216
122496,2015-07-29,MSF 53/2015,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 29 de dezembro de 2006, o nome da Senhora ELIZABETH-SOPHIE MAZZELLA DI BOSCO BALSA, Ministra de Segunda Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil na República Democrática Socialista do Sri Lanka e, cumulativamente, na República das Maldivas.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/122496
122493,2015-07-29,MSF 48/2015,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor LUÍS IVALDO VILLAFAÑE GOMES SANTOS, Ministro de Segunda Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República do Benim e, cumulativa, na República do Níger.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/122493
122772,2015-08-20,PLC 101/2015,"Regulamenta o disposto no inciso XLIII do art. 5º da Constituição Federal, disciplinando o terrorismo, tratando de disposições investigatórias e processuais e reformulando o conceito de organização terrorista; e altera as Leis nºs 7.960, de 21 de dezembro de 1989, e 12.850, de 2 de agosto de 2013.",Direito penal e processual penal,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/122772
115593,2013-12-03,PLS 501/2013,"Altera a Lei Complementar nº 116, de 31 de julho de 2003, para explicitar a incidência do Imposto sobre Serviços no rastreamento e monitoramento de veículos.",Tributação,Romero Jucá MDB / RR,https://www25.senado.leg.br/web/atividade/materias/-/materia/115593
120843,2015-04-23,PLC 26/2015,"Altera o art. 3º da Lei Complementar nº 79, de 7 de janeiro de 1994, que cria o Fundo Penitenciário Nacional - FUNPEN, e dá outras providências.","Família, proteção a crianças, adolescentes, mulheres e idosos",Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/120843
123685,2015-10-20,MSF 75/2015,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor JOSÉ HUMBERTO DE BRITO CRUZ, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil no Reino do Marrocos.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/123685
123103,2015-09-09,PDS 347/2015,"Aprova o texto do Tratado de Marraqueche para Facilitar o Acesso a Obras Publicadas às Pessoas Cegas, com Deficiência Visual ou com outras Dificuldades para Ter Acesso ao Texto Impresso, concluído no âmbito da Organização Mundial da Propriedade Internacional (OMPI), celebrado em Marraqueche, em 28 de Junho 2013.",Nao especificado,Comissão de Relações Exteriores e Defesa Nacional,https://www25.senado.leg.br/web/atividade/materias/-/materia/123103
122739,2015-08-18,MPV 688/2015,"Dispõe sobre a repactuação do risco hidrológico de geração de energia elétrica, institui a bonificação pela outorga e altera a Lei nº 10.848, de 15 de março de 2004, que dispõe sobre a comercialização de energia elétrica, a Lei nº 12.783, 11 de janeiro de 2013, que dispõe sobre as concessões de energia elétrica, e a Lei nº 9.478, de 6 de agosto de 1997, que institui o Conselho Nacional de Política Energética.",Minas e energia,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/122739
123863,2015-11-03,MSF 78/2015,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea f, da Constituição Federal, combinado com o art. 5º, Anexo I do Decreto nº 7.738, de 28 de maio de 2012, o nome do Senhor VICTOR SANTOS RUFINO para ser reconduzido ao cargo de Procurador-Chefe da Procuradoria Federal Especializada junto ao Conselho Administrativo de Defesa Econômica - CADE do Ministério da Justiça, com mandato de 2 anos.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/123863
124207,2015-11-25,OFS 88/2015,"Encaminha ao Senado Federal, nos termos do § 2º do art. 53 da Constituição Federal, os autos da prisão do Senador Delcídio do Amaral.",Nao especificado,Supremo Tribunal Federal,https://www25.senado.leg.br/web/atividade/materias/-/materia/124207
123686,2015-10-20,MSF 72/2015,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor CARLOS ALFONSO IGLESIAS PUENTE, Ministro de Segunda Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Unida da Tanzânia e, cumulativamente, na União das Comores e na República das Seicheles.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/123686
123679,2015-10-20,MSF 73/2015,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor ANTÔNIO JOSÉ REZENDE DE CASTRO, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil em São Vicente e Granadinas.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/123679
117041,2014-04-23,PLS 141/2014,"Altera o art. 67 da Lei Complementar nº 101, de 4 de maio de 2000, que estabelece normas de finanças públicas voltadas para a responsabilidade na gestão fiscal e dá outras providências, para ampliar as atribuições do Conselho de Gestão Fiscal e viabilizar a instalação e o funcionamento desse Conselho.",Fiscalização e controle,Paulo Bauer PSDB / SC,https://www25.senado.leg.br/web/atividade/materias/-/materia/117041
123682,2015-10-20,MSF 76/2015,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor FLÁVIO SOARES DAMICO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República de Singapura.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/123682
120492,2015-04-01,PLC 23/2015,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 – Código Penal, para estabelecer causa de aumento de pena para o caso de estelionato cometido contra idoso.",Direito penal e processual penal,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/120492
122324,2015-07-14,PEC 99/2015,"Altera o inciso XVIII do art. 7º da Constituição Federal, para dispor sobre a licença-maternidade em caso de parto prematuro.","Família, proteção a crianças, adolescentes, mulheres e idosos",Aécio Neves PSDB / MG e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/122324
122759,2015-08-19,PEC 113/2015,"Reforma as instituições político-eleitorais, alterando os arts. 14, 17, 57 e 61 da Constituição Federal, e cria regras temporárias para vigorar no período de transição para o novo modelo, acrescentando o art. 101 ao Ato das Disposições Constitucionais Transitórias.",Direito eleitoral e partidos políticos,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/122759
124027,2015-11-12,PLC 186/2015,"Dispõe sobre o Regime Especial de Regularização Cambial e Tributária de recursos, bens ou direitos de origem lícita, não declarados ou declarados incorretamente, remetidos, mantidos no exterior ou repatriados por residentes ou domiciliados no País, e dá outras providências.",Fiscalização e controle,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/124027
101621,2011-08-16,PLS 477/2011,"Altera a Lei nº 4.595, de 31 de dezembro de 1964, para que passe a figurar como competência do Banco Central do Brasil a expressão ""perseguir a estabilidade do poder de compra da moeda, garantir que o sistema financeiro seja sólido e eficiente e estimular o crescimento econômico e a geração de empregos"".",Administração pública: órgãos públicos,Lindbergh Farias PT / RJ,https://www25.senado.leg.br/web/atividade/materias/-/materia/101621
98670,2010-12-14,PLV 15/2010,"Dispõe sobre a prestação de auxílio financeiro pela União aos Estados, ao Distrito Federal e aos Municípios, no exercício de 2010, com o objetivo de fomentar as exportações do País; altera as Leis nºs 12.087, de 11 de novembro de 2009, 10.260, de 12 de julho de 2001, 10.406, de 10 de janeiro de 2002 - Código Civil Brasileiro, 8.685, de 20 de julho de 1993, 11.941, de 27 de maio de 2009, 12.249, de 11 de junho de 2010, 3.890-A, de 25 de abril de 1961, 10.848, de 15 de março de 2004, e 12.111, de 9 de dezembro de 2009, a Medida Provisória nº 2.228-1, de 6 de setembro de 2001; modifica condições para a concessão da subvenção em operações de financiamento de que trata o art. 1º da Lei nº 12.096, de 24 de novembro de 2009; revoga dispositivos das Leis nºs 8.162, de 8 de janeiro de 1991, e 12.096, de 24 de novembro de 2009; e dá outras providências.",Política econômica e sistema financeiro,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/98670
94453,2009-12-07,MSF 255/2009,"Submete à apreciação do Senado Federal o nome do Senhor JOSÉ MARCOS NOGUEIRA VIANA, Ministro de Segunda Classe da Carreira de Diplomata do Quadro Permanente do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à Comunidade de Dominica.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/94453
98229,2010-10-29,MSF 297/2010,"Submete à apreciação do Senado Federal em conformidade com o art. 52, inciso IV, da Constituição Federal, com o art. 39 da Lei nº 11.440, de 29 de dezembro de 2006, a escolha do nome da Senhora LEDA LUCIA MARTINS CAMARGO, Ministra de Primeira Classe da Carreira de Diplomata do Quadro Permanente do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil junto ao Reino da Suécia.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/98229
98460,2010-11-25,MSF 302/2010,"Submete a apreciação do Senado Federal, o nome do Senhor ANTONIO FRANCISCO DA COSTA E SILVA NETO, Ministro de Segunda Classe da Carreira de Diplomata do Quadro Permanente do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à Jamaica.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/98460
98462,2010-11-25,MSF 303/2010,"Submete à apreciação do Senado Federal a escolha do Senhor JORGE D`ESCRAGNOLLE TAUNAY FILHO, Ministro de Primeira Classe da Carreira de Diplomata do Quadro Permanente do Ministério das Relações Exteriores, para exercer o cargo de Delegado Permanente do Brasil junto à Organização de Aviação Civil Internacional (OACI), sediada em Montreal, Canadá.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/98462
98463,2010-11-25,MSF 305/2010,"Submete à apreciação do Senado Federal a escolha do Senhor FREDERICO SALOMÃO DUQUE ESTRADA MEYER, Ministro de Primeira Classe da Carreira de Diplomata do Quadro Permanente do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto ao Reino do Marrocos.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/98463
98461,2010-11-25,MSF 304/2010,"Submete à apreciação do Senado Federal o nome do Senhor CARLOS HENRIQUE CARDIM, ministro de Primeira Classe da Carreira de Diplomata do Quadro Especial do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto ao Reino da Noruega, e, cumulativamente, junto à República da Islândia.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/98461
98590,2010-12-02,MSF 308/2010,"Submete à apreciação do Senado Federal a indicação do Senhor SÉRGIO EDUARDO MOREIRA LIMA, Ministro de Primeira Classe da Carreira de Diplomata do Quadro Permanente do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República da Hungria.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/98590
98655,2010-12-10,MSF 317/2010,"Submete à apreciação do Senado Federal a indicação do Senhor JOSÉ AUGUSTO LINDGREN ALVES, Ministro de Primeira Classe da Carreira de Diplomata do Quadro Permanente do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à Repúblicada Bósnia e Herzegóvina.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/98655
98654,2010-12-10,MSF 316/2010,"Submete à apreciação do Senado Federal o nome da Senhora DELAÍDE ALVES MIRANDA ARANTES para exercer o cargo de Ministra do Tribunal Superior do Trabalho, na vaga reservada a advogado, decorrente da aposentadoria do Ministro José Simpliciano Fontes de Faria.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/98654
98960,2011-02-03,MSF 36/2011,"Submete à apreciação do Senado Federal a indicação do Senhor LUIZ FUX para exercer o cargo de Ministro do Supremo Tribunal Federal, na vaga decorrente da aposentadoria do Ministro Eros Roberto Grau.",Nao especificado,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/98960
