id_parlamentar,casa,nome_eleitoral,sg_partido,uf,grupo_atividade_economica,n_empresas,total_por_atividade,total_recebido_geral,proporcao_doacao,indice_ligacao_atividade_economica
178931,camara,LUCIANO DUCCI,PSB,PR,"ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA",0,4000,2075722.77,0.0019270396113639009,8.258741191559575e-4
178931,camara,LUCIANO DUCCI,PSB,PR,COLETA E GESTÃO DE RESÍDUOS,0,833.3333333333334,2075722.77,4.0146658570081273e-4,1.7205710815749117e-4
178931,camara,LUCIANO DUCCI,PSB,PR,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,0,2303.81,2075722.77,0.001109883281764067,4.756642636131716e-4
178931,camara,LUCIANO DUCCI,PSB,PR,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",0,24242.424242424244,2075722.77,0.011679027947660006,0.005005297691854288
178931,camara,LUCIANO DUCCI,PSB,PR,COMÉRCIO VAREJISTA,0,34450.757575757576,2075722.77,0.016596993622494963,0.0071129972667835556
178931,camara,LUCIANO DUCCI,PSB,PR,CONSTRUÇÃO,0,11325.757575757576,2075722.77,0.005456295869297409,0.0023384125154131755
178931,camara,LUCIANO DUCCI,PSB,PR,ELETRICIDADE E GÁS,0,909.0909090909091,2075722.77,4.379635480372502e-4,1.8769866344453583e-4
178931,camara,LUCIANO DUCCI,PSB,PR,INDÚSTRIA DE MÁQUINAS E EQUIPAMENTOS,0,1250,2075722.77,6.021998785512191e-4,2.5808566223623673e-4
178931,camara,LUCIANO DUCCI,PSB,PR,INDÚSTRIA DE MÓVEIS E MADEIRAS,0,8333.333333333334,2075722.77,0.004014665857008127,0.0017205710815749117
178931,camara,LUCIANO DUCCI,PSB,PR,INDÚSTRIA ELETRO-ELETRÔNICA E DE INFORMÁTICA,0,2159.090909090909,2075722.77,0.0010401634265884692,4.457843256807725e-4
178931,camara,LUCIANO DUCCI,PSB,PR,INDÚSTRIA FARMACÊUTICA,0,5625,2075722.77,0.002709899453480486,0.0011613854800630653
178931,camara,LUCIANO DUCCI,PSB,PR,INDÚSTRIA PETROQUÍMICA E BIOCOMBUSTÍVEIS,0,3333.3333333333335,2075722.77,0.001605866342803251,6.882284326299647e-4
178931,camara,LUCIANO DUCCI,PSB,PR,INFORMAÇÃO E COMUNICAÇÃO,0,10116.666666666666,2075722.77,0.004873804350407866,0.0020887732930319424
178931,camara,LUCIANO DUCCI,PSB,PR,MINERAÇÃO,0,1659.090909090909,2075722.77,7.992834751679816e-4,3.425500607862778e-4
178931,camara,LUCIANO DUCCI,PSB,PR,OUTRAS ATIVIDADES DE SERVIÇOS,0,12617.424242424242,2075722.77,0.006078569077133668,0.002605101033057287
178931,camara,LUCIANO DUCCI,PSB,PR,OUTRAS ATIVIDADES PROFISSIONAIS,0,19333.333333333332,2075722.77,0.009314024788258855,0.003991724909253795
178931,camara,LUCIANO DUCCI,PSB,PR,OUTROS PRODUTOS INDUSTRIAIS,0,10534.09090909091,2075722.77,0.005074902612881637,0.0021749582626635587
178931,camara,LUCIANO DUCCI,PSB,PR,SAÚDE HUMANA E SERVIÇOS SOCIAIS,0,75833.33333333333,2075722.77,0.036533459298773954,0.015657196842331696
178931,camara,LUCIANO DUCCI,PSB,PR,"TRANSPORTE, ARMAZENAGEM E CORREIO",0,22950.757575757576,2075722.77,0.011056754739823746,0.004738609174210177
178931,camara,LUCIANO DUCCI,PSB,PR,VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,0,13533.333333333334,2075722.77,0.006519817351781199,0.0027942074364776565
178933,camara,SERGIO SOUZA,MDB,PR,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",0,10526.315789473685,1870944.05,0.005626205545523227,0.0024112309480813832
178933,camara,SERGIO SOUZA,MDB,PR,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",0,21151.315789473687,1870944.05,0.011305156768035734,0.004845067186301029
178933,camara,SERGIO SOUZA,MDB,PR,ALOJAMENTO E ALIMENTAÇÃO,0,10000,1870944.05,0.005344895268247065,0.0022906694006773133
178933,camara,SERGIO SOUZA,MDB,PR,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",0,10526.315789473685,1870944.05,0.005626205545523227,0.0024112309480813832
178933,camara,SERGIO SOUZA,MDB,PR,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",0,21151.315789473687,1870944.05,0.011305156768035734,0.004845067186301029
178933,camara,SERGIO SOUZA,MDB,PR,ATIVIDADES IMOBILIÁRIAS,0,10526.315789473685,1870944.05,0.005626205545523227,0.0024112309480813832
178933,camara,SERGIO SOUZA,MDB,PR,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,0,10526.315789473685,1870944.05,0.005626205545523227,0.0024112309480813832
178933,camara,SERGIO SOUZA,MDB,PR,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",0,19151.315789473687,1870944.05,0.01023617771438632,0.004386933306165566
178933,camara,SERGIO SOUZA,MDB,PR,COMÉRCIO VAREJISTA,0,16651.315789473687,1870944.05,0.008899953897324555,0.0038142659559962377
178933,camara,SERGIO SOUZA,MDB,PR,CONSTRUÇÃO,0,16151.315789473685,1870944.05,0.0086327091339122,0.0036997324859623713
178933,camara,SERGIO SOUZA,MDB,PR,EDUCAÇÃO,0,10526.315789473685,1870944.05,0.005626205545523227,0.0024112309480813832
178933,camara,SERGIO SOUZA,MDB,PR,ELETRICIDADE E GÁS,0,10526.315789473685,1870944.05,0.005626205545523227,0.0024112309480813832
178933,camara,SERGIO SOUZA,MDB,PR,INDÚSTRIA ALIMENTÍCIA E DE BEBIDAS,0,16151.315789473685,1870944.05,0.0086327091339122,0.0036997324859623713
178933,camara,SERGIO SOUZA,MDB,PR,INDÚSTRIA METALÚRGICA,0,10526.315789473685,1870944.05,0.005626205545523227,0.0024112309480813832
178933,camara,SERGIO SOUZA,MDB,PR,INDÚSTRIA PETROQUÍMICA E BIOCOMBUSTÍVEIS,0,13026.315789473685,1870944.05,0.006962429362584992,0.002983898298250711
178933,camara,SERGIO SOUZA,MDB,PR,INDÚSTRIA QUÍMICA,0,3125,1870944.05,0.0016702797713272078,7.158341877116605e-4
178933,camara,SERGIO SOUZA,MDB,PR,INDÚSTRIA TÊXTIL E DE VESTUÁRIO,0,7500,1870944.05,0.0040086714511852984,0.0017180020505079849
178933,camara,SERGIO SOUZA,MDB,PR,OUTRAS ATIVIDADES DE SERVIÇOS,0,7000,1870944.05,0.0037414266877729453,0.0016034685804741193
178933,camara,SERGIO SOUZA,MDB,PR,OUTROS PRODUTOS INDUSTRIAIS,0,10526.315789473685,1870944.05,0.005626205545523227,0.0024112309480813832
178933,camara,SERGIO SOUZA,MDB,PR,SAÚDE HUMANA E SERVIÇOS SOCIAIS,0,10526.315789473685,1870944.05,0.005626205545523227,0.0024112309480813832
178933,camara,SERGIO SOUZA,MDB,PR,"TRANSPORTE, ARMAZENAGEM E CORREIO",0,28651.315789473687,1870944.05,0.015313828219221032,0.006563069236809014
178933,camara,SERGIO SOUZA,MDB,PR,VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,0,18026.315789473687,1870944.05,0.009634876996708525,0.004129232998589368
178934,camara,TONINHO WANDSCHEER,PROS,PR,AGÊNCIAS DE VIAGEM E TURISMO,0,1800,1952753.39,9.217753809660523e-4,3.950465918425939e-4
178934,camara,TONINHO WANDSCHEER,PROS,PR,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",0,1800,1952753.39,9.217753809660523e-4,3.950465918425939e-4
178934,camara,TONINHO WANDSCHEER,PROS,PR,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,0,1800,1952753.39,9.217753809660523e-4,3.950465918425939e-4
178934,camara,TONINHO WANDSCHEER,PROS,PR,EDUCAÇÃO,0,3000,1952753.39,0.0015362923016100872,6.58410986404323e-4
178934,camara,TONINHO WANDSCHEER,PROS,PR,INDÚSTRIA ALIMENTÍCIA E DE BEBIDAS,0,600,1952753.39,3.072584603220174e-4,1.316821972808646e-4
178934,camara,TONINHO WANDSCHEER,PROS,PR,INDÚSTRIA DE MÓVEIS E MADEIRAS,0,2250,1952753.39,0.0011522192262075654,4.938082398032424e-4
178934,camara,TONINHO WANDSCHEER,PROS,PR,INDÚSTRIA METALÚRGICA,0,1040,1952753.39,5.325813312248302e-4,2.2824914195349865e-4
178934,camara,TONINHO WANDSCHEER,PROS,PR,INDÚSTRIA TÊXTIL E DE VESTUÁRIO,0,2040,1952753.39,0.0010446787650948593,4.477194707549397e-4
178934,camara,TONINHO WANDSCHEER,PROS,PR,OUTRAS ATIVIDADES DE SERVIÇOS,0,3450,1952753.39,0.0017667361468516002,7.571726343649715e-4
178939,camara,CLARISSA GAROTINHO,PROS,RJ,ALOJAMENTO E ALIMENTAÇÃO,0,1616.6666666666667,1983941.5,8.148761778846134e-4,3.492326476648343e-4
178939,camara,CLARISSA GAROTINHO,PROS,RJ,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",0,366.6666666666667,1983941.5,1.8481727745836592e-4,7.920740462501396e-5
178939,camara,CLARISSA GAROTINHO,PROS,RJ,OUTRAS ATIVIDADES PROFISSIONAIS,0,1616.6666666666667,1983941.5,8.148761778846134e-4,3.492326476648343e-4
178945,camara,ROSANGELA GOMES,REPUBLICANOS,RJ,"ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA",0,11080,1444572.27,0.007670090469063206,0.0032871816295985167
178946,camara,SORAYA SANTOS,PL,RJ,COMÉRCIO VAREJISTA,0,1000,2415096,4.1406221533222696e-4,1.7745523514238297e-4
178946,camara,SORAYA SANTOS,PL,RJ,CONSTRUÇÃO,0,1000,2415096,4.1406221533222696e-4,1.7745523514238297e-4
178946,camara,SORAYA SANTOS,PL,RJ,EDUCAÇÃO,0,1000,2415096,4.1406221533222696e-4,1.7745523514238297e-4
178948,camara,BETO ROSADO,PP,RN,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",0,10988.333333333334,1335286,0.008229198339032488,0.0035267992881567803
178948,camara,BETO ROSADO,PP,RN,ATIVIDADES IMOBILIÁRIAS,0,1546.6666666666665,1335286,0.0011583036642836566,4.964158561215671e-4
178948,camara,BETO ROSADO,PP,RN,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",0,4000,1335286,0.0029956129248715256,0.0012838341106592255
178948,camara,BETO ROSADO,PP,RN,COMÉRCIO VAREJISTA,0,1330,1335286,9.960412975197823e-4,4.268748417941924e-4
178948,camara,BETO ROSADO,PP,RN,CONSTRUÇÃO,0,2133.333333333333,1335286,0.0015976602265981468,6.8471152568492e-4
178948,camara,BETO ROSADO,PP,RN,EDUCAÇÃO,0,580,1335286,4.343638741063712e-4,1.8615594604558768e-4
178948,camara,BETO ROSADO,PP,RN,INDÚSTRIA DE MÁQUINAS E EQUIPAMENTOS,0,125,1335286,9.361290390223518e-5,4.0119815958100796e-5
178948,camara,BETO ROSADO,PP,RN,INFORMAÇÃO E COMUNICAÇÃO,0,125,1335286,9.361290390223518e-5,4.0119815958100796e-5
178948,camara,BETO ROSADO,PP,RN,MINERAÇÃO,0,4750,1335286,0.0035572903482849368,0.00152455300640783
178948,camara,BETO ROSADO,PP,RN,OUTRAS ATIVIDADES DE SERVIÇOS,0,1933.3333333333333,1335286,0.0014478795803545706,6.205198201519588e-4
178948,camara,BETO ROSADO,PP,RN,OUTRAS ATIVIDADES PROFISSIONAIS,0,4125,1335286,0.0030892258287737607,0.001323953926617326
178948,camara,BETO ROSADO,PP,RN,SAÚDE HUMANA E SERVIÇOS SOCIAIS,0,6863.333333333333,1335286,0.0051399725102587255,0.002202845361539454
178948,camara,BETO ROSADO,PP,RN,"TRANSPORTE, ARMAZENAGEM E CORREIO",0,4000,1335286,0.0029956129248715256,0.0012838341106592255
178948,camara,BETO ROSADO,PP,RN,VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,0,2000,1335286,0.0014978064624357628,6.419170553296127e-4
178952,camara,WALTER ALVES,MDB,RN,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",0,2000,1611327.83,0.0012412123484517735,5.319481493364744e-4
178952,camara,WALTER ALVES,MDB,RN,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",0,17000,1611327.83,0.010550304961840075,0.004521559269360031
178952,camara,WALTER ALVES,MDB,RN,CONSTRUÇÃO,0,9360,1611327.83,0.0058088737907543,0.0024895173388946997
178952,camara,WALTER ALVES,MDB,RN,MINERAÇÃO,0,17000,1611327.83,0.010550304961840075,0.004521559269360031
178952,camara,WALTER ALVES,MDB,RN,OUTRAS ATIVIDADES PROFISSIONAIS,0,2000,1611327.83,0.0012412123484517735,5.319481493364744e-4
178952,camara,WALTER ALVES,MDB,RN,"TRANSPORTE, ARMAZENAGEM E CORREIO",0,2000,1611327.83,0.0012412123484517735,5.319481493364744e-4
178953,camara,EXPEDITO NETTO,PSD,RO,ALOJAMENTO E ALIMENTAÇÃO,0,4300,791089.05,0.005435544835312788,0.002329519215134052
178953,camara,EXPEDITO NETTO,PSD,RO,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",0,2800,791089.05,0.003539424543924606,0.0015168962331105454
178953,camara,EXPEDITO NETTO,PSD,RO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,0,9750,791089.05,0.012324781894023182,0.005282049383152792
178953,camara,EXPEDITO NETTO,PSD,RO,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",0,7500,791089.05,0.009480601456940909,0.004063114910117532
178953,camara,EXPEDITO NETTO,PSD,RO,COMÉRCIO VAREJISTA,0,1400,791089.05,0.001769712271962303,7.584481165552727e-4
178953,camara,EXPEDITO NETTO,PSD,RO,CONSTRUÇÃO,0,2400,791089.05,0.003033792466221091,0.0013001967712376104
178953,camara,EXPEDITO NETTO,PSD,RO,INDÚSTRIA ALIMENTÍCIA E DE BEBIDAS,0,1400,791089.05,0.001769712271962303,7.584481165552727e-4
178953,camara,EXPEDITO NETTO,PSD,RO,INFORMAÇÃO E COMUNICAÇÃO,0,2100,791089.05,0.0026545684079434546,0.0011376721748329092
178953,camara,EXPEDITO NETTO,PSD,RO,OUTRAS ATIVIDADES DE SERVIÇOS,0,9100,791089.05,0.01150312976775497,0.004929912757609273
178953,camara,EXPEDITO NETTO,PSD,RO,OUTRAS ATIVIDADES PROFISSIONAIS,0,1000,791089.05,0.0012640801942587878,5.417486546823376e-4
178953,camara,EXPEDITO NETTO,PSD,RO,SAÚDE HUMANA E SERVIÇOS SOCIAIS,0,2250,791089.05,0.0028441804370822727,0.0012189344730352597
178953,camara,EXPEDITO NETTO,PSD,RO,VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,0,1000,791089.05,0.0012640801942587878,5.417486546823376e-4
178954,camara,LUCIO MOSQUINI,MDB,RO,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",0,12500,1864088.5,0.006705690207305072,0.0028738672317021735
178954,camara,LUCIO MOSQUINI,MDB,RO,ATIVIDADES IMOBILIÁRIAS,0,12500,1864088.5,0.006705690207305072,0.0028738672317021735
178954,camara,LUCIO MOSQUINI,MDB,RO,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",0,45833.333333333336,1864088.5,0.024587530760118596,0.010537513182907968
178954,camara,LUCIO MOSQUINI,MDB,RO,COMÉRCIO VAREJISTA,0,13750,1864088.5,0.007376259228035579,0.003161253954872391
178954,camara,LUCIO MOSQUINI,MDB,RO,INDÚSTRIA ALIMENTÍCIA E DE BEBIDAS,0,45833.333333333336,1864088.5,0.024587530760118596,0.010537513182907968
178954,camara,LUCIO MOSQUINI,MDB,RO,INDÚSTRIA METALÚRGICA,0,12500,1864088.5,0.006705690207305072,0.0028738672317021735
178954,camara,LUCIO MOSQUINI,MDB,RO,OUTRAS ATIVIDADES DE SERVIÇOS,0,12500,1864088.5,0.006705690207305072,0.0028738672317021735
178954,camara,LUCIO MOSQUINI,MDB,RO,SAÚDE HUMANA E SERVIÇOS SOCIAIS,0,12500,1864088.5,0.006705690207305072,0.0028738672317021735
178954,camara,LUCIO MOSQUINI,MDB,RO,"TRANSPORTE, ARMAZENAGEM E CORREIO",0,33333.333333333336,1864088.5,0.017881840552813527,0.0076636459512057975
178956,camara,MARIANA CARVALHO,PSDB,RO,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",0,3125,2397398.92,0.0013034960406172202,5.58641160264523e-4
178956,camara,MARIANA CARVALHO,PSDB,RO,ATIVIDADES IMOBILIÁRIAS,0,3125,2397398.92,0.0013034960406172202,5.58641160264523e-4
178956,camara,MARIANA CARVALHO,PSDB,RO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,0,500,2397398.92,2.0855936649875526e-4,8.938258564232368e-5
178956,camara,MARIANA CARVALHO,PSDB,RO,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",0,3125,2397398.92,0.0013034960406172202,5.58641160264523e-4
178956,camara,MARIANA CARVALHO,PSDB,RO,COMÉRCIO VAREJISTA,0,4105,2397398.92,0.0017122723989547806,7.338310281234774e-4
178956,camara,MARIANA CARVALHO,PSDB,RO,CONSTRUÇÃO,0,500,2397398.92,2.0855936649875526e-4,8.938258564232368e-5
178956,camara,MARIANA CARVALHO,PSDB,RO,INDÚSTRIA ALIMENTÍCIA E DE BEBIDAS,0,3125,2397398.92,0.0013034960406172202,5.58641160264523e-4
178956,camara,MARIANA CARVALHO,PSDB,RO,INDÚSTRIA METALÚRGICA,0,3125,2397398.92,0.0013034960406172202,5.58641160264523e-4
178956,camara,MARIANA CARVALHO,PSDB,RO,MINERAÇÃO,0,1570,2397398.92,6.548764108060915e-4,2.806613189168964e-4
178956,camara,MARIANA CARVALHO,PSDB,RO,OUTRAS ATIVIDADES ADMINISTRATIVAS,0,695,2397398.92,2.898975194332698e-4,1.2424179404282992e-4
178956,camara,MARIANA CARVALHO,PSDB,RO,OUTRAS ATIVIDADES PROFISSIONAIS,0,995,2397398.92,4.1503313933252293e-4,1.778713454282241e-4
178956,camara,MARIANA CARVALHO,PSDB,RO,SAÚDE HUMANA E SERVIÇOS SOCIAIS,0,4695,2397398.92,0.001958372451423312,8.393024791814194e-4
178959,camara,HIRAN GONÇALVES,PP,RR,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",0,1551,2090116.56,7.420638780068801e-4,3.180273762886629e-4
178959,camara,HIRAN GONÇALVES,PP,RR,ALOJAMENTO E ALIMENTAÇÃO,0,166.66666666666666,2090116.56,7.974036943981089e-5,3.417444404563324e-5
178959,camara,HIRAN GONÇALVES,PP,RR,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",0,766.6666666666667,2090116.56,3.6680569942313014e-4,1.5720244260991292e-4
178959,camara,HIRAN GONÇALVES,PP,RR,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",0,5141.943333333333,2090116.56,0.002460122766231436,0.001054338328384901
178959,camara,HIRAN GONÇALVES,PP,RR,ATIVIDADES IMOBILIÁRIAS,0,2478.4166666666665,2090116.56,0.0011857791637547078,5.081910701805891e-4
178959,camara,HIRAN GONÇALVES,PP,RR,"ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA",0,1000,2090116.56,4.7844221663886536e-4,2.0504666427379942e-4
178959,camara,HIRAN GONÇALVES,PP,RR,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,0,1040,2090116.56,4.975799053044199e-4,2.132485308447514e-4
178959,camara,HIRAN GONÇALVES,PP,RR,COMÉRCIO VAREJISTA,0,7883.206666666667,2090116.56,0.003771658871822281,0.0016164252307809773
178959,camara,HIRAN GONÇALVES,PP,RR,CONSTRUÇÃO,0,1428.4166666666667,2090116.56,6.834148362838993e-4,2.928920726930997e-4
178959,camara,HIRAN GONÇALVES,PP,RR,EDUCAÇÃO,0,3074.64,2090116.56,0.001471037576966521,6.304446758427947e-4
178959,camara,HIRAN GONÇALVES,PP,RR,INFORMAÇÃO E COMUNICAÇÃO,0,250,2090116.56,1.1961055415971634e-4,5.1261666068449855e-5
178959,camara,HIRAN GONÇALVES,PP,RR,OUTRAS ATIVIDADES ADMINISTRATIVAS,0,250,2090116.56,1.1961055415971634e-4,5.1261666068449855e-5
178959,camara,HIRAN GONÇALVES,PP,RR,OUTRAS ATIVIDADES DE SERVIÇOS,0,7832.259999999999,2090116.56,0.003747283835691919,0.0016059787867251081
178959,camara,HIRAN GONÇALVES,PP,RR,OUTRAS ATIVIDADES PROFISSIONAIS,0,3430.193333333333,2090116.56,0.0016411493018998581,7.033497008142249e-4
178959,camara,HIRAN GONÇALVES,PP,RR,OUTROS PRODUTOS INDUSTRIAIS,0,7891.56,2090116.56,0.0037756554591386045,0.0016181380539165447
178959,camara,HIRAN GONÇALVES,PP,RR,"TRANSPORTE, ARMAZENAGEM E CORREIO",0,1736.4,2090116.56,8.307670649717259e-4,3.5604302784502534e-4
178959,camara,HIRAN GONÇALVES,PP,RR,VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,0,5742.01,2090116.56,0.002747219992362531,0.001177379996726799
178961,camara,SHÉRIDAN,PSDB,RR,SAÚDE HUMANA E SERVIÇOS SOCIAIS,0,2500,2342527.5,0.0010672233303557802,4.573814272953344e-4
178962,camara,CARLOS GOMES,REPUBLICANOS,RS,COMÉRCIO VAREJISTA,0,2500,902764.35,0.002769271958955845,0.001186830839552505
178962,camara,CARLOS GOMES,REPUBLICANOS,RS,OUTRAS ATIVIDADES DE SERVIÇOS,0,1950,902764.35,0.002160032127985559,9.257280548509538e-4
178962,camara,CARLOS GOMES,REPUBLICANOS,RS,"TRANSPORTE, ARMAZENAGEM E CORREIO",0,1950,902764.35,0.002160032127985559,9.257280548509538e-4
178966,camara,GEOVANIA DE SÁ,PSDB,SC,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",0,953.3333333333334,2068810,4.6081241551101037e-4,1.9749103521900447e-4
178966,camara,GEOVANIA DE SÁ,PSDB,SC,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",0,953.3333333333334,2068810,4.6081241551101037e-4,1.9749103521900447e-4
178966,camara,GEOVANIA DE SÁ,PSDB,SC,MINERAÇÃO,0,953.3333333333334,2068810,4.6081241551101037e-4,1.9749103521900447e-4
178969,camara,FÁBIO MITIDIERI,PSD,SE,COMÉRCIO VAREJISTA,0,4000,764546.96,0.005231856523240901,0.0022422242242461005
178970,camara,JOÃO DANIEL,PT,SE,ALOJAMENTO E ALIMENTAÇÃO,0,2000,1075358.84,0.0018598442916040936,7.970761249731829e-4
178970,camara,JOÃO DANIEL,PT,SE,"ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA",0,333.3333333333333,1075358.84,3.0997404860068226e-4,1.3284602082886383e-4
178970,camara,JOÃO DANIEL,PT,SE,CONSTRUÇÃO,0,6000,1075358.84,0.005579532874812281,0.002391228374919549
178970,camara,JOÃO DANIEL,PT,SE,INDÚSTRIA ALIMENTÍCIA E DE BEBIDAS,0,4000,1075358.84,0.003719688583208187,0.0015941522499463658
178970,camara,JOÃO DANIEL,PT,SE,INFORMAÇÃO E COMUNICAÇÃO,0,333.3333333333333,1075358.84,3.0997404860068226e-4,1.3284602082886383e-4
178970,camara,JOÃO DANIEL,PT,SE,OUTRAS ATIVIDADES DE SERVIÇOS,0,10833.333333333334,1075358.84,0.010074156579522174,0.004317495676938074
178972,camara,ALEX MANENTE,CIDADANIA,SP,COMÉRCIO VAREJISTA,0,6000,1370803.11,0.0043769961975064385,0.0018758555132170449
178972,camara,ALEX MANENTE,CIDADANIA,SP,"TRANSPORTE, ARMAZENAGEM E CORREIO",0,2000,1370803.11,0.001458998732502146,6.252851710723482e-4
178975,camara,BALEIA ROSSI,MDB,SP,OUTRAS ATIVIDADES DE SERVIÇOS,0,2000,1602000,0.0012484394506866417,5.350454788657035e-4
178977,camara,EDUARDO CURY,PSDB,SP,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",0,500,842250,5.936479667557139e-4,2.5442055718102023e-4
178977,camara,EDUARDO CURY,PSDB,SP,AGÊNCIAS DE VIAGEM E TURISMO,0,1000,842250,0.0011872959335114278,5.088411143620405e-4
178977,camara,EDUARDO CURY,PSDB,SP,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",0,4020.6349206349205,842250,0.004773683491403883,0.0020458643534588066
178977,camara,EDUARDO CURY,PSDB,SP,ÁGUA E ESGOTO,0,311.1111111111111,842250,3.6938095709244413e-4,1.5830612446819032e-4
178977,camara,EDUARDO CURY,PSDB,SP,ALOJAMENTO E ALIMENTAÇÃO,0,3000,842250,0.003561887800534283,0.0015265233430861215
178977,camara,EDUARDO CURY,PSDB,SP,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",0,8977.777777777777,842250,0.010659279047524818,0.004568262448939208
178977,camara,EDUARDO CURY,PSDB,SP,ATIVIDADES IMOBILIÁRIAS,0,8556.349206349207,842250,0.010158918618402145,0.004353822265029491
178977,camara,EDUARDO CURY,PSDB,SP,"ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA",0,4083.333333333333,842250,0.00484812506183833,0.002077767883644998
178977,camara,EDUARDO CURY,PSDB,SP,COLETA E GESTÃO DE RESÍDUOS,0,1811.111111111111,842250,0.0021503248573595856,9.215677960112509e-4
178977,camara,EDUARDO CURY,PSDB,SP,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,0,6500,842250,0.00771742356782428,0.0033074672433532626
178977,camara,EDUARDO CURY,PSDB,SP,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",0,9603.968253968254,842250,0.011402752453509355,0.004886893908646867
178977,camara,EDUARDO CURY,PSDB,SP,COMÉRCIO VAREJISTA,0,24611.11111111111,842250,0.029220672141420136,0.012523145203465773
178977,camara,EDUARDO CURY,PSDB,SP,CONSTRUÇÃO,0,12595.238095238095,842250,0.014954274972084411,0.006408974988036177
178977,camara,EDUARDO CURY,PSDB,SP,EDUCAÇÃO,0,3750,842250,0.004452359750667854,0.0019081541788576516
178977,camara,EDUARDO CURY,PSDB,SP,ELETRICIDADE E GÁS,0,666.6666666666666,842250,7.915306223409518e-4,3.3922740957469366e-4
178977,camara,EDUARDO CURY,PSDB,SP,INDÚSTRIA ALIMENTÍCIA E DE BEBIDAS,0,1250,842250,0.0014841199168892847,6.360513929525505e-4
178977,camara,EDUARDO CURY,PSDB,SP,INDÚSTRIA AUTOMOBILÍSTICA E DE TRANSPORTE,0,111.11111111111111,842250,1.3192177039015863e-4,5.653790159578227e-5
