cnpj,razao_social,capital_social,uf,porte,data_inicio_atividade,data_situacao_especial,situacao_especial,motivo_situacao_cadastral,cnae_tipo,cnae_codigo,cnae_descricao
53811006037459,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2013-10-24,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006037530,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2013-10-24,NA,NA,1,cnae_fiscal,113000,
53811006037530,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2013-10-24,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006037530,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2013-10-24,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006037530,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2013-10-24,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006037610,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2013-10-24,NA,NA,1,cnae_fiscal,113000,
53811006037610,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2013-10-24,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006037610,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2013-10-24,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006037610,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2013-10-24,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006037700,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2013-10-24,NA,NA,1,cnae_fiscal,113000,
53811006037700,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2013-10-24,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006037700,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2013-10-24,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006037700,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2013-10-24,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006037882,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2013-10-24,NA,NA,1,cnae_fiscal,113000,
53811006037882,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2013-10-24,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006037882,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2013-10-24,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006037882,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2013-10-24,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006037963,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2013-10-24,NA,NA,1,cnae_fiscal,113000,
53811006037963,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2013-10-24,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006037963,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2013-10-24,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006037963,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2013-10-24,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006038005,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_fiscal,113000,
53811006038005,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006038005,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006038005,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006038188,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_fiscal,113000,
53811006038188,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006038188,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006038188,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006038269,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_fiscal,113000,
53811006038269,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006038269,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006038269,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006038340,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_fiscal,113000,
53811006038340,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006038340,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006038340,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006038420,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_fiscal,113000,
53811006038420,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006038420,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006038420,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006038501,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_fiscal,113000,
53811006038501,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006038501,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006038501,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006038692,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_fiscal,113000,
53811006038692,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006038692,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006038692,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006038773,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_fiscal,113000,
53811006038773,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006038773,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006038773,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006038854,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_fiscal,113000,
53811006038854,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006038854,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006038854,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006038935,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_fiscal,113000,
53811006038935,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006038935,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006038935,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006039079,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_fiscal,113000,
53811006039079,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006039079,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006039079,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006039150,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_fiscal,113000,
53811006039150,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006039150,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006039150,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006039230,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_fiscal,113000,
53811006039230,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006039230,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006039230,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006039311,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_fiscal,113000,
53811006039311,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006039311,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006039311,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-03-12,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006039400,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_fiscal,113000,
53811006039400,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006039400,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006039400,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006039583,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_fiscal,113000,
53811006039583,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006039583,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006039583,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006039664,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_fiscal,113000,
53811006039664,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006039664,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006039664,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006039745,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_fiscal,113000,
53811006039745,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006039745,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006039745,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006039826,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_fiscal,113000,
53811006039826,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006039826,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006039826,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006039907,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_fiscal,113000,
53811006039907,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006039907,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006039907,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006040085,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_fiscal,113000,
53811006040085,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006040085,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006040085,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006040166,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_fiscal,113000,
53811006040166,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006040166,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006040166,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006040247,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_fiscal,113000,
53811006040247,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006040247,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006040247,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006040328,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_fiscal,113000,
53811006040328,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006040328,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006040328,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-08-01,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006040409,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_fiscal,113000,
53811006040409,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006040409,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006040409,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006040590,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_fiscal,113000,
53811006040590,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006040590,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006040590,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006040670,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_fiscal,113000,
53811006040670,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006040670,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006040670,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006040751,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_fiscal,113000,
53811006040751,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006040751,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006040751,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006040832,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_fiscal,113000,
53811006040832,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006040832,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006040832,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006040913,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_fiscal,113000,
53811006040913,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006040913,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006040913,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006041057,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_fiscal,113000,
53811006041057,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006041057,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006041057,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006041138,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_fiscal,113000,
53811006041138,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006041138,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006041138,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2014-12-01,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006041219,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_fiscal,113000,
53811006041219,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006041219,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006041219,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006041308,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_fiscal,113000,
53811006041308,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006041308,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006041308,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006041480,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_fiscal,113000,
53811006041480,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006041480,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006041480,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006041561,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_fiscal,113000,
53811006041561,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006041561,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006041561,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006041642,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_fiscal,113000,
53811006041642,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006041642,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006041642,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006041723,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_fiscal,113000,
53811006041723,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006041723,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006041723,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006041804,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_fiscal,113000,
53811006041804,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006041804,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006041804,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006041995,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_fiscal,113000,
53811006041995,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006041995,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006041995,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006042029,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_fiscal,113000,
53811006042029,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_secundario,116401,Cultivo de amendoim
53811006042029,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_secundario,115600,Cultivo de soja
53811006042029,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_secundario,111302,Cultivo de milho
53811006042100,VIRALCOOL - ACUCAR E ALCOOL LTDA.,0,SP,5,2015-04-30,NA,NA,1,cnae_fiscal,113000,
