cnpj,razao_social,capital_social,uf,porte,data_inicio_atividade,data_situacao_especial,situacao_especial,motivo_situacao_cadastral,cnae_tipo,cnae_codigo,cnae_descricao
13265052000212,FOZ DO APA EMPREENDIMENTOS RURAIS LTDA,0,MS,5,2011-07-11,NA,NA,0,cnae_secundario,230600,Atividades de apoio à produção florestal
13265052000301,FOZ DO APA EMPREENDIMENTOS RURAIS LTDA,0,MS,5,2011-07-11,NA,NA,0,cnae_fiscal,4633802,
13265052000301,FOZ DO APA EMPREENDIMENTOS RURAIS LTDA,0,MS,5,2011-07-11,NA,NA,0,cnae_secundario,230600,Atividades de apoio à produção florestal
13265052000301,FOZ DO APA EMPREENDIMENTOS RURAIS LTDA,0,MS,5,2011-07-11,NA,NA,0,cnae_secundario,322101,Criação de peixes em água doce
13265052000301,FOZ DO APA EMPREENDIMENTOS RURAIS LTDA,0,MS,5,2011-07-11,NA,NA,0,cnae_secundario,4724500,Comércio varejista de hortifrutigranjeiros
13265052000484,FOZ DO APA EMPREENDIMENTOS RURAIS LTDA,0,MS,5,2011-07-11,NA,NA,0,cnae_fiscal,322101,
13265052000484,FOZ DO APA EMPREENDIMENTOS RURAIS LTDA,0,MS,5,2011-07-11,NA,NA,0,cnae_secundario,4724500,Comércio varejista de hortifrutigranjeiros
13265052000484,FOZ DO APA EMPREENDIMENTOS RURAIS LTDA,0,MS,5,2011-07-11,NA,NA,0,cnae_secundario,4633802,Comércio atacadista de aves vivas e ovos
13265052000484,FOZ DO APA EMPREENDIMENTOS RURAIS LTDA,0,MS,5,2011-07-11,NA,NA,0,cnae_secundario,230600,Atividades de apoio à produção florestal
13265052000565,FOZ DO APA EMPREENDIMENTOS RURAIS LTDA,0,MS,5,2011-07-11,NA,NA,0,cnae_fiscal,322101,
13265052000565,FOZ DO APA EMPREENDIMENTOS RURAIS LTDA,0,MS,5,2011-07-11,NA,NA,0,cnae_secundario,4633802,Comércio atacadista de aves vivas e ovos
13265052000565,FOZ DO APA EMPREENDIMENTOS RURAIS LTDA,0,MS,5,2011-07-11,NA,NA,0,cnae_secundario,4724500,Comércio varejista de hortifrutigranjeiros
13265052000565,FOZ DO APA EMPREENDIMENTOS RURAIS LTDA,0,MS,5,2011-07-11,NA,NA,0,cnae_secundario,230600,Atividades de apoio à produção florestal
13414681000186,AGROPECUARIA CONFIANCA LTDA,1000000,MT,5,2011-03-23,NA,NA,0,cnae_fiscal,151201,
13414681000186,AGROPECUARIA CONFIANCA LTDA,1000000,MT,5,2011-03-23,NA,NA,0,cnae_secundario,116499,Cultivo de outras oleaginosas de lavoura temporária não especificadas anteriormente
13414681000186,AGROPECUARIA CONFIANCA LTDA,1000000,MT,5,2011-03-23,NA,NA,0,cnae_secundario,119999,Cultivo de outras plantas de lavoura temporária não especificadas anteriormente
13414681000186,AGROPECUARIA CONFIANCA LTDA,1000000,MT,5,2011-03-23,NA,NA,0,cnae_secundario,113000,Cultivo de cana-de-açúcar
13414681000186,AGROPECUARIA CONFIANCA LTDA,1000000,MT,5,2011-03-23,NA,NA,0,cnae_secundario,111302,Cultivo de milho
13572040000150,2JC CONSULTORIA LTDA,10000,BA,5,2011-04-28,NA,NA,0,cnae_fiscal,7020400,
13572040000150,2JC CONSULTORIA LTDA,10000,BA,5,2011-04-28,NA,NA,0,cnae_secundario,151202,Criação de bovinos para leite
13572040000150,2JC CONSULTORIA LTDA,10000,BA,5,2011-04-28,NA,NA,0,cnae_secundario,151201,Criação de bovinos para corte
13667685000176,TERRA VERDE AGROPECUARIA LTDA,50000,PI,5,2011-04-15,NA,NA,0,cnae_fiscal,151202,
13667685000176,TERRA VERDE AGROPECUARIA LTDA,50000,PI,5,2011-04-15,NA,NA,0,cnae_secundario,4722901,Comércio varejista de carnes - açougues
13667685000176,TERRA VERDE AGROPECUARIA LTDA,50000,PI,5,2011-04-15,NA,NA,0,cnae_secundario,142300,"Produção de mudas e outras formas de propagação vegetal, certificadas"
13667685000176,TERRA VERDE AGROPECUARIA LTDA,50000,PI,5,2011-04-15,NA,NA,0,cnae_secundario,1013902,Preparação de subprodutos do abate
13667685000176,TERRA VERDE AGROPECUARIA LTDA,50000,PI,5,2011-04-15,NA,NA,0,cnae_secundario,1011203,Frigorífico - abate de ovinos e caprinos
13667685000176,TERRA VERDE AGROPECUARIA LTDA,50000,PI,5,2011-04-15,NA,NA,0,cnae_secundario,1011201,Frigorífico - abate de bovinos
13667685000176,TERRA VERDE AGROPECUARIA LTDA,50000,PI,5,2011-04-15,NA,NA,0,cnae_secundario,155505,Produção de ovos
13667685000176,TERRA VERDE AGROPECUARIA LTDA,50000,PI,5,2011-04-15,NA,NA,0,cnae_secundario,155501,Criação de frangos para corte
13667685000176,TERRA VERDE AGROPECUARIA LTDA,50000,PI,5,2011-04-15,NA,NA,0,cnae_secundario,153902,"Criação de ovinos, inclusive para produção de lã"
13667685000176,TERRA VERDE AGROPECUARIA LTDA,50000,PI,5,2011-04-15,NA,NA,0,cnae_secundario,153901,Criação de caprinos
13667685000176,TERRA VERDE AGROPECUARIA LTDA,50000,PI,5,2011-04-15,NA,NA,0,cnae_secundario,1052000,Fabricação de laticínios
13667685000176,TERRA VERDE AGROPECUARIA LTDA,50000,PI,5,2011-04-15,NA,NA,0,cnae_secundario,1051100,Preparação do leite
14549315000105,FEDERACAO DOS PESCADORES E AQUICULTORES DO ESTADO DA BAHIA,0,BA,5,1978-04-17,NA,NA,0,cnae_fiscal,9420100,
14549315000105,FEDERACAO DOS PESCADORES E AQUICULTORES DO ESTADO DA BAHIA,0,BA,5,1978-04-17,NA,NA,0,cnae_secundario,9430800,Atividades de associações de defesa de direitos sociais
14549315000105,FEDERACAO DOS PESCADORES E AQUICULTORES DO ESTADO DA BAHIA,0,BA,5,1978-04-17,NA,NA,0,cnae_secundario,9412099,Outras atividades associativas profissionais
14549315000105,FEDERACAO DOS PESCADORES E AQUICULTORES DO ESTADO DA BAHIA,0,BA,5,1978-04-17,NA,NA,0,cnae_secundario,322107,Atividades de apoio à aquicultura em água doce
14549315000105,FEDERACAO DOS PESCADORES E AQUICULTORES DO ESTADO DA BAHIA,0,BA,5,1978-04-17,NA,NA,0,cnae_secundario,321305,Atividades de apoio à aquicultura em água salgada e salobra
14549315000105,FEDERACAO DOS PESCADORES E AQUICULTORES DO ESTADO DA BAHIA,0,BA,5,1978-04-17,NA,NA,0,cnae_secundario,311604,Atividades de apoio à pesca em água salgada
14590627000154,ECCO NATTURE AMBIENTAL LTDA,100000,PR,5,2011-10-26,NA,NA,0,cnae_fiscal,220906,
14590627000154,ECCO NATTURE AMBIENTAL LTDA,100000,PR,5,2011-10-26,NA,NA,0,cnae_secundario,7490199,"Outras atividades profissionais, científicas e técnicas não especificadas anteriormente"
14590627000154,ECCO NATTURE AMBIENTAL LTDA,100000,PR,5,2011-10-26,NA,NA,0,cnae_secundario,4110700,Incorporação de empreendimentos imobiliários
14791361000108,VALDECIR SEBASTIAO PERIPATO FILHO E OUTROS,0,SP,5,2011-12-20,NA,NA,0,cnae_fiscal,113000,
14915956000128,INTERAGRO FRIGOR LTDA,1000000,PR,5,2012-01-09,NA,NA,0,cnae_fiscal,8211300,
14915956000128,INTERAGRO FRIGOR LTDA,1000000,PR,5,2012-01-09,NA,NA,0,cnae_secundario,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional"
14915956000128,INTERAGRO FRIGOR LTDA,1000000,PR,5,2012-01-09,NA,NA,0,cnae_secundario,4631100,Comércio atacadista de leite e laticínios
14915956000128,INTERAGRO FRIGOR LTDA,1000000,PR,5,2012-01-09,NA,NA,0,cnae_secundario,4634601,Comércio atacadista de carnes bovinas e suínas e derivados
14915956000128,INTERAGRO FRIGOR LTDA,1000000,PR,5,2012-01-09,NA,NA,0,cnae_secundario,4634602,Comércio atacadista de aves abatidas e derivados
14915956000128,INTERAGRO FRIGOR LTDA,1000000,PR,5,2012-01-09,NA,NA,0,cnae_secundario,1052000,Fabricação de laticínios
14915956000128,INTERAGRO FRIGOR LTDA,1000000,PR,5,2012-01-09,NA,NA,0,cnae_secundario,1013901,Fabricação de produtos de carne
14915956000128,INTERAGRO FRIGOR LTDA,1000000,PR,5,2012-01-09,NA,NA,0,cnae_secundario,1011201,Frigorífico - abate de bovinos
14915956000128,INTERAGRO FRIGOR LTDA,1000000,PR,5,2012-01-09,NA,NA,0,cnae_secundario,1012103,Frigorífico - abate de suínos
14915956000128,INTERAGRO FRIGOR LTDA,1000000,PR,5,2012-01-09,NA,NA,0,cnae_secundario,155502,Produção de pintos de um dia
14915956000128,INTERAGRO FRIGOR LTDA,1000000,PR,5,2012-01-09,NA,NA,0,cnae_secundario,155505,Produção de ovos
14915956000128,INTERAGRO FRIGOR LTDA,1000000,PR,5,2012-01-09,NA,NA,0,cnae_secundario,1013902,Preparação de subprodutos do abate
14915956000128,INTERAGRO FRIGOR LTDA,1000000,PR,5,2012-01-09,NA,NA,0,cnae_secundario,1012101,Abate de aves
14915956000128,INTERAGRO FRIGOR LTDA,1000000,PR,5,2012-01-09,NA,NA,0,cnae_secundario,1066000,Fabricação de alimentos para animais
14936512000683,COLONIZADORA TERRANORTE LIMITADA,0,MT,5,2002-06-20,NA,NA,0,cnae_fiscal,115600,
15255383000116,AGROVAS-AGROPECUARIA VALE DO SUIA LTDA,296486,PA,5,1970-11-12,NA,NA,2,cnae_fiscal,162899,
15255383000116,AGROVAS-AGROPECUARIA VALE DO SUIA LTDA,296486,PA,5,1970-11-12,NA,NA,2,cnae_secundario,9319199,Outras atividades esportivas não especificadas anteriormente
15255383000205,AGROVAS-AGROPECUARIA VALE DO SUIA LTDA,0,MT,5,2004-05-31,NA,NA,2,cnae_fiscal,151201,
15524626000174,TRESAGE AGRICOLA S/A,10000,BA,5,2012-05-14,NA,NA,0,cnae_fiscal,151201,
15524626000174,TRESAGE AGRICOLA S/A,10000,BA,5,2012-05-14,NA,NA,0,cnae_secundario,6810203,Loteamento de imóveis próprios
15524626000174,TRESAGE AGRICOLA S/A,10000,BA,5,2012-05-14,NA,NA,0,cnae_secundario,6810202,Aluguel de imóveis próprios
15524626000174,TRESAGE AGRICOLA S/A,10000,BA,5,2012-05-14,NA,NA,0,cnae_secundario,6810201,Compra e venda de imóveis próprios
15524626000174,TRESAGE AGRICOLA S/A,10000,BA,5,2012-05-14,NA,NA,0,cnae_secundario,6822600,Gestão e administração da propriedade imobiliária
15524626000174,TRESAGE AGRICOLA S/A,10000,BA,5,2012-05-14,NA,NA,0,cnae_secundario,210101,Cultivo de eucalipto
15524626000174,TRESAGE AGRICOLA S/A,10000,BA,5,2012-05-14,NA,NA,0,cnae_secundario,152102,Criação de equinos
15524626000174,TRESAGE AGRICOLA S/A,10000,BA,5,2012-05-14,NA,NA,0,cnae_secundario,151202,Criação de bovinos para leite
15884794000170,CASSOL AGRO-PECUARIA LTDA,0,RO,1,1987-08-18,NA,NA,1,cnae_fiscal,151201,
16584534000142,PERFIL AGROPECUARIA E FLORESTAL LTDA,500000,MG,1,1972-07-24,NA,NA,0,cnae_fiscal,151201,
16584534000142,PERFIL AGROPECUARIA E FLORESTAL LTDA,500000,MG,1,1972-07-24,NA,NA,0,cnae_secundario,7210000,Pesquisa e desenvolvimento experimental em ciências físicas e naturais
16584534000142,PERFIL AGROPECUARIA E FLORESTAL LTDA,500000,MG,1,1972-07-24,NA,NA,0,cnae_secundario,6463800,"Outras sociedades de participação, exceto holdings"
16584534000142,PERFIL AGROPECUARIA E FLORESTAL LTDA,500000,MG,1,1972-07-24,NA,NA,0,cnae_secundario,6810201,Compra e venda de imóveis próprios
16584534000142,PERFIL AGROPECUARIA E FLORESTAL LTDA,500000,MG,1,1972-07-24,NA,NA,0,cnae_secundario,6810202,Aluguel de imóveis próprios
16584534000142,PERFIL AGROPECUARIA E FLORESTAL LTDA,500000,MG,1,1972-07-24,NA,NA,0,cnae_secundario,7020400,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica"
16584534000142,PERFIL AGROPECUARIA E FLORESTAL LTDA,500000,MG,1,1972-07-24,NA,NA,0,cnae_secundario,210101,Cultivo de eucalipto
16584534000142,PERFIL AGROPECUARIA E FLORESTAL LTDA,500000,MG,1,1972-07-24,NA,NA,0,cnae_secundario,139399,Cultivo de outras plantas de lavoura permanente não especificadas anteriormente
16584534000304,PERFIL AGROPECUARIA E FLORESTAL LTDA,0,MG,1,1980-03-18,NA,NA,1,cnae_fiscal,151201,
16984955000160,"MINERADORA DO ESTADO DO CEARA NEGOCIACAO, EXTRACAO, COMERCIALIZACAO E EXPLORACAO LTDA",30000,CE,1,2012-10-09,NA,NA,0,cnae_fiscal,810006,
16984955000160,"MINERADORA DO ESTADO DO CEARA NEGOCIACAO, EXTRACAO, COMERCIALIZACAO E EXPLORACAO LTDA",30000,CE,1,2012-10-09,NA,NA,0,cnae_secundario,4744002,Comércio varejista de madeira e artefatos
16984955000160,"MINERADORA DO ESTADO DO CEARA NEGOCIACAO, EXTRACAO, COMERCIALIZACAO E EXPLORACAO LTDA",30000,CE,1,2012-10-09,NA,NA,0,cnae_secundario,4744004,"Comércio varejista de cal, areia, pedra britada, tijolos e telhas"
16984955000160,"MINERADORA DO ESTADO DO CEARA NEGOCIACAO, EXTRACAO, COMERCIALIZACAO E EXPLORACAO LTDA",30000,CE,1,2012-10-09,NA,NA,0,cnae_secundario,220901,Extração de madeira em florestas nativas
17151350000151,ALIANCA IMOVEIS RURAIS E AGRONEGOCIOS LTDA,3440230,TO,5,2012-09-04,NA,NA,0,cnae_fiscal,6822600,
17151350000151,ALIANCA IMOVEIS RURAIS E AGRONEGOCIOS LTDA,3440230,TO,5,2012-09-04,NA,NA,0,cnae_secundario,210101,Cultivo de eucalipto
17151350000151,ALIANCA IMOVEIS RURAIS E AGRONEGOCIOS LTDA,3440230,TO,5,2012-09-04,NA,NA,0,cnae_secundario,151201,Criação de bovinos para corte
17151350000151,ALIANCA IMOVEIS RURAIS E AGRONEGOCIOS LTDA,3440230,TO,5,2012-09-04,NA,NA,0,cnae_secundario,151202,Criação de bovinos para leite
17151350000151,ALIANCA IMOVEIS RURAIS E AGRONEGOCIOS LTDA,3440230,TO,5,2012-09-04,NA,NA,0,cnae_secundario,113000,Cultivo de cana-de-açúcar
17151350000151,ALIANCA IMOVEIS RURAIS E AGRONEGOCIOS LTDA,3440230,TO,5,2012-09-04,NA,NA,0,cnae_secundario,111302,Cultivo de milho
17151350000151,ALIANCA IMOVEIS RURAIS E AGRONEGOCIOS LTDA,3440230,TO,5,2012-09-04,NA,NA,0,cnae_secundario,115600,Cultivo de soja
17159559000676,COMPANHIA SIDERURGICA PITANGUI,0,MS,5,2006-09-01,NA,NA,1,cnae_fiscal,2411300,
17159559000676,COMPANHIA SIDERURGICA PITANGUI,0,MS,5,2006-09-01,NA,NA,1,cnae_secundario,230600,Atividades de apoio à produção florestal
17159559000757,COMPANHIA SIDERURGICA PITANGUI,0,MG,5,2009-10-20,NA,NA,1,cnae_fiscal,210108,
17159559000757,COMPANHIA SIDERURGICA PITANGUI,0,MG,5,2009-10-20,NA,NA,1,cnae_secundario,210107,Extração de madeira em florestas plantadas
17159559000838,COMPANHIA SIDERURGICA PITANGUI,0,MG,5,2010-02-25,NA,NA,1,cnae_fiscal,210108,
17159559000838,COMPANHIA SIDERURGICA PITANGUI,0,MG,5,2010-02-25,NA,NA,1,cnae_secundario,220902,Produção de carvão vegetal - florestas nativas
17159559000838,COMPANHIA SIDERURGICA PITANGUI,0,MG,5,2010-02-25,NA,NA,1,cnae_secundario,220901,Extração de madeira em florestas nativas
17159559000838,COMPANHIA SIDERURGICA PITANGUI,0,MG,5,2010-02-25,NA,NA,1,cnae_secundario,210107,Extração de madeira em florestas plantadas
17454190000110,AGROPECUARIA LAEL VARELLA LTDA,0,MG,5,1982-07-07,NA,NA,1,cnae_fiscal,151201,
17454190000209,AGROPECUARIA LAEL VARELLA LTDA,0,MG,5,1982-07-07,NA,NA,1,cnae_fiscal,151201,
17454190000381,AGROPECUARIA LAEL VARELLA LTDA,0,MG,5,1983-01-18,NA,NA,1,cnae_fiscal,151201,
17454190000462,AGROPECUARIA LAEL VARELLA LTDA,0,MG,5,1986-03-04,NA,NA,1,cnae_fiscal,151201,
17454190000543,AGROPECUARIA LAEL VARELLA LTDA,0,MG,5,1986-12-04,NA,NA,1,cnae_fiscal,151201,
17650583000107,ABATEDORA AVICOLA ALVES LTDA,100000,BA,1,2013-02-27,NA,NA,0,cnae_fiscal,1012101,
17650583000107,ABATEDORA AVICOLA ALVES LTDA,100000,BA,1,2013-02-27,NA,NA,0,cnae_secundario,1066000,Fabricação de alimentos para animais
17650583000107,ABATEDORA AVICOLA ALVES LTDA,100000,BA,1,2013-02-27,NA,NA,0,cnae_secundario,111302,Cultivo de milho
17650583000107,ABATEDORA AVICOLA ALVES LTDA,100000,BA,1,2013-02-27,NA,NA,0,cnae_secundario,115600,Cultivo de soja
17650583000107,ABATEDORA AVICOLA ALVES LTDA,100000,BA,1,2013-02-27,NA,NA,0,cnae_secundario,155501,Criação de frangos para corte
17650583000107,ABATEDORA AVICOLA ALVES LTDA,100000,BA,1,2013-02-27,NA,NA,0,cnae_secundario,1013902,Preparação de subprodutos do abate
17650583000107,ABATEDORA AVICOLA ALVES LTDA,100000,BA,1,2013-02-27,NA,NA,0,cnae_secundario,4634602,Comércio atacadista de aves abatidas e derivados
17650583000107,ABATEDORA AVICOLA ALVES LTDA,100000,BA,1,2013-02-27,NA,NA,0,cnae_secundario,1013901,Fabricação de produtos de carne
17907000000172,CARBONDOOR AMBIENTAL LTDA,20000,RS,3,2013-04-09,NA,NA,0,cnae_fiscal,7490199,
17907000000172,CARBONDOOR AMBIENTAL LTDA,20000,RS,3,2013-04-09,NA,NA,0,cnae_secundario,8299799,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente
17907000000172,CARBONDOOR AMBIENTAL LTDA,20000,RS,3,2013-04-09,NA,NA,0,cnae_secundario,6822600,Gestão e administração da propriedade imobiliária
17907000000172,CARBONDOOR AMBIENTAL LTDA,20000,RS,3,2013-04-09,NA,NA,0,cnae_secundario,4618499,Outros representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente
17907000000172,CARBONDOOR AMBIENTAL LTDA,20000,RS,3,2013-04-09,NA,NA,0,cnae_secundario,230600,Atividades de apoio à produção florestal
17907000000172,CARBONDOOR AMBIENTAL LTDA,20000,RS,3,2013-04-09,NA,NA,0,cnae_secundario,220906,Conservação de florestas nativas
18341050000106,ALIANCA PONTE ALTA IMOVEIS RURAIS E AGRONEGOCIOS LTDA,1779488,TO,5,2013-05-07,NA,NA,0,cnae_fiscal,115600,
18341050000106,ALIANCA PONTE ALTA IMOVEIS RURAIS E AGRONEGOCIOS LTDA,1779488,TO,5,2013-05-07,NA,NA,0,cnae_secundario,210107,Extração de madeira em florestas plantadas
18341050000106,ALIANCA PONTE ALTA IMOVEIS RURAIS E AGRONEGOCIOS LTDA,1779488,TO,5,2013-05-07,NA,NA,0,cnae_secundario,210101,Cultivo de eucalipto
18341050000106,ALIANCA PONTE ALTA IMOVEIS RURAIS E AGRONEGOCIOS LTDA,1779488,TO,5,2013-05-07,NA,NA,0,cnae_secundario,151201,Criação de bovinos para corte
18341050000106,ALIANCA PONTE ALTA IMOVEIS RURAIS E AGRONEGOCIOS LTDA,1779488,TO,5,2013-05-07,NA,NA,0,cnae_secundario,151202,Criação de bovinos para leite
18341050000106,ALIANCA PONTE ALTA IMOVEIS RURAIS E AGRONEGOCIOS LTDA,1779488,TO,5,2013-05-07,NA,NA,0,cnae_secundario,113000,Cultivo de cana-de-açúcar
18341050000106,ALIANCA PONTE ALTA IMOVEIS RURAIS E AGRONEGOCIOS LTDA,1779488,TO,5,2013-05-07,NA,NA,0,cnae_secundario,111302,Cultivo de milho
19452439000183,CCI AGROPECUARIA LTDA,780000,GO,5,2013-12-17,NA,NA,0,cnae_fiscal,151201,
19452439000183,CCI AGROPECUARIA LTDA,780000,GO,5,2013-12-17,NA,NA,0,cnae_secundario,7990200,Serviços de reservas e outros serviços de turismo não especificados anteriormente
19452439000183,CCI AGROPECUARIA LTDA,780000,GO,5,2013-12-17,NA,NA,0,cnae_secundario,4623106,"Comércio atacadista de sementes, flores, plantas e gramas"
19452439000183,CCI AGROPECUARIA LTDA,780000,GO,5,2013-12-17,NA,NA,0,cnae_secundario,151202,Criação de bovinos para leite
19452439000183,CCI AGROPECUARIA LTDA,780000,GO,5,2013-12-17,NA,NA,0,cnae_secundario,122900,Cultivo de flores e plantas ornamentais
20008829000148,AGROINDUSTRIAL ACAI DA PRATA LTDA,50000,PA,1,2014-04-02,NA,NA,63,cnae_fiscal,133401,
20008829000148,AGROINDUSTRIAL ACAI DA PRATA LTDA,50000,PA,1,2014-04-02,NA,NA,63,cnae_secundario,1033301,"Fabricação de sucos concentrados de frutas, hortaliças e legumes"
20266821000262,CASA DE CARNE FARIBRAZ LTDA,0,MG,1,1980-04-15,NA,NA,1,cnae_fiscal,155501,
22065344000111,AGROPECUARIA CACHOEIRAO LTDA,1024000,MS,1,2015-03-17,NA,NA,0,cnae_fiscal,151201,
22065344000111,AGROPECUARIA CACHOEIRAO LTDA,1024000,MS,1,2015-03-17,NA,NA,0,cnae_secundario,6491300,Sociedades de fomento mercantil - factoring
22065344000111,AGROPECUARIA CACHOEIRAO LTDA,1024000,MS,1,2015-03-17,NA,NA,0,cnae_secundario,111399,Cultivo de outros cereais não especificados anteriormente
22065344000111,AGROPECUARIA CACHOEIRAO LTDA,1024000,MS,1,2015-03-17,NA,NA,0,cnae_secundario,111303,Cultivo de trigo
22065344000111,AGROPECUARIA CACHOEIRAO LTDA,1024000,MS,1,2015-03-17,NA,NA,0,cnae_secundario,119909,Cultivo de tomate rasteiro
22065344000111,AGROPECUARIA CACHOEIRAO LTDA,1024000,MS,1,2015-03-17,NA,NA,0,cnae_secundario,119905,Cultivo de feijão
22065344000111,AGROPECUARIA CACHOEIRAO LTDA,1024000,MS,1,2015-03-17,NA,NA,0,cnae_secundario,111302,Cultivo de milho
22065344000111,AGROPECUARIA CACHOEIRAO LTDA,1024000,MS,1,2015-03-17,NA,NA,0,cnae_secundario,115600,Cultivo de soja
22065344000111,AGROPECUARIA CACHOEIRAO LTDA,1024000,MS,1,2015-03-17,NA,NA,0,cnae_secundario,210101,Cultivo de eucalipto
22065344000111,AGROPECUARIA CACHOEIRAO LTDA,1024000,MS,1,2015-03-17,NA,NA,0,cnae_secundario,113000,Cultivo de cana-de-açúcar
22065344000200,AGROPECUARIA CACHOEIRAO LTDA,0,MS,1,2017-02-24,NA,NA,0,cnae_fiscal,151201,
22065344000200,AGROPECUARIA CACHOEIRAO LTDA,0,MS,1,2017-02-24,NA,NA,0,cnae_secundario,6491300,Sociedades de fomento mercantil - factoring
22065344000200,AGROPECUARIA CACHOEIRAO LTDA,0,MS,1,2017-02-24,NA,NA,0,cnae_secundario,111399,Cultivo de outros cereais não especificados anteriormente
22065344000200,AGROPECUARIA CACHOEIRAO LTDA,0,MS,1,2017-02-24,NA,NA,0,cnae_secundario,111303,Cultivo de trigo
22065344000200,AGROPECUARIA CACHOEIRAO LTDA,0,MS,1,2017-02-24,NA,NA,0,cnae_secundario,119909,Cultivo de tomate rasteiro
22065344000200,AGROPECUARIA CACHOEIRAO LTDA,0,MS,1,2017-02-24,NA,NA,0,cnae_secundario,119905,Cultivo de feijão
22065344000200,AGROPECUARIA CACHOEIRAO LTDA,0,MS,1,2017-02-24,NA,NA,0,cnae_secundario,111302,Cultivo de milho
22065344000200,AGROPECUARIA CACHOEIRAO LTDA,0,MS,1,2017-02-24,NA,NA,0,cnae_secundario,115600,Cultivo de soja
22065344000200,AGROPECUARIA CACHOEIRAO LTDA,0,MS,1,2017-02-24,NA,NA,0,cnae_secundario,210101,Cultivo de eucalipto
22065344000200,AGROPECUARIA CACHOEIRAO LTDA,0,MS,1,2017-02-24,NA,NA,0,cnae_secundario,113000,Cultivo de cana-de-açúcar
22506074000137,ALBUQUERQUE AGROPECUÁRIA ESPÍRITO SANTO LTDA,2284470,AL,5,2015-05-20,NA,NA,0,cnae_fiscal,151201,
22506074000137,ALBUQUERQUE AGROPECUÁRIA ESPÍRITO SANTO LTDA,2284470,AL,5,2015-05-20,NA,NA,0,cnae_secundario,151202,Criação de bovinos para leite
22506074000137,ALBUQUERQUE AGROPECUÁRIA ESPÍRITO SANTO LTDA,2284470,AL,5,2015-05-20,NA,NA,0,cnae_secundario,4623101,Comércio atacadista de animais vivos
22506074000137,ALBUQUERQUE AGROPECUÁRIA ESPÍRITO SANTO LTDA,2284470,AL,5,2015-05-20,NA,NA,0,cnae_secundario,161003,"Serviço de preparação de terreno, cultivo e colheita"
22506074000137,ALBUQUERQUE AGROPECUÁRIA ESPÍRITO SANTO LTDA,2284470,AL,5,2015-05-20,NA,NA,0,cnae_secundario,151203,"Criação de bovinos, exceto para corte e leite"
22619217000206,RIO RANCHO AGROPECUARIA SA,0,MG,5,1988-03-06,NA,NA,1,cnae_fiscal,151201,
22619217000389,RIO RANCHO AGROPECUARIA SA,0,MG,5,1988-12-19,NA,NA,1,cnae_fiscal,151201,
22619217000460,RIO RANCHO AGROPECUARIA SA,0,MG,5,1988-12-19,NA,NA,0,cnae_fiscal,134200,
22619217000460,RIO RANCHO AGROPECUARIA SA,0,MG,5,1988-12-19,NA,NA,0,cnae_secundario,4671100,Comércio atacadista de madeira e produtos derivados
22619217000460,RIO RANCHO AGROPECUARIA SA,0,MG,5,1988-12-19,NA,NA,0,cnae_secundario,220901,Extração de madeira em florestas nativas
22619217000460,RIO RANCHO AGROPECUARIA SA,0,MG,5,1988-12-19,NA,NA,0,cnae_secundario,210107,Extração de madeira em florestas plantadas
22619217000460,RIO RANCHO AGROPECUARIA SA,0,MG,5,1988-12-19,NA,NA,0,cnae_secundario,151202,Criação de bovinos para leite
22619217000460,RIO RANCHO AGROPECUARIA SA,0,MG,5,1988-12-19,NA,NA,0,cnae_secundario,151201,Criação de bovinos para corte
22619217000460,RIO RANCHO AGROPECUARIA SA,0,MG,5,1988-12-19,NA,NA,0,cnae_secundario,111302,Cultivo de milho
22619217000540,RIO RANCHO AGROPECUARIA SA,0,MG,5,1988-12-19,NA,NA,1,cnae_fiscal,151201,
22619217000702,RIO RANCHO AGROPECUARIA SA,0,MG,5,1990-07-10,NA,NA,0,cnae_fiscal,151201,
22619217000702,RIO RANCHO AGROPECUARIA SA,0,MG,5,1990-07-10,NA,NA,0,cnae_secundario,151202,Criação de bovinos para leite
22619217000893,RIO RANCHO AGROPECUARIA SA,0,MG,5,1990-07-10,NA,NA,0,cnae_fiscal,154700,
22619217000974,RIO RANCHO AGROPECUARIA SA,0,MG,5,1990-07-10,NA,NA,0,cnae_fiscal,151201,
22619217000974,RIO RANCHO AGROPECUARIA SA,0,MG,5,1990-07-10,NA,NA,0,cnae_secundario,151202,Criação de bovinos para leite
22619217001008,RIO RANCHO AGROPECUARIA SA,0,MG,5,1990-07-10,NA,NA,0,cnae_fiscal,151201,
22619217001199,RIO RANCHO AGROPECUARIA SA,0,MG,5,1990-07-10,NA,NA,1,cnae_fiscal,151201,
22619217001350,RIO RANCHO AGROPECUARIA SA,0,MG,5,1990-07-10,NA,NA,1,cnae_fiscal,151201,
22619217001431,RIO RANCHO AGROPECUARIA SA,0,MG,5,1990-10-26,NA,NA,0,cnae_fiscal,151201,
22619217001865,RIO RANCHO AGROPECUARIA SA,0,MG,5,1994-07-18,NA,NA,0,cnae_fiscal,151201,
22619217001865,RIO RANCHO AGROPECUARIA SA,0,MG,5,1994-07-18,NA,NA,0,cnae_secundario,151202,Criação de bovinos para leite
