id,casa,nome_eleitoral,sg_partido,uf,genero,idade,tem_propriedade_rural,total_declarado_propriedade_rural,tem_empresa_agricola,proporcao_doacoes_agro,tem_empresa_agroexportadora,proporcao_doacoes_agroexportadoras,indice_vinculo_economico_agro,frente_agropecuaria,frente_mineracao,frente_livre_mercado,combo_agro_mineracao_lm,combo_5_frentes_progressistas,discurso_normalizado,aderencia,proposicoes_meio_ambiente_indice,requerimentos_informacao_agro_mma_indice,indice_ativismo_ambiental,participou_movimento_renovacao,investimento_partidario,numero_de_mandatos,indice_comissoes,indice_liderancas,indice_cargo_mesa,indice_influencia_parlamentar
178874,camara,SERGIO VIDIGAL,PDT,ES,M,62,0,0,0,0.00110669837268969,0,0,3.6889945756323e-4,1,1,1,1,0.6,0,0.9166666666666667,0,0,0.20434782608695654,0,0.0303432378549436,5,0.022727272727272728,0,0,0.17728076878310994
178961,camara,SHÉRIDAN,PSDB,RR,F,35,1,550000,0,0,0,0,0.2222222222222222,1,0,1,0.6666666666666666,0.2,0,0,0.25,0,0.046376811594202906,0,0.0301091649641012,2,0.022727272727272728,0,0,0.07723395420494145
74356,camara,SILAS CÂMARA,REPUBLICANOS,AM,M,56,0,0,0,0,0,0,0,1,0,1,0.6666666666666666,0.4,0,0,0.5,0,0.15072463768115943,0,0,6,0.38636363636363635,0,0,0.2772727272727272
178946,camara,SORAYA SANTOS,PL,RJ,F,60,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3333333333333333,0,0,0,0.0608695652173913,0,0.0344889209930397,2,0,0,0.6,0.1935644508652746
178947,camara,SÓSTENES CAVALCANTE,DEM,RJ,M,44,0,0,0,0,0,0,0,1,0,1,0.6666666666666666,0.8,0,0,0,0,0.011594202898550732,0,0.0368185710269884,2,0.022727272727272728,0.25,0,0.12857583541751888
92776,camara,STEFANO AGUIAR,PSD,MG,M,43,0,0,0,0,0,0,0,0,0,1,0.3333333333333333,0.6,0,0,0,0,0.02318840579710145,0,0.00610541178591753,3,0.022727272727272728,0,0,0.10576653690263804
177282,camara,SUBTENENTE GONZAGA,PDT,MG,M,57,0,0,0,0,0,0,0,1,0,0,0.3333333333333333,1,0,0.875,0,0,0.28623188405797106,0,0.0302139990970254,3,0.022727272727272728,0,0,0.11058825436485961
178922,camara,TADEU ALENCAR,PSB,PE,M,56,0,0,0,0.0361248654529386,0,0.0361248654529386,0.0120416218176462,0,0,0,0,0.4,0,1,0,0,0.2956521739130435,1,0.0206090726042545,2,0.045454545454545456,0.375,0,0.15487939027842665
160976,camara,TIRIRICA,PL,SP,M,54,0,0,0,0,0,0,0,0,0,1,0.3333333333333333,0,0,0,0,0,-0.02898550724637681,0,0.0133687618295556,3,0.022727272727272728,0,0,0.10721920691136566
178934,camara,TONINHO WANDSCHEER,PROS,PR,M,69,0,0,0,0,0,0,0,0,1,1,0.6666666666666666,0.8,0,0,0.5,0,0.1855072463768116,0,0.00588235419140406,5,0.022727272727272728,0.375,0,0.24738859205040203
178863,camara,ULDURICO JUNIOR,PROS,BA,M,27,1,20500,0,0.016826100984369,0,0,0.22783092255034523,1,1,1,1,0.2,0,0,0,0,-0.06956521739130435,0,0,2,0.022727272727272728,0,0,0.0712121212121212
195866,camara,VAIDON OLIVEIRA,PROS,CE,M,44,0,0,0,0,0,0,0,0,1,0,0.3333333333333333,0.4,0,0,0,0,0.005797101449275366,0,0.0265395846796248,3,0.045454545454545456,0,0,0.11439882602683404
160610,camara,VALMIR ASSUNÇÃO,PT,BA,M,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9285714285714286,0.25,0.25,0.45962732919254656,0,0.00955583682541757,4,0.022727272727272728,0,0,0.1397899552438714
74376,camara,VANDER LOUBET,PT,MS,M,55,1,350000,0,0,0,0,0.2222222222222222,0,1,0,0.3333333333333333,0.4,0,1,0,0,0.26666666666666666,0,0.00857556003228242,5,0.022727272727272728,0,0,0.1729272332185777
141553,camara,VANDERLEI MACRIS,PSDB,SP,M,69,1,15205.38,0,0.171359048614562,0,0.0180377945910065,0.2793419050937429,0,1,0,0.3333333333333333,0.6,0.6666666666666666,0.1875,0,0,0.15905797101449276,0,0.0212757508446881,6,0.022727272727272728,0,0,0.20880060471439216
74283,camara,VICENTINHO,PT,SP,M,63,0,0,0,0,0,0,0,0,1,0,0.3333333333333333,1,0,1,0,0,0.31884057971014496,0,0.0127280204195462,5,0.045454545454545456,0,0,0.178303179841485
137070,camara,VICENTINHO JÚNIOR,PL,TO,M,34,0,0,0,0.0394977608360311,0,0,0.013165920278677032,1,1,0,0.6666666666666666,0.2,0,0,0.5,0,0.13333333333333333,0,0.00584593941743867,2,0.022727272727272728,0.25,0,0.12238130909560893
141555,camara,VINICIUS CARVALHO,REPUBLICANOS,SP,M,53,0,0,0,0.0160863450657751,0,0,0.005362115021925034,1,1,1,1,0.8,1,0,0,0,0.11304347826086956,0,0,3,0.022727272727272728,0.25,0,0.15454545454545454
160591,camara,VINICIUS GURGEL,PL,AP,M,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109603957418437,3,0.022727272727272728,0,0,0.10673753369382329
178992,camara,VITOR LIPPI,PSDB,SP,M,60,0,0,0,0.0102113944308911,0,0,0.0034037981436303663,0,1,1,0.6666666666666666,0.4,-1,0.06666666666666676,0,0,-0.136231884057971,0,0.0163659621882216,4,0.022727272727272728,0,0,0.1411519803164322
160569,camara,WALDENOR PEREIRA,PT,BA,M,65,1,5551.77,0,0,0,0,0.2222222222222222,0,1,0,0.3333333333333333,0.8,0,0.9090909090909091,0,0,0.277733860342556,0,0.00955583682541757,5,0.045454545454545456,0,0,0.1776687431226593
178952,camara,WALTER ALVES,MDB,RN,M,39,0,0,0,0,0,0,0,1,1,0,0.6666666666666666,0.6,0,0,0,0,-0.005797101449275361,0,0.0117894892410663,4,0.022727272727272728,0,0,0.14023668572700113
160518,camara,WELITON PRADO,PROS,MG,M,44,0,0,0,0,0,0,0,1,0,0,0.3333333333333333,1,1,0.9090909090909091,0,0,0.42555994729907776,0,0.0668564595591269,6,0.022727272727272728,0,0,0.21791674645727993
74043,camara,WELLINGTON ROBERTO,PL,PB,M,60,0,0,0,0,0,0,0,1,1,0,0.6666666666666666,0.8,0,0,0,0,0.011594202898550732,0,0.0121150561715122,5,0,0.375,0,0.24408967790096908
74439,camara,WOLNEY QUEIROZ,PDT,PE,M,46,1,250000,0,0,0,0,0.2222222222222222,0,0,0,0,0.2,0,1,0.5,0,0.45217391304347826,0,0.0369070645804958,5,0.09090909090909091,0,0,0.19222989776458402
178889,camara,ZÉ CARLOS,PT,MA,M,64,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.9333333333333333,0,0.5,0.3826086956521739,0,0.0077023237924256,3,0.022727272727272728,0,0,0.10608591930393967
160632,camara,ZÉ SILVA,SOLIDARIEDADE,MG,M,56,0,0,0,0.152165296082882,0,0.105923194836031,0.05072176536096067,1,1,0,0.6666666666666666,0.8,0,0,0,0,0.011594202898550732,0,0.0459591312378063,3,0.022727272727272728,0.25,0,0.1637372807930158
160592,camara,ZECA DIRCEU,PT,PR,M,41,0,0,0,0.0654110620833397,0,0.0654110620833397,0.021803687361113235,1,1,0,0.6666666666666666,0.8,0,0.8333333333333334,0,0,0.2289855072463768,0,0.0104873027650726,5,0.022727272727272728,0,0,0.17330958176513572
204554,camara,ABÍLIO SANTANA,PL,BA,M,54,0,0,0,0,0,0,0,0,1,1,0.6666666666666666,0.8,0,0,0,0,0.011594202898550732,0,0,1,0.022727272727272728,0,0,0.03787878787878788
204521,camara,ABOU ANNI,PSL,SP,M,53,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.045454545454545414,0,0,0.06403162055335967,0,0.0039063535519411,3,0.022727272727272728,0,0,0.10532672525584277
204379,camara,ACÁCIO FAVACHO,PROS,AP,M,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214952021900009,4,0.2727272727272727,0.25,0,0.24217782831678805
204560,camara,ADOLFO VIANA,PSDB,BA,M,38,1,16100,0,0,0,0,0.2222222222222222,0,1,1,0.6666666666666666,0.2,-0.3333333333333333,0,0,0,-0.08405797101449275,0,0.0142973194824386,3,0.022727272727272728,0.25,0,0.15740491844194227
204528,camara,ADRIANA VENTURA,NOVO,SP,F,50,0,0,0,0.053154434742832,0,0.053154434742832,0.017718144914277333,1,0,1,0.6666666666666666,0,0,0.04347826086956519,0,0,-0.04662885948330183,0,0.00127868024422298,1,0.022727272727272728,0,0,0.038134523927632474
121948,camara,ADRIANO DO BALDY,PP,GO,M,50,0,0,0,0.0424932364931915,0,0,0.014164412164397166,1,1,0,0.6666666666666666,0,0,0,0,0,-0.05797101449275362,0,0.0169100707634814,1,0.022727272727272728,0,0,0.041260802031484155
74646,camara,AÉCIO NEVES,PSDB,MG,M,59,0,0,1,0.0449994192463344,0,0,0.4594442508598892,1,0,0,0.3333333333333333,0.2,0,0,0,0,-0.011594202898550721,0,0.029003011646907,6,0.022727272727272728,0.25,0,0.260346056874836
204495,camara,AIRTON FALEIRO,PT,PA,M,60,0,0,0,0.00479536998759818,0,0.0038032244729227,0.0015984566625327266,0,1,0,0.3333333333333333,1,0,0.9523809523809523,0,0.5,0.39337474120082816,0,0.0031327975940869,4,0.06818181818181818,0.25,0,0.19759625648851437
204549,camara,AJ ALBUQUERQUE,PP,CE,M,36,0,0,1,0.0101850885211506,0,0,0.44783947395149465,1,0,1,0.6666666666666666,0.2,0,0,0,0,-0.04057971014492753,0,0.007127555454221,2,0.29545454545454547,0.25,0,0.17718308684841996
204413,camara,ALCIDES RODRIGUES,PATRIOTA,GO,M,69,0,0,0,0.0407908136146437,0,0.0395336437435973,0.0135969378715479,1,1,1,1,0.2,0,0.04761904761904778,0,0,-0.057142857142857106,0,0,2,0.022727272727272728,0,0,0.0712121212121212
204545,camara,ALÊ SILVA,PSL,MG,F,45,0,0,0,0,0,0,0,0,0,1,0.3333333333333333,0.2,0,0,0,0.5,0.07536231884057971,0,0,1,0.022727272727272728,0,0,0.03787878787878788
204501,camara,ALENCAR SANTANA BRAGA,PT,SP,M,43,0,0,0,0.00146107380859805,0,0,4.8702460286601673e-4,0,0,0,0,0.8,0,0.8,0,0,0.2782608695652174,0,0.00728602175064966,5,0.022727272727272728,0,0,0.17266932556225115
204571,camara,ALEX SANTANA,PDT,BA,M,47,0,0,0,0,0,0,0,0,1,0,0.3333333333333333,0.4,0.6666666666666666,0.75,0,0,0.28840579710144926,0,0,1,0.022727272727272728,0,0,0.03787878787878788
204544,camara,ALEXANDRE FROTA,PSDB,SP,M,56,0,0,0,0.403905116225717,0,0.403905116225717,0.13463503874190566,1,0,1,0.6666666666666666,0.2,0,0,0,0,-0.04057971014492753,0,0,1,0.022727272727272728,0,0,0.03787878787878788
204503,camara,ALEXANDRE PADILHA,PT,SP,M,48,0,0,0,0.0578853760151539,0,0,0.019295125338384636,0,1,0,0.3333333333333333,0.6,0,0.9285714285714286,0,0.5,0.35238095238095235,0,0.0127280204195462,2,0.06818181818181818,0.25,0,0.13284863438693956
204516,camara,ALEXIS FONTEYNE,NOVO,SP,M,52,0,0,0,0.0433620054476555,0,0,0.014454001815885166,1,1,1,1,0.2,0,0.05555555555555558,0,0,-0.05507246376811594,0,0.00127868024422298,1,0.022727272727272728,0,0,0.038134523927632474
204353,camara,ALINE GURGEL,REPUBLICANOS,AP,F,38,0,0,0,4.77788514959812e-4,0,0,1.592628383199373e-4,0,1,0,0.3333333333333333,0.2,0,0,0,0.5,0.07536231884057971,0,0,2,0.045454545454545456,0,0,0.07575757575757576
204400,camara,ALINE SLEUTJES,PSL,PR,F,40,0,0,0,0,0,0,0,1,0,1,0.6666666666666666,0.6,0,0.045454545454545414,0,0,0.006060606060606051,0,0,4,0.045454545454545456,0,0,0.1424242424242424
204356,camara,AMARO NETO,REPUBLICANOS,ES,M,42,0,0,0,0.0137793431111552,0,0,0.004593114370385067,0,0,0,0,0.2,0,0,0,0,0.017391304347826087,0,0,2,0.045454545454545456,0,0,0.07575757575757576
204423,camara,ANDRÉ FERREIRA,PSC,PE,M,46,1,279762.36,0,0.0494632117875922,0,0,0.23870995948475293,0,0,0,0,0.6,0,0,0,0,0.05217391304347826,0,0.023470701246846,5,0.022727272727272728,0.375,0,0.2509062614614904
204515,camara,ANDRÉ JANONES,AVANTE,MG,M,35,0,0,0,0,0,0,0,0,0,1,0.3333333333333333,0.6,0.6666666666666666,0.3333333333333335,0,0,0.19710144927536236,0,0.016373397186788,1,0.022727272727272728,0,0,0.04115346731614548
73696,camara,ANGELA AMIN,PP,SC,F,65,1,16655.34,0,0.00342121252855706,0,0.00200095013116028,0.2233626263984079,1,0,0,0.3333333333333333,0.2,-0.3333333333333333,0.4736842105263158,0,0.25,0.11197559115179252,0,0.019328639011683,4,0.18181818181818182,0,0,0.17356269749930628
204414,camara,AROLDO MARTINS,REPUBLICANOS,PR,M,58,0,0,0,0,0,0,0,1,0,1,0.6666666666666666,0.8,0,0,0,0,0.011594202898550732,0,0,1,0.06818181818181818,0,0,0.04696969696969697
204509,camara,ÁUREA CAROLINA,PSOL,MG,F,35,0,0,0,0.0091553013772625,0,0,0.0030517671257541666,0,0,0,0,0.8,0,0.9166666666666667,0,1,0.4826086956521739,1,0.00192492275686006,2,0.18181818181818182,0.25,0,0.15341528758167505
109429,camara,BENES LEOCÁDIO,REPUBLICANOS,RN,M,53,0,0,0,0.00495492951072233,0,4.50448137338394e-4,0.0016516431702407767,0,0,0,0,0.4,-0.3333333333333333,0,0,0,-0.008695652173913042,0,0,4,0.2727272727272727,0,0,0.18787878787878787
204358,camara,BETO PEREIRA,PSDB,MS,M,41,1,950000,1,0.0815798367275544,0,0,0.6938599455758515,1,0,1,0.6666666666666666,0.2,-0.3333333333333333,0,0,0,-0.08405797101449275,0,0.0100216838069724,4,0.022727272727272728,0.25,0,0.18988312464018234
207176,camara,BIA CAVASSA,PSDB,MS,F,50,0,0,0,0,0,0,0,1,0,0,0.3333333333333333,0.2,0,0,0,0,-0.011594202898550721,0,0.00273890013580574,NA,0,0,0,NA
204374,camara,BIA KICIS,PSL,DF,F,58,0,0,0,0.169777418218966,0,0,0.056592472739655335,1,0,1,0.6666666666666666,0,0,0.04761904761904778,0,0,-0.045548654244306375,0,0,1,0.2727272727272727,0.25,0,0.13787878787878788
204388,camara,BIBO NUNES,PSL,RS,M,62,0,0,0,0.126466537586487,0,0,0.042155512528829,0,1,1,0.6666666666666666,0.6,0,0.045454545454545414,0,0,0.006060606060606051,0,0,1,0.022727272727272728,0,0,0.03787878787878788
204561,camara,BIRA DO PINDARÉ,PSB,MA,M,51,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.95,0,0.5,0.40434782608695646,0,0.00640220915443294,4,0.022727272727272728,0.25,0,0.18915922970967447
204397,camara,BOCA ABERTA,PROS,PR,M,48,0,0,0,0.3933910306845,0,0,0.1311303435615,1,0,0,0.3333333333333333,1,0,0.4,0,0,0.16231884057971016,0,0,2,0.022727272727272728,0,0,0.0712121212121212
204551,camara,BOSCO SARAIVA,SOLIDARIEDADE,AM,M,60,0,0,0,0.00328888298351678,0,0,0.0010962943278389266,1,1,1,1,0.4,0,0,0,0,-0.05217391304347826,0,0.00963049725530811,4,0.36363636363636365,0,0,0.20798670551166767
204352,camara,CAMILO CAPIBERIBE,PSB,AP,M,47,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.9545454545454546,0,0.5,0.3707509881422925,0,0.00620112227800747,4,0.38636363636363635,0.25,0,0.2618462850616621
204572,camara,CAPITÃO ALBERTO NETO,REPUBLICANOS,AM,M,37,0,0,0,0,0,0,0,0,1,1,0.6666666666666666,0.6,0,0.06666666666666676,0,0.5,0.09855072463768119,0,0,1,0.045454545454545456,0.25,0,0.09242424242424244
204487,camara,CAPITÃO WAGNER,PROS,CE,M,40,0,0,0,0,0,0,0,1,1,1,1,0.6,0,0,0,0,-0.034782608695652174,0,0.00869244281359243,3,0.045454545454545456,0.25,0,0.16082939765362758
204507,camara,CARLA ZAMBELLI,PSL,SP,F,39,0,0,0,0.283108959981167,0,0,0.09436965332705566,1,0,0,0.3333333333333333,0.2,0,0.050000000000000044,0,0,0.0014492753623188547,0,0.00454712251134902,1,0.022727272727272728,0,0,0.03878821238105768
204361,camara,CARLOS CHIODINI,MDB,SC,M,37,0,0,0,0.237762237762238,0,0.137862137862138,0.07925407925407933,0,1,1,0.6666666666666666,0.2,-0.3333333333333333,0,0,0,-0.08405797101449275,0,0.0031977281324227,3,0.022727272727272728,0,0,0.10518500017193907
204460,camara,CARLOS JORDY,PSL,RJ,M,37,0,0,0,0,0,0,0,0,0,1,0.3333333333333333,0,0,0.04347826086956519,0,0,-0.017643352236925022,0,5.35342719935414e-4,2,0.045454545454545456,0.25,0,0.12586464430156283
204426,camara,CARLOS VERAS,PT,PE,M,38,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.9230769230769231,0,0,0.2929765886287625,0,0.00461882485990225,1,0.022727272727272728,0,0,0.03880255285076833
204369,camara,CAROLINE DE TONI,PSL,SC,F,33,0,0,0,0,0,0,0,1,0,1,0.6666666666666666,0,0,0.04347826086956519,0,0,-0.04662885948330183,0,4.29108006447652e-5,1,0.09090909090909091,0,0,0.05152373367528047
204499,camara,CÁSSIO ANDRADE,PSB,PA,M,38,0,0,0,0,0,0,0,0,1,1,0.6666666666666666,0.2,0,0.7142857142857143,0,0,0.14575569358178053,0,0.00578172827822926,5,0.18181818181818182,0,0,0.20418664868594888
204380,camara,CELINA LEÃO,PP,DF,F,42,0,0,0,0,0,0,0,0,1,1,0.6666666666666666,0.6,0,0,0,0,-0.005797101449275361,0,0.016112650955161,3,0.045454545454545456,0.25,0,0.16231343928194128
204370,camara,CÉLIO MOURA,PT,TO,M,66,1,230000,0,0.00261412086222245,0,0,0.22309359584296307,0,1,0,0.3333333333333333,1,0,0.9411764705882353,0,0,0.3034953111679454,0,0.00328257165008343,3,0.022727272727272728,0,0,0.10520196887547124
204488,camara,CÉLIO STUDART,PV,CE,M,32,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.9545454545454546,0,0.5,0.3881422924901186,0,0.0351909965082185,3,0.022727272727272728,0.25,0,0.16158365384709822
204496,camara,CELSO SABINO,PSDB,PA,M,41,0,0,1,0.287283789709977,0,0,0.5402057076811034,1,0,1,0.6666666666666666,0.4,0,0.26086956521739135,0,0.25,0.08834278512917457,0,8.36013896618799e-4,2,0.022727272727272728,0.25,0,0.12137932399144495
204504,camara,CEZINHA DE MADUREIRA,PSD,SP,M,45,0,0,0,0,0,0,0,0,1,0,0.3333333333333333,0,0,0,0,0,-0.02898550724637681,0,0.0222345990414044,2,0.022727272727272728,0,0,0.07565904102040208
205476,camara,CHARLES FERNANDES,PSD,BA,M,54,1,164422,0,0,0,0,0.2222222222222222,0,0,0,0,0.2,0,0.08695652173913049,0,0,0.04007561436672969,0,0.0127580728969784,3,0.045454545454545456,0,0,0.11164252367030478
204490,camara,CHARLLES EVANGELISTA,PSL,MG,M,34,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.017391304347826087,0,4.75949655198911e-4,2,0.022727272727272728,0,0,0.071307311143161
204476,camara,CHIQUINHO BRAZÃO,AVANTE,RJ,M,57,0,0,0,0,0,0,0,1,1,1,1,0.8,0,0,0,0,-0.017391304347826084,0,0.0418683841146933,5,0.022727272727272728,0,0,0.17958579803505986
204462,camara,CHRIS TONIETTO,PSL,RJ,F,28,0,0,0,0,0,0,0,0,0,1,0.3333333333333333,0,0,0.04347826086956519,0,0,-0.017643352236925022,0,0.0201622137377292,1,0.022727272727272728,0.25,0,0.0919112306263337
204440,camara,CHRISTINO AUREO,PP,RJ,M,57,1,100000,0,0.00303673809918889,0,0,0.22323446825528517,1,0,0,0.3333333333333333,0.2,0,0,0,0,-0.011594202898550721,0,0.0144395009882454,4,0.022727272727272728,0,0,0.14076668807643694
204376,camara,CORONEL ARMANDO,PSL,SC,M,62,0,0,0,0,0,0,0,1,0,1,0.6666666666666666,0,0,0.04347826086956519,0,0,-0.04662885948330183,0,4.29108006447652e-5,1,0.022727272727272728,0.25,0,0.08788737003891682
204378,camara,CORONEL CHRISÓSTOMO,PSL,RO,M,60,0,0,0,0,0,0,0,1,0,1,0.6666666666666666,0,0,0.05555555555555558,0,0.25,9.654113257610057e-18,0,0,1,0.045454545454545456,0,0,0.04242424242424242
204514,camara,CORONEL TADEU,PSL,SP,M,54,0,0,0,0,0,0,0,0,0,1,0.3333333333333333,0.6,0,0.052631578947368474,0,0.25,0.08039664378337148,0,0,2,0.022727272727272728,0,0,0.0712121212121212
135054,camara,CRISTIANO VALE,PL,PA,M,49,1,441741.74,0,0,0,0,0.2222222222222222,0,1,1,0.6666666666666666,0.4,0,0,0,0,-0.023188405797101443,0,0.00504301308165213,3,0.022727272727272728,0,0,0.10555405716178497
204355,camara,DA VITORIA,CIDADANIA,ES,M,48,0,0,0,0.0284219332030526,0,0,0.009473977734350866,0,1,1,0.6666666666666666,0.8,0,0.050000000000000044,0,0,0.02463768115942031,0,0.0209941094080709,4,0.022727272727272728,0.25,0,0.19207760976040206
204367,camara,DANIEL FREITAS,PSL,SC,M,37,0,0,0,0.182260024301337,0,0.0911300121506683,0.060753341433779,1,0,0,0.3333333333333333,0.2,0,0.04347826086956519,0,0,-2.520478890989338e-4,0,0,3,0.022727272727272728,0.25,0,0.15454545454545454
204454,camara,DANIEL SILVEIRA,PSL,RJ,M,36,0,0,0,0,0,0,0,1,1,1,1,0.6,0,0.04347826086956519,0,0,-0.023440453686200388,0,0.00361390390836807,1,0.045454545454545456,0,0,0.043147023205916034
204409,camara,DANIEL TRZECIAK,PSDB,RS,M,33,0,0,0,0,0,0,0,0,0,1,0.3333333333333333,0.2,0,0,0,0,-0.011594202898550721,0,6.17121573010088e-4,2,0.045454545454545456,0.25,0,0.12588100007217778
204459,camara,DANIELA DO WAGUINHO,MDB,RJ,F,43,0,0,0,0.0102366100278446,0,0,0.0034122033426148665,0,0,0,0,0.4,0,0,0,0,0.034782608695652174,0,0.00710797147740842,1,0.045454545454545456,0.25,0,0.0938458367197241
116379,camara,DARCI DE MATOS,PSD,SC,M,57,1,127500,0,0.0329154172522868,0,0.0164577086261434,0.2331940279729845,1,1,0,0.6666666666666666,0.4,0,0.050000000000000044,0,0,-0.010144927536231868,0,0.00324707773581863,6,0.022727272727272728,0,0,0.20519487009261828
205548,camara,DAVID MIRANDA,PSOL,RJ,M,34,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.8888888888888888,0,1,0.44057971014492753,0,0.0138744805696783,2,0.022727272727272728,0,0,0.07398701732605686
204511,camara,DAVID SOARES,DEM,SP,M,45,0,0,0,0,0,0,0,1,1,1,1,0.2,0,0,0,0,-0.06956521739130435,0,0.00869691038611306,3,0.022727272727272728,0,0,0.10628483662267715
204451,camara,DELEGADO ANTÔNIO FURTADO,PSL,RJ,M,47,0,0,0,0,0,0,0,0,1,1,0.6666666666666666,0.6,0,0.13043478260869568,0,0,0.028229363579080034,0,5.87106138147998e-4,1,0.045454545454545456,0,0,0.04254166365187202
204512,camara,DELEGADO MARCELO FREITAS,PSL,MG,M,43,1,5000,0,0.0364971886325362,0,0,0.23438795176640095,0,1,0,0.3333333333333333,0.2,0,0,0,0,-0.011594202898550721,0,2.42916381396602e-4,1,0.022727272727272728,0,0,0.0379273711550672
204569,camara,DELEGADO PABLO,PSL,AM,M,43,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.017391304347826087,0,7.58180117222172e-4,1,0.045454545454545456,0,0,0.04257587844768686
204542,camara,DENIS BEZERRA,PSB,CE,M,39,1,10000,0,0,0,0,0.2222222222222222,0,0,0,0,1,0,0.9565217391304348,0,0.25,0.3799621928166352,0,0.00561512798711196,1,0.29545454545454547,0,0,0.09354726802166483
204518,camara,DR. FREDERICO,PATRIOTA,MG,M,42,0,0,0,0,0,0,0,1,0,1,0.6666666666666666,0.4,0,0,0,0,-0.023188405797101443,0,0,1,0.022727272727272728,0.25,0,0.08787878787878786
204481,camara,DR. JAZIEL,PL,CE,M,58,0,0,0,0,0,0,0,0,0,1,0.3333333333333333,0,0,0,0,0,-0.02898550724637681,0,0.0127817579802523,3,0.022727272727272728,0.25,0,0.15710180614150498
204439,camara,DR. LEONARDO,SOLIDARIEDADE,MT,M,41,0,0,0,0.0463544333068014,0,0.0089143140974618,0.0154514777689338,1,1,1,1,1,0,0,0,0,0,0,0.023784539966714,2,0.022727272727272728,0.25,0,0.125969029205464
204450,camara,DR. LUIZ ANTONIO TEIXEIRA JR.,PP,RJ,M,45,0,0,0,0,0,0,0,0,0,1,0.3333333333333333,0,0,0,0,0.25,0.014492753623188408,0,0.0137385553863464,1,0.045454545454545456,0,0,0.0451719535015117
204351,camara,DR. LUIZ OVANDO,PSL,MS,M,70,0,0,0,0.00461936437546194,0,0,0.0015397881251539801,1,1,1,1,0.6,0,0,0,0,-0.034782608695652174,0,0,1,0.022727272727272728,0,0,0.03787878787878788
204412,camara,DR. ZACHARIAS CALIL,DEM,GO,M,66,0,0,0,0,0,0,0,0,0,1,0.3333333333333333,0.2,0,0.05555555555555558,0,0,0.0028985507246376903,0,0.00858733999089325,1,0.022727272727272728,0,0,0.039596255876966524
81297,camara,DRA. SORAYA MANATO,PSL,ES,F,58,0,0,0,0,0,0,0,1,0,1,0.6666666666666666,0,0,0.04347826086956519,0,0,-0.04662885948330183,0,0.0356874689228433,1,0.045454545454545456,0,0,0.04956173620881108
204434,camara,DRA. VANDA MILANI,SOLIDARIEDADE,AC,F,66,0,0,1,0,0,0,0.4444444444444444,1,0,0,0.3333333333333333,0.6,-0.3333333333333333,0,0,0,-0.02028985507246377,0,0.0310126713976314,1,0.06818181818181818,0,0,0.05317223124922325
204562,camara,EDILÁZIO JÚNIOR,PSD,MA,M,38,0,0,0,0,0,0,0,1,1,0,0.6666666666666666,0.8,0,0.050000000000000044,0,0,0.02463768115942031,0,0.00941067966662121,3,0.022727272727272728,0,0,0.10642759047877878
204421,camara,EDNA HENRIQUE,PSDB,PB,F,61,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.045454545454545414,0,0.25,0.07272727272727271,0,0.00161248908511644,3,0.022727272727272728,0,0,0.10486795236247784
204541,camara,EDUARDO BISMARCK,PDT,CE,M,37,0,0,0,0.0382976450895774,0,0,0.0127658816965258,0,1,0,0.3333333333333333,0.2,0,1,0,0,0.2492753623188406,0,0,1,0.045454545454545456,0,0,0.04242424242424242
204552,camara,EDUARDO BRAIDE,PMN,MA,M,43,0,0,0,0,0,0,0,0,1,0,0.3333333333333333,0.6,0.3333333333333333,0.8636363636363636,0,0,0.29196310935441366,0,0.0561215410512011,3,0.022727272727272728,0.375,0,0.19076976275569474
204500,camara,EDUARDO COSTA,PTB,PA,M,51,0,0,0,0,0,0,0,1,0,0,0.3333333333333333,0.2,1,0.2857142857142857,0,0,0.19337474120082818,1,0.00387638344383313,5,0.045454545454545456,0.25,0,0.22653285244634241
204364,camara,ELI BORGES,SOLIDARIEDADE,TO,M,59,1,2110325,0,0,0,0,0.2222222222222222,0,1,0,0.3333333333333333,0.4,0,0,0,0,0.005797101449275366,0,0.0271028940186568,5,0.045454545454545456,0.25,0,0.2311781545613071
204389,camara,ELIAS VAZ,PSB,GO,M,53,0,0,0,0,0,0,0,0,1,0,0.3333333333333333,0.8,0,0.9473684210526316,0,0.5,0.3746758199847445,0,0.00817749049075491,9,0.022727272727272728,0.25,0,0.3561809526436055
