id.x,nome_eleitoral.x,sg_partido.x,uf.x,coautores_ambientalistas,total_peso_relacao_ambientalistas
73486,POMPEO DE MATTOS,PDT,RS,"TADEU ALENCAR, PAULO TEIXEIRA, REGINALDO LOPES, JOSÉ GUIMARÃES, TALÍRIA PETRONE, ALENCAR SANTANA BRAGA, SUBTENENTE GONZAGA, LUIZ FLÁVIO GOMES, LEONARDO MONTEIRO, FREI ANASTACIO RIBEIRO, PEDRO UCZAI, ERIKA KOKAY, MARIA DO ROSÁRIO, GLAUBER BRAGA, LUIZA ERUNDINA, LEANDRE, SILVIA CRISTINA, JESUS SÉRGIO, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, HEITOR SCHUCH, MARCON, JORGE SOLLA, PAULO RAMOS",1.6331797235023042
160601,PR. MARCO FELICIANO,PODEMOS,SP,"PERPÉTUA ALMEIDA, LEANDRE, SILVIA CRISTINA, JESUS SÉRGIO, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, HEITOR SCHUCH, MARCON, MARIA DO ROSÁRIO, RODRIGO AGOSTINHO",1.0480865558004409
204551,BOSCO SARAIVA,SOLIDARIEDADE,AM,"ZÉ NETO, JOSÉ RICARDO, ENIO VERRI",0.6909090909090909
204502,JÚNIOR BOZZELLA,PSL,SP,"ROSANA VALLE, PAULO GUEDES, LEÔNIDAS CRISTINO, CAMILO CAPIBERIBE, LEANDRE, SILVIA CRISTINA, JESUS SÉRGIO, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, TABATA AMARAL, ALIEL MACHADO, HEITOR SCHUCH, MARCON, MARIA DO ROSÁRIO, FELIPE CARRERAS",0.9426424829650636
160545,ALEXANDRE LEITE,DEM,SP,"ROSANA VALLE, PAULO GUEDES, LEÔNIDAS CRISTINO, CAMILO CAPIBERIBE, ZÉ NETO, LEANDRE, SILVIA CRISTINA, JESUS SÉRGIO, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, TABATA AMARAL, ALIEL MACHADO, HEITOR SCHUCH, MARCON, MARIA DO ROSÁRIO",0.7481980385206192
137070,VICENTINHO JÚNIOR,PL,TO,"ROSANA VALLE, PAULO GUEDES, LEÔNIDAS CRISTINO, CAMILO CAPIBERIBE, LEANDRE, SILVIA CRISTINA, JESUS SÉRGIO, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, TABATA AMARAL, ALIEL MACHADO, HEITOR SCHUCH, MARCON, MARIA DO ROSÁRIO",0.0815313718539525
204521,ABOU ANNI,PSL,SP,"ROSANA VALLE, PAULO GUEDES, LEÔNIDAS CRISTINO, CAMILO CAPIBERIBE, JORGE SOLLA, PAULO RAMOS, SUBTENENTE GONZAGA",0.37454212454212454
204469,MANUEL MARCOS,PRB,AC,"ROSANA VALLE, PAULO GUEDES, LEÔNIDAS CRISTINO, CAMILO CAPIBERIBE, HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA",0.08942307692307692
204385,VALDEVAN NOVENTA,PSC,SE,"ROSANA VALLE, PAULO GUEDES, LEÔNIDAS CRISTINO, CAMILO CAPIBERIBE",0.07692307692307693
178874,SERGIO VIDIGAL,PDT,ES,"ROSANA VALLE, PAULO GUEDES, LEÔNIDAS CRISTINO, CAMILO CAPIBERIBE, LEANDRE",0.12454212454212454
74356,SILAS CÂMARA,PRB,AM,"PADRE JOÃO, LEANDRE, SILVIA CRISTINA, JESUS SÉRGIO, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, HEITOR SCHUCH, MARCON, MARIA DO ROSÁRIO",0.45460829493087557
141391,ARNALDO JARDIM,CIDADANIA,SP,"PADRE JOÃO, HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA, LEANDRE, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, MARIA DO ROSÁRIO",0.5105865558004408
198197,GREYCE ELIAS,AVANTE,MG,"PADRE JOÃO, HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA, RUBENS OTONI, LEONARDO MONTEIRO, ÁUREA CAROLINA, JÚLIO DELGADO, LEANDRE, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, MARIA DO ROSÁRIO",1.5440313718539525
204560,ADOLFO VIANA,PSDB,BA,PADRE JOÃO,0.2
141408,CLEBER VERDE,PRB,MA,"MÁRCIO JERRY, SÂMIA BOMFIM, LEANDRE, SILVIA CRISTINA, JESUS SÉRGIO, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, HEITOR SCHUCH, MARCON, MARIA DO ROSÁRIO",0.33794162826420887
204434,DRA. VANDA MILANI,SOLIDARIEDADE,AC,"CÉLIO MOURA, JESUS SÉRGIO, HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, RODRIGO AGOSTINHO, SILVIA CRISTINA, AIRTON FALEIRO, JOSÉ RICARDO, EDMILSON RODRIGUES",1.4648809523809523
204518,DR. FREDERICO,PATRIOTA,MG,"ÁUREA CAROLINA, PADRE JOÃO, LEONARDO MONTEIRO, JÚLIO DELGADO, ORLANDO SILVA, CÉLIO STUDART, LEANDRE, SILVIA CRISTINA, JESUS SÉRGIO, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, HEITOR SCHUCH, MARCON, MARIA DO ROSÁRIO",1.1406944310170117
204547,LÉO MOTTA,PSL,MG,"ÁUREA CAROLINA, PADRE JOÃO, LEONARDO MONTEIRO, JÚLIO DELGADO, JORGE SOLLA",1.5622766122766123
136811,AFONSO HAMM,PP,RS,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA, LEANDRE, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, MARIA DO ROSÁRIO",0.0647273425499232
141411,DAGOBERTO NOGUEIRA,PDT,MS,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA, ANDRÉ FIGUEIREDO, PEDRO UCZAI",0.2625
160599,DIMAS FABIANO,PP,MG,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA",0.0125
160758,DOMINGOS SÁVIO,PSDB,MG,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA, PAULO GUEDES, LEANDRE, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, MARIA DO ROSÁRIO",0.5171082949308756
204510,FRANCO CARTAFINA,PP,MG,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA",0.0125
204436,ISNALDO BULHÕES JR.,MDB,AL,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA, LEANDRE, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, MARIA DO ROSÁRIO",0.017108294930875578
160570,JERÔNIMO GOERGEN,PP,RS,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA, LEANDRE, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, MARIA DO ROSÁRIO",0.017108294930875578
204474,JUAREZ COSTA,MDB,MT,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA",0.0125
204574,JUNIOR LOURENÇO,PL,MA,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA",0.0125
178954,LUCIO MOSQUINI,MDB,RO,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA, LEANDRE, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, MARIA DO ROSÁRIO",0.017108294930875578
162332,LUIZ NISHIMORI,PL,PR,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA, ZÉ NETO",0.10340909090909091
160645,LUIZ CARLOS,PSDB,AP,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA",0.0125
133810,MARCELO MORAES,PTB,RS,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA",0.0125
204449,NELSON BARBUDO,PSL,MT,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA",0.0125
146307,NERI GELLER,PP,MT,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA",0.0125
204570,PASTOR GILDENEMYR,PL,MA,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA, LEANDRE",0.060119047619047614
204395,PEDRO LUPION,DEM,PR,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA, LEANDRE, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, MARIA DO ROSÁRIO, JORGE SOLLA, PAULO RAMOS, SUBTENENTE GONZAGA",0.0647273425499232
204567,RAIMUNDO COSTA,PL,BA,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA",0.0125
204489,ROBÉRIO MONTEIRO,PDT,CE,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA, LEANDRE, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, MARIA DO ROSÁRIO",0.017108294930875578
160651,ROGÉRIO PENINHA MENDONÇA,MDB,SC,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA, DENIS BEZERRA, LEANDRE, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, MARIA DO ROSÁRIO",0.5171082949308756
204399,SCHIAVINATO,PP,PR,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA, LIZIANE BAYER",0.06513157894736842
197438,TITO,AVANTE,BA,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA, LEANDRE, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, MARIA DO ROSÁRIO",0.017108294930875578
141552,VALTENIR PEREIRA,MDB,MT,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA",0.0125
204396,VERMELHO,PSD,PR,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA, LEANDRE, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, MARIA DO ROSÁRIO, FELIPE CARRERAS",0.12821940604198667
204483,VILSON DA FETAEMG,PSB,MG,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA, ALESSANDRO MOLON, ALIEL MACHADO, CAMILO CAPIBERIBE, TED CONTI, TADEU ALENCAR, BIRA DO PINDARÉ, GERVÁSIO MAIA, DANILO CABRAL, DENIS BEZERRA, FELIPE CARRERAS, JOÃO H. CAMPOS, LÍDICE DA MATA, MARCELO NILO, MAURO NAZIF, ELIAS VAZ, JÚLIO DELGADO, HENRIQUE FONTANA, FLÁVIA MORAIS, ERIKA KOKAY",0.43931159420289856
204413,ALCIDES RODRIGUES,PATRIOTA,GO,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA",0.0125
109429,BENES LEOCÁDIO,PRB,RN,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA",0.0125
178993,CARLOS HENRIQUE GAGUIM,DEM,TO,"HEITOR SCHUCH, BETO FARO, FREI ANASTACIO RIBEIRO, JOÃO DANIEL, MARCON, VALMIR ASSUNÇÃO, ZÉ CARLOS, CARLOS VERAS, CÉLIO MOURA, JESUS SÉRGIO, RODRIGO AGOSTINHO, SILVIA CRISTINA, LEANDRE, CAMILO CAPIBERIBE, JHC, ALICE PORTUGAL, DANIEL ALMEIDA, FÉLIX MENDONÇA JÚNIOR, NELSON PELLEGRINO, ANDRÉ FIGUEIREDO, CÉLIO STUDART, LEÔNIDAS CRISTINO, WOLNEY QUEIROZ, JOÃO H. CAMPOS, PAULÃO, LÍDICE DA MATA, PROFESSOR ISRAEL BATISTA, JÚLIO DELGADO, TALÍRIA PETRONE, ARLINDO CHINAGLIA, CARLOS ZARATTINI, IVAN VALENTE, ROSANA VALLE, TABATA AMARAL, ALIEL MACHADO, MARIA DO ROSÁRIO",0.017108294930875578
