CNPJ,EMPRESA,ENDEREÇO,NÚMERO,BAIRRO,CEP,MUNICÍPIO,UF,CNAE PRIMÁRIA,NATUREZA JURÍDICA
02482155000137,LOCAL MOTION CONFECCOES LTDA - ME,RUA GUARANIUVA,50,VILA OLIMPIA,04547010,SAO PAULO,SP,"1412 - Confecção de peças do vestuário, exceto roupas íntimas",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
53563292000137,LOC-ALL DE CINEMA E TELEVISAO LIMITADA,AVENIDA DR GASTAO VIDIGAL,541,VILA LEOPOLDINA,05314000,SAO PAULO,SP,7739 - Aluguel de máquinas e equipamentos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
48122899000141,LOCALMEAT LTDA.,RUA NOSSA SENHORA DA LAPA,671,LAPA,05072900,SAO PAULO,SP,8211 - Serviços combinados de escritório e apoio administrativo,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
32160921000108,LOCATEC RIO COMERCIAL LTDA. - ME,AVENIDA AYRTON SENNA,2150,BARRA DA TIJUCA,22775002,RIO DE JANEIRO,RJ,"4693 - Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
72673445000143,LOCKTRON INDUSTRIA E COMERCIO LTDA,RUA LIBIA,598,PQ MONTE ALEGRE,06756020,TABOAO DA SERRA,SP,4751 - Comércio varejista especializado de equipamentos e suprimentos de informática,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
87739736000164,LODI PEDRAS PRECIOSAS LTDA,RUA BENJAMIM CONSTANT,627,CENTRO,99300000,SOLEDADE,RS,4649 - Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
03003219000132,LOFT BAR E RESTAURANTE LTDA - ME,RUA PEDRO DE TOLEDO,1259,CENTRO,16400106,LINS,SP,5611 - Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
45564663000177,LOGICA MODA E CONFECCOES LTDA - EPP,AVENIDA ITAQUI,238,VILA NOVA BARUERI,06420210,BARUERI,SP,"1412 - Confecção de peças do vestuário, exceto roupas íntimas",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
76493915000148,LOGIKA ADMINISTRADORA DE BENS LTDA  - ME,RUA ALFREDO VIEIRA BARCELOS,365,UBERABA,81530560,CURITIBA,PR,6810 - Atividades imobiliárias de imóveis próprios,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
42278291000205,LOG-IN - LOGISTICA INTERMODAL S/A,AVENIDA CAVALIERI,2000,PORTO DE CAPUABA,29115650,VILA VELHA,ES,5250 - Atividades relacionadas à organização do transporte de carga,204 - SOCIEDADE ANONIMA ABERTA-COM CONTROLE ACIONARIO PRIVADO
01110322000156,"LOGISTIC NETWORK TECHNOLOGY COMERCIO, IMPORTACAO E EXPO",RUA PEDRO CARLOS DE SOUZA,84,ILHA DE SANTA MARIA,29051050,VITORIA,ES,"4693 - Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários",205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
02147735000178,LOGWAY COMERCIO TRANSPORTES SERVICOS IMPORTACAO E EXPOR,ACESSO JOAO DE GOES,1701,J. ALVORADA/JANDIRA,06604050,JANDIRA,SP,"4693 - Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
05889936000139,LOJA ARCO IRIS LTDA - EPP,AVENIDA CONSTITUICAO,323,CENTRO,76850000,GUAJARA-MIRIM,RO,4781 - Comércio varejista de artigos do vestuário e acessórios,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
60948551000103,LOMBARD - INDUSTRIA ELETRO MECANICA LTDA.,RUA FELICISSIMO DE SOUZA,44,JARAGUA,05160040,SAO PAULO,SP,3313 - Manutenção e reparação de máquinas e equipamentos elétricos,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
01418461000141,LON FUNG COMERCIO IMPORTACAO E EXPORTACAO LTDA,LAGO 7 DE SETEMBRO,52,LIBERDADE,01501050,SAO PAULO,SP,4637 - Comércio atacadista especializado em produtos alimentícios não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
57437139000114,"LONDON INDUSTRIA DE MAQUINAS, GRAMPOS E LACOS PARA EMBA",RODOVIA REGIS BITTENCOURT,S/N,POTUVERA,06882700,ITAPECERICA DA SERRA,SP,2532 - Produção de artefatos estampados de metal; metalurgia do pó,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
88740451000106,LONDRES MACRO ATACADO DE PRODUTOS ALIMENTICIOS LTDA,RUA RUA COLOMBIA,53,CENTRO,96255000,CHUI,RS,4639 - Comércio atacadista de produtos alimentícios em geral,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
88740451000378,LONDRES MACRO ATACADO DE PRODUTOS ALIMENTICIOS LTDA,RUA COLOMBIA,64,CENTRO,96255000,CHUI,RS,4781 - Comércio varejista de artigos do vestuário e acessórios,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
02125403000192,LONDRINA BEBIDAS LTDA,RODOVIA PRESIDENTE   DUTRA,S/N,CENTRO,27175000,PIRAI,RJ,"1113 - Fabricação de malte, cervejas e chopes",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
65642761000192,LONELY STAR VIDEO COMERCIAL IMPORT EXPORT E LOCADORA LT,RUA ARTUR DE AZEVEDO,1749,PINHEIROS,05404014,SAO PAULO,SP,4789 - Comércio varejista de outros produtos novos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
91212803000165,LONG LIFE INDUSTRIA E COMERCIO LTDA,ESTRADA DA ARROZEIRA,1315,CENTRO,92990000,ELDORADO DO SUL,RS,2949 - Fabricação de peças e acessórios para veículos automotores não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
61585733000120,LONGA INDUSTRIAL LTDA,AVENIDA DAS MONCOES,151,ITAQUI,18540000,PORTO FELIZ,SP,2869 - Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
62479159000198,LONGO IND COM MAQUINAS TEXTEIS LTDA - EPP,AVENIDA MONTEIRO,416,CIDADE INDUSTRIAL SA,07224000,GUARULHOS,SP,2863 - Fabricação de máquinas e equipamentos para a indústria têxtil,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
78237138000104,LONK- INDUSTRIA DE MATRIZES E MOLDES LTDA - EPP,RUA SETE DE SETEMBRO,392,CENTRO,83323270,PINHAIS,PR,2229 - Fabricação de artefatos de material plástico não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
47121447000182,LONTRA INDUSTRIA MECANICA DE PRECISAO LTDA,RUA DELMIRA AGUSTINI,320,JARDIM LOUDES,04327050,SAO PAULO,SP,2949 - Fabricação de peças e acessórios para veículos automotores não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
56035678000164,LOOPSMOL INDUSTRIA E COMERCIO DE MOLAS LTDA,RUA MASSANOBU NAKAMURA,63,CENTRO,86630000,CENTENARIO DO SUL,PR,2599 - Fabricação de produtos de metal não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
44885291002838,LOPESCO INDUSTRIA DE SUBPRODUTOS ANIMAIS LTDA.,VIA MUNICIPAL ANTONIO LOPES,603,RIO TATUI,18273303,TATUI,SP,1013 - Fabricação de produtos de carne,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
44885291000118,LOPESCO INDUSTRIA DE SUBPRODUTOS ANIMAIS LTDA.,RUA PAES LEME,524,PINHEIROS,05424904,SAO PAULO,SP,7020 - Atividades de consultoria em gestão empresarial,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
55883359000146,LOPO CALCADOS LTDA,AVENIDA HERBERT LAMBERT ZAGO,855,POUSO ALEGRE,12970000,PIRACAIA,SP,1531 - Fabricação de calçados de couro,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
43352277000196,LORD INDUSTRIAL LTDA,RUA HUGSON,55,DISTRITO INDUSTRIAL,13213110,JUNDIAI,SP,2091 - Fabricação de adesivos e selantes,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
01864215000113,LORENE IMPORTACAO E EXPORTACAO LTDA,RUA JOAO VENTURA BATISTA,68,VL GUILHERME,02054100,SAO PAULO,SP,4687 - Comércio atacadista de resíduos e sucatas,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
47080197000180,LOREN-SID LTDA,RUA ROSA CRUZ,2000,JARDIM DA TORRE,15805160,CATANDUVA,SP,2759 - Fabricação de aparelhos eletrodomésticos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
00238753000130,LORENZ CONSULTORES LTDA - ME,RUA JURANDA,168,VILA BEATRIZ,05442070,SAO PAULO,SP,8211 - Serviços combinados de escritório e apoio administrativo,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
75804252000172,LORENZETTI PORCELANA INDUSTRIAL PARANA S A,RUA DOUTOR  FAIVRE,1023,CENTRO,80060140,CURITIBA,PR,2790 - Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
61413282000143,LORENZETTI SA INDUSTRIAS BRASILEIRAS ELETROMETALURGICAS,AVENIDA PRESIDENTE WILSON 1230,E,MOOCA,03107901,SAO PAULO,SP,2759 - Fabricação de aparelhos eletrodomésticos não especificados anteriormente,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
45087236000145,LORIVALDO MALARA DE ANDRADE - EPP,ALAMEDA ARAGUAIA,3327,ALPHAVILLE INDUSTRIA,06455000,BARUERI,SP,7420 - Atividades fotográficas e similares,213 - FIRMA MERCANTIL INDIVIDUAL
57014581000138,LOS ALAMOS COMERCIAL - EIRELI,AVENIDA MARIA COELHO AGUIAR,408,SANTO AMARO,05805000,SAO PAULO,SP,4687 - Comércio atacadista de resíduos e sucatas,230 - EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (NATUREZA EMPRESARIA)
02876262000140,LOS NEUQUINOS COMERCIO DE FRUTAS E VERDURAS LTDA - ME,DOVIA BR 116,22881,TATUQUARA,81690400,CURITIBA,PR,4633 - Comércio atacadista de hortifrutigranjeiros,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
50585967000150,LOSACCO MAQUINAS OPERATRIZES LTDA.,RUA VISCONDE DE PARNAIBA,2590,BRAS,03045002,SAO PAULO,SP,4789 - Comércio varejista de outros produtos novos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
59711887000179,LOTI TECNOLOGIA INDUSTRIAL LTDA,RUA ALDINO,130,VILA FORMOSA,03377040,SAO PAULO,SP,"2651 - Fabricação de aparelhos e equipamentos de medida, teste e controle",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
57707812000199,LOTUS COMPONENTES LTDA,RUA RIO PARANA,1214,JARDIM WEISSOPOLIS,83322000,PINHAIS,PR,"2733 - Fabricação de fios, cabos e condutores elétricos isolados",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
21997473000185,LOTUS INDUSTRIA DE CALCADOS LTDA - EPP,RUA GERALDO PINTO DO AMARAL,515,SANTA CLARA,35519000,NOVA SERRANA,MG,1539 - Fabricação de calçados de materiais não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
47067525000108,LOUIS DREYFUS COMPANY BRASIL S.A.,AVENIDA BRIGADEIRO FARIA LIMA,1355,PINHEIROS,01452919,SAO PAULO,SP,"1041 - Fabricação de óleos vegetais em bruto, exceto óleo de milho",205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
47067525009750,LOUIS DREYFUS COMPANY BRASIL S.A.,RODOVIA BR 376,S/N,DT INDUSTRIAL,84045900,PONTA GROSSA,PR,"1041 - Fabricação de óleos vegetais em bruto, exceto óleo de milho",205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
47067525000612,LOUIS DREYFUS COMPANY BRASIL S.A.,AVENIDA CONSELHEIRO NEBIAS,703,BOQUEIRAO,11045003,SANTOS,SP,4621 - Comércio atacadista de café em grão,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
47067525002747,LOUIS DREYFUS COMPANY BRASIL S.A.,AVENIDA NOSSA SENHORA DOS NAVEGANTES,675,ENSEADA DO SUA,29050420,VITORIA,ES,4621 - Comércio atacadista de café em grão,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
00062557000157,LOURENCO & LOURENCO LTDA,AVENIDA IVINHEMA,524,VILA OPERARIA,79750000,NOVA ANDRADINA,MS,"1629 - Fabricação de artefatos de madeira, palha, cortiça, vime e material trançado não especificados anteriormente, exceto móveis",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
15743339000155,LOURIVAL DE OLIVEIRA FREITAS - ME,TRAVESSA 14 DE MARCO,2197,NAZARE,66040360,BELEM,PA,4789 - Comércio varejista de outros produtos novos não especificados anteriormente,213 - FIRMA MERCANTIL INDIVIDUAL
36298222000180,LOUWAN COMERCIAL IMPORTADORA E EXPORTADORA LTDA - EPP,RUA ANTONIO ATAIDE,823,CENTRO,29100290,VILA VELHA,ES,4756 - Comércio varejista especializado de instrumentos musicais e acessórios,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
07351364000165,LOWEN INDUSTRIAL MADEIREIRA DO MARANHAO LTDA - EPP,RODOVIA BR-010,S/N,COCO GRANDE,65903390,IMPERATRIZ,MA,"1621 - Fabricação de madeira laminada e de chapas de madeira compensada, prensada e aglomerada",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
01192570000193,L.P.D. IMPORTACAO E EXPORTACAO LTDA,RODOVIA BR 163,970,PRIMEIRO DE MAIO,89950000,DIONISIO CERQUEIRA,SC,4633 - Comércio atacadista de hortifrutigranjeiros,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
02068248000110,LPE LAMINACAO DE PERFIS ESPECIAIS LTDA,ESTRADA DOS ROMEIROS,100,CENTRO,06501001,SANTANA DE PARNAIBA,SP,"2424 - Produção de relaminados, trefilados e perfilados de aço",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
50681733000107,LRA EMPREENDIMENTOS IMOBILIARIOS LTDA,RUA AMELIA BARSSOTI SIMI,372,JD RIVIERA PAUL.,04925100,SAO PAULO,SP,4110 - Incorporação de empreendimentos imobiliários,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
94665114000102,LRB INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA,RUA CAMPO GRANDE,1069,CAMPO GRANDE,93600010,ESTANCIA VELHA,RS,2091 - Fabricação de adesivos e selantes,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
03508228000185,LRL COMERCIO IMPORTACAO EXPORTACAO LTDA,PRACA DANIEL BARRETO,10,PRAIA DOS ANJOS,28930000,ARRAIAL DO CABO,RJ,"4634 - Comércio atacadista de carnes, produtos da carne e pescado",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
00231230000161,LRN MARKETING E PROMOCOES LTDA - ME,ALAMEDA JAU,1639,CERQUEIRA CESAR,01420002,SAO PAULO,SP,"9001 - Artes cênicas, espetáculos e atividades complementares",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
00355226000105,LS AGRO INDUSTRIAL LTDA,"RODOVIA PR 491, KM 06",S/N,DISTRIO NOVO TRES PA,85975000,MARECHAL CANDIDO RONDON,PR,1065 - Fabricação de amidos e féculas de vegetais e de óleos de milho,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
57765042000130,LS INDUSTRIA E COMERCIO DE BIJUTERIAS LTDA. - EPP,RUA MAJOR FRANCISCO BARCELLOS,166,JARDIM GLORIA,13487212,LIMEIRA,SP,3212 - Fabricação de bijuterias e artefatos semelhantes,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
02486803000123,LSJ ASSESSORIA COMERCIAL E DE MARKETING LTDA.,AVENIDA PRESTES MAIA,241,CENTRO,01031001,SAO PAULO,SP,7020 - Atividades de consultoria em gestão empresarial,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
33115726000129,LSM BRASIL S.A.,RODOVIA BR 383,S/N,COLONIA DO MARCAL,36302812,SAO JOAO DEL REI,MG,2441 - Metalurgia do alumínio e suas ligas,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
33829698000101,LTC - LIVROS TECNICOS E CIENTIFICOS EDITORA LTDA,TRAVESSA DO OUVIDOR,11,CENTRO,20040040,RIO DE JANEIRO,RJ,5811 - Edição de livros,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
94613577000112,LUA DE MEL INDUSTRIA DE APITERAPICOS NATURAIS LTDA,ESTRADA DE ITAPUA,4805,ITAPUA,94480755,VIAMAO,RS,0162 - Atividades de apoio à pecuária,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
42593962000575,LUBRIZOL DO BRASIL ADITIVOS LTDA,AVENIDA RIO BRANCO,138,CENTRO,20040002,RIO DE JANEIRO,RJ,8211 - Serviços combinados de escritório e apoio administrativo,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
42593962000141,LUBRIZOL DO BRASIL ADITIVOS LTDA,ESTRADA BELFORD ROXO,1375,BOM PASTOR,26110260,BELFORD ROXO,RJ,2093 - Fabricação de aditivos de uso industrial,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
50028323000161,LUCAIS VIVEIRO DE PLANTAS ORNAMENTAIS LTDA - ME,AVENIDA BRASIL,6655,DISTRITO INDUSTRIAL,13505600,RIO CLARO,SP,0122 - Cultivo de flores e plantas ornamentais,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
45070448000110,LUCANE INDUSTRIA E COMERCIO LTDA,AVENIDA NOSSA SENHORA DO O,1756,FREGUESIA DO O,02715000,SAO PAULO,SP,3299 - Fabricação de produtos diversos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
19651561000189,LUCAPE SIDERURGIA EIRELI - EPP,FAZENDA RIBEIRAO ALBERTO DIAS,S/N,ZONA RURAL,36272000,ALFREDO VASCONCELOS,MG,0230 - Atividades de apoio à produção florestal,230 - EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (NATUREZA EMPRESARIA)
00892330000139,LUCATEX INDUSTRIA E COMERCIO DE PRODUTOS TEXTEIS LTDA,RUA JOAO BIANCHINI,220,RIO BRANCO,88350780,BRUSQUE,SC,1321 - Tecelagem de fios de algodão,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
51467439000160,LUCATO INDUSTRIA E COMERCIO DE MAQUINAS LIMITADA - ME,RUA AMERICO VIEIRA,86,VILA GIOTTO,13486129,LIMEIRA,SP,"2833 - Fabricação de máquinas e equipamentos para a agricultura e pecuária, exceto para irrigação",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
71108294000118,LUCENSE EXPORTADORA DE MADEIRAS LTDA. - ME,RUA AMADOR BUENO DA RIBEIRA,49,CENTRO,11320060,SAO VICENTE,SP,4671 - Comércio atacadista de madeira e produtos derivados,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
57359747000158,LUCENT TECHNOLOGIES COMERCIO E SERVICOS LTDA.,RUA THOMAS NILSEN JUNIOR,150,PARQUE IMPERADOR,13012100,CAMPINAS,SP,2631 - Fabricação de equipamentos transmissores de comunicação,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
84512045000305,"LUCENT TECHNOLOGIES DO BRASIL, INDUSTRIA E COMERCIO LTD",RUA FREDERICO OZANAN,121,VILA JOAQUIM INACIO,13045640,CAMPINAS,SP,2631 - Fabricação de equipamentos transmissores de comunicação,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
72325194000106,LUCH MOVEIS LTDA,RUA JOANA  GUINDANI TONELLO,2679,DIST INDUSTRIAL,95700000,BENTO GONCALVES,RS,3101 - Fabricação de móveis com predominância de madeira,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
02180069000170,LUCIANA SILVA & DAYANA AFONSO FERNANDEZ LTDA,RUA 1900,413,CENTRO,88330000,BALNEARIO CAMBORIU,SC,"4693 - Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
68040104000163,LUCIANA SOARES BOTUCATU - ME,RUA AMANDO DE BARROS,350,CENTRO,18600050,BOTUCATU,SP,4789 - Comércio varejista de outros produtos novos não especificados anteriormente,213 - FIRMA MERCANTIL INDIVIDUAL
61433827000183,LUCIANE PRODUTOS PARA VEDACAO LTDA,AVENIDA IMPERIAL,1115,JD IMPERIAL,12950000,ATIBAIA,SP,2219 - Fabricação de artefatos de borracha não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
61433827000264,LUCIANE PRODUTOS PARA VEDACAO LTDA,AVENIDA HENRY FORD,996,PARQUE DA MOOCA,03109000,SAO PAULO,SP,2219 - Fabricação de artefatos de borracha não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
00405853000103,LUCILENE TABORDA RIBEIRO,AVENIDA SETE DE SETEMBRO,4884,BATEL,80240000,CURITIBA,PR,4619 - Representantes comerciais e agentes do comércio de mercadorias em geral não especializado,213 - FIRMA MERCANTIL INDIVIDUAL
87854014000150,LUCIRENE LOCACOES LTDA,RUA PREFEITO NELSON DINNEBIER,463,CENTRO,95670000,GRAMADO,RS,6810 - Atividades imobiliárias de imóveis próprios,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
32302507000196,LUCITEX CONFECCOES LTDA,RUA PLINIO SALGADO,130,CONSELHEIRO PAULINO,28635410,NOVA FRIBURGO,RJ,1411 - Confecção de roupas íntimas,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
83182485000109,LUFAMAR TECIDOS LTDA,RUA MAXIMILIANO FURBRINGER,561,SOUZA CRUZ,88354670,BRUSQUE,SC,1321 - Tecelagem de fios de algodão,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
76904192000122,LUFER INDUSTRIA MECANICA S/A,AVENIDA RUI BARBOSA,5148,AFONSO PENA,83065260,SAO JOSE DOS PINHAIS,PR,2599 - Fabricação de produtos de metal não especificados anteriormente,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
94554045000151,LUFTECH SOLUCOES AMBIENTAIS EIRELI,RUA CANDIDO PINHEIRO BARCELLOS,217,DISTRITO INDUSTRIAL,94820260,ALVORADA,RS,2869 - Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente,230 - EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (NATUREZA EMPRESARIA)
01296976000116,LUIANE IMPORTACAO E EXPORTACAO DE CALCADOS E COMPONENTE,RUA RIO AMAZONAS,477,JARDIM LUCENA,93145010,SAO LEOPOLDO,RS,1531 - Fabricação de calçados de couro,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
35821263000146,LUIDI ATELIER DE VITRAIS LTDA - ME,RUA PEDRO ALVES,161,SANTO CRISTO,20220280,RIO DE JANEIRO,RJ,2512 - Fabricação de esquadrias de metal,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
03040669000103,LUIDIA ZAMBLACK - IMPORTACAO E EXPORTACAO LTDA - ME,BR 373 - KM 1,S/N,CENTRO,85700000,BARRACAO,PR,4689 - Comércio atacadista especializado de outros produtos intermediários não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
91391458000174,LUIGI INDUSTRIA DE CALCADOS EIRELI,RUA RIO AMAZONAS,23,BOA VISTA,93145010,SAO LEOPOLDO,RS,1539 - Fabricação de calçados de materiais não especificados anteriormente,230 - EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (NATUREZA EMPRESARIA)
11828068000180,LUIS FONSECA MAGALHAES,TRAVESSA CRATO,22,CENTRO,60030040,FORTALEZA,CE,"4755 - Comércio varejista especializado de tecidos e artigos de cama, mesa e banho",213 - FIRMA MERCANTIL INDIVIDUAL
01488363000180,LUIS GLADSTONE NETO,RUA DR RIBAMAR LOBO,451,PAPICU,60175000,FORTALEZA,CE,4774 - Comércio varejista de artigos de óptica,213 - FIRMA MERCANTIL INDIVIDUAL
46965794000129,LUIZ BELTRAME DE OLIVEIRA,RUA GERMANO DIX,5001,DISTRITO INDUSTRIAL,13633010,PIRASSUNUNGA,SP,3250 - Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos,213 - FIRMA MERCANTIL INDIVIDUAL
83135004000538,LUIZ CALDATO SA INDUSTRIA DE MADEIRAS,ESTRADA ANDIRA,SN,INDUSTRIAL,78535000,MARCELANDIA,MT,"1621 - Fabricação de madeira laminada e de chapas de madeira compensada, prensada e aglomerada",205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
83135004000104,LUIZ CALDATO SA INDUSTRIA DE MADEIRAS,LOCALIDADE CAPETINGA,S/N,INTERIOR,89980000,CAMPO ERE,SC,"1621 - Fabricação de madeira laminada e de chapas de madeira compensada, prensada e aglomerada",205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
01893996000174,LUIZ CARLOS ZIEMER - ME,RUA MIGUEL PENCHEL,93,IPIRANGA,39801001,TEOFILO OTONI,MG,4789 - Comércio varejista de outros produtos novos não especificados anteriormente,213 - FIRMA MERCANTIL INDIVIDUAL
