CNPJ,EMPRESA,ENDEREÇO,NÚMERO,BAIRRO,CEP,MUNICÍPIO,UF,CNAE PRIMÁRIA,NATUREZA JURÍDICA
02344099000174,TROPICALIA COMERCIO INTERNACIONAL LTDA - ME,RUA MAESTRO FELICIO TOLEDO,519,CENTRO,24030102,NITEROI,RJ,8299 - Atividades de serviços prestados principalmente às empresas não especificadas anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
02467003000165,TROPICO SUL MADEIRAS LTDA,RUA JOSE DALMAS,S/N,VILA MARIANA,84640000,BITURUNA,PR,1610 - Desdobramento de madeira,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
12364485000181,TROPICOS COMERCIAL IMPORTADORA E EXPORTADORA LTDA - ME,RUA MARCOS MACEDO,655,ALDEOTA,60150190,FORTALEZA,CE,0311 - Pesca em água salgada,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
11936937000190,TROPIK AGRO PASTORIL LTDA - ME,SITIO SANTO ANTONIO,SN,ZONA RURAL,59650000,ACU,RN,0162 - Atividades de apoio à pecuária,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
02258352000177,TROPISO EXPORTACOES INDUSTRIA MADEIREIRA LTDA,RUA MANOEL PRUDENCIO DE BRITO,161,PARUQE INDUSTRIAL BA,87070050,MARINGA,PR,"1629 - Fabricação de artefatos de madeira, palha, cortiça, vime e material trançado não especificados anteriormente, exceto móveis",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
02317099000185,TROPOC - PRODUTOS TROPICAIS DE CASTANHAL LTDA.,RODOVIA BR 316,S/N,ZONA RURAL,68745000,CASTANHAL,PA,4639 - Comércio atacadista de produtos alimentícios em geral,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
00832046000177,TROPSON COMERCIO E EXPORTACAO DE MADEIRAS LTDA - ME,AVENIDA DR FREITAS,300 A,SOUZA,66123050,BELEM,PA,4671 - Comércio atacadista de madeira e produtos derivados,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
60835907001255,TROUW NUTRITION PREMIX NUTRICAO ANIMAL LTDA,AVENIDA ADILIA BARBOSA NEVES,3350,PORTAO,07413000,ARUJA,SP,1066 - Fabricação de alimentos para animais,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
60835907000283,TROUW NUTRITION PREMIX NUTRICAO ANIMAL LTDA,AVENIDA FATEC,1300,FONTES,07414430,ARUJA,SP,1066 - Fabricação de alimentos para animais,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
60835907000100,TROUW NUTRITION PREMIX NUTRICAO ANIMAL LTDA,ESTRADA ADILIA BARBOSA NEVES,3450,PORTAO,07413000,ARUJA,SP,1066 - Fabricação de alimentos para animais,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
76881093000172,TROX DO BRASIL DIFUSAO DE AR ACUST FILTRAGEM VENT LTDA,RUA CYRO CORREIA PEREIRA,300,CIC,81170230,CURITIBA,PR,2823 - Fabricação de máquinas e aparelhos de refrigeração e ventilação para uso industrial e comercial,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
54663836000103,TRTEC INFORMATICA LTDA,RUA MARTINICO PRADO,167,VILA BUARQUE,01224011,SAO PAULO,SP,4751 - Comércio varejista especializado de equipamentos e suprimentos de informática,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
80513021000140,TRUCK CENTER EQUIPAMENTOS AUTOMOTIVOS LTDA,RUA LUIZ FRANCESCHI,1345,THOMAZ COELHO,83707072,ARAUCARIA,PR,"2651 - Fabricação de aparelhos e equipamentos de medida, teste e controle",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
45435260000128,TRUMPF MAQUINAS INDUSTRIA E COMERCIO LTDA,AVENIDA JURUA,150,ALPHAVILLE,06455010,BARUERI,SP,2840 - Fabricação de máquinasferramenta,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
32583791000388,TRUST IMPRESSORES DE SEGURANCA LTDA,RUA JANDAIA DO SUL,1073,SEDE,83309220,PIRAQUARA,PR,5822 - Edição integrada à impressão de jornais,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
62527205000187,TRUTZSCHLER CARD CLOTHING INDUSTRIA E COMERCIO DE GUARN,AVENIDA CANDIDO DE ABREU,427,CENTRO CIVICO,80530903,CURITIBA,PR,2863 - Fabricação de máquinas e equipamentos para a indústria têxtil,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
46543948000194,TRUTZSCHLER INDUSTRIA E COMERCIO DE MAQUINAS LTDA,RUA JOAO CHEDE,1015,CIDADE INDUSTRIAL,81170220,CURITIBA,PR,2863 - Fabricação de máquinas e equipamentos para a indústria têxtil,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
60857349000176,TRW AUTOMOTIVE LTDA,"VIA ANHANGUERA, KM 147",S/N,DOS PIRES,13486915,LIMEIRA,SP,2943 - Fabricação de peças e acessórios para o sistema de freios de veículos automotores,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
60857349000508,TRW AUTOMOTIVE LTDA,AVENIDA JOAO RAMALHO,2000,PQ SAO VICENTE,09371903,MAUA,SP,2944 - Fabricação de peças e acessórios para o sistema de direção e suspensão de veículos automotores,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
02211798000146,TSF LTDA,RUA FCO PEREIRA DUTRA,2010,ESTIVA,13290000,LOUVEIRA,SP,2229 - Fabricação de artefatos de material plástico não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
45252368000185,TSG INDUSTRIA MECANICA LTDA,AVENIDA DEP. FEDERAL ANTONIO SYLVIO CUNH,1800,VILA SALTO GRANDE,19920000,SALTO GRANDE,SP,"2822 - Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas e pessoas",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
76028083000199,TSUDA COMERCIO DE MADEIRA LTDA,RODOVIA BR 376,S/N,MIRINGUAVA,83005970,SAO JOSE DOS PINHAIS,PR,1610 - Desdobramento de madeira,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
60872686000132,T.TANAKA IMPORTACAO E COMERCIO LTDA,RUA MARTIM FRANCISCO,438,SANTA CECILIA,01226000,SAO PAULO,SP,4649 - Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
59108837000100,TTB INDUSTRIA E COMERCIO DE PRODUTOS METALICOS LTDA,AVENIDA PRESTES MAIA,230,VILA MARINA,09930270,DIADEMA,SP,2949 - Fabricação de peças e acessórios para veículos automotores não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
60633211000193,TUBAL TUBOS ALETADOS LTDA.,RODOVIA SP 53/332,3.400,SITIO DO CASTANHO,13226400,VARZEA PAULISTA,SP,2829 - Fabricação de máquinas e equipamentos de uso geral não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
59300962000109,TUBERFIL INDUSTRIA E COMERCIO DE TUBOS LTDA,RUA DALISIO SILVEIRA BARROS,290,DISTRITO INDUSTRIAL,13347350,INDAIATUBA,SP,2431 - Produção de tubos de aço com costura,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
00910262000274,TUBESP TUBOS ESPECIAIS LTDA,AVENIDA PRESIDENTE KENNEDY,3.756,ANO BOM,27325330,BARRA MANSA,RJ,2431 - Produção de tubos de aço com costura,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
52963352000146,TUBINOX PARTICIPACOES LTDA.,AVENIDA BRIGADEIRO LUIZ ANTONIO,2477,JD. PAULISTA,01401000,SAO PAULO,SP,6462 - Holdings de instituições nãofinanceiras,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
60850799000137,TUBOCAP ARTEFATOS DE METAL LTDA,RODOVIA BR 116,KM 52,SAO LOURENO DA SERRA,06850000,ITAPECERICA DA SERRA,SP,2532 - Produção de artefatos estampados de metal; metalurgia do pó,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
67968214000127,TUBOMATIC TECNOLOGIA LTDA,RUA SANTA EFIGENIA,497,CENTRO,01207000,SAO PAULO,SP,4789 - Comércio varejista de outros produtos novos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
46296018000183,TUBOPECAS INDUSTRIA E COMERCIO S/A,RUA ALZIRA MARUYAMA,365,VL NOVA YORK,03480060,SAO PAULO,SP,2949 - Fabricação de peças e acessórios para veículos automotores não especificados anteriormente,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
83179358001203,TUBOS E CONEXOES TIGRE LTDA,RUA DOS BOROROS,2500,INDUSTRIAL,89239290,JOINVILLE,SC,2229 - Fabricação de artefatos de material plástico não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
57424244000119,TUBOS OLIVEIRA LTDA.,AVENIDA AMANCIO GAIOLLI,1065,FAZENDA ITAIM BONSUC,07251250,GUARULHOS,SP,4672 - Comércio atacadista de ferragens e ferramentas,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
02240481000138,TUCUMA - AGRICULTURA E FLORESTAL LTDA,AVENIDA CAPITAO SILVIO,1158,APOIO RODOVIARIO,78931560,ARIQUEMES,RO,4621 - Comércio atacadista de café em grão,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
62975180000184,TUCUMA GESTAO E PARTICIPACOES SOCIETARIAS LTDA.,AVENIDA DOM PEDRO I,4725,JARDIM PAULISTA,12091000,TAUBATE,SP,6462 - Holdings de instituições nãofinanceiras,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
17190687000178,TUFAL LTDA,AVENIDA PRESIDENTE CARLOS LUZ,2630,CAICARAS,31250010,BELO HORIZONTE,MG,2431 - Produção de tubos de aço com costura,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
94808003000108,TUMAR INDUSTRIA DE MOVEIS LTDA,RUA ROZA PANCOTTO SANDRIN,120,TAMANDARE,95720000,GARIBALDI,RS,3102 - Fabricação de móveis com predominância de metal,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
30057178000130,TUNA ONE SA,RUA ARAGUARI,711,VILA UBERABINHA,04514041,SAO PAULO,SP,"4617 - Representantes comerciais e agentes do comércio de produtos alimentícios, bebidas e fumo",205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
83208710000481,TUNAMAR COMERCIO LTDA,RUA MONSENHOR WALFREDO LEAL,104,CENTRO,58310000,CABEDELO,PB,0311 - Pesca em água salgada,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
00338286000110,TUNIPEX EXPORTACAO LTDA - EPP,AVENIDA BRIG LUIZ ANTONIO,2367,JD PAULISTA,01401000,SAO PAULO,SP,"4693 - Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
69294510000115,TUNKER COMERCIO DE RESINAS LTDA - ME,RUA ROLAND RITTMEISTER,05,VILA PRIMAVERA,03388100,SAO PAULO,SP,"4684 - Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
60342656000114,TUPAHUE TINTAS EIRELI,RUA LUIZ LAWRIE REID,454,CAMPANARIO,09930760,DIADEMA,SP,2072 - Fabricação de tintas de impressão,230 - EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (NATUREZA EMPRESARIA)
50516731000162,TUPAN INDUSTRIA E COMERCIO LTDA,RUA VICENTE RODRIGUES DA SILVA,1000,JD PIRATININGA,06230098,OSASCO,SP,2229 - Fabricação de artefatos de material plástico não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
01725752000182,TUPER INDUSTRIAS S/A,RUA JOAO CHAPIEWSKI,198,CENTENARIO,89290000,SAO BENTO DO SUL,SC,"1629 - Fabricação de artefatos de madeira, palha, cortiça, vime e material trançado não especificados anteriormente, exceto móveis",205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
81315426000136,TUPER S/A,AVENIDA PREFEITO ORNITH BOLLMANN,1441,BRASILIA,89282427,SAO BENTO DO SUL,SC,2431 - Produção de tubos de aço com costura,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
81315426000489,TUPER S/A,"RODOVIA SC 301, ACESSO OESTE",955,COLONIAL,89288215,SAO BENTO DO SUL,SC,2949 - Fabricação de peças e acessórios para veículos automotores não especificados anteriormente,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
83407304000103,TUPER TECNOLOGIA E ENERGIA LTDA.,RODOVIA BR 282,SN,CENTRO,89820000,XANXERE,SC,2949 - Fabricação de peças e acessórios para veículos automotores não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
47280466000151,"TURBODINA GT INDUSTRIA, COMERCIO E LOCACAO DE MAQUINAS",RUA BENEDITO LUIZ RODRIGUES,1320,JARDIM PALERMO,09780420,SAO BERNARDO DO CAMPO,SP,7739 - Aluguel de máquinas e equipamentos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
53873576000120,TURFLEX EQUIPAMENTOS INDUSTRIAIS LTDA - EPP,RUA AUGUSTO DE LELLO,1340,SANTA ROSA,13414244,PIRACICABA,SP,"4661 - Comércio atacadista de máquinas, aparelhos e equipamentos para uso agropecuário; partes e peças",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
91670257000106,TURISCAR DO BRASIL SA,ESTRADA BR 116 KM 30,485,LIBERDADE,93330000,NOVO HAMBURGO,RS,3099 - Fabricação de equipamentos de transporte não especificados anteriormente,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
00828584000198,TURMALINA IMPORTACAO EXPORTACAO COMERCIO E REPRESE LTDA,AVENIDA SEN TEOTONIO VILELA,3105,CID DUTRA,04801000,SAO PAULO,SP,4619 - Representantes comerciais e agentes do comércio de mercadorias em geral não especializado,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
01117885000176,TURNING POINT ASSESSORIA E COMERCIO LTDA - ME,RUA JAMIL SAFADY,80,VILA ROMANA,05046020,SAO PAULO,SP,7020 - Atividades de consultoria em gestão empresarial,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
60769577000194,TUROTEST MEDIDORES LTDA,AVENIDA LUIZ MERENDA,489,CAMPANARIO,09931390,DIADEMA,SP,"2651 - Fabricação de aparelhos e equipamentos de medida, teste e controle",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
18325944000102,TUTELA LUBRIFICANTES SA,"RODOVIA FERNAO DIAS, BR 381, KM 429",S/N,DISTRITO INDUSTRIAL,32530000,BETIM,MG,2099 - Fabricação de produtos químicos não especificados anteriormente,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
01402057000180,TV FILME BRASILIA SERVICOS DE TELECOMUNICACOES LTDA,SETOR SCS QUADRA 07,100,ASA SUL,70307901,BRASILIA,DF,6142 - Operadoras de televisão por assinatura por microondas,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
01926115000174,TV FILME PROGRAMADORA LTDA,SETOR SIA/SUL TRECHO 06,S/N,ZONA INDUSTRIAL,71205060,BRASILIA,DF,6120 - Telecomunicações sem fio,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
33252156000119,TV GLOBO LTDA,RUA LOPES QUINTAS,303,JARDIM BOTANICO,22460010,RIO DE JANEIRO,RJ,6021 - Atividades de televisão aberta,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
71613400000110,TVA SISTEMA DE TELEVISAO S/A,AVENIDA DAS NACOES UNIDAS,7221,PINHEIROS,05477000,SAO PAULO,SP,6141 - Operadoras de televisão por assinatura por cabo,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
45039237000114,TVSBT CANAL 4 DE SAO PAULO S/A,AVENIDA AVENIDA DAS COMUNICACOES,04,VILA JARAGUA,06276905,OSASCO,SP,6021 - Atividades de televisão aberta,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
00789312000479,TW ESPUMAS LTDA.,RUA ENG. GERHARD ETT,1600,PAULO CAMILO,32530480,BETIM,MG,2229 - Fabricação de artefatos de material plástico não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
00789312000630,TW ESPUMAS LTDA.,AVENIDA VEREADOR GERALDO NOGUEIRA DA SIL,825,BAIRRO DO GRAMA,12286285,CACAPAVA,SP,2229 - Fabricação de artefatos de material plástico não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
00789312000126,TW ESPUMAS LTDA.,PASSAGEM DE SERVIDAO - TOYOTA DO BRASIL,1113,PLANALTO,09891005,SAO BERNARDO DO CAMPO,SP,2229 - Fabricação de artefatos de material plástico não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
60822079000168,TWILTEX INDUSTRIAS TEXTEIS S/A.,AVENIDA JOAO PAULO I 555,555,JARDIM SANTA BARBARA,06818902,EMBU,SP,1330 - Fabricação de tecidos de malha,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
83647073000105,TWIST - INDUSTRIA DE CONFECCOES LTDA.,"RUA HENRIQUE LAGE,",367,CENTRO,88801010,CRICIUMA,SC,"1412 - Confecção de peças do vestuário, exceto roupas íntimas",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
85325371000104,TWIST INCOBRAS - INDUSTRIA DE CONFECCOES LTDA.,RUA CECILIA DAROS CASAGRANDE,191,COMERCIARIO,88802400,CRICIUMA,SC,"1412 - Confecção de peças do vestuário, exceto roupas íntimas",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
93654838000180,TWITCH COMERCIO IMPORTACAO E EXPORTACAO LTDA - ME,LOC  BR 472,SN,SEDE,97500505,URUGUAIANA,RS,4782 - Comércio varejista de calçados e artigos de viagem,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
04872784000107,TWS INDUSTRIA E COMERCIO LTDA,RUA SAO JORGE,200,GUANABARA,67010070,ANANINDEUA,PA,"1622 - Fabricação de estruturas de madeira e de artigos de carpintaria para 
construção",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
00907845000165,TYCO ELECTRONICS BRASIL LTDA,RUA SAMARITA,1117,LIMAO,02518080,SAO PAULO,SP,8211 - Serviços combinados de escritório e apoio administrativo,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
00907845000750,TYCO ELECTRONICS BRASIL LTDA,RUA AMPERE,304,CAMPO DA PENHA,12900005,BRAGANCA PAULISTA,SP,2790 - Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
50668284000167,TYCO ELETRO-ELETRONICA LTDA.,RUA AMPERE,304,PENHA,12929570,BRAGANCA PAULISTA,SP,2790 - Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
56540826000106,TYCOM DO BRASIL LTDA,RUA ALBION,194,LAPA,05077130,SAO PAULO,SP,"4693 - Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
81535866000107,TYONMINEORO COMERCIO ELETRONICO E RECUPERACAO DE METAIS,RODOVIA SC 434,3200,A DA PALHOCINHA,88495000,GAROPABA,SC,4649 - Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
01099539000102,TYROLIT DO BRASIL LTDA,RODOVIA D GABRIEL P BUENO COUTO,S/N,PINHAL,13315000,CABREUVA,SP,4672 - Comércio atacadista de ferragens e ferramentas,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
55931588000199,TZP ARTE EM MADEIRA LTDA - ME,RUA JOSE LAURO DE A CAMARGO,192,PARQUE DOS LAGOS,18530000,TIETE,SP,3101 - Fabricação de móveis com predominância de madeira,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
60076494000110,T3 COMERCIO E SERVICOS DE INFORMATICA LTDA,CALCADA DOS GERANIOS,45,"CENTRO COMERCIAL, AL",06453014,BARUERI,SP,4751 - Comércio varejista especializado de equipamentos e suprimentos de informática,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
81208399000283,UBATUBA INDUSTRIA E COMERCIO DE PLACAS E PAINES LTDA  -,AVENIDA DR. LUIZ PASSOS,S/N,DIST INDUSTRIAL,85851000,FOZ DO IGUACU,PR,2391 - Aparelhamento e outros trabalhos em pedras,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
81208399000100,UBATUBA INDUSTRIA E COMERCIO DE PLACAS E PAINES LTDA  -,AVENIDA DOUTOR LUIZ PASSOS,1329,PILAR PARQUE CAMPEST,85862270,FOZ DO IGUACU,PR,2512 - Fabricação de esquadrias de metal,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
93979763000107,UBIRAJARA DOS SANTOS SILVA,RUA QUINHENTOS E DEZ,S N,ACEGUA,96405050,BAGE,RS,"4712 - Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios  minimercados, mercearias e armazéns",213 - FIRMA MERCANTIL INDIVIDUAL
34950246000146,UBIRATAN INDUSTRIA E COMERCIO DE CONFECCOES LTDA,RUA JOSE ALVES PEREIRA,235,JENIPAPEIRO,61906100,MARACANAU,CE,"1412 - Confecção de peças do vestuário, exceto roupas íntimas",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
08966913001140,UBM UNIAO BRASILEIRA DE MINERACAO S A,LOC  BR 230 KM 277,SN,RODOVIA,58600000,SANTA LUZIA,PB,4689 - Comércio atacadista especializado de outros produtos intermediários não especificados anteriormente,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
08966913000411,UBM UNIAO BRASILEIRA DE MINERACAO S A,RUA VILU,S N,ESTACAO,58155000,SOLEDADE,PB,2399 - Fabricação de produtos de minerais nãometálicos não especificados anteriormente,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
53607529000134,UCC-UESHIMA COFFEE DO BRASIL LTDA,PRACA DOS ANDRADAS,12,CENTRO,11010904,SANTOS,SP,4621 - Comércio atacadista de café em grão,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
39381025000118,UCHOA FONTES GRANITOS LTDA - ME,AVENIDA DIDO FONTES,100,CANTINHO DO CEU,29162677,SERRA,ES,6810 - Atividades imobiliárias de imóveis próprios,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
96784459000100,UCI DO BRASIL INDUSTRIA E COMERCIO LTDA,AVENIDA ELMO SEREJO FARIAS,2429,CIA I,43700000,SIMOES FILHO,BA,"7490 - Atividades profissionais, científicas e técnicas não especificadas anteriormente",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
00585663000204,UCLAF LTDA,RUA ANTONIO LUCHIARI,499,DISTRITO INDUSTRIAL,13054700,CAMPINAS,SP,"4684 - Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
61553541000131,UDINESE INDUSTRIA E COMERCIO LIMITADA,RUA PEDRO DE GODOI,291,VILA PRUDENTE,03138010,SAO PAULO,SP,"2542 - Fabricação de artigos de serralheria, exceto esquadrias",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
63975320000187,UDINESE METAIS LTDA,AVENIDA SANTA CATARINA,000365,TABOAO,09931390,DIADEMA,SP,2512 - Fabricação de esquadrias de metal,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
76491463000165,UDO HEUER S A INDUSTRIA E COMERCIO,AVENIDA PRESIDENTE GETULIO VARGAS,1353,REBOUCAS,80250180,CURITIBA,PR,2949 - Fabricação de peças e acessórios para veículos automotores não especificados anteriormente,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
73538407000140,UFA BRASIL IMPORTACAO E EXPORTACAO DE FERRO LTDA - EPP,"BR 277 KM 732,5",S/N,SEDE,85866470,FOZ DO IGUACU,PR,4639 - Comércio atacadista de produtos alimentícios em geral,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
01479447000158,UGE DO BRASIL COMERCIAL LTDA - ME,RUA COM.JOSE R.C.DE MOURA,1000,JD BANDEIRAS,12051150,TAUBATE,SP,4789 - Comércio varejista de outros produtos novos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
96206941000155,UGGERI SA,RUA INTEGRACAO,298,CENTRO,98855000,ENTRE-IJUIS,RS,"4632 - Comércio atacadista de cereais e leguminosas beneficiados, farinhas, amidos e féculas",205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
59298091000136,ULIANA INDUSTRIA METALURGICA LIMITADA,RODOVIA INDIO TIBIRICA KM 60,S/N,JARDIM DORA,08620900,SUZANO,SP,2949 - Fabricação de peças e acessórios para veículos automotores não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
57032088000140,ULM QUIMICA LTDA,RUA HELENA,218,VILA OLIMPIA,04552050,SAO PAULO,SP,2099 - Fabricação de produtos químicos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
