id,casa,nome,data_apresentacao,ementa,autor,indexacao,tema,uri_tramitacao
141492,senado,PL 1708/2020,2020-04-08,"Dispõe sobre a suspensão do pagamento de empréstimos consignados tomados por aposentados que tenham 65 anos ou mais de idade e recebam proventos equivalentes ou inferiores a três salários mínimos, em virtude da ocorrência de calamidade pública reconhecida pelo Congresso Nacional pelo Decreto Legislativo nº 6, de 2020.",Mailza Gomes PP / AC,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141492
141499,senado,PL 1722/2020,2020-04-08,"Estabelece vedação à inclusão de pessoas em cadastros de proteção ao crédito ou similares, durante o estado de calamidade pública reconhecido pelo Congresso Nacional.",Jaques Wagner PT / BA,,Defesa do consumidor,https://www25.senado.leg.br/web/atividade/materias/-/materia/141499
141504,senado,PL 1789/2020,2020-04-13,"Altera a Lei nº 13.606, de 9 de janeiro de 2018, para autorizar rebate para a liquidação de operações de crédito rural contratadas até 31 de dezembro de 2018, a repactuação de dívidas de operação de crédito rural contratadas até 31 de dezembro de 2019, autoriza o Poder Executivo a instituir linhas de crédito especiais destinadas a atender aos setores produtivos rural, industrial, comercial e de serviços dos Municípios com situação de emergência ou estado de calamidade pública reconhecidos pelo Poder Executivo federal ou Municipal e cria abono, de caráter assistencial, devido aos agricultores familiares aposentados, com renda de benefício de um salário mínimo, nos seguintes percentuais:",Paulo Paim PT / RS,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141504
141505,senado,PL 1790/2020,2020-04-13,"Autoriza a concessão de linha de crédito rural especial, a prorrogação de dívidas rurais de agricultores familiares e empreendimentos familiares rurais e a criação de renda básica aos pequenos agricultores familiares rurais e assentados da reforma agrária em decorrência da pandemia do coronavírus (Covid-19).",Rogério Carvalho PT / SE,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141505
141509,senado,PL 1793/2020,2020-04-13,"Altera a Lei nº 7.689, de 15 de dezembro de 1988, para instituir adicional temporário de alíquota da contribuição social sobre o lucro líquido incidente sobre o resultado das instituições financeiras durante os exercícios de 2020 e 2021.",Mara Gabrilli PSDB / SP e outros,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141509
141510,senado,PL 1794/2020,2020-04-13,"Estabelece teto máximo de juros em operações de crédito consignado, realizadas por servidores públicos da União, Estados, Municípios e Distrito Federal, durante a vigência do estado de calamidade pública da Covid-19.",Confúcio Moura MDB / RO,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141510
141511,senado,PL 1795/2020,2020-04-13,"Altera a Lei nº 9.250, de 26 de dezembro de 1995, para permitir a dedução da base de cálculo do Imposto sobre a Renda das Pessoas Físicas (IRPF) de despesas com aquisição, por profissionais de saúde, de equipamentos de proteção individual (EPI), em razão da pandemia da covid-19.",Alessandro Vieira CIDADANIA / SE,,Tributação,https://www25.senado.leg.br/web/atividade/materias/-/materia/141511
141512,senado,PL 1796/2020,2020-04-13,"Acrescenta disposição transitória à Lei nº 11.340, de 7 de agosto de 2006, para reconhecer a urgência e determinar que não sejam suspensos os atos processuais em causas relativas a violência doméstica e familiar durante a Emergência em Saúde Pública de Importância Nacional relativa à pandemia de Covid-19.",Izalci Lucas PSDB / DF,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141512
141513,senado,PL 1797/2020,2020-04-13,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 para duplicar as penas de crimes contra a administração pública quando estes forem praticados por ocasião de calamidade pública.",Eduardo Girão PODEMOS / CE,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141513
141514,senado,PL 1798/2020,2020-04-13,"Dispõe sobre a permissão, na hipótese de calamidade pública reconhecida pelo Poder Público, de que o registro da ocorrência de violência doméstica e familiar contra a mulher, crimes praticados contra criança, adolescente e idoso possam ocorrer por meio da internet ou de número de telefone de emergência, bem como sobre a oitiva da ofendida em seu domicílio.",Rose de Freitas PODEMOS / ES,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141514
141515,senado,PL 1799/2020,2020-04-13,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, para estabelecer a suspensão, durante a vigência do estado de calamidade pública em decorrência do coronavírus, das parcelas de empréstimos e financiamentos com instituições financeiras públicas e privadas que compõe o sistema financeiro nacional.",Major Olimpio PSL / SP,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141515
141517,senado,PL 1800/2020,2020-04-13,"Dispõe sobre a suspensão do desconto de operações de empréstimo consignado como medida excepcional de enfrentamento da calamidade pública decretada em virtude da emergência sanitária resultante do vírus SARS-CoV-2 (Covid19), de que trata o Decreto Legislativo nº 6, de 2020.",Paulo Paim PT / RS,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141517
141519,senado,PL 1801/2020,2020-04-13,"Dispõe sobre medidas a serem tomadas no âmbito dos Estados, Municípios e Distrito Federal, para disponibilizar aos profissionais da área de saúde que estejam vinculados ao atendimento de pacientes infectados pelo Covid-19 (Coronavírus) diárias nas redes hoteleiras.",Romário PODEMOS / RJ,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141519
141520,senado,PL 1802/2020,2020-04-13,Dispõe sobre o pagamento do adicional de insalubridade no percentual de 40% aos profissionais da área de saúde do setor privado cujas instituições em que trabalham estejam vinculadas ao atendimento de pacientes infectados pelo Covid-19 (Coronavírus).,Romário PODEMOS / RJ,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141520
141521,senado,PL 1803/2020,2020-04-13,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, para dispor sobre a suspensão do pagamento de prestações do financiamento imobiliário durante a emergência de saúde pública decorrente da COVID-19.",Fernando Collor PROS / AL,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141521
141522,senado,PL 1804/2020,2020-04-13,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, para disciplinar a edição de certidões durante a emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019.",Fernando Collor PROS / AL,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141522
141523,senado,PL 1805/2020,2020-04-13,"Altera o art. 486 do Decreto-Lei nº 5.452, de 1º de maio de 1943, que “aprova a Consolidação das Leis do Trabalho”, para excluir a responsabilidade de entidade federativa e de autoridades públicas federal, distrital, estadual e municipal na situação que especifica.",Roberto Rocha PSDB / MA,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141523
141529,senado,PL 1848/2020,2020-04-14,"Altera a Lei nº 8.134, de 27 de dezembro de 1990, que dispõe sobre o Imposto de Renda, para permitir a dedução de doações destinadas ao combate à pandemia de coronavírus ocorrida em 2020.",Eduardo Girão PODEMOS / CE,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141529
141531,senado,PL 1849/2020,2020-04-14,"Altera a Lei nº 13.979, de 6 de fevereiro 2020, que dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019, para determinar a redução dos valores das mensalidades cobradas por instituições privadas de ensino superior.",Major Olimpio PSL / SP,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141531
141532,senado,PL 1850/2020,2020-04-14,Dispõe sobre auxílio emergencial a antecipação de valores relativos ao Limite Financeiro da Assistência de Média e Alta Complexidade (MAC).,Humberto Costa PT / PE,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141532
141533,senado,PL 1851/2020,2020-04-14,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, que dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019, para autorizar o uso de cloroquina e hidroxicloroquina no tratamento da doença causada pelo coronavírus.",Sérgio Petecão PSD / AC,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141533
141534,senado,PL 1852/2020,2020-04-14,"Altera as Leis nºs 8.078, de 11 de setembro de 1990, e 12.414, de 9 de junho de 2011, para dispor sobre os cadastros negativo e positivo das relações de consumo no período entre o início da vigência do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e seis meses após o encerramento de sua validade.",Roberto Rocha PSDB / MA,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141534
141537,senado,PL 1853/2020,2020-04-14,"Acrescenta parágrafo ao art. 29 da Lei nº 11.445, de 5 de janeiro de 2007, com a finalidade de garantir ao usuário residencial dos serviços de água e esgoto isenção de tarifa de fornecimento de água em volume suficiente para a sua sobrevivência e de sua família em caso de pandemia.",Plínio Valério PSDB / AM,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141537
141539,senado,PL 1854/2020,2020-04-14,Dispõe sobre a obrigatoriedade de as instituições financeiras oferecerem máscaras e álcool em gel para os clientes que estiverem presencialmente em agências bancárias.,Rose de Freitas PODEMOS / ES,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141539
141540,senado,PL 1855/2020,2020-04-14,"Altera as Leis nº 10.048, de 8 de novembro de 2000, e nº 10.205, de 21 de março de 2001, para prever o atendimento prioritário a doadores de sangue e medula óssea.",Irajá PSD / TO,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141540
141541,senado,PL 1856/2020,2020-04-14,"Modifica a Lei nº 13.979, de 6 de fevereiro de 2020, para incluir entre os serviços públicos e atividades essenciais aqueles necessários à logística do fornecimento de produtos fora do estabelecimento comercial.",Mara Gabrilli PSDB / SP,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141541
141542,senado,PL 1857/2020,2020-04-14,"Dispõe sobre a suspensão do pagamento de empréstimos consignados tomados por aposentados, diante da calamidade pública reconhecida pelo Congresso Nacional, reconhecida por meio do Decreto Legislativo no 6, de 20 de março de 2020.",Mara Gabrilli PSDB / SP,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141542
141546,senado,PL 1866/2020,2020-04-14,"Dispõe sobre a dedução do Imposto de Renda da Pessoa Física (IRPF) a contribuição patronal paga à Previdência Social pelo empregador doméstico, exclusivamente ao exercício de 2020, ano-calendário de 2019, devido ao estado de emergência em saúde pública em razão da pandemia do Covid-19.",Kátia Abreu PP / TO,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141546
141548,senado,PL 1867/2020,2020-04-14,"Dispõe sobre o Regime de Emergência Fiscal para combate aos efeitos da propagação do covid-19 pelos Estados, Distrito Federal e Municípios.",Rogério Carvalho PT / SE e outros,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141548
141553,senado,PL 1869/2020,2020-04-14,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, que dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019, para prever que o Ministério da Saúde garantirá a disponibilização, pelos estabelecimentos credenciados ao programa farmácia popular, dos produtos para saúde previstos em regulamento.",Sérgio Petecão PSD / AC,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141553
141554,senado,PL 1870/2020,2020-04-14,"Dispõe sobre a postergação do pagamento de despesas essenciais intermediadas por instituições financeiras, prazo de 60 dias, de trabalhadores autônomos e profissionais liberais, no caso de situações extremas como pandemias.",Sérgio Petecão PSD / AC,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141554
141558,senado,PL 1871/2020,2020-04-14,"Altera a Lei nº 8.072, de 25 de julho de 1990, para inserir no rol dos crimes hediondos os crimes contra a administração pública cometidos em ocasião de calamidade pública.",Eduardo Girão PODEMOS / CE,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141558
141559,senado,PL 1885/2020,2020-04-14,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, que dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019, para vedar a suspensão ou rescisão unilateral dos contratos dos planos privados de assistência à saúde durante o período de emergência de saúde pública de importância internacional.",Mecias de Jesus REPUBLICANOS / RR,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141559
141231,senado,PLN 5/2020,2020-03-26,"Abre ao Orçamento da Seguridade Social da União, em favor do Ministério da Saúde, crédito especial no valor de R$ 8.580.000,00, para os fins que especifica.",Presidência da República  ,,Crédito Especial,https://www25.senado.leg.br/web/atividade/materias/-/materia/141231
141232,senado,PLN 6/2020,2020-03-26,"Abre ao Orçamento Fiscal da União, em favor de Operações Oficiais de Crédito, crédito especial no valor de R$ 336.700.811,00, para os fins que especifica.",Presidência da República  ,,Crédito Especial,https://www25.senado.leg.br/web/atividade/materias/-/materia/141232
141423,senado,PLN 7/2020,2020-04-03,"Abre ao Orçamento Fiscal da União, em favor do Ministério da Justiça e Segurança Pública, crédito suplementar no valor de R$ 806.765.236,00, para reforço de dotações constantes da Lei Orçamentária vigente.",Presidência da República  ,,Crédito Suplementar,https://www25.senado.leg.br/web/atividade/materias/-/materia/141423
141524,senado,PLN 8/2020,2020-04-13,"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor de diversos órgãos do Poder Executivo, de Encargos Financeiros da União, de Transferências a Estados, Distrito Federal e Municípios e de Operações Oficiais de Crédito, crédito suplementar no valor de R$ 343.623.574.293,00, para reforço de dotações constantes da Lei Orçamentária vigente e dá outras providências.",Presidência da República  ,,Crédito Suplementar,https://www25.senado.leg.br/web/atividade/materias/-/materia/141524
141143,senado,PLP 33/2020,2020-03-20,"Institui o Marco Legal do Reempreendedorismo, que estabelece a renegociação especial extrajudicial, a renegociação especial judicial e a liquidação especial sumária, bem como altera a falência das microempresas e empresas de pequeno porte por meio da alteração da Lei Complementar nº 123, de 14 de dezembro de 2006, e dá outras providências.",Angelo Coronel PSD / BA,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141143
141166,senado,PLP 37/2020,2020-03-24,"Altera a Lei nº 13.103, de 2 de março de 2015, que “dispõe sobre o exercício da profissão de motorista; altera a Consolidação das Leis do Trabalho - CLT, aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, e as Leis n º 9.503, de 23 de setembro de 1997 - Código de Trânsito Brasileiro, e 11.442, de 5 de janeiro de 2007 (empresas e transportadores autônomos de carga), para disciplinar a jornada de trabalho e o tempo de direção do motorista profissional; altera a Lei nº 7.408, de 25 de novembro de 1985; revoga dispositivos da Lei nº 12.619, de 30 de abril de 2012; e dá outras providências” e dá outras pfovidências..",Paulo Paim PT / RS,,Trabalho e emprego,https://www25.senado.leg.br/web/atividade/materias/-/materia/141166
141181,senado,PLP 38/2020,2020-03-24,"Fica instituído, durante o período de calamidade pública no Brasil, o Imposto Extraordinário Sobre Grandes Fortunas.",Reguffe PODEMOS / DF,,Tributação,https://www25.senado.leg.br/web/atividade/materias/-/materia/141181
141188,senado,PLP 39/2020,2020-03-24,"Dispõe sobre a cooperação federativa na área de saúde e assistência pública em situações de emergência de saúde pública de importância nacional ou internacional, nos termos do inciso II e do parágrafo único do art. 23 da Constituição Federal.",Antonio Anastasia PSD / MG,,Organização político-administrativa do Estado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141188
141202,senado,PLP 44/2020,2020-03-25,"Altera a Lei Complementar nº 101, de 4 de maio de 2000, para instituir medidas de preservação de benefícios assistenciais e decorrentes de programas de transferência de renda enquanto subsistir estado de calamidade pública.",Zenaide Maia PROS / RN,,Assistência social,https://www25.senado.leg.br/web/atividade/materias/-/materia/141202
141206,senado,PLP 45/2020,2020-03-25,"Institui o seguro-fraternidade, a ser recebido por brasileiros mais pobres em situações de epidemia, pandemia e calamidade pública, e dá outras providências.",Telmário Mota PROS / RR,,Assistência social,https://www25.senado.leg.br/web/atividade/materias/-/materia/141206
141208,senado,PLP 46/2020,2020-03-25,"Dispõe sobre a antecipação do repasse de 1% do Fundo de Participação dos Municípios – FPM, nos termos da alínea e do inciso I do art. 159 da Constituição Federal, no exercício de 2020.",Eduardo Braga MDB / AM,,Planejamento e orçamento,https://www25.senado.leg.br/web/atividade/materias/-/materia/141208
141216,senado,PLP 47/2020,2020-03-26,"Altera a Lei Complementar nº 123, de 14 de dezembro de 2006, para estabelecer a isenção de impostos e contribuições das empresas abrangidas pelo Simples Nacional em casos de calamidade pública e dá outras providências.",Angelo Coronel PSD / BA,,Tributação,https://www25.senado.leg.br/web/atividade/materias/-/materia/141216
141223,senado,PLP 50/2020,2020-03-26,"Institui imposto sobre grandes fortunas e empréstimo compulsório, que financiará necessidades de proteção social decorrentes da covid-19.",Eliziane Gama CIDADANIA / MA,,Tributação,https://www25.senado.leg.br/web/atividade/materias/-/materia/141223
141224,senado,PLP 51/2020,2020-03-26,"Autoriza a utilização do superávit dos Fundos Públicos da União em políticas públicas de proteção aos trabalhadores e pequenos empreendedores informais e, para a ampliação de outros programas sociais, durante o estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, provocada pelo Covid-19.",Eliziane Gama CIDADANIA / MA,,Trabalho e emprego,https://www25.senado.leg.br/web/atividade/materias/-/materia/141224
141271,senado,PLP 58/2020,2020-03-30,Institui o Programa Especial de Regularização Tributária das Microempresas e Empresas de Pequeno Porte em decorrência do estado de calamidade pública pela pandemia de COVID-19,Jorginho Mello PL / SC,,Tributação,https://www25.senado.leg.br/web/atividade/materias/-/materia/141271
141291,senado,PLP 60/2020,2020-03-30,"Dispõe sobre a transposição e a transferência de saldos financeiros constantes dos Fundos de Assistência Social dos Estados, do Distrito Federal e dos Municípios, provenientes de repasses federais.",Kátia Abreu PP / TO,,Assistência social,https://www25.senado.leg.br/web/atividade/materias/-/materia/141291
141294,senado,PLP 61/2020,2020-03-30,Institui o empréstimo compulsório para atender às despesas extraordinárias causadas pela situação de calamidade pública relacionada à COVID-19.,Alvaro Dias PODEMOS / PR,,Tributação,https://www25.senado.leg.br/web/atividade/materias/-/materia/141294
141325,senado,PLP 64/2020,2020-03-31,"Dispõe sobre o funcionamento, transposição e a transferência de saldos financeiros provenientes de recursos dos Fundos Públicos para ações emergenciais em face de decretação de estado de calamidade pública.",Roberto Rocha PSDB / MA,,Planejamento e orçamento,https://www25.senado.leg.br/web/atividade/materias/-/materia/141325
141365,senado,PLP 66/2020,2020-04-01,Prorroga os prazos de recolhimento de tributos e de apresentação das declarações e obrigações a que se refere.,Izalci Lucas PSDB / DF,,Tributação,https://www25.senado.leg.br/web/atividade/materias/-/materia/141365
141380,senado,PLP 72/2020,2020-04-02,"Suspende o regime de substituição tributária, quando reconhecida a ocorrência do estado de calamidade pública, do Estado de Sítio ou Estado de Defesa, acrescentando o art. 10-A na Lei Complementar nº 87, de 13 de setembro de 1996 – Lei Kandir.",Soraya Thronicke PSL / MS,,Tributação,https://www25.senado.leg.br/web/atividade/materias/-/materia/141380
141470,senado,PLP 81/2020,2020-04-07,"Altera a Lei Complementar nº 123, de 14 de dezembro de 2006, para instituir o Fundo Garantidor de Crédito ao Microempreendedor Individual, às Microempresas e às Empresas de Pequeno Porte (FGMICRO).",Wellington Fagundes PL / MT,,Política econômica e sistema financeiro,https://www25.senado.leg.br/web/atividade/materias/-/materia/141470
141516,senado,PLP 89/2020,2020-04-13,"Institui regime extraordinário para as finanças públicas voltado para o enfrentamento da emergência de saúde pública de importância internacional decorrente do novo coronavírus, em razão do reconhecimento da calamidade pública nacional reconhecida pelo Congresso Nacional, bem como critérios para apuração da regra prevista no art. 167, inciso III, da Constituição Federal, e dá outras providências.",Alessandro Vieira CIDADANIA / SE,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141516
141555,senado,PLP 96/2020,2020-04-14,"Dispõe sobre a possibilidade de alteração do regime de tributação com base no lucro presumido para o lucro real, durante o ano-calendário de 2020, como medida de proteção para enfrentamento da crise econômica ocasionada pelo novo coronavírus (SARS-CoV-2), e altera a Lei Complementar nº 123, de 14 de dezembro de 2006, para autorizar a opção pelo Simples Nacional.",Izalci Lucas PSDB / DF,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141555
141109,senado,PLP 232/2019,2020-03-20,"Dispõe sobre a transposição e a transferência de saldos financeiros constantes dos Fundos de Saúde dos Estados, do Distrito Federal e dos Municípios, provenientes de repasses federais.",Câmara dos Deputados  ,,Saúde,https://www25.senado.leg.br/web/atividade/materias/-/materia/141109
141098,senado,PRS 7/2020,2020-03-12,"Altera o Regimento Interno do Senado Federal, para estabelecer hipóteses em que a Proposta de Emenda à Constituição deva ser acompanhada de avaliação de impacto legislativo.",José Serra PSDB / SP,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141098
141117,senado,PRS 8/2020,2020-03-20,Cria a Frente Parlamentar da Cultura (FPCultura).,Chico Rodrigues DEM / RR,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141117
141137,senado,PRS 9/2020,2020-03-20,"Dispõe sobre a análise da capacidade de pagamento e das contragarantias para a concessão de aval ou garantia da União nas operações de crédito externo e interno, em casos de calamidade pública",Otto Alencar PSD / BA,,Planejamento e orçamento,https://www25.senado.leg.br/web/atividade/materias/-/materia/141137
141184,senado,PRS 10/2020,2020-03-24,Destina toda a verba indenizatória e metade da verba de gabinete dos Senadores para a saúde pública e medidas de combate ao Coronavírus (Covid19).,Reguffe PODEMOS / DF,,Saúde,https://www25.senado.leg.br/web/atividade/materias/-/materia/141184
141207,senado,PRS 11/2020,2020-03-25,"Autoriza o Estado de Alagoas a contratar operação de crédito externo, com garantia da República Federativa do Brasil, com a Corporação Andina de Fomento (CAF), no valor de até US$ 136.230.000,00 (cento e trinta e seis milhões e duzentos e trinta mil dólares dos Estados Unidos da América).",Comissão de Assuntos Econômicos  ,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141207
141238,senado,PRS 12/2020,2020-03-27,Institui o Grupo Parlamentar do Parlamento Amazônico.,Nelsinho Trad PSD / MS,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141238
141405,senado,PRS 13/2020,2020-04-03,"Altera a Resolução do Senado Federal nº 9, de 5 de maio de 1992, para estabelecer alíquota máxima extraordinária do Imposto sobre Transmissão Causa Mortis e Doação, de quaisquer bens ou direitos, durante a vigência do estado de calamidade pública decorrente da pandemia do novo coronavírus (COVID-19).",Kátia Abreu PP / TO,,Tributação,https://www25.senado.leg.br/web/atividade/materias/-/materia/141405
141445,senado,PRS 14/2020,2020-04-07,"Altera o Regimento Interno do Senado Federal e a Resolução do Senado Federal nº 19, de 2015, que regulamenta o Programa e-Cidadania, para estabelecer regras de veiculação online do conteúdo de audiências públicas.",Prisco Bezerra PDT / CE,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141445
141478,senado,PRS 15/2020,2020-04-08,"Estabelece a redução temporária do valor da Cota para o Exercício da Atividade Parlamentar dos Senadores – CEAPS, instituída pelo Ato da Comissão Diretora nº 3, de 2003, e dá outras providências.",Randolfe Rodrigues REDE / AP,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141478
141518,senado,PRS 16/2020,2020-04-13,Determina a designação de membros de comissões permanentes para acompanhar as sugestões e críticas da sociedade a projetos e proposições emergenciais votados em rede virtual enquanto perdurar o estado de calamidade pública no país.,Eliziane Gama CIDADANIA / MA,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141518
141062,senado,REQ 7/2020 - CRA,2020-03-11,"Requeiro, nos termos do art. 58, § 2º, II da Constituição Federal e do art. 93, II do Regimento Interno do Senado Federal, a realização de audiência pública, com o objetivo de debater o uso amplo de tecnologia nuclear em alimentos. Assim proponho os seguintes convidados:
      - Gabinete de Segurança Institucional da Presidência da Republica - GSI,
      - Ministério da Agricultura, Pecuária e Abastecimento - MAPA,
      - Instituto de Pesquisas Energéticas e Nucleares - IPEN,
      - Empresa Brasileira de Pesquisa Agropecuária - Embrapa
      - Confederação Nacional da Agricultura - CNA,
      - Associação Brasileira dos Produtores Exportadores de Frutas e Derivados - ABRAFRUTAS.",Soraya Thronicke PSL / MS,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141062
141030,senado,REQ 9/2020 - CDR,2020-03-11,"Requer audiência pública para instruir o PL 3957/2017, que altera a Lei nº 7.827, de 27 de setembro de 1989, que “Regulamenta o art. 159, inciso I, alínea c, da Constituição Federal, institui o Fundo Constitucional de Financiamento do Norte - FNO, o Fundo Constitucional de Financiamento do Nordeste - FNE e o Fundo Constitucional de Financiamento do Centro-Oeste - FCO, e dá outras providências”, para autorizar as instituições financeiras que especifica a operacionalizar recursos dos fundos de investimento do Norte e do Nordeste.",Izalci Lucas PSDB / DF,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141030
141031,senado,REQ 10/2020 - CDR,2020-03-11,"Requeiro, nos termos do art. 93, I, do Regimento Interno do Senado Federal, que sejam realizadas audiências públicas, no formato de um Ciclo de Debates, nas capitais dos seguintes Estados: Ceará, Maranhão, Rio Grande do Norte, Bahia, Rio de Janeiro, São Paulo, Paraná e Distrito Federal, com o objetivo de instruir o PL 2648/ 2019.",Eduardo Girão PODEMOS / CE,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141031
141032,senado,REQ 11/2020 - CDR,2020-03-12,Informações ao Ministro de Estado da Cidadania.,Eduardo Girão PODEMOS / CE,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141032
141080,senado,REQ 12/2020 - CDR,2020-03-11,Requer Realização de Audiência Pública Consórcios Públicos,Jaques Wagner PT / BA,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141080
141082,senado,REQ 14/2020 - CE,2020-03-12,"Requer, nos termos do art. 93, I do Regimento Interno do Senado Federal, a realização de audiência pública, com o objetivo de instruir o PL 5961/2019, que altera a Lei nº 9.394, de 20 de dezembro de 1996, que estabelece as diretrizes e bases da educação nacional, para incluir, nos currículos do ensino fundamental e do ensino médio, para todos os alunos, conteúdos relativos à Língua Brasileira de Sinais (Libras). Proponho para a audiência a presença dos seguintes convidados: Representante do Ministério da Mulher, da Família e dos Direitos Humanos; Representante do Ministério da Educação; e Representante da Associação Nacional dos Surdos Oralizados - ANASO.",Zenaide Maia PROS / RN,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141082
141099,senado,REQ 18/2020 - CAE,2020-03-12,Requer inclusão de convidados,Paulo Paim PT / RS,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141099
141060,senado,REQ 18/2020 - CMA,2020-03-11,"Requer, nos termos do art. 58, § 2°, II e V da Constituição Federal, que seja convidado o Senhor Eduardo Fortunato Bim, Presidente do IBAMA, a comparecer a esta Comissão, a fim de prestar informações sobre a gestão dos
      equipamentos adquiridos pelo IBAMA e dos imóveis sem serventia de propriedade do órgão, indicados no Relatório da Controladoria Geral da União - CGU de 2018.",Randolfe Rodrigues REDE / AP,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141060
141061,senado,REQ 19/2020 - CMA,2020-03-11,"Requer, nos termos do art. 58, § 2°, II e V da Constituição Federal, que seja convidado o Senhor Eduardo Fortunato Bim, Presidente do IBAMA, a comparecer a esta Comissão, a fim de prestar informações sobre a redução das operações de fiscalização e combate aos crimes ambientais, em 2019, sob a responsabilidade do órgão.",Randolfe Rodrigues REDE / AP,,Nao especificado,https://www25.senado.leg.br/web/atividade/materias/-/materia/141061
