ano,id_proposicao,id_votacao,partido,voto,casa
2019,2160860,167351702,SD,5,camara
2019,2160860,167351702,PODEMOS,5,camara
2019,2160860,167351702,PT,-1,camara
2019,2160860,167351702,PSB,-1,camara
2019,2160860,167351702,PSOL,-1,camara
2019,2160860,167351702,PROS,-1,camara
2019,2160860,167351702,CIDADANIA,1,camara
2019,2160860,167351702,NOVO,1,camara
2019,2160860,167351702,PATRIOTA,1,camara
2019,2160860,167351702,MINORIA,5,camara
2019,2160860,167351702,OPOSIÇÃO,-1,camara
2019,2160860,167351702,GOVERNO,1,camara
2019,2160860,167351743,PSL,-1,camara
2019,2160860,167351743,PP,-1,camara
2019,2160860,167351743,PSD,-1,camara
2019,2160860,167351743,PDT,5,camara
2019,2160860,167351743,SD,5,camara
2019,2160860,167351743,PODEMOS,5,camara
2019,2160860,167351743,PT,2,camara
2019,2160860,167351743,PSB,-1,camara
2019,2160860,167351743,PSOL,2,camara
2019,2160860,167351743,CIDADANIA,-1,camara
2019,2160860,167351743,NOVO,-1,camara
2019,2160860,167351743,PATRIOTA,-1,camara
2019,2160860,167351743,MINORIA,-1,camara
2019,2160860,167351743,OPOSIÇÃO,-1,camara
2019,2160860,167351811,PSL,-1,camara
2019,2160860,167351811,PP,-1,camara
2019,2160860,167351811,PSD,-1,camara
2019,2160860,167351811,PDT,5,camara
2019,2160860,167351811,SD,5,camara
2019,2160860,167351811,PODEMOS,5,camara
2019,2160860,167351811,PT,1,camara
2019,2160860,167351811,PSB,1,camara
2019,2160860,167351811,PSOL,1,camara
2019,2160860,167351811,CIDADANIA,-1,camara
2019,2160860,167351811,NOVO,-1,camara
2019,2160860,167351811,PATRIOTA,-1,camara
2019,2160860,167351811,MINORIA,1,camara
2019,2160860,167351811,OPOSIÇÃO,1,camara
2019,2160860,167351811,GOVERNO,-1,camara
2019,2160860,167351844,PSL,1,camara
2019,2160860,167351844,PP,1,camara
2019,2160860,167351844,PSD,1,camara
2019,2160860,167351844,PDT,5,camara
2019,2160860,167351844,SD,5,camara
2019,2160860,167351844,PODEMOS,5,camara
2019,2160860,167351844,PT,2,camara
2019,2160860,167351844,PSB,-1,camara
2019,2160860,167351844,PSOL,2,camara
2019,2160860,167351844,CIDADANIA,1,camara
2019,2160860,167351844,NOVO,1,camara
2019,2160860,167351844,PATRIOTA,1,camara
2019,2160860,167351844,MINORIA,-1,camara
2019,2160860,167351844,GOVERNO,1,camara
2019,2160860,167351938,PSL,1,camara
2019,2160860,167351938,PP,1,camara
2019,2160860,167351938,PSD,1,camara
2019,2160860,167351938,PDT,5,camara
2019,2160860,167351938,SD,5,camara
2019,2160860,167351938,PODEMOS,5,camara
2019,2160860,167351938,PT,-1,camara
2019,2160860,167351938,PSB,-1,camara
2019,2160860,167351938,PSOL,-1,camara
2019,2160860,167351938,CIDADANIA,1,camara
2019,2160860,167351938,NOVO,1,camara
2019,2160860,167351938,PATRIOTA,1,camara
2019,2160860,167351938,GOVERNO,1,camara
2019,2160860,167362029,PSL,-1,camara
2019,2160860,167362029,PP,-1,camara
2019,2160860,167362029,PSD,-1,camara
2019,2160860,167362029,PDT,1,camara
2019,2160860,167362029,SD,1,camara
2019,2160860,167362029,PODEMOS,1,camara
2019,2160860,167362029,PT,1,camara
2019,2160860,167362029,PSB,1,camara
2019,2160860,167362029,PSOL,1,camara
2019,2160860,167362029,CIDADANIA,-1,camara
2019,2160860,167362029,NOVO,-1,camara
2019,2160860,167362029,PATRIOTA,-1,camara
2019,2160860,167362029,MINORIA,1,camara
2019,2160860,167362029,GOVERNO,-1,camara
2019,2160860,167362049,PSL,1,camara
2019,2160860,167362049,PP,1,camara
2019,2160860,167362049,PSD,1,camara
2019,2160860,167362049,PDT,-1,camara
2019,2160860,167362049,SD,-1,camara
2019,2160860,167362049,PODEMOS,-1,camara
2019,2160860,167362049,PT,-1,camara
2019,2160860,167362049,PSB,-1,camara
2019,2160860,167362049,PSOL,-1,camara
2019,2160860,167362049,CIDADANIA,-1,camara
2019,2160860,167362049,NOVO,1,camara
2019,2160860,167362049,PATRIOTA,1,camara
2019,2160860,167341815,PSL,-1,camara
2019,2160860,167341815,PP,-1,camara
2019,2160860,167341815,PSD,-1,camara
2019,2160860,167341815,PDT,1,camara
2019,2160860,167341815,SD,1,camara
2019,2160860,167341815,PODEMOS,1,camara
2019,2160860,167341815,PT,1,camara
2019,2160860,167341815,PSB,1,camara
2019,2160860,167341815,PSOL,1,camara
2019,2160860,167341815,CIDADANIA,-1,camara
2019,2160860,167341815,NOVO,-1,camara
2019,2160860,167341815,GOVERNO,-1,camara
2019,2160860,167351906,PSL,1,camara
2019,2160860,167351906,PP,1,camara
2019,2160860,167351906,PSD,1,camara
2019,2160860,167351906,PDT,-1,camara
2019,2160860,167351906,SD,-1,camara
2019,2160860,167351906,PODEMOS,-1,camara
2019,2160860,167351906,PT,-1,camara
2019,2160860,167351906,PSB,-1,camara
2019,2160860,167351906,PSOL,-1,camara
2019,2160860,167351906,CIDADANIA,1,camara
2019,2160860,167351906,NOVO,1,camara
2019,2160860,167351906,PATRIOTA,1,camara
2019,2160860,167351622,PSL,2,camara
2019,2160860,167351622,PP,2,camara
2019,2160860,167351622,PSD,2,camara
2019,2160860,167351622,PDT,5,camara
2019,2160860,167351622,SD,5,camara
2019,2160860,167351622,PODEMOS,5,camara
2019,2160860,167351622,PT,2,camara
2019,2160860,167351622,PSB,1,camara
2019,2160860,167351622,PSOL,2,camara
2019,2160860,167351622,CIDADANIA,-1,camara
2019,2160860,167351622,NOVO,-1,camara
2019,2160860,167351622,PATRIOTA,-1,camara
2019,2160860,167362006,PSL,-1,camara
2019,2160860,167362006,PP,-1,camara
2019,2160860,167362006,PSD,-1,camara
2019,2160860,167362006,PDT,-1,camara
2019,2160860,167362006,SD,-1,camara
2019,2160860,167362006,PODEMOS,-1,camara
2019,2160860,167362006,PT,2,camara
2019,2160860,167362006,PSB,1,camara
2019,2160860,167362006,PSOL,2,camara
2019,2160860,167362006,CIDADANIA,-1,camara
2019,2160860,167362006,NOVO,-1,camara
2019,2179189,167271611,PSL,-1,camara
2019,2179189,167271611,PP,-1,camara
2019,2179189,167271611,PSD,-1,camara
2019,2179189,167271611,PDT,5,camara
2019,2179189,167271611,SD,5,camara
2019,2179189,167271611,PODEMOS,5,camara
2019,2179189,167271611,PT,2,camara
2019,2179189,167271611,PSB,5,camara
2019,2179189,167271611,PSOL,2,camara
2019,2179189,167271611,NOVO,-1,camara
2019,2179189,167271611,CIDADANIA,-1,camara
2019,2179189,167271611,GOVERNO,-1,camara
2019,2179189,167271717,PSL,-1,camara
2019,2179189,167271717,PP,-1,camara
2019,2179189,167271717,PSD,-1,camara
2019,2179189,167271717,PDT,-1,camara
2019,2179189,167271717,SD,-1,camara
2019,2179189,167271717,PODEMOS,-1,camara
2019,2179189,167271717,PT,2,camara
2019,2179189,167271717,PSB,1,camara
2019,2179189,167271717,PSOL,2,camara
2019,2179189,167271717,NOVO,-1,camara
2019,2179189,167271717,CIDADANIA,-1,camara
2019,2183943,167281821,PSL,1,camara
2019,2183943,167281821,PP,1,camara
2019,2183943,167281821,PSD,1,camara
2019,2183943,167281821,PDT,5,camara
2019,2183943,167281821,SD,5,camara
2019,2183943,167281821,PODEMOS,5,camara
2019,2183943,167281821,PT,-1,camara
2019,2183943,167281821,PL,1,camara
2019,2183943,167281821,PSB,1,camara
2019,2183943,167281821,PSOL,-1,camara
2019,2183943,167281821,CIDADANIA,1,camara
2019,2183943,167281821,NOVO,1,camara
2019,2187087,169301818,PP,-1,camara
2019,2187087,169301818,MDB,-1,camara
2019,2187087,169301818,PTB,-1,camara
2019,2187087,169301818,PT,-1,camara
2019,2187087,169301818,PSL,1,camara
2019,2187087,169301818,PL,-1,camara
2019,2187087,169301818,PSD,-1,camara
2019,2187087,169301818,PSB,5,camara
2019,2187087,169301818,PSDB,1,camara
2019,2187087,169301818,REPUBLICAN,-1,camara
2019,2187087,169301818,DEM,-1,camara
2019,2187087,169301818,PDT,-1,camara
2019,2187087,169301818,SOLIDARIEDADE,-1,camara
2019,2187087,169301818,PODEMOS,1,camara
2019,2187087,169301818,PSOL,1,camara
2019,2187087,169301818,PROS,-1,camara
2019,2187087,169301818,PSC,-1,camara
2019,2187087,169301818,CIDADANIA,1,camara
2019,2187087,169301818,PCdoB,-1,camara
2019,2187087,169301818,NOVO,1,camara
2019,2187087,169301818,PV,1,camara
2019,2187087,169301818,REDE,1,camara
2019,2187087,169301818,MAIORIA,-1,camara
2019,2187087,169301818,MINORIA,5,camara
2019,2187087,169301818,OPOSIÇÃO,5,camara
2019,2187087,169312115,PP,-1,camara
2019,2187087,169312115,MDB,-1,camara
2019,2187087,169312115,PTB,-1,camara
2019,2187087,169312115,PT,-1,camara
2019,2187087,169312115,PSL,2,camara
2019,2187087,169312115,PL,-1,camara
2019,2187087,169312115,PSD,-1,camara
2019,2187087,169312115,PSB,-1,camara
2019,2187087,169312115,PSDB,1,camara
2019,2187087,169312115,REPUBLICAN,-1,camara
2019,2187087,169312115,DEM,-1,camara
2019,2187087,169312115,PDT,-1,camara
2019,2187087,169312115,SOLIDARIEDADE,-1,camara
2019,2187087,169312115,PODEMOS,2,camara
2019,2187087,169312115,PSOL,2,camara
2019,2187087,169312115,PSC,-1,camara
2019,2187087,169312115,CIDADANIA,2,camara
2019,2187087,169312115,PCdoB,-1,camara
2019,2187087,169312115,NOVO,2,camara
2019,2187087,169312115,AVANTE,-1,camara
2019,2187087,169312115,PATRIOTA,-1,camara
2019,2187087,169312115,PV,2,camara
2019,2187087,169312115,PMN,2,camara
2019,2187087,169312115,REDE,2,camara
2019,2187087,169312115,MAIORIA,-1,camara
2019,2187087,169312202,PP,-1,camara
2019,2187087,169312202,MDB,-1,camara
2019,2187087,169312202,PTB,-1,camara
2019,2187087,169312202,PT,-1,camara
2019,2187087,169312202,PSL,1,camara
2019,2187087,169312202,PL,-1,camara
2019,2187087,169312202,PSD,-1,camara
2019,2187087,169312202,PSB,-1,camara
2019,2187087,169312202,PSDB,1,camara
2019,2187087,169312202,REPUBLICAN,-1,camara
2019,2187087,169312202,DEM,-1,camara
2019,2187087,169312202,PDT,-1,camara
2019,2187087,169312202,SOLIDARIEDADE,-1,camara
2019,2187087,169312202,PODEMOS,1,camara
2019,2187087,169312202,PSOL,1,camara
