"id_proposicao","id_votacao","id_parlamentar","casa","voto"
"14493",55870016,74445,"camara",1
"14493",55870016,112437,"camara",-1
"14493",55870016,73714,"camara",1
"14493",55870016,178885,"camara",1
"14493",55870016,178886,"camara",1
"14493",55870016,178887,"camara",-1
"14493",55870016,178888,"camara",0
"14493",55870016,178889,"camara",-1
"14493",55870016,133439,"camara",-1
"14493",55870016,74212,"camara",1
"14493",55870016,74213,"camara",1
"14493",55870016,74291,"camara",1
"14493",55870016,141440,"camara",-1
"14493",55870016,62881,"camara",1
"14493",55870016,143632,"camara",-1
"14493",55870016,160669,"camara",1
"14493",55870016,129618,"camara",1
"14493",55870016,141464,"camara",-1
"14493",55870016,141470,"camara",-1
"14493",55870016,74216,"camara",1
"14493",55870016,178864,"camara",-1
"14493",55870016,178865,"camara",1
"14493",55870016,74299,"camara",-1
"14493",55870016,178866,"camara",-1
"14493",55870016,178867,"camara",0
"14493",55870016,74457,"camara",1
"14493",55870016,178997,"camara",1
"14493",55870016,178868,"camara",-1
"14493",55870016,122466,"camara",1
"14493",55870016,178869,"camara",1
"14493",55870016,159237,"camara",0
"14493",55870016,74459,"camara",-1
"14493",55870016,67138,"camara",0
"14493",55870016,74317,"camara",1
"14493",55870016,74460,"camara",1
"14493",55870016,74319,"camara",1
"14493",55870016,97707,"camara",3
"14493",55870016,178926,"camara",0
"14493",55870016,141428,"camara",1
"14493",55870016,141429,"camara",1
"14493",55870016,141535,"camara",0
"14493",55870016,178950,"camara",1
"14493",55870016,178948,"camara",1
"14493",55870016,178951,"camara",-1
"14493",55870016,178952,"camara",1
"14493",55870016,178949,"camara",-1
"14493",55870016,160527,"camara",0
"14493",55870016,74040,"camara",1
"14493",55870016,74467,"camara",-1
"14493",55870016,141422,"camara",1
"14493",55870016,160674,"camara",1
"14493",55870016,74041,"camara",-1
"14493",55870016,141490,"camara",1
"14493",55870016,74043,"camara",1
"14493",55870016,160636,"camara",1
"14493",55870016,178912,"camara",1
"14493",55870016,141536,"camara",1
"14493",55870016,178913,"camara",1
"14493",55870016,141394,"camara",1
"14493",55870016,141421,"camara",1
"14493",55870016,141431,"camara",-1
"14493",55870016,74419,"camara",1
"14493",55870016,131943,"camara",-1
"14493",55870016,160572,"camara",1
"14493",55870016,160628,"camara",-1
"14493",55870016,74428,"camara",1
"14493",55870016,160642,"camara",1
"14493",55870016,4930,"camara",-1
"14493",55870016,74439,"camara",-1
"14493",55870016,178914,"camara",1
"14493",55870016,160551,"camara",1
"14493",55870016,178915,"camara",-1
"14493",55870016,178916,"camara",1
"14493",55870016,178917,"camara",-1
"14493",55870016,178918,"camara",-1
"14493",55870016,178919,"camara",1
"14493",55870016,178920,"camara",1
"14493",55870016,178922,"camara",-1
"14493",55870016,178923,"camara",1
"14493",55870016,160541,"camara",1
"14493",55870016,74558,"camara",-1
"14493",55870016,74050,"camara",1
"14493",55870016,171617,"camara",-1
"14493",55870016,178841,"camara",1
"14493",55870016,178842,"camara",-1
"14493",55870016,178843,"camara",1
"14493",55870016,178844,"camara",1
"14493",55870016,178845,"camara",-1
"14493",55870016,160543,"camara",1
"14493",55870016,171623,"camara",1
"14493",55870016,151208,"camara",1
"14493",55870016,141384,"camara",-1
"14493",55870016,178968,"camara",1
"14493",55870016,178969,"camara",1
"14493",55870016,178970,"camara",-1
"14493",55870016,178971,"camara",1
"14493",55870016,160508,"camara",-1
"14493",55870016,74057,"camara",-1
"14493",55870016,160553,"camara",-1
"14493",55870016,160530,"camara",1
"14493",55870016,160600,"camara",1
"14493",55870016,178834,"camara",-1
"14493",55870016,74537,"camara",1
"14493",55870016,74060,"camara",-1
"14493",55870016,160666,"camara",-1
"14493",55870016,141458,"camara",1
"14493",55870016,74140,"camara",1
"14493",55870016,160619,"camara",1
"14493",55870016,74554,"camara",1
"14493",55870016,74570,"camara",1
"14493",55870016,94931,"camara",1
"14493",55870016,150418,"camara",1
"14493",55870016,74574,"camara",-1
"14493",55870016,141529,"camara",1
"14493",55870016,73808,"camara",1
"14493",55870016,160610,"camara",-1
"14493",55870016,160569,"camara",-1
"14493",55870016,69871,"camara",-1
"14493",55870016,74535,"camara",1
"14493",55870016,93083,"camara",1
"14493",55870016,178853,"camara",-1
"14493",55870016,178854,"camara",1
"14493",55870016,99654,"camara",1
"14493",55870016,178855,"camara",0
"14493",55870016,178856,"camara",1
"14493",55870016,178857,"camara",-1
"14493",55870016,74553,"camara",1
"14493",55870016,178858,"camara",1
"14493",55870016,178859,"camara",-1
"14493",55870016,178860,"camara",1
"14493",55870016,178861,"camara",1
"14493",55870016,178862,"camara",1
"14493",55870016,178863,"camara",-1
"14493",55870016,141372,"camara",1
"14493",55870016,141513,"camara",1
"14493",55870016,74650,"camara",1
"14493",55870016,74651,"camara",1
"14493",55870016,160599,"camara",1
"14493",55870016,160758,"camara",1
"14493",55870016,74655,"camara",-1
"14493",55870016,160640,"camara",-1
"14493",55870016,141427,"camara",-1
"14493",55870016,74665,"camara",1
"14493",55870016,141503,"camara",-1
"14493",55870016,73586,"camara",-1
"14493",55870016,74156,"camara",-1
"14493",55870016,141482,"camara",1
"14493",55870016,74585,"camara",1
"14493",55870016,160510,"camara",1
"14493",55870016,141487,"camara",1
"14493",55870016,141500,"camara",1
"14493",55870016,159238,"camara",1
"14493",55870016,171619,"camara",-1
"14493",55870016,74158,"camara",-1
"14493",55870016,74749,"camara",1
"14493",55870016,160556,"camara",-1
"14493",55870016,141516,"camara",1
"14493",55870016,74161,"camara",-1
"14493",55870016,160654,"camara",1
"14493",55870016,141531,"camara",1
"14493",55870016,74762,"camara",-1
"14493",55870016,160518,"camara",1
"14493",55870016,160611,"camara",1
"14493",55870016,177282,"camara",-1
"14493",55870016,92776,"camara",1
"14493",55870016,160632,"camara",1
"14493",55870016,178890,"camara",-1
"14493",55870016,178999,"camara",1
"14493",55870016,178891,"camara",1
"14493",55870016,178892,"camara",1
"14493",55870016,178893,"camara",1
"14493",55870016,160588,"camara",1
"14493",55870016,129037,"camara",-1
"14493",55870016,178894,"camara",1
"14493",55870016,179000,"camara",1
"14493",55870016,146788,"camara",1
"14493",55870016,178895,"camara",1
"14493",55870016,178896,"camara",0
"14493",55870016,74752,"camara",1
"14493",55870016,178998,"camara",1
"14493",55870016,178897,"camara",0
"14493",55870016,178898,"camara",-1
"14493",55870016,74163,"camara",1
"14493",55870016,141562,"camara",-1
"14493",55870016,160517,"camara",-1
"14493",55870016,178827,"camara",-1
"14493",55870016,160643,"camara",-1
"14493",55870016,178871,"camara",-1
"14493",55870016,178872,"camara",-1
"14493",55870016,178873,"camara",-1
"14493",55870016,74235,"camara",1
"14493",55870016,178874,"camara",-1
"14493",55870016,160511,"camara",-1
"14493",55870016,178833,"camara",1
"14493",55870016,178936,"camara",0
"14493",55870016,178937,"camara",1
"14493",55870016,160512,"camara",-1
"14493",55870016,73701,"camara",-1
"14493",55870016,178938,"camara",-1
"14493",55870016,72912,"camara",-1
"14493",55870016,74171,"camara",-1
"14493",55870016,141439,"camara",-1
"14493",55870016,178939,"camara",-1
"14493",55870016,93472,"camara",1
"14493",55870016,74172,"camara",-1
"14493",55870016,178940,"camara",1
"14493",55870016,74173,"camara",0
"14493",55870016,178941,"camara",1
"14493",55870016,141430,"camara",1
"14493",55870016,163831,"camara",1
"14493",55870016,160677,"camara",1
"14493",55870016,152605,"camara",-1
"14493",55870016,141450,"camara",-1
"14493",55870016,141389,"camara",1
"14493",55870016,74847,"camara",1
"14493",55870016,74848,"camara",-1
"14493",55870016,160672,"camara",-1
"14493",55870016,74253,"camara",1
"14493",55870016,74254,"camara",1
"14493",55870016,178802,"camara",1
"14493",55870016,74688,"camara",-1
"14493",55870016,76287,"camara",3
"14493",55870016,178943,"camara",1
"14493",55870016,74862,"camara",-1
"14493",55870016,141515,"camara",1
"14493",55870016,74017,"camara",1
"14493",55870016,178944,"camara",1
"14493",55870016,74693,"camara",1
"14493",55870016,178945,"camara",1
"14493",55870016,160612,"camara",0
"14493",55870016,73424,"camara",1
"14493",55870016,178946,"camara",1
"14493",55870016,178947,"camara",1
"14493",55870016,160620,"camara",-1
"14493",55870016,178972,"camara",1
"14493",55870016,160545,"camara",1
"14493",55870016,141383,"camara",1
"14493",55870016,73433,"camara",-1
"14493",55870016,73434,"camara",1
"14493",55870016,73437,"camara",1
"14493",55870016,160589,"camara",1
"14493",55870016,74262,"camara",1
"14493",55870016,141398,"camara",-1
"14493",55870016,160532,"camara",1
"14493",55870016,160667,"camara",1
"14493",55870016,73531,"camara",-1
"14493",55870016,74273,"camara",1
"14493",55870016,73535,"camara",1
"14493",55870016,74275,"camara",-1
"14493",55870016,160659,"camara",1
"14493",55870016,74784,"camara",-1
"14493",55870016,160565,"camara",-1
"14493",55870016,74787,"camara",1
"14493",55870016,160561,"camara",1
"14493",55870016,73553,"camara",1
"14493",55870016,160601,"camara",1
"14493",55870016,160558,"camara",1
"14493",55870016,132056,"camara",1
"14493",55870016,141518,"camara",1
"14493",55870016,141488,"camara",-1
"14493",55870016,160655,"camara",1
"14493",55870016,141472,"camara",1
"14493",55870016,73560,"camara",1
"14493",55870016,160976,"camara",1
"14493",55870016,141553,"camara",1
"14493",55870016,160622,"camara",-1
"14493",55870016,74283,"camara",-1
"14493",55870016,178973,"camara",-1
"14493",55870016,178974,"camara",-1
"14493",55870016,178975,"camara",1
"14493",55870016,178976,"camara",1
"14493",55870016,178829,"camara",1
"14493",55870016,73441,"camara",1
"14493",55870016,178830,"camara",-1
"14493",55870016,92346,"camara",1
"14493",55870016,178977,"camara",1
"14493",55870016,178828,"camara",-1
"14493",55870016,66828,"camara",1
"14493",55870016,178978,"camara",-1
"14493",55870016,74270,"camara",1
"14493",55870016,178980,"camara",1
"14493",55870016,178981,"camara",1
"14493",55870016,178988,"camara",-1
"14493",55870016,178982,"camara",1
"14493",55870016,178826,"camara",1
"14493",55870016,118594,"camara",1
"14493",55870016,178983,"camara",1
"14493",55870016,178984,"camara",1
"14493",55870016,178985,"camara",1
"14493",55870016,178986,"camara",-1
"14493",55870016,178987,"camara",-1
"14493",55870016,178989,"camara",1
"14493",55870016,152610,"camara",1
"14493",55870016,178992,"camara",1
"14493",55870016,178991,"camara",0
"14493",55870016,113247,"camara",-1
"14493",55870016,141555,"camara",1
"14493",55870016,178990,"camara",1
"14493",55870016,141401,"camara",-1
"14493",55870016,166401,"camara",1
"14493",55870016,148134,"camara",1
"14493",55870016,160630,"camara",-1
"14493",55870016,141552,"camara",1
"14493",55870016,178903,"camara",1
"14493",55870016,178904,"camara",1
"14493",55870016,178905,"camara",1
"14493",55870016,73655,"camara",-1
"14493",55870016,160575,"camara",-1
"14493",55870016,4931,"camara",1
"14493",55870016,160637,"camara",1
"14493",55870016,73579,"camara",1
"14493",55870016,141478,"camara",1
"14493",55870016,160426,"camara",1
"14493",55870016,178870,"camara",1
"14493",55870016,164359,"camara",1
"14493",55870016,160598,"camara",-1
"14493",55870016,160596,"camara",1
"14493",55870016,74366,"camara",1
"14493",55870016,73666,"camara",1
"14493",55870016,166402,"camara",1
"14493",55870016,74812,"camara",1
"14493",55870016,73674,"camara",1
"14493",55870016,74371,"camara",-1
"14493",55870016,178875,"camara",1
"14493",55870016,178876,"camara",1
"14493",55870016,144523,"camara",1
"14493",55870016,178877,"camara",1
"14493",55870016,178878,"camara",1
"14493",55870016,178879,"camara",1
"14493",55870016,178880,"camara",-1
"14493",55870016,74374,"camara",1
"14493",55870016,160633,"camara",-1
"14493",55870016,74376,"camara",-1
"14493",55870016,178900,"camara",1
"14493",55870016,141411,"camara",-1
"14493",55870016,178901,"camara",-1
"14493",55870016,178902,"camara",0
"14493",55870016,73458,"camara",-1
"14493",55870016,141454,"camara",1
"14493",55870016,74378,"camara",-1
"14493",55870016,73768,"camara",1
"14493",55870016,160578,"camara",1
"14493",55870016,160646,"camara",1
"14493",55870016,74383,"camara",1
"14493",55870016,73772,"camara",1
"14493",55870016,160573,"camara",-1
"14493",55870016,160663,"camara",-1
"14493",55870016,73778,"camara",1
"14493",55870016,162332,"camara",1
"14493",55870016,73781,"camara",1
"14493",55870016,73463,"camara",1
"14493",55870016,73466,"camara",-1
"14493",55870016,160621,"camara",1
"14493",55870016,74385,"camara",0
"14493",55870016,160592,"camara",-1
"14493",55870016,178927,"camara",-1
"14493",55870016,178928,"camara",-1
"14493",55870016,178929,"camara",-1
"14493",55870016,132504,"camara",-1
"14493",55870016,178930,"camara",1
"14493",55870016,178832,"camara",1
"14493",55870016,178931,"camara",1
"14493",55870016,178932,"camara",1
"14493",55870016,73788,"camara",-1
"14493",55870016,178935,"camara",1
"14493",55870016,178933,"camara",1
"14493",55870016,178934,"camara",-1
"14493",55870016,164360,"camara",-1
"14493",55870016,141405,"camara",-1
"14493",55870016,141413,"camara",-1
"14493",55870016,160649,"camara",1
"14493",55870016,74388,"camara",1
"14493",55870016,160509,"camara",1
"14493",55870016,160536,"camara",1
"14493",55870016,141507,"camara",1
"14493",55870016,160604,"camara",-1
"14493",55870016,160651,"camara",1
"14493",55870016,160515,"camara",1
"14493",55870016,74010,"camara",1
"14493",55870016,73720,"camara",1
"14493",55870016,178966,"camara",1
"14493",55870016,160571,"camara",1
"14493",55870016,136811,"camara",1
"14493",55870016,160559,"camara",1
"14493",55870016,178835,"camara",-1
"14493",55870016,160538,"camara",-1
"14493",55870016,160552,"camara",1
"14493",55870016,73891,"camara",-1
"14493",55870016,160673,"camara",-1
"14493",55870016,73482,"camara",-1
"14493",55870016,160570,"camara",1
"14493",55870016,74395,"camara",1
"14493",55870016,160607,"camara",-1
"14493",55870016,73483,"camara",1
"14493",55870016,141485,"camara",-1
"14493",55870016,133373,"camara",-1
"14493",55870016,160535,"camara",-1
"14493",55870016,74398,"camara",-1
"14493",55870016,160567,"camara",1
"14493",55870016,74399,"camara",1
"14493",55870016,73692,"camara",-1
"14493",55870016,74400,"camara",-1
"14493",55870016,163321,"camara",1
"14493",55870016,141527,"camara",1
"14493",55870016,141542,"camara",1
"14493",55870016,178962,"camara",1
"14493",55870016,178963,"camara",1
"14493",55870016,178964,"camara",-1
"14493",55870016,178965,"camara",-1
"14493",55870016,73486,"camara",-1
"14493",55870016,141560,"camara",1
"14493",55870016,73584,"camara",0
"14493",55870016,133374,"camara",1
"14493",55870016,74277,"camara",1
"14493",55870016,160660,"camara",1
"14493",55870016,160676,"camara",-1
"14493",55870016,74372,"camara",1
"14493",55870016,101309,"camara",-1
"14493",55870016,74765,"camara",0
"14493",55870016,137853,"camara",-1
"14493",55870016,160665,"camara",1
"14493",55870016,92699,"camara",1
"14493",55870016,74474,"camara",-1
"14493",55870016,73793,"camara",1
"14493",55870016,73481,"camara",-1
"14493",55870016,160631,"camara",1
"14493",55870016,181315,"camara",1
"14493",55870016,73568,"camara",1
"14493",55870016,181316,"camara",1
"14493",55870016,131966,"camara",-1
"14493",55870016,124411,"camara",1
"14493",55870016,74048,"camara",-1
"14493",55870016,186775,"camara",1
"14493",55870016,187008,"camara",1
"14493",55870016,73805,"camara",-1
"14493",55870016,160582,"camara",1
"14493",55870016,151965,"camara",-1
"14493",55870016,189593,"camara",-1
"14493",55870016,80920,"camara",1
"946734",59061620,178957,"camara",0
"946734",59061620,141417,"camara",1
"946734",59061620,178958,"camara",0
"946734",59061620,178959,"camara",0
"946734",59061620,160531,"camara",0
"946734",59061620,64960,"camara",1
"946734",59061620,178960,"camara",0
"946734",59061620,178961,"camara",1
"946734",59061620,178831,"camara",1
"946734",59061620,73926,"camara",-1
"946734",59061620,178851,"camara",0
"946734",59061620,178852,"camara",0
"946734",59061620,105112,"camara",1
"946734",59061620,160641,"camara",-1
"946734",59061620,160591,"camara",0
"946734",59061620,178995,"camara",0
"946734",59061620,160602,"camara",1
"946734",59061620,141335,"camara",-1
"946734",59061620,178906,"camara",1
"946734",59061620,74075,"camara",0
"946734",59061620,178908,"camara",1
"946734",59061620,73930,"camara",1
"946734",59061620,73931,"camara",-1
"946734",59061620,74079,"camara",1
"946734",59061620,134812,"camara",-1
"946734",59061620,178907,"camara",1
"946734",59061620,141484,"camara",0
"946734",59061620,74351,"camara",1
"946734",59061620,74352,"camara",1
"946734",59061620,178909,"camara",1
"946734",59061620,178910,"camara",1
"946734",59061620,67312,"camara",1
"946734",59061620,178911,"camara",1
"946734",59061620,178846,"camara",1
"946734",59061620,178847,"camara",1
"946734",59061620,74090,"camara",1
"946734",59061620,74356,"camara",0
"946734",59061620,74095,"camara",1
"946734",59061620,178848,"camara",1
"946734",59061620,178849,"camara",-1
"946734",59061620,178850,"camara",1
"946734",59061620,178953,"camara",1
"946734",59061620,141483,"camara",0
"946734",59061620,178954,"camara",1
"946734",59061620,74359,"camara",1
"946734",59061620,74177,"camara",1
"946734",59061620,178955,"camara",1
"946734",59061620,167722,"camara",1
"946734",59061620,178956,"camara",1
"946734",59061620,178837,"camara",-1
"946734",59061620,178836,"camara",1
"946734",59061620,141434,"camara",0
"946734",59061620,178838,"camara",-1
"946734",59061620,178839,"camara",1
"946734",59061620,178825,"camara",-1
"946734",59061620,160613,"camara",-1
"946734",59061620,178840,"camara",1
"946734",59061620,178993,"camara",1
"946734",59061620,178994,"camara",1
"946734",59061620,114941,"camara",1
"946734",59061620,141480,"camara",0
"946734",59061620,160639,"camara",1
"946734",59061620,137070,"camara",1
"946734",59061620,160576,"camara",0
"946734",59061620,81232,"camara",0
"946734",59061620,141408,"camara",1
"946734",59061620,74449,"camara",1
"946734",59061620,141558,"camara",0
"946734",59061620,167493,"camara",-1
"946734",59061620,178881,"camara",1
"946734",59061620,178882,"camara",1
"946734",59061620,178883,"camara",1
"946734",59061620,178884,"camara",1
"946734",59061620,74445,"camara",1
"946734",59061620,112437,"camara",1
"946734",59061620,73714,"camara",1
"946734",59061620,178885,"camara",1
"946734",59061620,178886,"camara",0
"946734",59061620,178887,"camara",-1
"946734",59061620,178888,"camara",1
"946734",59061620,178889,"camara",-1
"946734",59061620,133439,"camara",-1
"946734",59061620,74291,"camara",1
"946734",59061620,141440,"camara",-1
"946734",59061620,62881,"camara",1
"946734",59061620,143632,"camara",0
"946734",59061620,160669,"camara",0
"946734",59061620,129618,"camara",1
"946734",59061620,141464,"camara",-1
"946734",59061620,141470,"camara",-1
"946734",59061620,74216,"camara",1
"946734",59061620,178864,"camara",1
"946734",59061620,178865,"camara",1
"946734",59061620,74299,"camara",-1
"946734",59061620,178866,"camara",-1
"946734",59061620,178867,"camara",1
"946734",59061620,74457,"camara",1
"946734",59061620,178997,"camara",1
"946734",59061620,178868,"camara",1
"946734",59061620,122466,"camara",1
"946734",59061620,178869,"camara",1
"946734",59061620,159237,"camara",-1
"946734",59061620,74459,"camara",0
"946734",59061620,67138,"camara",0
"946734",59061620,74317,"camara",1
"946734",59061620,74460,"camara",1
"946734",59061620,74319,"camara",1
"946734",59061620,97707,"camara",1
"946734",59061620,178926,"camara",1
"946734",59061620,141428,"camara",0
"946734",59061620,141429,"camara",1
"946734",59061620,141535,"camara",1
"946734",59061620,178950,"camara",1
"946734",59061620,178948,"camara",1
"946734",59061620,178951,"camara",1
"946734",59061620,178952,"camara",1
"946734",59061620,178949,"camara",1
"946734",59061620,160527,"camara",1
"946734",59061620,74040,"camara",1
"946734",59061620,74467,"camara",-1
"946734",59061620,141422,"camara",1
"946734",59061620,160674,"camara",0
"946734",59061620,74041,"camara",-1
"946734",59061620,141490,"camara",1
"946734",59061620,74043,"camara",0
"946734",59061620,160636,"camara",1
"946734",59061620,178912,"camara",0
"946734",59061620,141536,"camara",1
"946734",59061620,178913,"camara",1
"946734",59061620,160528,"camara",1
"946734",59061620,141421,"camara",0
"946734",59061620,74419,"camara",1
"946734",59061620,131943,"camara",1
"946734",59061620,160572,"camara",0
"946734",59061620,160628,"camara",-1
"946734",59061620,160642,"camara",1
"946734",59061620,4930,"camara",1
"946734",59061620,74439,"camara",0
"946734",59061620,178914,"camara",1
"946734",59061620,160551,"camara",1
"946734",59061620,178915,"camara",1
"946734",59061620,178916,"camara",1
"946734",59061620,178917,"camara",0
"946734",59061620,178918,"camara",1
"946734",59061620,178919,"camara",1
"946734",59061620,178920,"camara",1
"946734",59061620,178922,"camara",1
"946734",59061620,178923,"camara",0
"946734",59061620,160541,"camara",1
"946734",59061620,74558,"camara",1
"946734",59061620,171617,"camara",-1
"946734",59061620,178842,"camara",1
"946734",59061620,178843,"camara",1
"946734",59061620,178844,"camara",1
"946734",59061620,178845,"camara",-1
"946734",59061620,160543,"camara",1
"946734",59061620,171623,"camara",1
"946734",59061620,151208,"camara",0
"946734",59061620,141384,"camara",1
"946734",59061620,178968,"camara",1
"946734",59061620,178969,"camara",1
"946734",59061620,178970,"camara",-1
"946734",59061620,178971,"camara",1
"946734",59061620,160508,"camara",-1
"946734",59061620,74057,"camara",0
"946734",59061620,160553,"camara",0
"946734",59061620,160530,"camara",1
"946734",59061620,160600,"camara",1
"946734",59061620,178834,"camara",1
"946734",59061620,74537,"camara",1
"946734",59061620,74060,"camara",-1
"946734",59061620,160666,"camara",1
"946734",59061620,141458,"camara",1
"946734",59061620,74140,"camara",1
"946734",59061620,160619,"camara",0
"946734",59061620,74554,"camara",1
"946734",59061620,74570,"camara",1
"946734",59061620,94931,"camara",1
"946734",59061620,150418,"camara",1
"946734",59061620,74574,"camara",1
"946734",59061620,141529,"camara",1
"946734",59061620,73808,"camara",0
"946734",59061620,160610,"camara",-1
"946734",59061620,160569,"camara",-1
"946734",59061620,69871,"camara",1
"946734",59061620,74535,"camara",0
"946734",59061620,93083,"camara",1
"946734",59061620,178853,"camara",-1
"946734",59061620,178854,"camara",1
"946734",59061620,99654,"camara",1
"946734",59061620,178856,"camara",1
"946734",59061620,178857,"camara",-1
"946734",59061620,74553,"camara",1
"946734",59061620,178858,"camara",1
"946734",59061620,178859,"camara",-1
"946734",59061620,178860,"camara",1
"946734",59061620,178861,"camara",1
"946734",59061620,178862,"camara",0
"946734",59061620,178863,"camara",1
"946734",59061620,141372,"camara",1
"946734",59061620,141513,"camara",0
"946734",59061620,74650,"camara",0
"946734",59061620,74651,"camara",1
"946734",59061620,160599,"camara",1
"946734",59061620,160758,"camara",0
"946734",59061620,74655,"camara",1
"946734",59061620,160640,"camara",1
"946734",59061620,141427,"camara",1
"946734",59061620,141441,"camara",1
"946734",59061620,74665,"camara",1
"946734",59061620,141503,"camara",-1
"946734",59061620,73586,"camara",1
"946734",59061620,74156,"camara",-1
"946734",59061620,141482,"camara",0
"946734",59061620,74585,"camara",1
"946734",59061620,160510,"camara",1
"946734",59061620,141487,"camara",1
"946734",59061620,141500,"camara",1
"946734",59061620,159238,"camara",1
"946734",59061620,171619,"camara",-1
"946734",59061620,74158,"camara",1
"946734",59061620,74749,"camara",1
"946734",59061620,160556,"camara",-1
"946734",59061620,141516,"camara",1
"946734",59061620,74161,"camara",0
"946734",59061620,160654,"camara",0
"946734",59061620,141531,"camara",1
"946734",59061620,74762,"camara",1
"946734",59061620,160518,"camara",1
"946734",59061620,160611,"camara",1
"946734",59061620,177282,"camara",-1
"946734",59061620,92776,"camara",1
"946734",59061620,160632,"camara",1
"946734",59061620,178890,"camara",-1
"946734",59061620,178999,"camara",1
"946734",59061620,178891,"camara",1
"946734",59061620,178892,"camara",1
"946734",59061620,178893,"camara",1
"946734",59061620,160588,"camara",1
"946734",59061620,129037,"camara",-1
"946734",59061620,178894,"camara",1
"946734",59061620,179000,"camara",1
"946734",59061620,146788,"camara",1
"946734",59061620,178895,"camara",1
"946734",59061620,178896,"camara",0
"946734",59061620,74752,"camara",1
"946734",59061620,74160,"camara",-1
"946734",59061620,178998,"camara",1
"946734",59061620,178897,"camara",0
"946734",59061620,178898,"camara",1
"946734",59061620,74163,"camara",1
"946734",59061620,141562,"camara",1
"946734",59061620,160517,"camara",1
"946734",59061620,178827,"camara",-1
"946734",59061620,160643,"camara",1
"946734",59061620,178871,"camara",0
"946734",59061620,178872,"camara",-1
"946734",59061620,178873,"camara",-1
"946734",59061620,74235,"camara",-1
"946734",59061620,178874,"camara",-1
"946734",59061620,160511,"camara",-1
"946734",59061620,178833,"camara",1
"946734",59061620,178936,"camara",1
"946734",59061620,178937,"camara",1
"946734",59061620,160512,"camara",1
"946734",59061620,178938,"camara",-1
"946734",59061620,72912,"camara",1
"946734",59061620,74171,"camara",-1
"946734",59061620,141439,"camara",-1
"946734",59061620,178939,"camara",0
"946734",59061620,93472,"camara",0
"946734",59061620,74172,"camara",0
"946734",59061620,178940,"camara",1
"946734",59061620,178941,"camara",1
"946734",59061620,146829,"camara",-1
"946734",59061620,141430,"camara",1
"946734",59061620,163831,"camara",1
"946734",59061620,160677,"camara",1
"946734",59061620,152605,"camara",-1
"946734",59061620,141450,"camara",1
"946734",59061620,141389,"camara",0
"946734",59061620,74847,"camara",1
"946734",59061620,74848,"camara",-1
"946734",59061620,160672,"camara",-1
"946734",59061620,74253,"camara",1
"946734",59061620,178802,"camara",1
"946734",59061620,74688,"camara",-1
"946734",59061620,76287,"camara",1
"946734",59061620,178943,"camara",0
"946734",59061620,74862,"camara",-1
"946734",59061620,141515,"camara",1
"946734",59061620,74017,"camara",1
"946734",59061620,122158,"camara",1
"946734",59061620,178944,"camara",1
"946734",59061620,74693,"camara",1
"946734",59061620,178945,"camara",1
"946734",59061620,73424,"camara",1
"946734",59061620,178946,"camara",1
"946734",59061620,178947,"camara",1
"946734",59061620,160620,"camara",1
"946734",59061620,178972,"camara",1
"946734",59061620,160545,"camara",1
"946734",59061620,141383,"camara",1
"946734",59061620,73433,"camara",-1
"946734",59061620,73434,"camara",-1
"946734",59061620,73437,"camara",1
"946734",59061620,160589,"camara",1
"946734",59061620,74262,"camara",1
"946734",59061620,141398,"camara",-1
"946734",59061620,141385,"camara",1
"946734",59061620,73447,"camara",1
"946734",59061620,160532,"camara",1
"946734",59061620,160667,"camara",0
"946734",59061620,73531,"camara",-1
"946734",59061620,74273,"camara",0
"946734",59061620,73535,"camara",1
"946734",59061620,74275,"camara",-1
"946734",59061620,160659,"camara",1
"946734",59061620,74784,"camara",-1
"946734",59061620,160565,"camara",1
"946734",59061620,74787,"camara",1
"946734",59061620,160561,"camara",1
"946734",59061620,73553,"camara",1
"946734",59061620,160601,"camara",1
"946734",59061620,160558,"camara",0
"946734",59061620,132056,"camara",1
"946734",59061620,141518,"camara",1
"946734",59061620,141488,"camara",-1
"946734",59061620,160655,"camara",1
"946734",59061620,141472,"camara",1
"946734",59061620,160653,"camara",0
"946734",59061620,73560,"camara",1
"946734",59061620,160976,"camara",1
"946734",59061620,141553,"camara",1
"946734",59061620,160622,"camara",-1
"946734",59061620,74283,"camara",-1
"946734",59061620,178973,"camara",-1
"946734",59061620,178974,"camara",-1
"946734",59061620,178975,"camara",1
"946734",59061620,178976,"camara",0
"946734",59061620,178829,"camara",1
"946734",59061620,73441,"camara",1
"946734",59061620,178830,"camara",1
"946734",59061620,92346,"camara",1
"946734",59061620,178977,"camara",1
"946734",59061620,178828,"camara",1
"946734",59061620,66828,"camara",0
"946734",59061620,178978,"camara",-1
"946734",59061620,74270,"camara",1
"946734",59061620,178980,"camara",1
"946734",59061620,178981,"camara",1
"946734",59061620,178988,"camara",1
"946734",59061620,178982,"camara",1
"946734",59061620,178826,"camara",1
"946734",59061620,118594,"camara",1
"946734",59061620,178983,"camara",1
"946734",59061620,178984,"camara",1
"946734",59061620,178985,"camara",1
"946734",59061620,178986,"camara",-1
"946734",59061620,178987,"camara",0
"946734",59061620,178989,"camara",1
"946734",59061620,152610,"camara",0
"946734",59061620,178992,"camara",1
"946734",59061620,178991,"camara",1
"946734",59061620,113247,"camara",-1
"946734",59061620,141555,"camara",0
"946734",59061620,141401,"camara",1
"946734",59061620,166401,"camara",1
"946734",59061620,148134,"camara",0
