"id","nome","partido","uf","cargo"
2300822,"NARLI RESENDE","AVANTE","PR","DEPUTADO FEDERAL"
2301094,"NATACIA MARINHO","PSB","PR","DEPUTADO FEDERAL"
2301168,"NATALIE","PODE","PR","DEPUTADO FEDERAL"
2300773,"NEGAO DO PT","PT","PR","DEPUTADO FEDERAL"
2300184,"NEQUINHO","PT","PR","DEPUTADO FEDERAL"
2300881,"NETE","PV","PR","DEPUTADO FEDERAL"
2301172,"NEURO DO VITALIDADE","DC","PR","DEPUTADO FEDERAL"
2300681,"NEVERALDO OLIBONI","PT","PR","DEPUTADO FEDERAL"
2301266,"NEY LEPREVOST","PSD","PR","DEPUTADO FEDERAL"
2300957,"NEZI DO ROCIO","PRB","PR","DEPUTADO FEDERAL"
2300350,"OLAVO SANTOS","PHS","PR","DEPUTADO FEDERAL"
2301056,"OSMAR BERTOLDI","DEM","PR","DEPUTADO FEDERAL"
2301009,"OSMAR MATTOS","PC DO B","PR","DEPUTADO FEDERAL"
2300988,"OSMAR SERRAGLIO","PP","PR","DEPUTADO FEDERAL"
2301236,"OSVALDO BUSKEI","PRB","PR","DEPUTADO FEDERAL"
2300188,"PASSARINHO","PSL","PR","DEPUTADO FEDERAL"
2300875,"PASTORA DALVINHA","PTC","PR","DEPUTADO FEDERAL"
2300720,"PASTOR DENNIS MUNHOZ","PSD","PR","DEPUTADO FEDERAL"
2300642,"PASTOR GALDINO BRITO","REDE","PR","DEPUTADO FEDERAL"
2300989,"PASTOR NERI TAVARES","PPL","PR","DEPUTADO FEDERAL"
2300394,"PASTOR SIKORA","PRTB","PR","DEPUTADO FEDERAL"
2300551,"PATRICIA FERNANDA KELIN","PSDB","PR","DEPUTADO FEDERAL"
2301353,"PATRICIA RAMOS","PC DO B","PR","DEPUTADO FEDERAL"
2300715,"PATRICIA ROCHA CARNEIRO","PRTB","PR","DEPUTADO FEDERAL"
2300200,"PAULA CAETANO","MDB","PR","DEPUTADO FEDERAL"
2301035,"PAULINHO VILELA","PSL","PR","DEPUTADO FEDERAL"
2300178,"PAULO MARTINS","PSC","PR","DEPUTADO FEDERAL"
2301344,"PAULO PESSIN","PSL","PR","DEPUTADO FEDERAL"
2300661,"PEDAGOGA SILENE","MDB","PR","DEPUTADO FEDERAL"
2301268,"PEDRO LUPION","DEM","PR","DEPUTADO FEDERAL"
2300240,"PEDRO MARTENDAL","PODE","PR","DEPUTADO FEDERAL"
2300852,"PEDRO NESPOLO","PSD","PR","DEPUTADO FEDERAL"
2301046,"PEDRO RADADE","PHS","PR","DEPUTADO FEDERAL"
2300265,"PEDRO SIRINEU","PPL","PR","DEPUTADO FEDERAL"
2300414,"PLINIO DIAS CAMINHONEIRO","PATRI","PR","DEPUTADO FEDERAL"
2300781,"POLICIAL SIDNEI BELIZARIO","PRTB","PR","DEPUTADO FEDERAL"
2301045,"PRISCILA DE CARVALHO","PSC","PR","DEPUTADO FEDERAL"
2301142,"PROCURADORA CATHY","PPS","PR","DEPUTADO FEDERAL"
2301322,"PROF.. ANA PAULA PELLEGRINELLO","NOVO","PR","DEPUTADO FEDERAL"
2300160,"PROF ANDREA PIANARO","PRTB","PR","DEPUTADO FEDERAL"
2301061,"PROF. DR. SERGIO SANTOS","AVANTE","PR","DEPUTADO FEDERAL"
2300817,"PROFESSORA ADELIA","PV","PR","DEPUTADO FEDERAL"
2301041,"PROFESSORA BIANKA LETICIA","MDB","PR","DEPUTADO FEDERAL"
2300333,"PROFESSORA CATIA","PSOL","PR","DEPUTADO FEDERAL"
2300465,"PROFESSORA DANI BLANC","PROS","PR","DEPUTADO FEDERAL"
2300254,"PROFESSORA EDNA","PMB","PR","DEPUTADO FEDERAL"
2300898,"PROFESSORA GIANE","PT","PR","DEPUTADO FEDERAL"
2300179,"PROFESSORA JOSETE","PT","PR","DEPUTADO FEDERAL"
2300248,"PROFESSORA MAGDA FERNANDA","PSD","PR","DEPUTADO FEDERAL"
2300840,"PROFESSORA MERI","PSOL","PR","DEPUTADO FEDERAL"
2300450,"PROFESSORA ROSE DIAS","PRTB","PR","DEPUTADO FEDERAL"
2300457,"PROFESSORA VALERIA","PSOL","PR","DEPUTADO FEDERAL"
2300947,"PROFESSOR AZEVEDO","PPL","PR","DEPUTADO FEDERAL"
2300412,"PROFESSOR BIRA","PC DO B","PR","DEPUTADO FEDERAL"
2301338,"PROFESSOR CABO TOMAS","PV","PR","DEPUTADO FEDERAL"
2300526,"PROFESSOR CARLOS ROBERTO","NOVO","PR","DEPUTADO FEDERAL"
2300940,"PROFESSOR CLICEU","PV","PR","DEPUTADO FEDERAL"
2301112,"PROFESSOR DIONISIO","PDT","PR","DEPUTADO FEDERAL"
2300238,"PROFESSOR FERREIRA","PTC","PR","DEPUTADO FEDERAL"
2301139,"PROFESSOR GILBERTO","PT","PR","DEPUTADO FEDERAL"
2301099,"PROFESSOR IVANILDO","PSOL","PR","DEPUTADO FEDERAL"
2301292,"PROFESSOR JESTER FURTADO","REDE","PR","DEPUTADO FEDERAL"
2301196,"PROFESSOR JOZELITO","PT","PR","DEPUTADO FEDERAL"
2300124,"PROFESSOR LEANDRO CRESTANI","PC DO B","PR","DEPUTADO FEDERAL"
2300229,"PROFESSOR LEO","PC DO B","PR","DEPUTADO FEDERAL"
2300906,"PROFESSOR MARCIO","PT","PR","DEPUTADO FEDERAL"
2300818,"PROFESSOR MARCOS VINICIUS","PSB","PR","DEPUTADO FEDERAL"
2300336,"PROFESSOR MARLUS","REDE","PR","DEPUTADO FEDERAL"
2300497,"PROFESSOR MOCELLIN","PV","PR","DEPUTADO FEDERAL"
2301169,"PROFESSOR PERICLES ARIZA","PSOL","PR","DEPUTADO FEDERAL"
2301216,"PROFESSOR RIGOBELLO","PV","PR","DEPUTADO FEDERAL"
2300486,"PROFESSOR ROMILDO","PC DO B","PR","DEPUTADO FEDERAL"
2300660,"PROFESSOR SILBERTO","MDB","PR","DEPUTADO FEDERAL"
2301235,"PROF. LORENZO BALEN","PSOL","PR","DEPUTADO FEDERAL"
2300297,"PROF. LUCIANO PALAGANO","PSOL","PR","DEPUTADO FEDERAL"
2300280,"PROF. NILTON STEIN","PT","PR","DEPUTADO FEDERAL"
2301145,"PROF. NIVIA","PSOL","PR","DEPUTADO FEDERAL"
2301220,"PROF. OSMAR","PT","PR","DEPUTADO FEDERAL"
2300370,"PROF. OSNI JUNIOR","PPL","PR","DEPUTADO FEDERAL"
2300548,"RAFAEL DANTAS","PSB","PR","DEPUTADO FEDERAL"
2300490,"RAFAEL SALLET","PPL","PR","DEPUTADO FEDERAL"
2300602,"RAPHAEL SAMPAIO","MDB","PR","DEPUTADO FEDERAL"
2300597,"RATINHO","PV","PR","DEPUTADO FEDERAL"
2301111,"REINHOLD STPHANES JUNIOR","PSD","PR","DEPUTADO FEDERAL"
2300487,"RENATA BORGES","PSB","PR","DEPUTADO FEDERAL"
2301152,"RICARDO BARROS","PP","PR","DEPUTADO FEDERAL"
2300958,"RICARDO GOMYDE","PSB","PR","DEPUTADO FEDERAL"
2301018,"RIVAS RODRIGUES","PSL","PR","DEPUTADO FEDERAL"
2301259,"ROBERTO ACIOLLI","PV","PR","DEPUTADO FEDERAL"
2301161,"ROBERTO FRANCISCHINI","NOVO","PR","DEPUTADO FEDERAL"
2300610,"ROBINHO TAMANDARE","PSOL","PR","DEPUTADO FEDERAL"
2300380,"ROBINSON FERES","PSL","PR","DEPUTADO FEDERAL"
2300927,"RODINEI PRADO #FIZMINHAPARTE","PT","PR","DEPUTADO FEDERAL"
2300303,"RODRIGO AGUIAR","PPL","PR","DEPUTADO FEDERAL"
2300699,"RODRIGO INHOATTO","PDT","PR","DEPUTADO FEDERAL"
2300250,"ROGERIO LORENZETTI","PSD","PR","DEPUTADO FEDERAL"
2300416,"ROLAND HASSON","NOVO","PR","DEPUTADO FEDERAL"
2301003,"RONALDO VACCARI","PPL","PR","DEPUTADO FEDERAL"
2301182,"ROOSEVELT MAURICIO","DEM","PR","DEPUTADO FEDERAL"
2300190,"ROSANE BOMBOM","MDB","PR","DEPUTADO FEDERAL"
2300710,"ROSANE GALVAO","PSD","PR","DEPUTADO FEDERAL"
2300462,"ROSANGELA","PC DO B","PR","DEPUTADO FEDERAL"
2300587,"ROSANGELA","PSDB","PR","DEPUTADO FEDERAL"
2301057,"ROSE DOS ANIMAIS","PSL","PR","DEPUTADO FEDERAL"
2301125,"ROSELI BERNARDES","PATRI","PR","DEPUTADO FEDERAL"
2301058,"ROSE LIMA","PSC","PR","DEPUTADO FEDERAL"
2300448,"ROSE PRESTES","PRTB","PR","DEPUTADO FEDERAL"
2300373,"ROSSI","PMN","PR","DEPUTADO FEDERAL"
2300530,"ROSSONI","PSDB","PR","DEPUTADO FEDERAL"
2301358,"ROZANGELA CARTEIRA","PSC","PR","DEPUTADO FEDERAL"
2300423,"RUBENS BUENO","PPS","PR","DEPUTADO FEDERAL"
2301346,"RUI ROSSETIM","PT","PR","DEPUTADO FEDERAL"
2300268,"SALOMAO IRMAOZINHO","PRTB","PR","DEPUTADO FEDERAL"
2301345,"SAMUEL GOMES","PDT","PR","DEPUTADO FEDERAL"
2301253,"SANDRA ARRUDA DA ENFERMAGEM","PV","PR","DEPUTADO FEDERAL"
2300485,"SANDRA REY","PRTB","PR","DEPUTADO FEDERAL"
2300942,"SANDRO ALEX","PSD","PR","DEPUTADO FEDERAL"
2300667,"SARGENTO BALDUINO","PPL","PR","DEPUTADO FEDERAL"
2300430,"SARGENTO FAHUR","PSD","PR","DEPUTADO FEDERAL"
2300983,"SARGENTO MORAES","PSL","PR","DEPUTADO FEDERAL"
2301158,"SARGENTO SANDRO GONCALVES","PRTB","PR","DEPUTADO FEDERAL"
2300827,"SCHIAVINATO","PP","PR","DEPUTADO FEDERAL"
2300878,"SERGIO DE SOUZA","MDB","PR","DEPUTADO FEDERAL"
2300801,"SILENE BURDA","PRB","PR","DEPUTADO FEDERAL"
2300443,"SILMARA MONTES","NOVO","PR","DEPUTADO FEDERAL"
2301165,"SILVANA GABARDO","PSL","PR","DEPUTADO FEDERAL"
2300318,"SIRINEU ZANCHI DE WITT","PSOL","PR","DEPUTADO FEDERAL"
2301226,"SIRLEI  BITTARELLO","PATRI","PR","DEPUTADO FEDERAL"
2300378,"SOLDADO PASTOR EZEQUIEL","PRB","PR","DEPUTADO FEDERAL"
2300339,"SOLDADO PESSUTI","PSL","PR","DEPUTADO FEDERAL"
2301064,"SORAYA HELOISA","PPL","PR","DEPUTADO FEDERAL"
2300252,"TAKAYAMA","PSC","PR","DEPUTADO FEDERAL"
2300531,"TANIA DEIZI VALDUGA","PV","PR","DEPUTADO FEDERAL"
2300498,"TAXISTA DIOGO IZOLANI","PRB","PR","DEPUTADO FEDERAL"
2301208,"TEREZINHA MODZINSKI FISTAROL","MDB","PR","DEPUTADO FEDERAL"
2300655,"TERTULIANO ANDRADE","PT","PR","DEPUTADO FEDERAL"
2300533,"THON CRIS","PC DO B","PR","DEPUTADO FEDERAL"
2300509,"TIAGO FURLANETTO","REDE","PR","DEPUTADO FEDERAL"
2300798,"TIAGO MARTINES","NOVO","PR","DEPUTADO FEDERAL"
2300873,"TIAO DO KARATE","PRB","PR","DEPUTADO FEDERAL"
2300624,"TIDE KARIOCA","PC DO B","PR","DEPUTADO FEDERAL"
2301021,"TITO - TONY E TITO","PSL","PR","DEPUTADO FEDERAL"
2301210,"TONINHO FERREIRA","PTC","PR","DEPUTADO FEDERAL"
2300260,"TONINHO WANDSCHEER","PROS","PR","DEPUTADO FEDERAL"
2300274,"TORNESI","PT","PR","DEPUTADO FEDERAL"
2300272,"TOTTI","PT","PR","DEPUTADO FEDERAL"
2300534,"TREVIZAN","PSD","PR","DEPUTADO FEDERAL"
2301357,"ULISSES FALCI JUNIOR","PSD","PR","DEPUTADO FEDERAL"
2300147,"VAGNER SOUZA","PRTB","PR","DEPUTADO FEDERAL"
2301119,"VALDELICE TEODORO","PODE","PR","DEPUTADO FEDERAL"
2300749,"VALDEMAR DELATORRE","MDB","PR","DEPUTADO FEDERAL"
2301032,"VALDIR SANTA FE","PPL","PR","DEPUTADO FEDERAL"
2300517,"VALTER ORSI","PODE","PR","DEPUTADO FEDERAL"
2300652,"VANILDA FRANCA","PRTB","PR","DEPUTADO FEDERAL"
2300894,"VEREADOR EDU","PSDB","PR","DEPUTADO FEDERAL"
2300774,"VERMELHO","PSD","PR","DEPUTADO FEDERAL"
2300874,"VETERINARIO FERNANDO IBANEZ","PHS","PR","DEPUTADO FEDERAL"
2300646,"VICTOR CARTEIRO","MDB","PR","DEPUTADO FEDERAL"
2300997,"VICTORIA","PT","PR","DEPUTADO FEDERAL"
2301310,"VILMAR CONRADO","DC","PR","DEPUTADO FEDERAL"
2300150,"VILMAR FAVARO PURGA","PSL","PR","DEPUTADO FEDERAL"
2301040,"VINICIUS PRADO","PSOL","PR","DEPUTADO FEDERAL"
2300214,"VIRGINIA ESTEVES","PV","PR","DEPUTADO FEDERAL"
2301175,"VITORASSI","PT","PR","DEPUTADO FEDERAL"
2301335,"WALTER STANULA","NOVO","PR","DEPUTADO FEDERAL"
2300139,"WANDERLEI DEDECO","PODE","PR","DEPUTADO FEDERAL"
2300308,"WANDERLEI SILVA","PSD","PR","DEPUTADO FEDERAL"
2301304,"WLADEMIR GARBUGGIO","PV","PR","DEPUTADO FEDERAL"
2300966,"ZECA DIRCEU","PT","PR","DEPUTADO FEDERAL"
2300141,"ZE CLAUDIO","PMN","PR","DEPUTADO FEDERAL"
2301028,"ZE DA AMAROK","PSOL","PR","DEPUTADO FEDERAL"
2300216,"ZENI METZGER","PSOL","PR","DEPUTADO FEDERAL"
2300286,"ZENI SALETE","PSL","PR","DEPUTADO FEDERAL"
2300495,"ZEZINHO DA RACAO","PSB","PR","DEPUTADO FEDERAL"
2300376,"ZEZINHO FISIOTERAPEUTA","PDT","PR","DEPUTADO FEDERAL"
2301095,"ZINEIDE CARVALHO","PC DO B","PR","DEPUTADO FEDERAL"
2301997,"ABELARDINHO","PDT","RJ","DEPUTADO FEDERAL"
2304455,"ABIGUAR","AVANTE","RJ","DEPUTADO FEDERAL"
2301993,"ABILIO MACIEL","PRTB","RJ","DEPUTADO FEDERAL"
2301871,"ABRAAO NATANAEL","PMN","RJ","DEPUTADO FEDERAL"
2302633,"ADILIO SARAIVA","PRTB","RJ","DEPUTADO FEDERAL"
2304601,"ADILSON PADRINHO","PRB","RJ","DEPUTADO FEDERAL"
2303372,"ADILSON PIRES","PT","RJ","DEPUTADO FEDERAL"
2302997,"ADILSON TAIPAN","PDT","RJ","DEPUTADO FEDERAL"
2302630,"ADOLFO FURTADO","PODE","RJ","DEPUTADO FEDERAL"
2304666,"ADRIAN MUSSI","SOLIDARIEDADE","RJ","DEPUTADO FEDERAL"
2303924,"ADRIANO PASSIONE","PDT","RJ","DEPUTADO FEDERAL"
2304477,"AFONSO ALMEIDA","PT","RJ","DEPUTADO FEDERAL"
2303433,"AGENTE CARLOS VAZ O TRICOLOR","PRTB","RJ","DEPUTADO FEDERAL"
2304380,"AIDA","PV","RJ","DEPUTADO FEDERAL"
2302037,"AKEX CHUVAS","PDT","RJ","DEPUTADO FEDERAL"
2304222,"ALAEL MOZER","PRB","RJ","DEPUTADO FEDERAL"
2302527,"ALAN MACHADO","PSD","RJ","DEPUTADO FEDERAL"
2302637,"ALAN MAIA","PSOL","RJ","DEPUTADO FEDERAL"
2302460,"ALAN MOTA","PV","RJ","DEPUTADO FEDERAL"
2304680,"ALBERTO SENSATO","PT","RJ","DEPUTADO FEDERAL"
2304839,"ALCEU TOTTI ALCEU DISPOR","PSOL","RJ","DEPUTADO FEDERAL"
2301904,"ALCIONE ALVES","PRB","RJ","DEPUTADO FEDERAL"
2304628,"ALESSANDO SB SALVA BRASIL","PRB","RJ","DEPUTADO FEDERAL"
2301782,"ALESSANDRO FONTES","DC","RJ","DEPUTADO FEDERAL"
2301616,"ALESSANDRO LIMA","PSL","RJ","DEPUTADO FEDERAL"
2302865,"ALESSANDRO MOLON","PSB","RJ","DEPUTADO FEDERAL"
2304389,"ALEX","PTC","RJ","DEPUTADO FEDERAL"
2303460,"ALEXANDRE CARDOSO","PSD","RJ","DEPUTADO FEDERAL"
2303863,"ALEXANDRE DA SILVA","PMN","RJ","DEPUTADO FEDERAL"
2302190,"ALEXANDRE DAVID","PRP","RJ","DEPUTADO FEDERAL"
2303713,"ALEXANDRE MARTINS","PSL","RJ","DEPUTADO FEDERAL"
2304643,"ALEXANDRE MIRANDA","PSB","RJ","DEPUTADO FEDERAL"
2302859,"ALEXANDRE PIMENTEL","PPL","RJ","DEPUTADO FEDERAL"
2301529,"ALEXANDRE PRADO","PSL","RJ","DEPUTADO FEDERAL"
2301429,"ALEXANDRE SERFIOTIS","PSD","RJ","DEPUTADO FEDERAL"
2303195,"ALEXANDRE TREVISAN LUBRA","DC","RJ","DEPUTADO FEDERAL"
2301953,"ALEXANDRE VALLE","PR","RJ","DEPUTADO FEDERAL"
2303571,"ALEXANDRE VIEIRA","PSC","RJ","DEPUTADO FEDERAL"
2301704,"ALEXANDRINA FACAO","PHS","RJ","DEPUTADO FEDERAL"
2303086,"ALEX BERALDO","PMB","RJ","DEPUTADO FEDERAL"
2303382,"ALEX BRISOLA","PSC","RJ","DEPUTADO FEDERAL"
2303668,"ALEX DA ACADEMIA","PMN","RJ","DEPUTADO FEDERAL"
2302017,"ALEX DIAS DE FARIA","PODE","RJ","DEPUTADO FEDERAL"
2303542,"ALFEU NICOLAU - TAXISTA","PRB","RJ","DEPUTADO FEDERAL"
2304213,"ALFINHO PINHEIRO","PR","RJ","DEPUTADO FEDERAL"
2301403,"ALFREDAO","PSD","RJ","DEPUTADO FEDERAL"
2304605,"ALINE LOPES","PSL","RJ","DEPUTADO FEDERAL"
2304155,"ALLAN CALDAS","PSD","RJ","DEPUTADO FEDERAL"
2304865,"ALMEIDA","PSD","RJ","DEPUTADO FEDERAL"
2304869,"ALMIR JOIA","AVANTE","RJ","DEPUTADO FEDERAL"
2303156,"ALMIR RANGEL","PP","RJ","DEPUTADO FEDERAL"
2301541,"ALOISIO DO BAR","PPL","RJ","DEPUTADO FEDERAL"
2303237,"ALTAISA TEIXEIRA","PSL","RJ","DEPUTADO FEDERAL"
2302248,"ALTINEU CORTES","PR","RJ","DEPUTADO FEDERAL"
2303288,"ALVARO MAGALHAES","DC","RJ","DEPUTADO FEDERAL"
2304394,"AMARO BOMBEIRO","PRP","RJ","DEPUTADO FEDERAL"
2304741,"AMBROZIONI","PRP","RJ","DEPUTADO FEDERAL"
2303576,"AMERICA TEREZA","MDB","RJ","DEPUTADO FEDERAL"
2302715,"ANA AZEVEDO","PRP","RJ","DEPUTADO FEDERAL"
2302953,"ANA CLAUDIA DE OLIVEIRA","PPL","RJ","DEPUTADO FEDERAL"
2303295,"ANA CRISTINA","PSL","RJ","DEPUTADO FEDERAL"
2304882,"ANA MASCARENHAS","AVANTE","RJ","DEPUTADO FEDERAL"
2304418,"ANA PAULA GOLDBACH","DEM","RJ","DEPUTADO FEDERAL"
2303321,"ANA PAULA JANOTE","PODE","RJ","DEPUTADO FEDERAL"
2301483,"ANA VALERIA","DC","RJ","DEPUTADO FEDERAL"
2304659,"ANDERSON DA SAUDE","PSD","RJ","DEPUTADO FEDERAL"
2302942,"ANDERSON QUACK","PSOL","RJ","DEPUTADO FEDERAL"
2301486,"ANDERSON TEGAO","DC","RJ","DEPUTADO FEDERAL"
2303893,"ANDINHO DO GAS","PPS","RJ","DEPUTADO FEDERAL"
2303417,"ANDREA HADASSA","PHS","RJ","DEPUTADO FEDERAL"
2303739,"ANDRE CERVEJEIRO","PSD","RJ","DEPUTADO FEDERAL"
2302009,"ANDRE FERNANDES","PMB","RJ","DEPUTADO FEDERAL"
2303783,"ANDREIA ZITO","PSD","RJ","DEPUTADO FEDERAL"
2302700,"ANDRE LAZARONI","MDB","RJ","DEPUTADO FEDERAL"
2303407,"ANDRE OLIVEIRA","PR","RJ","DEPUTADO FEDERAL"
2302146,"ANDRE RICARDO","PSDB","RJ","DEPUTADO FEDERAL"
2303986,"ANDRE SILVA","AVANTE","RJ","DEPUTADO FEDERAL"
2303582,"ANDRE TENREIRO","PSOL","RJ","DEPUTADO FEDERAL"
2303269,"ANDREZINHO","PHS","RJ","DEPUTADO FEDERAL"
2302126,"ANGELA MARIO TENORIO","PMB","RJ","DEPUTADO FEDERAL"
2303203,"ANGELICA DO CHANDO","PRTB","RJ","DEPUTADO FEDERAL"
2304609,"ANRIETE DOS TRIGEMEOS","PHS","RJ","DEPUTADO FEDERAL"
2301849,"ANTONIO CRUZ","PMB","RJ","DEPUTADO FEDERAL"
2301980,"ANTONIO JOSE","PRP","RJ","DEPUTADO FEDERAL"
2303694,"ANTONIO MAMEDE","PRTB","RJ","DEPUTADO FEDERAL"
2303137,"ANTONIO SOARES E SOARES","PPL","RJ","DEPUTADO FEDERAL"
2304434,"APOSTOLO PAULO","PHS","RJ","DEPUTADO FEDERAL"
2304012,"AQUINO DO PAPA","PSL","RJ","DEPUTADO FEDERAL"
2303477,"ARILDO MENDES","PV","RJ","DEPUTADO FEDERAL"
2303955,"ARILSON DE CARVALHO","PSL","RJ","DEPUTADO FEDERAL"
2303176,"ARLETE BANCARIA","PSOL","RJ","DEPUTADO FEDERAL"
2302175,"ARMANDO PESSOA","PRB","RJ","DEPUTADO FEDERAL"
2302302,"ARNALDO FREIRE","PMN","RJ","DEPUTADO FEDERAL"
2301795,"ARTHUR ARAUJO","PRP","RJ","DEPUTADO FEDERAL"
2301798,"ASSIS DA MEDIACAO","PRP","RJ","DEPUTADO FEDERAL"
2302828,"ATILA A. NUNES","MDB","RJ","DEPUTADO FEDERAL"
2302804,"AUGUSTO CESAR","PRB","RJ","DEPUTADO FEDERAL"
2304111,"AUGUSTO PEREIRA","PHS","RJ","DEPUTADO FEDERAL"
2301902,"AUGUSTO PERILLO","PSOL","RJ","DEPUTADO FEDERAL"
2304715,"AURELIO VALPORTO","PSDB","RJ","DEPUTADO FEDERAL"
2303076,"AUREO","SOLIDARIEDADE","RJ","DEPUTADO FEDERAL"
2301524,"AUZILENE TANAKA","PSDB","RJ","DEPUTADO FEDERAL"
2302540,"A VERA","AVANTE","RJ","DEPUTADO FEDERAL"
2301472,"AVILA","PSD","RJ","DEPUTADO FEDERAL"
2301758,"BABA","PSOL","RJ","DEPUTADO FEDERAL"
2302919,"BABY","PSOL","RJ","DEPUTADO FEDERAL"
2303559,"BADY MACHADO","PSC","RJ","DEPUTADO FEDERAL"
2301753,"BAMBAM NAVAL","PSL","RJ","DEPUTADO FEDERAL"
2303875,"BARBARA SHELDON","PP","RJ","DEPUTADO FEDERAL"
2302413,"BARRADAS DE BELFORD ROXO","PRP","RJ","DEPUTADO FEDERAL"
2303655,"BEBEL","PSD","RJ","DEPUTADO FEDERAL"
2302361,"BENEDITA DA SILVA","PT","RJ","DEPUTADO FEDERAL"
2303642,"BENEDITO ALVES","PRB","RJ","DEPUTADO FEDERAL"
2303535,"BENE DO LARANJAO","PSB","RJ","DEPUTADO FEDERAL"
2301832,"BENEVENUTO","AVANTE","RJ","DEPUTADO FEDERAL"
2302347,"BERNARD TAVARES","PSD","RJ","DEPUTADO FEDERAL"
2301660,"BETO JR","PSOL","RJ","DEPUTADO FEDERAL"
2304135,"BETO LIMA","PRP","RJ","DEPUTADO FEDERAL"
2302440,"BETO MOREIRA","PSD","RJ","DEPUTADO FEDERAL"
2303222,"BETO SANTOS","DC","RJ","DEPUTADO FEDERAL"
2302612,"BEZERRA","PHS","RJ","DEPUTADO FEDERAL"
2304750,"BHAJANO","AVANTE","RJ","DEPUTADO FEDERAL"
2304005,"BIA MORENO","PDT","RJ","DEPUTADO FEDERAL"
2303855,"BORGES","PSD","RJ","DEPUTADO FEDERAL"
2304797,"BORNIER","PROS","RJ","DEPUTADO FEDERAL"
2302717,"BRUNO PINHEIRO","PDT","RJ","DEPUTADO FEDERAL"
2303019,"BUIU","PPL","RJ","DEPUTADO FEDERAL"
2304705,"BU IVAN VERLY","PMN","RJ","DEPUTADO FEDERAL"
2304141,"CABO CORREA","PRTB","RJ","DEPUTADO FEDERAL"
2301580,"CAIO MIRABELLI","PPL","RJ","DEPUTADO FEDERAL"
2301846,"CAIO SAMPAIO","REDE","RJ","DEPUTADO FEDERAL"
2304655,"CAMILO SEQUEIRA","PPS","RJ","DEPUTADO FEDERAL"
2304312,"CAP BARBARA","PRTB","RJ","DEPUTADO FEDERAL"
2303519,"CAPITAO DURVAL FERREIRA","PROS","RJ","DEPUTADO FEDERAL"
2303596,"CAPITAO MATEUS","PSL","RJ","DEPUTADO FEDERAL"
2302776,"CARDOSO GUGU","PTB","RJ","DEPUTADO FEDERAL"
2304785,"CARLAO","PHS","RJ","DEPUTADO FEDERAL"
2301475,"CARLINHO PRESIDENTE","PHS","RJ","DEPUTADO FEDERAL"
2304511,"CARLINHOS DA SAUDE","PMB","RJ","DEPUTADO FEDERAL"
2303614,"CARLINHOS DO MERCADINHO","AVANTE","RJ","DEPUTADO FEDERAL"
2301438,"CARLINHOS JACARE","PSD","RJ","DEPUTADO FEDERAL"
2302482,"CARLINHOS VILANOVA","PMB","RJ","DEPUTADO FEDERAL"
2302064,"CARLOS ALBERTO CRUZ","PDT","RJ","DEPUTADO FEDERAL"
2302870,"CARLOS AUGUSTO","PC DO B","RJ","DEPUTADO FEDERAL"
2301990,"CARLOS BEKO","PSOL","RJ","DEPUTADO FEDERAL"
2303240,"CARLOS CONRADO","DC","RJ","DEPUTADO FEDERAL"
2301726,"CARLOS DIAS","DEM","RJ","DEPUTADO FEDERAL"
2303923,"CARLOS FRANCO","PSL","RJ","DEPUTADO FEDERAL"
2302740,"CARLOS HENRIQUE","PSD","RJ","DEPUTADO FEDERAL"
2302106,"CARLOS JORDY","PSL","RJ","DEPUTADO FEDERAL"
2302162,"CARLOS LEITE","PRB","RJ","DEPUTADO FEDERAL"
2303787,"CARLOS LEITE","PPL","RJ","DEPUTADO FEDERAL"
2301386,"CARLOS MACEDO","PRP","RJ","DEPUTADO FEDERAL"
2301964,"CARLOS NUNES","PV","RJ","DEPUTADO FEDERAL"
2302713,"CARLOS OLIVEIRA","PDT","RJ","DEPUTADO FEDERAL"
2303792,"CARLOS SIQUEIRA","PTB","RJ","DEPUTADO FEDERAL"
2304816,"CARLOS SPATA","PHS","RJ","DEPUTADO FEDERAL"
2304388,"CARLOTA SANTOS","DC","RJ","DEPUTADO FEDERAL"
2303699,"CARMINHA LIMA","PPS","RJ","DEPUTADO FEDERAL"
2301587,"CAROLINA CACAU","PSOL","RJ","DEPUTADO FEDERAL"
2303574,"CAROLINA LACERDA","PSL","RJ","DEPUTADO FEDERAL"
2302050,"CASSIA MARTINS","PSB","RJ","DEPUTADO FEDERAL"
2303925,"CATARINA MEIRELLES","REDE","RJ","DEPUTADO FEDERAL"
2301802,"CAVADAS","PSC","RJ","DEPUTADO FEDERAL"
2304551,"CELIO SANTOS","PR","RJ","DEPUTADO FEDERAL"
2302600,"CELITA REZENDE","PMB","RJ","DEPUTADO FEDERAL"
2303601,"CELSO BARROS","DEM","RJ","DEPUTADO FEDERAL"
2303400,"CELSO PANSERA","PT","RJ","DEPUTADO FEDERAL"
2302271,"CELSO PEDREIRO","PPL","RJ","DEPUTADO FEDERAL"
2302401,"CELSO RODRIGUES (CELSINHO)","PRB","RJ","DEPUTADO FEDERAL"
2301989,"CHAGAS BOLA","PSL","RJ","DEPUTADO FEDERAL"
2301601,"CHARLO FERRESON","PSL","RJ","DEPUTADO FEDERAL"
2302229,"CHEIRO VERDE","PPS","RJ","DEPUTADO FEDERAL"
2301722,"CHICO D ANGELO","PDT","RJ","DEPUTADO FEDERAL"
