id,sigla,numero,ano
2206884,PRL,1,0
2206886,PL,3366,2019
2206887,PL,3367,2019
2206888,PRL,3,0
2206889,PEC,92,2019
2206890,PRL,1,0
2206891,PRL,2,0
2206892,PRL,1,0
2206893,PRL,1,0
2206894,PRL,1,0
2206895,PRL,1,0
2206896,PRL,1,0
2206897,PRL,1,0
2206898,PRL,1,0
2206899,PRL,1,0
2206900,PRL,1,0
2206901,INC,866,2019
2206902,PRL,1,0
2206903,PRL,1,0
2206904,PRL,1,0
2206905,PRL,1,0
2206906,PRL,1,0
2206907,PRL,1,0
2206908,PRL,1,0
2206910,EMR,2,0
2206911,EMC-A,1,0
2206912,EMC-A,1,0
2206915,PRL,1,0
2206916,PRL,1,0
2206917,PRL,1,0
2206918,REQ,1686,2019
2206919,PL,3368,2019
2206920,REQ,8,2019
2206921,REQ,39,2019
2206922,PL,3369,2019
2206923,EMR,1,0
2206924,REL,1,2019
2206925,PRL,2,0
2206926,RIC,702,2019
2206927,PRL,3,0
2206928,PAR,1,0
2206929,PRL,2,0
2206930,SBT,2,0
2206933,PAR,1,0
2206934,PAR,1,0
2206935,INC,867,2019
2206936,PAR,1,0
2206937,PL,3370,2019
2206939,PL,3371,2019
2206940,PRL,1,0
2206941,VTS,2,0
2206942,PRL,1,0
2206943,PRL,2,0
2206944,SBT,1,0
2206946,REQ,197,2019
2206951,PL,3372,2019
2206952,PL,3373,2019
2206953,SBT-A,1,0
2206954,PL,3374,2019
2206955,REQ,1687,2019
2206956,SBE-A,1,0
2206957,AVN,13,2019
2206958,PL,3375,2019
2206959,PAR,1,0
2206961,REQ,162,2019
2206962,PRL,1,0
2206963,PRL,2,0
2206964,REQ,161,2019
2206965,REQ,163,2019
2206966,REQ,60,2019
2206968,PRL,1,0
2206969,RIC,703,2019
2206970,REQ,53,2019
2206971,PRL,2,0
2206972,PRL,1,0
2206973,PL,3376,2019
2206974,PRL,1,0
2206976,SBT,2,0
2206977,PL,3377,2019
2206978,PAR,1,0
2206983,EMC,4,2019
2206984,PRL,3,0
2206985,SBT-A,1,0
2206986,SBT-A,1,0
2206987,SBT-A,1,0
2206989,SBT-A,1,0
2206991,EMC-A,1,0
2206992,EMC-A,2,0
2206993,REQ,40,2019
2206994,EMC-A,3,0
2206995,PL,3378,2019
2206996,EMC-A,1,0
2206997,EMC-A,2,0
2206998,EMC-A,3,0
2206999,EMC-A,1,0
2207000,PL,3379,2019
2207001,EMC-A,2,0
2207002,EMC-A,3,0
2207003,SBT-A,1,0
2207004,REQ,68,2019
2207005,EMC-A,1,0
2207006,EMC-A,2,0
2207008,EMC-A,1,0
2207009,EMC-A,2,0
2207010,EMC-A,1,0
2207011,EMC-A,2,0
2207012,EMC-A,3,0
2207013,SIT,3,2019
2207016,SBE-A,1,0
2207017,REQ,1688,2019
2207019,SBE-A,1,0
2207020,SBE-A,2,0
2207021,SBE-A,3,0
2207022,RIC,704,2019
2207024,PL,3380,2019
2207025,PL,3381,2019
2207026,PL,3382,2019
2207028,PL,3383,2019
2207030,PRL,1,0
2207031,SBT,1,0
2207032,SBT-A,1,0
2207034,REQ,76,2019
2207035,PRL,1,0
2207036,REQ,184,2019
2207037,PRL,1,0
2207038,RIC,705,2019
2207040,RIC,706,2019
2207042,REQ,54,2019
2207043,PAR,1,0
2207044,PL,3385,2019
2207046,PRL,1,0
2207047,MSC,236,2019
2207048,PRL,1,0
2207049,PRL,1,0
2207050,PRL,1,0
2207051,PRL,1,0
2207052,PRL,1,0
2207053,PRL,7,0
2207054,SBT,7,0
2207056,PRL,1,0
2207057,PRL,1,0
2207058,PRL,1,0
2207059,REQ,1689,2019
2207060,PL,3386,2019
2207062,PRL,1,0
2207063,REQ,62,2019
2207064,RIC,707,2019
2207065,REQ,72,2019
2207066,PL,3387,2019
2207067,REQ,73,2019
2207068,PL,3388,2019
2207069,PRL,1,0
2207070,REQ,1690,2019
2207071,REQ,1691,2019
2207072,PRL,1,0
2207073,PRL,1,0
2207074,PRL,2,0
2207075,PL,3389,2019
2207076,REQ,53,2019
2207077,EMR,2,0
2207078,EMC-A,1,0
2207079,RIC,708,2019
2207080,PL,3390,2019
2207081,REQ,1692,2019
2207082,PL,3391,2019
2207083,PL,3392,2019
2207084,PL,3393,2019
2207085,PL,3394,2019
2207086,PL,3395,2019
2207087,PL,3396,2019
2207088,PL,3397,2019
2207089,INC,868,2019
2207090,INC,869,2019
2207091,INC,870,2019
2207092,INC,871,2019
2207093,PL,3398,2019
2207095,PL,3399,2019
2207096,PL,3400,2019
2207097,PL,3401,2019
2207098,PL,3402,2019
2207099,INC,872,2019
2207100,INC,873,2019
2207101,INC,874,2019
2207102,INC,875,2019
2207103,INC,876,2019
2207104,INC,877,2019
2207105,INC,878,2019
2207106,INC,879,2019
2207107,INC,880,2019
2207108,INC,881,2019
2207109,EMC,5,2019
2207110,INC,882,2019
2207111,INC,883,2019
2207112,INC,884,2019
2207113,INC,885,2019
2207114,REQ,1693,2019
2207115,INC,886,2019
2207116,INC,887,2019
2207117,INC,888,2019
2207118,REQ,185,2019
2207121,PL,3403,2019
2207124,REQ,41,2019
2207125,REQ,198,2019
2207128,REQ,1694,2019
2207129,PRL,2,0
2207130,REQ,54,2019
2207133,SBR,4,0
2207134,PRL,3,0
2207135,PRL,1,0
2207136,PRL,1,0
2207137,PRL,1,0
2207138,PRL,1,0
2207139,PRL,1,0
2207140,PRL,1,0
2207141,PRL,1,0
2207142,PRL,1,0
2207143,PRL,1,0
2207144,PRL,1,0
2207145,PRL,1,0
2207146,RIC,709,2019
2207147,PRL,1,0
2207148,EMR,1,0
2207149,SBT,1,0
2207150,SBT,1,0
2207151,PRL,2,0
2207152,REQ,77,2019
2207153,INC,889,2019
2207156,PRL,1,0
2207158,PRL,1,0
2207160,PRL,2,0
2207161,OF,47,2019
2207162,OF,48,2019
2207163,OF,49,2019
2207164,OF,50,2019
2207165,OF,51,2019
2207166,OF,52,2019
2207167,OF,53,2019
2207168,OF,54,2019
2207169,OF,55,2019
2207170,OF,56,2019
2207171,OF,57,2019
2207172,OF,58,2019
2207173,OF,59,2019
2207174,OF,60,2019
2207175,OF,65,2019
2207176,OF,66,2019
2207177,OF,67,2019
2207178,OF,68,2019
2207179,PRL,3,0
2207180,SBT,3,0
2207181,OF,69,2019
2207182,OF,70,2019
2207183,OF,71,2019
2207184,OF,72,2019
2207185,OF,73,2019
2207186,OF,74,2019
2207187,OF,75,2019
2207188,OF,76,2019
2207189,OF,77,2019
2207190,OF,78,2019
2207191,OF,79,2019
2207192,OF,80,2019
2207193,OF,81,2019
2207194,OF,82,2019
2207195,OF,83,2019
2207196,OF,84,2019
2207197,OF,85,2019
2207198,OF,86,2019
2207199,OF,87,2019
2207200,REQ,1695,2019
2207203,SBT,3,0
2207204,REQ,1696,2019
2207205,PRL,1,0
2207206,PRL,1,0
2207207,REQ,1697,2019
2207208,PSS,3,0
2207209,PRL,1,0
2207210,PRL,1,0
2207211,PRL,1,0
2207212,PRL,2,0
2207213,PRL,1,0
2207214,OF.,110,2019
2207215,OF.,111,2019
2207216,OF.,112,2019
2207217,OF.,113,2019
2207218,OF.,114,2019
2207219,OF.,115,2019
2207220,OF.,116,2019
2207221,OF.,117,2019
2207224,EMR,1,0
2207225,OF.,118,2019
2207226,PRL,3,0
2207228,REQ,186,2019
2207232,PRL,2,0
2207238,PRL,1,0
2207239,SBT,1,0
2207240,REQ,46,2019
2207241,PL,3409,2019
2207242,MSC,238,2019
2207243,PRL,4,0
2207245,SBT,4,0
2207246,OF,88,2019
2207249,OF,89,2019
2207250,OF,90,2019
2207251,OF,91,2019
2207252,RIC,710,2019
2207254,PRL,1,0
2207255,PRL,6,0
2207256,OF.,119,2019
2207257,PL,3411,2019
2207260,RIC,711,2019
2207261,REQ,55,2019
2207262,REQ,56,2019
2207263,REQ,57,2019
2207264,SBT,2,0
2207266,REQ,1,2019
2207267,REQ,81,2019
2207268,REQ,58,2019
2207269,REQ,59,2019
2207270,REQ,77,2019
2207271,REQ,45,2019
2207272,PRL,1,0
2207273,PRL,1,0
2207274,REQ,9,2019
2207275,REQ,1,2019
2207276,REQ,1698,2019
2207278,PL,3412,2019
2207280,PRL,1,0
2207281,REQ,56,2019
2207282,PRL,1,0
2207283,PRL,1,0
2207284,PRL,11,0
2207286,CVO,1,0
2207287,REQ,1699,2019
2207289,VTS,1,0
2207290,REQ,1700,2019
2207292,PRL,1,0
2207293,SBT,1,0
2207294,PRL,1,0
2207296,REQ,95,2019
2207297,REQ,78,2019
2207298,PRL,1,0
2207299,PRL,1,0
2207300,REQ,60,2019
2207301,REQ,1701,2019
2207303,PRL,1,0
2207305,REQ,78,2019
2207306,PRL,1,0
2207307,REQ,96,2019
2207308,OF.,10,2019
2207309,REQ,164,2019
2207310,REQ,165,2019
2207311,PL,3413,2019
2207313,PL,3414,2019
2207319,PRL,1,0
2207320,PL,3415,2019
2207321,PRL,1,0
2207322,PRL,4,0
2207326,OF.,120,2019
2207327,OF.,121,2019
2207328,PRL,1,0
2207329,PL,3416,2019
2207330,REQ,41,2019
2207331,PL,3417,2019
2207332,OF.,122,2019
2207333,REQ,82,2019
2207334,SBT,3,0
2207335,PL,3418,2019
2207336,PL,3419,2019
2207337,PL,3420,2019
2207338,PL,3421,2019
2207339,SBT,1,0
2207340,PRL,1,0
2207342,REQ,61,2019
2207343,PL,3422,2019
2207344,REQ,62,2019
2207346,SBT,2,0
2207347,REQ,42,2019
2207348,SUG,20,2019
2207349,RIC,712,2019
2207350,PRL,1,0
2207351,PEC,93,2019
2207352,PRL,1,0
2207354,RIC,713,2019
2207356,REQ,79,2019
2207357,REQ,42,2019
2207358,PRL,1,0
2207359,REQ,1702,2019
2207360,PRL,3,0
2207363,PRL,2,0
2207367,REQ,28,2019
2207370,VTS,1,0
2207371,PAR,1,0
2207372,REQ,97,2019
2207373,REQ,98,2019
2207374,REQ,187,2019
2207375,PAR,1,0
2207376,PDL,389,2019
2207377,REQ,188,2019
2207378,PAR,1,0
2207379,PAR,1,0
2207380,PAR,1,0
2207381,PL,3424,2019
2207382,SBT,2,0
2207383,PDL,390,2019
2207384,REQ,166,2019
2207385,REQ,167,2019
2207386,PRL,3,0
2207392,VTS,1,0
2207393,PL,3425,2019
2207394,PRL,2,0
2207395,RLP,1,0
2207396,RLP,1,0
2207397,RLP,1,0
2207398,INC,890,2019
2207399,REQ,1703,2019
2207400,INC,891,2019
2207401,REQ,1567,2019
2207402,REQ,80,2019
2207403,REQ,69,2019
2207404,REQ,81,2019
2207405,PL,3426,2019
2207406,REQ,82,2019
2207407,REQ,1704,2019
2207408,REQ,1705,2019
2207409,REQ,79,2019
2207410,PL,3427,2019
2207411,REQ,58,2019
2207412,PL,3428,2019
2207413,REQ,1,2019
2207414,REQ,99,2019
2207415,REQ,189,2019
2207416,REQ,83,2019
2207417,INC,892,2019
2207418,RLF,2,0
2207419,RLF,1,0
2207422,REQ,43,2019
2207423,PL,3429,2019
2207429,PL,3430,2019
2207430,REQ,168,2019
2207431,REQ,43,2019
2207432,REQ,46,2019
2207434,REQ,1706,2019
2207435,REQ,1707,2019
2207436,PRL,12,0
2207437,SBT,12,0
2207438,REQ,1708,2019
2207439,REQ,1709,2019
2207440,PL,3431,2019
2207441,REQ,199,2019
2207442,REQ,1710,2019
2207443,REQ,1711,2019
2207444,SBT,2,0
2207445,PRL,2,0
2207448,REQ,1712,2019
2207449,REQ,74,2019
2207450,REQ,84,2019
2207451,REQ,1713,2019
2207452,PRC,78,2019
2207453,REQ,1714,2019
2207455,RIC,714,2019
2207457,REQ,100,2019
2207458,PL,3432,2019
2207459,PL,3433,2019
2207460,REQ,1715,2019
2207463,REQ,83,2019
2207465,PL,3434,2019
2207466,REQ,200,2019
2207467,PDL,391,2019
2207468,PL,3435,2019
2207469,PL,3436,2019
2207470,REQ,190,2019
2207471,REQ,63,2019
2207472,PL,3437,2019
2207474,PRL,2,0
2207475,PDL,392,2019
2207476,REQ,77,2019
2207477,REQ,47,2019
2207479,REQ,9,2019
2207480,REQ,55,2019
2207481,REQ,75,2019
2207482,PRL,1,0
2207483,PRL,5,0
2207484,PRL,2,0
2207485,REQ,76,2019
2207486,REQ,101,2019
2207487,PRL,2,0
2207488,PL,3438,2019
2207489,REQ,102,2019
2207490,PL,3439,2019
2207491,REQ,191,2019
2207493,RPLE,1,2019
2207494,REQ,192,2019
2207495,REQ,55,2019
2207497,PRL,1,0
2207498,PL,3440,2019
2207499,REQ,77,2019
2207500,PL,3441,2019
2207501,INC,893,2019
2207502,PRC,79,2019
2207503,REQ,201,2019
2207504,RIC,715,2019
2207505,RIC,716,2019
2207506,REQ,1716,2019
2207507,PL,3442,2019
2207508,PRL,1,0
2207509,REQ,202,2019
2207510,REQ,44,2019
2207511,PL,3443,2019
2207512,EMR,1,0
2207513,REQ,1717,2019
2207514,REQ,1718,2019
2207515,PL,3444,2019
2207516,PL,3445,2019
2207518,PDL,393,2019
2207519,PRL,1,0
2207520,PL,3446,2019
2207521,REQ,54,2019
2207522,PL,3447,2019
2207523,PRL,2,0
2207524,PL,3448,2019
2207525,SBT,2,0
2207526,REQ,63,2019
2207527,REQ,1719,2019
2207530,REQ,78,2019
2207539,REQ,64,2019
2207541,REQ,65,2019
2207542,REQ,66,2019
2207543,REQ,67,2019
2207544,REQ,68,2019
2207545,REQ,69,2019
2207546,REQ,70,2019
2207547,REQ,71,2019
2207548,REQ,72,2019
2207553,REQ,61,2019
2207554,RIC,717,2019
2207555,REQ,55,2019
2207556,PRL,2,0
2207557,PFC,16,2019
2207558,PL,3449,2019
2207559,PL,3450,2019
2207560,PLP,154,2019
2207561,SBT-A,1,0
2207562,PSS,4,0
2207563,PL,3451,2019
2207564,PRL,2,0
2207567,VTS,1,0
2207569,PAR,1,0
2207570,PRL,2,0
2207571,REQ,1720,2019
2207572,PRL,5,0
2207573,PDL,394,2019
2207574,PFC,17,2019
2207575,PL,3452,2019
2207576,EMR,1,0
2207577,SBT,1,0
2207579,PRL,1,0
2207581,PRL,1,0
2207582,PRL,1,0
2207583,PRL,2,0
2207584,PRL,1,0
2207585,PRL,1,0
2207586,PRL,2,0
2207587,PRL,5,0
2207588,PRL,1,0
2207589,PRL,1,0
2207590,PRL,3,0
2207591,REQ,79,2019
2207592,PAR,1,0
2207593,PAR,2,0
2207594,PRL,1,0
2207595,PRL,1,0
2207597,PAR,1,0
2207598,PAR,3,0
2207599,REQ,84,2019
2207600,VTS,1,0
2207601,PL,3453,2019
2207602,PRL,2,0
2207603,REQ,1721,2019
2207604,SBT,4,0
2207605,PRL,1,0
2207606,PRL,1,0
2207607,REQ,203,2019
2207608,MSC,242,2019
2207609,REQ,1722,2019
2207610,VTS,1,0
2207612,REQ,1723,2019
2207613,PL,3261,2019
2207614,REQ,1724,2019
2207615,PRL,1,0
2207623,CVO,1,0
2207624,INC,894,2019
2207626,PL,3455,2019
2207627,PL,3456,2019
2207632,PAR,1,0
2207634,PAR,1,0
2207636,PAR,1,0
2207638,PAR,1,0
2207639,PAR,1,0
2207641,PAR,1,0
2207643,PAR,1,0
2207644,PL,3458,2019
2207645,PAR,1,0
2207649,PAR,1,0
2207651,PAR,1,0
2207653,SBT-A,1,0
2207654,PAR,1,0
2207655,PRL,1,0
2207656,REQ,1725,2019
2207657,PRL,1,0
2207658,PRL,2,0
2207659,RIC,718,2019
2207660,PAR,1,0
2207661,REQ,56,2019
2207663,REQ,1726,2019
2207664,SBT,1,0
2207665,CVO,1,0
2207667,REQ,1727,2019
2207668,SBT,2,0
2207671,PRL,1,0
2207673,PEC,94,2019
2207674,SBT,1,0
2207678,REQ,1728,2019
2207679,PAR,1,0
2207680,PAR,1,0
2207681,PAR,1,0
2207682,PAR,1,0
2207683,PRL,1,0
2207684,SBT,1,0
2207685,REQ,169,2019
2207686,INC,895,2019
2207689,PRL,2,0
2207690,PAR,1,0
2207691,PAR,1,0
2207694,PRL,1,0
2207696,PLP,156,2019
2207697,PRL,1,0
2207698,REQ,70,2019
2207699,PRL,1,0
2207700,REQ,1729,2019
2207704,PAR,1,0
2207706,PL,3454,2019
2207708,PAR,1,0
2207709,PL,3482,2019
2207710,PAR,1,0
2207711,PL,3483,2019
2207712,PAR,1,0
2207713,PAR,1,0
2207714,REQ,1730,2019
2207716,REQ,1731,2019
2207717,PL,3484,2019
2207718,PRL,11,0
2207720,PL,3485,2019
2207721,PAR,1,0
2207722,REQ,1732,2019
2207723,PAR,1,0
2207725,PAR,1,0
2207726,PL,3486,2019
2207727,PRL,1,0
2207728,REQ,103,2019
2207729,PL,3487,2019
2207732,PAR,1,0
2207733,REQ,204,2019
2207735,PRL,4,0
2207737,PAR,1,0
2207738,REQ,71,2019
2207739,PAR,1,0
2207740,EMC-A,1,0
2207741,PAR,1,0
2207742,SBT,1,0
2207744,PRL,1,0
2207745,RIC,719,2019
2207747,RIC,720,2019
2207748,PAR,1,0
2207749,RIC,721,2019
2207753,PRL,2,0
2207754,INC,896,2019
2207755,INC,897,2019
2207756,PRL,1,0
2207757,REQ,57,2019
2207758,PL,3489,2019
2207759,PAR,1,0
2207760,PAR,1,0
2207761,PL,3490,2019
2207762,PAR,1,0
2207763,REQ,1733,2019
2207764,PAR,1,0
2207765,PRL,1,0
2207766,PRL,1,0
2207767,PL,3491,2019
2207768,PL,3492,2019
2207769,RIC,722,2019
2207770,PL,3493,2019
2207772,EMR,1,0
2207773,SBT,2,0
2207774,REQ,1734,2019
2207775,REQ,1735,2019
2207776,REQ,45,2019
2207777,PAR,1,0
2207779,PAR,1,0
2207780,PL,3494,2019
2207781,PAR,1,0
2207782,REQ,193,2019
2207784,PAR,1,0
2207785,PAR,1,0
2207787,REQ,80,2019
2207788,RIC,723,2019
2207789,PL,3495,2019
2207790,REQ,1736,2019
2207791,INC,898,2019
2207792,RIC,724,2019
2207793,PL,3496,2019
2207794,PRL,1,0
2207795,PL,3497,2019
2207796,PAR,1,0
2207797,REQ,1737,2019
2207798,PAR,1,0
2207801,PRL,6,0
2207802,PAR,1,0
2207803,PL,3498,2019
2207804,PAR,1,0
2207805,PL,3499,2019
2207806,PL,3500,2019
2207807,PL,3501,2019
2207808,PL,3502,2019
2207809,PRL,2,0
2207810,PRL,1,0
2207811,PLC,1,2019
2207813,REQ,64,2019
2207814,PRL,5,0
2207815,REQ,1738,2019
2207816,REQ,65,2019
2207817,SBT,4,0
2207818,PRL,1,0
2207819,PAR,1,0
2207820,PRL,1,0
2207821,PL,3503,2019
2207822,PL,3504,2019
2207823,PL,3505,2019
2207824,PL,3506,2019
2207825,PL,3507,2019
2207827,REQ,1739,2019
2207829,PRL,1,0
2207830,PL,3508,2019
2207832,SBT,1,0
2207833,PRL,5,0
2207834,EMR,1,0
2207836,EMR,1,0
2207837,EMR,2,0
2207838,PRC,80,2019
2207839,REQ,1740,2019
2207840,PL,3510,2019
2207841,PRL,1,0
2207842,PAR,1,0
2207844,PAR,1,0
2207845,INC,899,2019
2207850,SBT-A,1,0
2207852,REQ,1741,2019
2207853,PL,3512,2019
2207855,SBT-A,1,0
2207857,INC,900,2019
2207858,INC,901,2019
2207859,PDL,396,2019
2207861,PAR,1,0
2207862,PARF,1,0
2207863,PAR,1,0
2207864,PAR,1,0
2207865,PARF,1,0
2207866,PAR,1,0
2207867,PARF,1,0
2207868,PAR,1,0
2207869,PARF,1,0
2207870,PAR,1,0
2207871,PARF,1,0
2207872,PAR,1,0
2207873,PAR,1,0
2207874,PAR,1,0
2207875,PARF,1,0
2207876,PAR,1,0
2207877,PAR,1,0
2207878,PAR,1,0
2207879,PAR,1,0
2207880,PAR,1,0
2207881,PAR,1,0
2207882,PAR,1,0
2207883,PAR,1,0
2207884,PAR,1,0
2207885,PAR,1,0
2207886,PAR,1,0
2207887,PAR,1,0
2207888,PAR,1,0
2207889,PAR,1,0
2207890,PAR,1,0
2207891,PAR,1,0
2207892,PAR,1,0
2207893,PAR,1,0
2207894,PAR,1,0
2207895,PAR,1,0
2207896,PAR,1,0
2207897,PAR,1,0
2207898,PAR,1,0
2207899,PAR,1,0
2207900,PAR,1,0
2207901,PAR,1,0
2207902,PAR,1,0
2207903,PAR,1,0
2207904,PAR,1,0
2207905,PAR,1,0
2207906,PAR,1,0
2207907,PAR,1,0
2207908,PAR,1,0
2207909,PAR,1,0
2207910,PAR,1,0
2207911,PAR,1,0
2207912,PAR,1,0
2207913,PAR,1,0
2207914,PAR,1,0
2207915,PAR,1,0
2207916,PAR,1,0
2207917,PAR,1,0
2207918,PAR,1,0
2207919,PAR,1,0
2207920,PAR,1,0
2207921,PAR,1,0
2207922,PAR,1,0
2207923,PAR,1,0
2207924,PAR,1,0
2207925,PAR,2,0
2207930,REQ,80,2019
2207931,PRL,1,0
2207932,SBR,1,0
2207933,SBR,2,0
2207934,INC,902,2019
2207935,PRL,1,0
2207936,REQ,29,2019
2207937,INC,903,2019
2207938,PAR,1,0
2207939,REQ,1742,2019
2207940,SBT-A,1,0
2207941,SBT-A,1,0
2207942,EMC-A,1,0
2207943,INC,904,2019
2207944,PRL,1,0
2207945,EMR,1,0
2207946,REQ,1743,2019
2207947,PRL,1,0
2207948,PRL,4,0
2207949,REQ,62,2019
2207950,SBT,2,0
2207951,PL,3513,2019
2207952,REQ,81,2019
2207954,PRL,1,0
2207956,PRL,1,0
2207957,SBT,1,0
2207958,REQ,1744,2019
2207959,REQ,1745,2019
2207960,PAR,1,0
2207961,REQ,63,2019
2207965,PAR,1,0
2207967,PAR,1,0
2207968,PAR,1,0
2207973,PRL,1,0
2207977,PRL,2,0
2207979,PRL,1,0
2207980,PRL,1,0
2207981,PRL,1,0
2207982,PL,3514,2019
2207983,REQ,1746,2019
2207984,REQ,1747,2019
2207985,PL,3516,2019
2207986,REQ,58,2019
2207988,RIC,725,2019
2207991,REQ,1748,2019
2207994,REQ,1749,2019
2207998,EMR,1,0
2207999,PRL,2,0
2208000,INC,905,2019
2208001,REQ,1750,2019
2208002,PL,3524,2019
2208003,PRL,2,0
2208004,PRL,1,0
2208005,REQ,47,2019
2208006,PRL,1,0
2208007,PEC,96,2019
2208008,SBT,1,0
2208009,PL,3529,2019
2208010,REQ,73,2019
2208011,PSS,2,0
2208012,PLP,159,2019
2208013,REQ,205,2019
2208017,EMP,1,2019
2208018,INC,906,2019
2208019,RIC,726,2019
2208020,PDL,397,2019
2208021,REQ,1751,2019
2208023,PAR,1,0
2208025,REQ,1752,2019
2208026,PAR,1,0
2208028,REQ,1753,2019
2208029,RDF,1,0
2208030,RDF,1,0
2208032,REQ,78,2019
2208033,PL,3530,2019
2208034,REQ,79,2019
2208035,REQ,56,2019
2208036,RDF,1,0
2208037,REQ,81,2019
2208038,REQ,82,2019
2208040,PL,3531,2019
2208042,PL,3532,2019
2208043,RDF,1,0
2208044,RIC,727,2019
2208051,INC,907,2019
2208054,PRL,1,0
2208056,REQ,1754,2019
2208058,REQ,170,2019
2208061,PRL,1,0
2208064,RIC,728,2019
2208067,PL,3533,2019
2208068,PL,3534,2019
2208069,PL,3535,2019
2208070,PL,3536,2019
2208072,RIC,729,2019
2208073,OF.,123,2019
2208075,OF.,124,2019
2208076,OF.,125,2019
2208077,RIC,730,2019
2208078,INC,908,2019
2208079,INC,909,2019
2208080,PL,3537,2019
2208081,PL,3538,2019
2208082,SIT,4,2019
2208083,PL,3539,2019
2208084,PL,3540,2019
2208085,PL,3541,2019
2208086,PL,3542,2019
2208087,PL,3543,2019
2208090,PL,3544,2019
2208092,REQ,1755,2019
2208098,RIC,731,2019
2208099,RIC,732,2019
2208101,PRL,4,0
2208102,PL,3545,2019
2208103,PRL,1,0
2208104,EMR,1,0
2208105,EMR,2,0
2208106,PRL,1,0
2208107,SBT-A,1,0
2208108,PRL,4,0
2208109,PRL,2,0
2208110,REQ,46,2019
2208111,REQ,206,2019
2208112,REQ,1756,2019
2208113,SBT,1,0
2208114,SIT,5,2019
2208115,REQ,1757,2019
2208116,PL,3546,2019
2208117,PRL,1,0
2208118,PL,3547,2019
2208119,PRL,1,0
2208120,PRL,1,0
2208121,PRL,1,0
2208122,PRL,1,0
2208123,PRL,1,0
2208124,PRL,1,0
2208125,PRL,1,0
2208126,PRL,1,0
2208127,PRL,1,0
2208128,PRL,1,0
2208129,PRL,1,0
2208130,PRL,1,0
2208131,PRL,1,0
2208132,PRL,1,0
2208136,PRL,1,0
2208137,PRL,1,0
2208138,PRL,1,0
2208139,PRL,1,0
2208140,PRL,1,0
2208141,PRL,1,0
2208142,PRL,1,0
2208143,PRL,1,0
2208144,PRL,1,0
2208145,PRL,1,0
2208146,PRL,1,0
2208147,PRL,1,0
2208148,PRL,1,0
2208149,PRL,1,0
2208150,PRL,1,0
2208151,PRL,1,0
2208152,PRL,1,0
2208153,PRL,1,0
2208154,RIC,733,2019
2208155,PRL,1,0
2208156,PRL,1,0
2208157,PRL,10,0
2208158,SUG,21,2019
2208159,SBT,4,0
2208161,OF.,126,2019
2208162,REQ,1758,2019
2208166,OF.,128,2019
2208167,OF.,127,2019
2208168,REP,2,2019
2208169,REP,3,2019
2208170,REQ,207,2019
2208172,CVO,2,0
2208173,PRL,1,0
2208174,PRL,2,0
2208175,EMC-A,1,0
2208176,PRL,2,0
2208177,SBT,1,0
2208178,PRL,2,0
2208179,SBT,2,0
2208182,PRL,1,0
2208185,REQ,2,2019
2208186,SBT,1,0
2208187,PRL,1,0
2208189,PRL,1,0
2208190,OF.,69,2019
2208191,SBT,1,0
2208196,PDL,398,2019
2208197,PRL,1,0
2208198,SBT,1,0
2208199,RIC,734,2019
2208200,MPV,884,2019
2208201,PL,3548,2019
2208202,RIC,735,2019
2208203,PRL,3,0
2208204,PL,3549,2019
2208205,REQ,48,2019
2208206,REQ,57,2019
2208207,REQ,58,2019
2208208,REQ,1759,2019
2208209,REQ,72,2019
2208210,REQ,57,2019
2208211,REQ,1760,2019
2208212,PRL,1,0
2208213,PL,3550,2019
2208215,REQ,83,2019
2208220,PL,3551,2019
2208224,AVN,14,2019
2208225,PRL,2,0
2208226,PRL,2,0
2208227,PRL,1,0
2208228,RIC,736,2019
2208229,PRL,4,0
2208231,RIC,737,2019
2208232,RIC,738,2019
2208233,RIC,739,2019
2208234,RIC,740,2019
2208235,RIC,741,2019
2208236,PRL,2,0
2208237,RIC,742,2019
2208238,RIC,743,2019
2208239,PRL,1,0
2208241,REQ,85,2019
2208242,PRL,1,0
2208243,INC,910,2019
2208245,REQ,208,2019
2208246,REQ,1761,2019
2208247,PL,3552,2019
2208248,PRC,81,2019
2208249,INC,911,2019
2208250,INC,912,2019
2208251,PRL,1,0
2208252,INC,913,2019
2208253,PRL,1,0
2208254,INC,914,2019
2208255,PRL,1,0
2208256,INC,915,2019
2208257,PRL,1,0
2208258,INC,916,2019
2208259,PL,3553,2019
2208260,PL,3554,2019
2208261,PL,3555,2019
2208262,INC,917,2019
2208265,PL,3556,2019
2208267,PL,3557,2019
2208269,PRL,2,0
2208271,REQ,84,2019
2208273,REQ,1762,2019
2208275,REQ,61,2019
2208276,REQ,62,2019
2208277,SBT,1,0
2208278,INC,918,2019
2208279,PL,3558,2019
2208282,EMC-A,1,0
2208284,EMC-A,1,0
2208285,PAR,1,0
2208286,PL,3559,2019
2208287,PAR,1,0
2208288,PAR,1,0
2208289,PAR,1,0
2208290,PRL,1,0
2208291,PAR,1,0
2208292,RIC,744,2019
2208293,REQ,1763,2019
2208294,PRL,1,0
2208295,REQ,171,2019
2208296,PAR,1,0
2208297,PAR,1,0
2208298,PAR,1,0
2208299,PAR,1,0
2208300,PAR,1,0
2208301,EMR,1,0
2208302,PAR,1,0
2208303,PAR,1,0
2208304,PAR,1,0
2208305,PAR,1,0
2208306,PAR,1,0
2208307,PAR,1,0
2208308,PAR,1,0
