"idProposicao";"uriProposicao";"idDeputadoAutor";"uriAutor";"codTipoAutor";"tipoAutor";"nomeAutor";"siglaPartidoAutor";"uriPartidoAutor";"siglaUFAutor"
"2195330";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195330";"141428";"https://dadosabertos.camara.leg.br/api/v2/deputados/141428";"10000";"Deputado";"Fábio Faria";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"RN"
"2195329";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195329";"74156";"https://dadosabertos.camara.leg.br/api/v2/deputados/74156";"10000";"Deputado";"Leonardo Monteiro";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG"
"2195328";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195328";"109429";"https://dadosabertos.camara.leg.br/api/v2/deputados/109429";"10000";"Deputado";"Benes Leocádio";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"RN"
"2195326";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195326";"141513";"https://dadosabertos.camara.leg.br/api/v2/deputados/141513";"10000";"Deputado";"Bilac Pinto";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"MG"
"2195325";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195325";"162332";"https://dadosabertos.camara.leg.br/api/v2/deputados/162332";"10000";"Deputado";"Luiz Nishimori";"PR";"https://dadosabertos.camara.leg.br/api/v2/partidos/36814";"PR"
"2195324";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195324";"204557";"https://dadosabertos.camara.leg.br/api/v2/deputados/204557";"10000";"Deputado";"Sidney Leite";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"AM"
"2195324";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195324";"204572";"https://dadosabertos.camara.leg.br/api/v2/deputados/204572";"10000";"Deputado";"Capitão Alberto Neto";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"AM"
"2195323";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195323";"160575";"https://dadosabertos.camara.leg.br/api/v2/deputados/160575";"10000";"Deputado";"Erika Kokay";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"DF"
"2195322";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195322";"160575";"https://dadosabertos.camara.leg.br/api/v2/deputados/160575";"10000";"Deputado";"Erika Kokay";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"DF"
"2195320";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195320";"204403";"https://dadosabertos.camara.leg.br/api/v2/deputados/204403";"10000";"Deputado";"Marlon Santos";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"RS"
"2195319";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195319";"204516";"https://dadosabertos.camara.leg.br/api/v2/deputados/204516";"10000";"Deputado";"Alexis Fonteyne";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"SP"
"2195317";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195317";"204557";"https://dadosabertos.camara.leg.br/api/v2/deputados/204557";"10000";"Deputado";"Sidney Leite";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"AM"
"2195316";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195316";"73701";"https://dadosabertos.camara.leg.br/api/v2/deputados/73701";"10000";"Deputado";"Benedita da Silva";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"RJ"
"2195315";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195315";"194260";"https://dadosabertos.camara.leg.br/api/v2/deputados/194260";"10000";"Deputado";"Nivaldo Albuquerque";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"AL"
"2195314";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195314";"160653";"https://dadosabertos.camara.leg.br/api/v2/deputados/160653";"10000";"Deputado";"Roberto de Lucena";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"SP"
"2195313";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195313";"90000";"https://dadosabertos.camara.leg.br/api/v2/orgaos/90000";"80000";"Líder";"Líderes";"";"";""
"2195312";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195312";"74585";"https://dadosabertos.camara.leg.br/api/v2/deputados/74585";"10000";"Deputado";"Lincoln Portela";"PR";"https://dadosabertos.camara.leg.br/api/v2/partidos/36814";"MG"
"2195311";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195311";"204454";"https://dadosabertos.camara.leg.br/api/v2/deputados/204454";"10000";"Deputado";"Daniel Silveira";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"RJ"
"2195309";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195309";"204441";"https://dadosabertos.camara.leg.br/api/v2/deputados/204441";"10000";"Deputado";"Otoni de Paula";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"RJ"
"2195307";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195307";"204351";"https://dadosabertos.camara.leg.br/api/v2/deputados/204351";"10000";"Deputado";"Dr. Luiz Ovando";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"MS"
"2195306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195306";"204514";"https://dadosabertos.camara.leg.br/api/v2/deputados/204514";"10000";"Deputado";"Coronel Tadeu";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"SP"
"2195305";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195305";"204490";"https://dadosabertos.camara.leg.br/api/v2/deputados/204490";"10000";"Deputado";"Charlles Evangelista";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"MG"
"2195305";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195305";"204516";"https://dadosabertos.camara.leg.br/api/v2/deputados/204516";"10000";"Deputado";"Alexis Fonteyne";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"SP"
"2195305";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195305";"204559";"https://dadosabertos.camara.leg.br/api/v2/deputados/204559";"10000";"Deputado";"Zé Neto";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"BA"
"2195304";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195304";"204360";"https://dadosabertos.camara.leg.br/api/v2/deputados/204360";"10000";"Deputado";"Silvia Cristina";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"RO"
"2195302";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195302";"204441";"https://dadosabertos.camara.leg.br/api/v2/deputados/204441";"10000";"Deputado";"Otoni de Paula";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"RJ"
"2195301";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195301";"141470";"https://dadosabertos.camara.leg.br/api/v2/deputados/141470";"10000";"Deputado";"José Guimarães";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"CE"
"2195300";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195300";"204548";"https://dadosabertos.camara.leg.br/api/v2/deputados/204548";"10000";"Deputado";"Heitor Freire";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"CE"
"2195299";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195299";"204548";"https://dadosabertos.camara.leg.br/api/v2/deputados/204548";"10000";"Deputado";"Heitor Freire";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"CE"
"2195296";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195296";"134812";"https://dadosabertos.camara.leg.br/api/v2/deputados/134812";"10000";"Deputado";"Edmilson Rodrigues";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"PA"
"2195296";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195296";"204435";"https://dadosabertos.camara.leg.br/api/v2/deputados/204435";"10000";"Deputado";"Jesus Sérgio";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"AC"
"2195296";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195296";"204393";"https://dadosabertos.camara.leg.br/api/v2/deputados/204393";"10000";"Deputado";"Frei Anastacio Ribeiro";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PB"
"2195296";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195296";"204370";"https://dadosabertos.camara.leg.br/api/v2/deputados/204370";"10000";"Deputado";"Célio Moura";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"TO"
"2195296";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195296";"204555";"https://dadosabertos.camara.leg.br/api/v2/deputados/204555";"10000";"Deputado";"José Ricardo";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"AM"
"2195292";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195292";"205476";"https://dadosabertos.camara.leg.br/api/v2/deputados/205476";"10000";"Deputado";"Charles Fernandes";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"BA"
"2195291";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195291";"204410";"https://dadosabertos.camara.leg.br/api/v2/deputados/204410";"10000";"Deputado";"Luisa Canziani";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"PR"
"2195290";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195290";"537871";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537871";"2";"COMISSÃO PERMANENTE";"Comissão de Defesa dos Direitos da Pessoa Idosa";"";"";""
"2195288";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195288";"204410";"https://dadosabertos.camara.leg.br/api/v2/deputados/204410";"10000";"Deputado";"Luisa Canziani";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"PR"
"2195287";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195287";"133968";"https://dadosabertos.camara.leg.br/api/v2/deputados/133968";"10000";"Deputado";"Paulo Ramos";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"RJ"
"2195285";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195285";"73531";"https://dadosabertos.camara.leg.br/api/v2/deputados/73531";"10000";"Deputado";"Ivan Valente";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"SP"
"2195284";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195284";"160570";"https://dadosabertos.camara.leg.br/api/v2/deputados/160570";"10000";"Deputado";"Jerônimo Goergen";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"RS"
"2195283";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195283";"160570";"https://dadosabertos.camara.leg.br/api/v2/deputados/160570";"10000";"Deputado";"Jerônimo Goergen";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"RS"
"2195282";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195282";"160570";"https://dadosabertos.camara.leg.br/api/v2/deputados/160570";"10000";"Deputado";"Jerônimo Goergen";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"RS"
"2195281";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195281";"160570";"https://dadosabertos.camara.leg.br/api/v2/deputados/160570";"10000";"Deputado";"Jerônimo Goergen";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"RS"
"2195280";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195280";"160570";"https://dadosabertos.camara.leg.br/api/v2/deputados/160570";"10000";"Deputado";"Jerônimo Goergen";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"RS"
"2195279";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195279";"160570";"https://dadosabertos.camara.leg.br/api/v2/deputados/160570";"10000";"Deputado";"Jerônimo Goergen";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"RS"
"2195277";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195277";"141391";"https://dadosabertos.camara.leg.br/api/v2/deputados/141391";"10000";"Deputado";"Arnaldo Jardim";"PPS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36813";"SP"
"2195276";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195276";"204548";"https://dadosabertos.camara.leg.br/api/v2/deputados/204548";"10000";"Deputado";"Heitor Freire";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"CE"
"2195275";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195275";"204541";"https://dadosabertos.camara.leg.br/api/v2/deputados/204541";"10000";"Deputado";"Eduardo Bismarck";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"CE"
"2195271";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195271";"204377";"https://dadosabertos.camara.leg.br/api/v2/deputados/204377";"10000";"Deputado";"Paula Belmonte";"PPS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36813";"DF"
"2195267";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195267";"204407";"https://dadosabertos.camara.leg.br/api/v2/deputados/204407";"10000";"Deputado";"Fernanda Melchionna";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"RS"
"2195265";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195265";"204555";"https://dadosabertos.camara.leg.br/api/v2/deputados/204555";"10000";"Deputado";"José Ricardo";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"AM"
"2195264";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195264";"204359";"https://dadosabertos.camara.leg.br/api/v2/deputados/204359";"10000";"Deputado";"Léo Moraes";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"RO"
"2195262";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195262";"204555";"https://dadosabertos.camara.leg.br/api/v2/deputados/204555";"10000";"Deputado";"José Ricardo";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"AM"
"2195261";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195261";"204555";"https://dadosabertos.camara.leg.br/api/v2/deputados/204555";"10000";"Deputado";"José Ricardo";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"AM"
"2195260";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195260";"204575";"https://dadosabertos.camara.leg.br/api/v2/deputados/204575";"10000";"Deputado";"Gil Cutrim";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"MA"
"2195257";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195257";"143084";"https://dadosabertos.camara.leg.br/api/v2/deputados/143084";"10000";"Deputado";"Tiago Dimas";"SOLIDARI";"";"TO"
"2195256";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195256";"74471";"https://dadosabertos.camara.leg.br/api/v2/deputados/74471";"10000";"Deputado";"André de Paula";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"PE"
"2195255";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195255";"74585";"https://dadosabertos.camara.leg.br/api/v2/deputados/74585";"10000";"Deputado";"Lincoln Portela";"PR";"https://dadosabertos.camara.leg.br/api/v2/partidos/36814";"MG"
"2195254";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195254";"90000";"https://dadosabertos.camara.leg.br/api/v2/orgaos/90000";"80000";"Líder";"Líderes";"";"";""
"2195253";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195253";"204494";"https://dadosabertos.camara.leg.br/api/v2/deputados/204494";"10000";"Deputado";"Fred Costa";"PATRI";"https://dadosabertos.camara.leg.br/api/v2/partidos/37900";"MG"
"2195252";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195252";"204494";"https://dadosabertos.camara.leg.br/api/v2/deputados/204494";"10000";"Deputado";"Fred Costa";"PATRI";"https://dadosabertos.camara.leg.br/api/v2/partidos/37900";"MG"
"2195251";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195251";"90000";"https://dadosabertos.camara.leg.br/api/v2/orgaos/90000";"80000";"Líder";"Líderes";"";"";""
"2195250";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195250";"204360";"https://dadosabertos.camara.leg.br/api/v2/deputados/204360";"10000";"Deputado";"Silvia Cristina";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"RO"
"2195249";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195249";"204360";"https://dadosabertos.camara.leg.br/api/v2/deputados/204360";"10000";"Deputado";"Silvia Cristina";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"RO"
"2195248";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195248";"204557";"https://dadosabertos.camara.leg.br/api/v2/deputados/204557";"10000";"Deputado";"Sidney Leite";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"AM"
"2195247";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195247";"178945";"https://dadosabertos.camara.leg.br/api/v2/deputados/178945";"10000";"Deputado";"Rosangela Gomes";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"RJ"
"2195246";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195246";"141488";"https://dadosabertos.camara.leg.br/api/v2/deputados/141488";"10000";"Deputado";"Paulo Teixeira";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP"
"2195245";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195245";"141470";"https://dadosabertos.camara.leg.br/api/v2/deputados/141470";"10000";"Deputado";"José Guimarães";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"CE"
"2195244";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195244";"141391";"https://dadosabertos.camara.leg.br/api/v2/deputados/141391";"10000";"Deputado";"Arnaldo Jardim";"PPS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36813";"SP"
"2195243";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195243";"74161";"https://dadosabertos.camara.leg.br/api/v2/deputados/74161";"10000";"Deputado";"Reginaldo Lopes";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG"
"2195242";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195242";"204551";"https://dadosabertos.camara.leg.br/api/v2/deputados/204551";"10000";"Deputado";"Bosco Saraiva";"SOLIDARI";"";"AM"
"2195241";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195241";"178836";"https://dadosabertos.camara.leg.br/api/v2/deputados/178836";"10000";"Deputado";"Alan Rick";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"AC"
"2195240";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195240";"178832";"https://dadosabertos.camara.leg.br/api/v2/deputados/178832";"10000";"Deputado";"Leandre";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"PR"
"2195239";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195239";"204495";"https://dadosabertos.camara.leg.br/api/v2/deputados/204495";"10000";"Deputado";"Airton Faleiro";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PA"
"2195238";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195238";"204572";"https://dadosabertos.camara.leg.br/api/v2/deputados/204572";"10000";"Deputado";"Capitão Alberto Neto";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"AM"
"2195237";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195237";"178986";"https://dadosabertos.camara.leg.br/api/v2/deputados/178986";"10000";"Deputado";"Nilto Tatto";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP"
"2195236";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195236";"178986";"https://dadosabertos.camara.leg.br/api/v2/deputados/178986";"10000";"Deputado";"Nilto Tatto";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP"
"2195235";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195235";"178986";"https://dadosabertos.camara.leg.br/api/v2/deputados/178986";"10000";"Deputado";"Nilto Tatto";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP"
"2195234";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195234";"178986";"https://dadosabertos.camara.leg.br/api/v2/deputados/178986";"10000";"Deputado";"Nilto Tatto";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP"
"2195233";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195233";"178873";"https://dadosabertos.camara.leg.br/api/v2/deputados/178873";"10000";"Deputado";"Helder Salomão";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"ES"
"2195232";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195232";"204399";"https://dadosabertos.camara.leg.br/api/v2/deputados/204399";"10000";"Deputado";"Schiavinato";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"PR"
"2195231";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195231";"74156";"https://dadosabertos.camara.leg.br/api/v2/deputados/74156";"10000";"Deputado";"Leonardo Monteiro";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG"
"2195231";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195231";"178986";"https://dadosabertos.camara.leg.br/api/v2/deputados/178986";"10000";"Deputado";"Nilto Tatto";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP"
"2195230";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195230";"178986";"https://dadosabertos.camara.leg.br/api/v2/deputados/178986";"10000";"Deputado";"Nilto Tatto";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP"
"2195229";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195229";"204464";"https://dadosabertos.camara.leg.br/api/v2/deputados/204464";"10000";"Deputado";"Talíria Petrone";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"RJ"
"2195228";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195228";"74299";"https://dadosabertos.camara.leg.br/api/v2/deputados/74299";"10000";"Deputado";"Leônidas Cristino";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"CE"
"2195227";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195227";"204439";"https://dadosabertos.camara.leg.br/api/v2/deputados/204439";"10000";"Deputado";"Dr. Leonardo";"SOLIDARI";"";"MT"
"2195226";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195226";"204439";"https://dadosabertos.camara.leg.br/api/v2/deputados/204439";"10000";"Deputado";"Dr. Leonardo";"SOLIDARI";"";"MT"
"2195225";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195225";"204439";"https://dadosabertos.camara.leg.br/api/v2/deputados/204439";"10000";"Deputado";"Dr. Leonardo";"SOLIDARI";"";"MT"
"2195224";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195224";"178843";"https://dadosabertos.camara.leg.br/api/v2/deputados/178843";"10000";"Deputado";"Marx Beltrão";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"AL"
"2195223";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195223";"178833";"https://dadosabertos.camara.leg.br/api/v2/deputados/178833";"10000";"Deputado";"Alexandre Serfiotis";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"RJ"
"2195222";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195222";"164360";"https://dadosabertos.camara.leg.br/api/v2/deputados/164360";"10000";"Deputado";"Carmen Zanotto";"PPS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36813";"SC"
"2195221";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195221";"160655";"https://dadosabertos.camara.leg.br/api/v2/deputados/160655";"10000";"Deputado";"Ricardo Izar";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"SP"
"2195220";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195220";"159237";"https://dadosabertos.camara.leg.br/api/v2/deputados/159237";"10000";"Deputado";"Assis Carvalho";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PI"
"2195219";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195219";"159237";"https://dadosabertos.camara.leg.br/api/v2/deputados/159237";"10000";"Deputado";"Assis Carvalho";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PI"
"2195218";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195218";"159237";"https://dadosabertos.camara.leg.br/api/v2/deputados/159237";"10000";"Deputado";"Assis Carvalho";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PI"
"2195217";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195217";"159237";"https://dadosabertos.camara.leg.br/api/v2/deputados/159237";"10000";"Deputado";"Assis Carvalho";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PI"
"2195216";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195216";"159237";"https://dadosabertos.camara.leg.br/api/v2/deputados/159237";"10000";"Deputado";"Assis Carvalho";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PI"
"2195215";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195215";"253";"https://dadosabertos.camara.leg.br/api/v2/orgaos/253";"30000";"Órgão do Poder Executivo";"Poder Executivo";"";"";""
"2195214";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195214";"178922";"https://dadosabertos.camara.leg.br/api/v2/deputados/178922";"10000";"Deputado";"Tadeu Alencar";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"PE"
"2195214";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195214";"132504";"https://dadosabertos.camara.leg.br/api/v2/deputados/132504";"10000";"Deputado";"Enio Verri";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PR"
"2195214";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195214";"204371";"https://dadosabertos.camara.leg.br/api/v2/deputados/204371";"10000";"Deputado";"Felipe Rigoni";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"ES"
"2195214";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195214";"204534";"https://dadosabertos.camara.leg.br/api/v2/deputados/204534";"10000";"Deputado";"Tabata Amaral";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"SP"
"2195213";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195213";"160673";"https://dadosabertos.camara.leg.br/api/v2/deputados/160673";"10000";"Deputado";"Giovani Cherini";"PR";"https://dadosabertos.camara.leg.br/api/v2/partidos/36814";"RS"
"2195212";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195212";"160673";"https://dadosabertos.camara.leg.br/api/v2/deputados/160673";"10000";"Deputado";"Giovani Cherini";"PR";"https://dadosabertos.camara.leg.br/api/v2/partidos/36814";"RS"
"2195211";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195211";"204391";"https://dadosabertos.camara.leg.br/api/v2/deputados/204391";"10000";"Deputado";"José Nelto";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"GO"
