cod_titulo,data_fim,data_inicio,email,id,id_frente,id_legislatura,nome,sigla_partido,sigla_uf,titulo,uri,uri_partido,url_foto,tema
1004,NA,NA,NA,135054,54111,56,CRISTIANO VALE,PL,PA,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/135054,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/135054.jpg,Ambientalista
1004,NA,NA,NA,136811,54111,56,AFONSO HAMM,PP,RS,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/136811,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/136811.jpg,Ambientalista
1004,NA,NA,NA,141391,54111,56,ARNALDO JARDIM,CIDADANIA,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/141391,https://dadosabertos.camara.leg.br/api/v2/partidos/37905,https://www.camara.leg.br/internet/deputado/bandep/141391.jpg,Ambientalista
1004,NA,NA,NA,141405,54111,56,CELSO MALDANER,MDB,SC,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/141405,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/141405.jpg,Ambientalista
1004,NA,NA,NA,141408,54111,56,CLEBER VERDE,REPUBLICANOS,MA,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/141408,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/141408.jpg,Ambientalista
1004,NA,NA,NA,141411,54111,56,DAGOBERTO NOGUEIRA,PDT,MS,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/141411,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,https://www.camara.leg.br/internet/deputado/bandep/141411.jpg,Ambientalista
1004,NA,NA,NA,141439,54111,56,CHICO D'ANGELO,PDT,RJ,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/141439,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,https://www.camara.leg.br/internet/deputado/bandep/141439.jpg,Ambientalista
1004,NA,NA,NA,141488,54111,56,PAULO TEIXEIRA,PT,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/141488,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/141488.jpg,Ambientalista
1004,NA,NA,NA,141508,54111,56,MAURO NAZIF,PSB,RO,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/141508,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/141508.jpg,Ambientalista
1004,NA,NA,NA,141516,54111,56,PAULO ABI-ACKEL,PSDB,MG,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/141516,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/141516.jpg,Ambientalista
1004,NA,NA,NA,141523,54111,56,RAUL HENRY,MDB,PE,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/141523,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/141523.jpg,Ambientalista
1004,NA,NA,NA,141531,54111,56,RODRIGO DE CASTRO,PSDB,MG,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/141531,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/141531.jpg,Ambientalista
1004,NA,NA,NA,141552,54111,56,VALTENIR PEREIRA,MDB,MT,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/141552,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/141552.jpg,Ambientalista
1004,NA,NA,NA,141553,54111,56,VANDERLEI MACRIS,PSDB,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/141553,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/141553.jpg,Ambientalista
1004,NA,NA,NA,141555,54111,56,VINICIUS CARVALHO,REPUBLICANOS,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/141555,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/141555.jpg,Ambientalista
1004,NA,NA,NA,143084,54111,56,TIAGO DIMAS,SOLIDARIEDADE,TO,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/143084,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,https://www.camara.leg.br/internet/deputado/bandep/143084.jpg,Ambientalista
1004,NA,NA,NA,150418,54111,56,MÁRCIO MARINHO,REPUBLICANOS,BA,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/150418,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/150418.jpg,Ambientalista
1004,NA,NA,NA,152605,54111,56,GLAUBER BRAGA,PSOL,RJ,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/152605,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,https://www.camara.leg.br/internet/deputado/bandep/152605.jpg,Ambientalista
1004,NA,NA,NA,152610,54111,56,ROBERTO ALVES,REPUBLICANOS,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/152610,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/152610.jpg,Ambientalista
1004,NA,NA,NA,154178,54111,56,MILTON VIEIRA,REPUBLICANOS,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/154178,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/154178.jpg,Ambientalista
1004,NA,NA,NA,156190,54111,56,MARCEL VAN HATTEM,NOVO,RS,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/156190,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,https://www.camara.leg.br/internet/deputado/bandep/156190.jpg,Ambientalista
1004,NA,NA,NA,159237,54111,56,ASSIS CARVALHO,PT,PI,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/159237,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/159237.jpg,Ambientalista
1004,NA,NA,NA,160512,54111,56,AUREO RIBEIRO,SOLIDARIEDADE,RJ,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/160512,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,https://www.camara.leg.br/internet/deputado/bandep/160512.jpg,Ambientalista
1004,NA,NA,NA,160518,54111,56,WELITON PRADO,PROS,MG,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/160518,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,https://www.camara.leg.br/internet/deputado/bandep/160518.jpg,Ambientalista
1004,NA,NA,NA,160527,54111,56,AGUINALDO RIBEIRO,PP,PB,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/160527,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/160527.jpg,Ambientalista
1004,NA,NA,NA,160528,54111,56,DANILO CABRAL,PSB,PE,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/160528,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/160528.jpg,Ambientalista
1004,NA,NA,NA,160531,54111,56,JHONATAN DE JESUS,REPUBLICANOS,RR,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/160531,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/160531.jpg,Ambientalista
1004,NA,NA,NA,160532,54111,56,ELI CORRÊA FILHO,DEM,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/160532,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,https://www.camara.leg.br/internet/deputado/bandep/160532.jpg,Ambientalista
1004,NA,NA,NA,160535,54111,56,MARCON,PT,RS,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/160535,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/160535.jpg,Ambientalista
1004,NA,NA,NA,160545,54111,56,ALEXANDRE LEITE,DEM,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/160545,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,https://www.camara.leg.br/internet/deputado/bandep/160545.jpg,Ambientalista
1004,NA,NA,NA,160556,54111,56,PADRE JOÃO,PT,MG,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/160556,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/160556.jpg,Ambientalista
1004,NA,NA,NA,160558,54111,56,PAULO FREIRE COSTA,PL,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/160558,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/160558.jpg,Ambientalista
1004,NA,NA,NA,160570,54111,56,JERÔNIMO GOERGEN,PP,RS,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/160570,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/160570.jpg,Ambientalista
1004,NA,NA,NA,160575,54111,56,ERIKA KOKAY,PT,DF,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/160575,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/160575.jpg,Ambientalista
1004,NA,NA,NA,160587,54111,56,FÁBIO TRAD,PSD,MS,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/160587,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/160587.jpg,Ambientalista
1004,NA,NA,NA,160592,54111,56,ZECA DIRCEU,PT,PR,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/160592,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/160592.jpg,Ambientalista
1004,NA,NA,NA,160600,54111,56,ARTHUR OLIVEIRA MAIA,DEM,BA,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/160600,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,https://www.camara.leg.br/internet/deputado/bandep/160600.jpg,Ambientalista
1004,NA,NA,NA,160604,54111,56,PEDRO UCZAI,PT,SC,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/160604,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/160604.jpg,Ambientalista
1004,NA,NA,NA,160610,54111,56,VALMIR ASSUNÇÃO,PT,BA,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/160610,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/160610.jpg,Ambientalista
1004,NA,NA,NA,160619,54111,56,JOSÉ NUNES,PSD,BA,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/160619,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/160619.jpg,Ambientalista
1004,NA,NA,NA,160635,54111,56,RUY CARNEIRO,PSDB,PB,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/160635,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/160635.jpg,Ambientalista
1004,NA,NA,NA,160639,54111,56,PROFESSORA DORINHA SEABRA REZENDE,DEM,TO,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/160639,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,https://www.camara.leg.br/internet/deputado/bandep/160639.jpg,Ambientalista
1004,NA,NA,NA,160642,54111,56,PASTOR EURICO,PATRIOTA,PE,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/160642,https://dadosabertos.camara.leg.br/api/v2/partidos/37907,https://www.camara.leg.br/internet/deputado/bandep/160642.jpg,Ambientalista
1004,NA,NA,NA,160651,54111,56,ROGÉRIO PENINHA MENDONÇA,MDB,SC,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/160651,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/160651.jpg,Ambientalista
1004,NA,NA,NA,160655,54111,56,RICARDO IZAR,PP,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/160655,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/160655.jpg,Ambientalista
1004,NA,NA,NA,162332,54111,56,LUIZ NISHIMORI,PL,PR,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/162332,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/162332.jpg,Ambientalista
1004,NA,NA,NA,171623,54111,56,FABIO REIS,MDB,SE,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/171623,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/171623.jpg,Ambientalista
1004,NA,NA,NA,177282,54111,56,SUBTENENTE GONZAGA,PDT,MG,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/177282,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,https://www.camara.leg.br/internet/deputado/bandep/177282.jpg,Ambientalista
1004,NA,NA,NA,178831,54111,56,ANDRÉ ABDON,PP,AP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178831,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/178831.jpg,Ambientalista
1004,NA,NA,NA,178833,54111,56,ALEXANDRE SERFIOTIS,PSD,RJ,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178833,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/178833.jpg,Ambientalista
1004,NA,NA,NA,178835,54111,56,AFONSO MOTTA,PDT,RS,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178835,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,https://www.camara.leg.br/internet/deputado/bandep/178835.jpg,Ambientalista
1004,NA,NA,NA,178836,54111,56,ALAN RICK,DEM,AC,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178836,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,https://www.camara.leg.br/internet/deputado/bandep/178836.jpg,Ambientalista
1004,NA,NA,NA,178839,54111,56,JÉSSICA SALES,MDB,AC,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178839,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/178839.jpg,Ambientalista
1004,NA,NA,NA,178857,54111,56,JORGE SOLLA,PT,BA,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178857,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/178857.jpg,Ambientalista
1004,NA,NA,NA,178863,54111,56,ULDURICO JUNIOR,PROS,BA,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178863,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,https://www.camara.leg.br/internet/deputado/bandep/178863.jpg,Ambientalista
1004,NA,NA,NA,178871,54111,56,EVAIR VIEIRA DE MELO,PP,ES,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178871,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/178871.jpg,Ambientalista
1004,NA,NA,NA,178874,54111,56,SERGIO VIDIGAL,PDT,ES,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178874,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,https://www.camara.leg.br/internet/deputado/bandep/178874.jpg,Ambientalista
1004,NA,NA,NA,178876,54111,56,CÉLIO SILVEIRA,PSDB,GO,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178876,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/178876.jpg,Ambientalista
1004,NA,NA,NA,178879,54111,56,LUCAS VERGILIO,SOLIDARIEDADE,GO,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178879,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,https://www.camara.leg.br/internet/deputado/bandep/178879.jpg,Ambientalista
1004,NA,NA,NA,178881,54111,56,ALUISIO MENDES,PODE,MA,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178881,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/178881.jpg,Ambientalista
1004,NA,NA,NA,178889,54111,56,ZÉ CARLOS,PT,MA,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178889,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/178889.jpg,Ambientalista
1004,NA,NA,NA,178895,54111,56,MISAEL VARELLA,PSD,MG,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178895,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/178895.jpg,Ambientalista
1004,NA,NA,NA,178908,54111,56,DELEGADO ÉDER MAURO,PSD,PA,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178908,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/178908.jpg,Ambientalista
1004,NA,NA,NA,178912,54111,56,PEDRO CUNHA LIMA,PSDB,PB,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178912,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/178912.jpg,Ambientalista
1004,NA,NA,NA,178916,54111,56,DANIEL COELHO,CIDADANIA,PE,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178916,https://dadosabertos.camara.leg.br/api/v2/partidos/37905,https://www.camara.leg.br/internet/deputado/bandep/178916.jpg,Ambientalista
1004,NA,NA,NA,178929,54111,56,DIEGO GARCIA,PODE,PR,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178929,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/178929.jpg,Ambientalista
1004,NA,NA,NA,178931,54111,56,LUCIANO DUCCI,PSB,PR,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178931,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/178931.jpg,Ambientalista
1004,NA,NA,NA,178934,54111,56,TONINHO WANDSCHEER,PROS,PR,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178934,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,https://www.camara.leg.br/internet/deputado/bandep/178934.jpg,Ambientalista
1004,NA,NA,NA,178937,54111,56,ALTINEU CÔRTES,PL,RJ,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178937,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/178937.jpg,Ambientalista
1004,NA,NA,NA,178947,54111,56,SÓSTENES CAVALCANTE,DEM,RJ,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178947,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,https://www.camara.leg.br/internet/deputado/bandep/178947.jpg,Ambientalista
1004,NA,NA,NA,178951,54111,56,RAFAEL MOTTA,PSB,RN,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178951,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/178951.jpg,Ambientalista
1004,NA,NA,NA,178952,54111,56,WALTER ALVES,MDB,RN,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178952,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/178952.jpg,Ambientalista
1004,NA,NA,NA,178954,54111,56,LUCIO MOSQUINI,MDB,RO,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178954,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/178954.jpg,Ambientalista
1004,NA,NA,NA,178964,54111,56,HEITOR SCHUCH,PSB,RS,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178964,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/178964.jpg,Ambientalista
1004,NA,NA,NA,178966,54111,56,GEOVANIA DE SÁ,PSDB,SC,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178966,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/178966.jpg,Ambientalista
1004,NA,NA,NA,178969,54111,56,FÁBIO MITIDIERI,PSD,SE,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178969,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/178969.jpg,Ambientalista
1004,NA,NA,NA,178970,54111,56,JOÃO DANIEL,PT,SE,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178970,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/178970.jpg,Ambientalista
1004,NA,NA,NA,178981,54111,56,HERCULANO PASSOS,MDB,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178981,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/178981.jpg,Ambientalista
1004,NA,NA,NA,178985,54111,56,MIGUEL LOMBARDI,PL,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178985,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/178985.jpg,Ambientalista
1004,NA,NA,NA,178986,54111,56,NILTO TATTO,PT,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178986,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/178986.jpg,Ambientalista
1004,NA,NA,NA,178989,54111,56,RENATA ABREU,PODE,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178989,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/178989.jpg,Ambientalista
1004,NA,NA,NA,178993,54111,56,CARLOS HENRIQUE GAGUIM,DEM,TO,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178993,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,https://www.camara.leg.br/internet/deputado/bandep/178993.jpg,Ambientalista
1004,NA,NA,NA,178997,54111,56,MOSES RODRIGUES,MDB,CE,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178997,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/178997.jpg,Ambientalista
1004,NA,NA,NA,191923,54111,56,FLAVIO NOGUEIRA,PDT,PI,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/191923,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,https://www.camara.leg.br/internet/deputado/bandep/191923.jpg,Ambientalista
1004,NA,NA,NA,193726,54111,56,PAULO EDUARDO MARTINS,PSC,PR,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/193726,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,https://www.camara.leg.br/internet/deputado/bandep/193726.jpg,Ambientalista
1004,NA,NA,NA,194260,54111,56,NIVALDO ALBUQUERQUE,PTB,AL,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/194260,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,https://www.camara.leg.br/internet/deputado/bandep/194260.jpg,Ambientalista
1004,NA,NA,NA,196358,54111,56,LOURIVAL GOMES,PSL,RJ,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/196358,https://dadosabertos.camara.leg.br/api/v2/partidos/36837,https://www.camara.leg.br/internet/deputado/bandep/196358.jpg,Ambientalista
1004,NA,NA,NA,197438,54111,56,TITO,AVANTE,BA,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/197438,https://dadosabertos.camara.leg.br/api/v2/partidos/36898,https://www.camara.leg.br/internet/deputado/bandep/197438.jpg,Ambientalista
1004,NA,NA,NA,204351,54111,56,DR. LUIZ OVANDO,PSL,MS,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204351,https://dadosabertos.camara.leg.br/api/v2/partidos/36837,https://www.camara.leg.br/internet/deputado/bandep/204351.jpg,Ambientalista
1004,NA,NA,NA,204352,54111,56,CAMILO CAPIBERIBE,PSB,AP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204352,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/204352.jpg,Ambientalista
1004,NA,NA,NA,204354,54111,56,FLÁVIA ARRUDA,PL,DF,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204354,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204354.jpg,Ambientalista
1004,NA,NA,NA,204355,54111,56,DA VITORIA,CIDADANIA,ES,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204355,https://dadosabertos.camara.leg.br/api/v2/partidos/37905,https://www.camara.leg.br/internet/deputado/bandep/204355.jpg,Ambientalista
1004,NA,NA,NA,204356,54111,56,AMARO NETO,REPUBLICANOS,ES,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204356,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/204356.jpg,Ambientalista
1004,NA,NA,NA,204360,54111,56,SILVIA CRISTINA,PDT,RO,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204360,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,https://www.camara.leg.br/internet/deputado/bandep/204360.jpg,Ambientalista
1004,NA,NA,NA,204372,54111,56,JULIO CESAR RIBEIRO,REPUBLICANOS,DF,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204372,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/204372.jpg,Ambientalista
1004,NA,NA,NA,204373,54111,56,HÉLIO COSTA,REPUBLICANOS,SC,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204373,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/204373.jpg,Ambientalista
1004,NA,NA,NA,204377,54111,56,PAULA BELMONTE,CIDADANIA,DF,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204377,https://dadosabertos.camara.leg.br/api/v2/partidos/37905,https://www.camara.leg.br/internet/deputado/bandep/204377.jpg,Ambientalista
1004,NA,NA,NA,204378,54111,56,CORONEL CHRISÓSTOMO,PSL,RO,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204378,https://dadosabertos.camara.leg.br/api/v2/partidos/36837,https://www.camara.leg.br/internet/deputado/bandep/204378.jpg,Ambientalista
1004,NA,NA,NA,204380,54111,56,CELINA LEÃO,PP,DF,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204380,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/204380.jpg,Ambientalista
