id_parlamentar_voz,indice_vinculo_economico_agro,indice_ativismo_ambiental,peso_politico
1204505,0,0.5014492753623189,0.04242424242424242
1204396,0,-0.06956521739130435,0.04255012893809154
1204483,0.001327549778243973,0.24321475625823452,0.08957989954092756
1204478,0.0132244500880226,0.21159420289855074,0.12328769954252683
1204532,0.09079940843261435,-0.04662885948330183,0.08787878787878786
1179587,0.0065193155912165335,-0.02898550724637681,0.11287878787878787
174044,0,-0.05797101449275362,0.20994909296330336
1204463,0,0.007932875667429458,0.03787878787878788
1204559,0.2222222222222222,0.30434782608695654,0.2555456321331816
1204517,0.053151375202769,0.08115942028985508,0.04242424242424242
24981,0,0.17391304347826086,0.17575757575757575
25982,0.016257294973400466,0,0.09545454545454546
2945,0,0,0.2416666666666667
25967,0.4799755849371258,0,0.23289984925346313
25529,0,0,0.2690909090909091
2751,0,0,0.20956241540079867
25990,0.041549151125082,0.043478260869565216,0.045454545454545456
2470,0.2222222222222222,0.043478260869565216,0.22924573547910798
25973,0.5486225672575504,0,0.14375467545184312
2739,0.002387893846413163,0,0.2303908243566113
2475,0.2222222222222222,0,0.24589290067565056
25998,0,0,0.21507050602781524
23830,0,0,0.4
25537,0,0,0.21818181818181817
24994,0.730177346893209,0.043478260869565216,0.36259390398433133
25976,0,0,0.09242424242424244
23777,0,0.17391304347826086,NA
25718,0,0,0.2223425664115341
25531,0,0.08695652173913043,0.12575757575757576
222,0.2222222222222222,0,0.2847792179491755
25953,0,0.17391304347826086,0.11601829150575046
25540,0,0.08695652173913043,0.18409090909090908
24525,0,0,0.14545454545454545
2345,0.2358430800101941,0,0.14168369709339182
25894,0,0,0.2937670766050928
25008,0,0,0.2847745052212504
25385,0.7143031724444804,0,0.16263541177455926
24770,0.2222222222222222,0,0.3159923147441218
235,0.6666666666666666,0,0.1795060137169339
2581,0.23081246940397346,0,0.17948547910900897
24545,0.017117367231152366,0,0.20667141008644996
24531,0.8480928750834054,0,0.1100903242051036
25627,0,0.043478260869565216,NA
25895,0.052511975414371664,0,0.1871212121212121
25350,0.00263175894028803,0,0.3289148409154345
23361,0.4444444444444444,0,0.20606060606060606
290,0,0,0.1696969696969697
25929,0.06779666211788365,0,0.051515151515151514
21249,0,0.043478260869565216,0.10909090909090909
25533,0,0,0.20545454545454547
25979,0,0,0.048651846771444254
25926,0,0,0.20909090909090908
21186,0.7461392038159009,0.043478260869565216,0.32680992970391154
25585,0.4444444444444444,0,0.07575757575757576
25557,0,0,NA
25666,0.013146686840345265,0,0.2120961675655831
25376,0.006588117758652067,0,0.14084774338237885
2742,0.6721809133925247,0,0.2131371749341186
2285,0,0.2608695652173913,0.259608829893771
25422,0.2222222222222222,0.13043478260869565,0.26591623064592473
25942,0,0,0.04242424242424242
21023,0,0,0.10606060606060605
26027,0.2222222222222222,0,0.3568181818181818
25985,0.23996349100956055,0,0.2787878787878788
25525,0,0,0.17575757575757578
25924,0.2222222222222222,0,0.08939393939393939
25523,0,0,0.12348484848484849
2825,0,0,0.20969762252470434
2374,0,0.043478260869565216,0.28106060606060607
25502,0,0,0.20931233710450595
25012,0.0011279037176270502,0.43478260869565216,0.30231364619924495
25236,0,0,0.1
270,0.4444444444444444,0,0.10951697324448662
2677,0,0,0.28409090909090906
25905,0.009758767334682499,0,0.26780180859024827
25732,0.06108472927101833,0,0.1990263947562398
25352,0.027475560125217433,0,0.19591307767549426
25322,0,0,0.17575757575757578
22331,0,0,0.29545454545454547
25527,0,0,0.20606060606060606
25988,0.047806388512432,0.08695652173913043,0.11212121212121211
25959,0,0,0.051515151515151514
24560,0,0.08695652173913043,0.2933968467297837
23396,0,0.17391304347826086,0.13939393939393938
25535,0,0,0.21439393939393936
25899,0,0,0.24601780639142418
25748,0,0,0.25131445394410334
21173,0,0.34782608695652173,0.29318181818181815
25411,4.3436373097595327e-4,0,0.1574588165796927
25783,0,0,0.1727272727272727
23806,0.0026803484517315596,0,0.26537970114052556
