id_votacao,id_parlamentar_voz,voto
155472108,194931,1
155472108,1150418,1
155472108,174574,1
155472108,1141529,0
155472108,173808,1
155472108,1160610,-1
155472108,1160569,-1
155472108,169871,1
155472108,174535,1
155472108,193083,1
155472108,1178853,-1
155472108,1178854,1
155472108,199654,1
155472108,1178855,-1
155472108,1178856,1
155472108,1178857,-1
155472108,174553,1
155472108,1178858,1
155472108,1178859,-1
155472108,1178860,1
155472108,1178861,1
155472108,1178862,1
155472108,1178863,1
155472108,1141372,1
155472108,1141513,1
155472108,174650,1
155472108,174651,1
155472108,1160599,1
155472108,1160758,1
155472108,174655,1
155472108,1160640,1
155472108,1141427,1
155472108,174665,1
155472108,1141503,-1
155472108,173586,-1
155472108,174156,-1
155472108,1141482,1
155472108,174585,1
155472108,1160510,1
155472108,1141487,1
155472108,1141500,1
155472108,1159238,1
155472108,1171619,-1
155472108,174158,0
155472108,174749,1
155472108,1160556,-1
155472108,1141516,1
155472108,174161,-1
155472108,1160654,1
155472108,1141531,1
155472108,174762,1
155472108,1160518,3
155472108,1160611,1
155472108,1177282,-1
155472108,192776,1
155472108,1160632,1
155472108,1178890,-1
155472108,1178999,0
155472108,1178891,1
155472108,1178892,1
155472108,1178893,1
155472108,1160588,1
155472108,1129037,-1
155472108,1178894,1
155472108,1179000,1
155472108,1146788,1
155472108,1178895,1
155472108,1178896,1
155472108,174752,1
155472108,1178998,1
155472108,1178897,1
155472108,1178898,1
155472108,174163,1
155472108,1141562,1
155472108,1160517,-1
155472108,1178827,-1
155472108,1160643,-1
155472108,1178871,-1
155472108,1178872,-1
155472108,1178873,-1
155472108,174235,1
155472108,1178874,-1
155472108,1160511,-1
155472108,1178833,1
155472108,1178936,1
155472108,1178937,0
155472108,1160512,1
155472108,173701,-1
155472108,1178938,-1
155472108,172912,1
155472108,174171,2
155472108,1141439,-1
155472108,1178939,-1
155472108,193472,1
155472108,174172,1
155472108,1178940,1
155472108,174173,0
155472108,1178941,1
155472108,1141430,1
155472108,1163831,1
155472108,1160677,1
155472108,1152605,-1
155472108,1141450,1
155472108,1141389,1
155472108,174847,1
155472108,174848,-1
155472108,1160672,2
155472108,174253,1
155472108,174254,1
155472108,1178802,1
155472108,174688,-1
155472108,176287,-1
155472108,1178943,0
155472108,174862,-1
155472108,1141515,1
155472108,174017,0
155472108,1178944,1
155472108,174693,1
155472108,1178945,1
155472108,1160612,0
155472108,173424,0
155472108,1178946,1
155472108,1178947,1
155472108,1160620,0
155472108,1178972,-1
155472108,1160545,1
155472108,1141383,1
155472108,173433,-1
155472108,173434,1
155472108,173437,1
155472108,1160589,1
155472108,174262,1
155472108,1141398,-1
155472108,1160532,1
155472108,1160667,1
155472108,173531,2
155472108,174273,1
155472108,173535,1
155472108,174275,-1
155472108,1160659,1
155472108,174784,0
155472108,1160565,1
155472108,174787,1
155472108,1160561,1
155472108,173553,1
155472108,1160601,1
155472108,1160558,1
155472108,1132056,1
155472108,1141518,0
155472108,1141488,-1
155472108,1160655,1
155472108,1141472,1
155472108,173560,1
155472108,1160976,1
155472108,1141553,1
155472108,1160622,-1
155472108,174283,-1
155472108,1178973,-1
155472108,1178974,-1
155472108,1178975,1
155472108,1178976,1
155472108,1178829,1
155472108,173441,1
155472108,1178830,1
155472108,192346,1
155472108,1178977,1
155472108,1178828,1
155472108,166828,1
155472108,1178978,-1
155472108,174270,1
155472108,1178980,1
155472108,1178981,1
155472108,1178988,1
155472108,1178982,1
155472108,1178826,-1
155472108,1118594,1
155472108,1178983,1
155472108,1178984,1
155472108,1178985,1
155472108,1178986,-1
155472108,1178987,-1
155472108,1178989,-1
155472108,1152610,1
155472108,1178992,1
155472108,1178991,1
155472108,1113247,-1
155472108,1141555,1
155472108,1178990,0
155472108,1141401,1
155472108,1166401,1
155472108,1148134,1
155472108,1160630,-1
155472108,1141552,-1
155472108,1178903,1
155472108,1178904,1
155472108,1178905,1
155472108,173655,1
155472108,1160575,-1
155472108,14931,1
155472108,1160637,-1
155472108,173579,1
155472108,1141478,1
155472108,1160426,1
155472108,1178870,1
155472108,1164359,1
155472108,1160598,-1
155472108,1160596,0
155472108,174366,1
155472108,173666,1
155472108,1166402,1
155472108,174812,1
155472108,173674,1
155472108,174371,-1
155472108,1178875,0
155472108,1178876,1
155472108,1144523,1
155472108,1178877,1
155472108,1178878,1
155472108,1178879,1
155472108,1178880,-1
155472108,174374,1
155472108,1160633,1
155472108,174376,-1
155472108,1178900,1
155472108,1141411,-1
155472108,1178901,1
155472108,1178902,-1
155472108,173458,1
155472108,1141454,1
155472108,174378,-1
155472108,173768,1
155472108,1160578,1
155472108,1160646,1
155472108,174383,1
155472108,173772,1
155472108,1160573,1
155472108,1160663,-1
155472108,173778,1
155472108,1162332,1
155472108,173781,1
155472108,173463,1
155472108,173466,-1
155472108,1160621,-1
155472108,174385,0
155472108,1160592,-1
155472108,1178927,-1
155472108,1178928,-1
155472108,1178929,1
155472108,1132504,-1
155472108,1178930,1
155472108,1178832,-1
155472108,1178931,1
155472108,1178932,-1
155472108,173788,1
155472108,1178935,1
155472108,1178933,1
155472108,1178934,-1
155472108,1164360,-1
155472108,1141405,1
155472108,1141413,-1
155472108,1160649,-1
155472108,174388,-1
155472108,1160509,0
155472108,1160536,1
155472108,1141507,1
155472108,1160604,-1
155472108,1160651,1
155472108,1160515,1
155472108,174010,0
155472108,173720,1
155472108,1178966,1
155472108,1160571,1
155472108,1136811,-1
155472108,1160559,1
155472108,1178835,-1
155472108,1160538,-1
155472108,1160552,1
155472108,173891,1
155472108,1160673,0
155472108,173482,-1
155472108,1160570,1
155472108,174395,-1
155472108,1160607,-1
155472108,173483,1
155472108,1141485,1
155472108,1133373,-1
155472108,1160535,-1
155472108,174398,-1
155472108,1160567,1
155472108,174399,0
155472108,173692,0
155472108,174400,-1
155472108,1163321,1
155472108,1141527,1
155472108,1141542,1
155472108,1178962,1
155472108,1178963,1
155472108,1178964,-1
155472108,1178965,-1
155472108,173486,-1
155472108,1141560,1
155472108,173584,1
155472108,1133374,-1
155472108,174277,0
155472108,1160660,1
155472108,1160676,1
155472108,174372,1
155472108,1101309,-1
155472108,174765,0
155472108,1137853,-1
155472108,1160665,1
155472108,192699,1
155472108,174474,-1
155472108,173793,1
155472108,173481,-1
155472108,1160631,1
155472108,1181315,1
155472108,173568,1
155472108,1181316,1
155472108,1131966,-1
155472108,1124411,1
155472108,174048,-1
155472108,1186775,1
155472108,1187008,-1
155472108,173805,-1
155472108,1160582,1
155472108,1151965,1
155472108,1189593,-1
155472108,180920,1
155482309,1178957,1
155482309,1141417,1
155482309,1178958,0
155482309,1178959,1
155482309,1160531,1
155482309,164960,1
155482309,1178960,1
155482309,1178961,1
155482309,1178831,1
155482309,173926,1
155482309,1178851,1
155482309,1178852,1
155482309,1105112,1
155482309,1160641,1
155482309,1160591,1
155482309,1178995,-1
155482309,1160602,1
155482309,1141335,1
155482309,1178906,1
155482309,174075,1
155482309,1178908,1
155482309,173930,0
155482309,173931,1
155482309,174079,0
155482309,1134812,1
155482309,1178907,0
155482309,1141484,1
155482309,174351,1
155482309,174352,1
155482309,1178909,-1
155482309,1178910,1
155482309,167312,1
155482309,1178911,1
155482309,1178846,1
155482309,1178847,1
155482309,174090,1
155482309,174356,1
155482309,174095,1
155482309,1178848,1
155482309,1178849,1
155482309,1178850,1
155482309,1178953,1
155482309,1141483,1
155482309,1178954,1
155482309,174359,0
155482309,174177,1
155482309,1178955,1
155482309,1167722,1
155482309,1178956,0
155482309,1178837,1
155482309,1178836,1
155482309,1141434,1
155482309,1178838,0
155482309,1178839,0
155482309,1178825,-1
155482309,1160613,1
155482309,1178840,1
155482309,1178993,1
155482309,1178994,1
155482309,1114941,1
155482309,1141480,1
155482309,1160639,1
155482309,1137070,1
155482309,1160576,1
155482309,181232,0
155482309,1141408,1
155482309,174449,1
155482309,174210,0
155482309,1141558,1
155482309,1167493,1
155482309,1178881,1
155482309,1178882,1
155482309,1178883,1
155482309,1178884,1
155482309,174445,1
155482309,1112437,1
155482309,173714,1
155482309,1178885,0
155482309,1178886,1
155482309,1178887,1
155482309,1178888,1
155482309,1178889,1
155482309,1133439,1
155482309,174212,1
155482309,174213,1
155482309,174291,-1
155482309,1141440,1
155482309,162881,1
155482309,1143632,1
155482309,1160669,1
155482309,1129618,0
155482309,1141464,1
155482309,1141470,1
155482309,174216,0
155482309,1178864,1
155482309,1178865,1
155482309,174299,1
155482309,1178866,1
155482309,1178867,1
155482309,174457,1
155482309,1178997,1
155482309,1178868,1
155482309,1122466,1
155482309,1178869,1
155482309,1159237,1
155482309,174459,1
155482309,167138,1
155482309,174317,1
155482309,174460,1
155482309,174319,1
155482309,197707,1
155482309,1178926,1
155482309,1141428,1
155482309,1141429,1
155482309,1141535,1
155482309,1178950,1
155482309,1178948,1
155482309,1178951,1
155482309,1178952,1
155482309,1178949,1
155482309,1160527,1
155482309,174040,1
155482309,174467,1
155482309,1141422,-1
155482309,1160674,1
155482309,174041,1
155482309,1141490,1
155482309,174043,1
155482309,1160636,1
155482309,1178912,1
155482309,1141536,1
155482309,1178913,1
155482309,1141394,1
155482309,1141421,0
155482309,1141431,1
155482309,174419,1
155482309,1131943,1
155482309,1160572,1
155482309,1160628,1
155482309,174428,-1
155482309,1160642,-1
155482309,14930,1
155482309,174439,1
155482309,1178914,1
155482309,1160551,1
155482309,1178915,1
155482309,1178916,1
155482309,1178917,1
155482309,1178918,1
155482309,1178919,1
155482309,1178920,1
155482309,1178922,1
155482309,1178923,1
155482309,1160541,1
155482309,174558,1
155482309,174050,1
155482309,1171617,1
155482309,1178841,1
155482309,1178842,1
155482309,1178843,-1
155482309,1178844,0
155482309,1178845,0
155482309,1160543,1
155482309,1171623,1
155482309,1151208,1
155482309,1141384,1
155482309,1178968,1
155482309,1178969,1
155482309,1178970,1
155482309,1178971,1
155482309,1160508,1
155482309,174057,1
155482309,1160553,1
155482309,1160530,1
155482309,1160600,1
155482309,1178834,1
155482309,174537,1
155482309,174060,1
155482309,1160666,1
155482309,1141458,1
155482309,174140,1
155482309,1160619,1
155482309,174554,1
155482309,174570,1
155482309,194931,1
155482309,1150418,1
155482309,174574,1
155482309,1141529,1
155482309,173808,1
155482309,1160610,1
155482309,1160569,1
155482309,169871,1
155482309,174535,1
155482309,193083,1
155482309,1178853,1
155482309,1178854,1
155482309,199654,1
155482309,1178855,1
155482309,1178856,0
155482309,1178857,1
155482309,174553,-1
155482309,1178858,0
155482309,1178859,1
155482309,1178860,1
155482309,1178861,1
155482309,1178862,1
155482309,1178863,1
155482309,1141372,1
155482309,1141513,1
155482309,174650,1
155482309,174651,-1
155482309,1160599,1
155482309,1160758,1
155482309,174655,1
155482309,1160640,1
155482309,1141427,1
155482309,174665,1
155482309,1141503,1
155482309,173586,1
155482309,174156,1
155482309,1141482,1
155482309,174585,1
155482309,1160510,1
155482309,1141487,0
155482309,1141500,1
155482309,1159238,1
155482309,1171619,1
155482309,174158,0
155482309,174749,1
155482309,1160556,1
155482309,1141516,1
155482309,174161,1
155482309,1160654,1
155482309,1141531,1
155482309,174762,1
155482309,1160518,3
155482309,1160611,1
155482309,1177282,1
155482309,192776,1
155482309,1160632,1
155482309,1178890,1
155482309,1178999,0
155482309,1178891,1
155482309,1178892,1
155482309,1178893,1
155482309,1160588,1
155482309,1129037,1
155482309,1178894,1
155482309,1179000,1
155482309,1146788,1
155482309,1178895,1
155482309,1178896,1
155482309,174752,1
155482309,1178998,1
155482309,1178897,1
155482309,1178898,1
155482309,174163,1
155482309,1141562,1
155482309,1160517,1
155482309,1178827,1
155482309,1160643,1
155482309,1178871,1
155482309,1178872,1
155482309,1178873,1
155482309,174235,1
155482309,1178874,1
155482309,1160511,1
155482309,1178833,1
155482309,1178936,1
155482309,1178937,1
155482309,1160512,1
155482309,173701,1
155482309,1178938,1
155482309,172912,-1
155482309,174171,1
155482309,1141439,1
155482309,1178939,1
155482309,193472,1
155482309,174172,1
155482309,1178940,1
155482309,174173,0
155482309,1178941,1
155482309,1141430,1
155482309,1163831,1
155482309,1160677,1
155482309,1152605,1
155482309,1141450,1
155482309,1141389,1
155482309,174847,1
155482309,174848,1
155482309,1160672,1
155482309,174253,1
155482309,174254,1
155482309,1178802,1
155482309,174688,1
155482309,176287,1
155482309,1178943,1
155482309,174862,1
155482309,1141515,1
155482309,174017,0
155482309,1178944,1
155482309,174693,1
155482309,1178945,1
155482309,1160612,0
155482309,173424,0
155482309,1178946,1
155482309,1178947,1
155482309,1160620,0
155482309,1178972,1
155482309,1160545,1
155482309,1141383,1
155482309,173433,1
155482309,173434,1
155482309,173437,1
155482309,1160589,1
155482309,174262,1
155482309,1141398,1
155482309,1160532,1
155482309,1160667,1
155482309,173531,1
155482309,174273,1
155482309,173535,1
155482309,174275,1
155482309,1160659,1
155482309,174784,0
155482309,1160565,1
155482309,174787,1
155482309,1160561,1
155482309,173553,1
155482309,1160601,1
155482309,1160558,1
155482309,1132056,0
155482309,1141518,0
155482309,1141488,1
155482309,1160655,1
155482309,1141472,1
155482309,173560,1
155482309,1160976,1
155482309,1141553,1
155482309,1160622,1
155482309,174283,1
155482309,1178973,1
155482309,1178974,1
155482309,1178975,1
155482309,1178976,1
155482309,1178829,1
155482309,173441,1
155482309,1178830,1
155482309,192346,1
155482309,1178977,1
155482309,1178828,1
155482309,166828,1
155482309,1178978,1
155482309,174270,1
155482309,1178980,1
155482309,1178981,1
155482309,1178988,1
155482309,1178982,1
155482309,1178826,1
155482309,1118594,1
155482309,1178983,1
155482309,1178984,1
155482309,1178985,1
155482309,1178986,1
155482309,1178987,1
155482309,1178989,1
155482309,1152610,1
155482309,1178992,1
155482309,1178991,1
155482309,1113247,1
155482309,1141555,1
155482309,1178990,0
155482309,1141401,1
155482309,1166401,1
155482309,1148134,1
155482309,1160630,1
155482309,1141552,1
155482309,1178903,1
155482309,1178904,1
155482309,1178905,1
155482309,173655,1
155482309,1160575,1
155482309,14931,1
155482309,1160637,1
155482309,173579,1
155482309,1141478,1
155482309,1160426,1
155482309,1178870,-1
155482309,1164359,1
155482309,1160598,1
155482309,1160596,0
155482309,174366,1
155482309,173666,-1
155482309,1166402,1
155482309,174812,1
155482309,173674,1
155482309,174371,1
155482309,1178875,0
155482309,1178876,1
155482309,1144523,1
155482309,1178877,-1
155482309,1178878,1
155482309,1178879,1
155482309,1178880,1
155482309,174374,1
155482309,1160633,1
155482309,174376,1
155482309,1178900,1
155482309,1141411,1
155482309,1178901,1
155482309,1178902,1
155482309,173458,-1
155482309,1141454,1
155482309,174378,1
155482309,173768,1
155482309,1160578,1
155482309,1160646,1
155482309,174383,0
155482309,173772,1
155482309,1160573,1
155482309,1160663,1
155482309,173778,1
155482309,1162332,1
155482309,173781,1
155482309,173463,1
155482309,173466,1
155482309,1160621,1
155482309,174385,0
155482309,1160592,-1
155482309,1178927,1
155482309,1178928,1
155482309,1178929,1
155482309,1132504,1
155482309,1178930,1
155482309,1178832,1
155482309,1178931,1
155482309,1178932,1
155482309,173788,1
155482309,1178935,1
155482309,1178933,1
155482309,1178934,1
155482309,1164360,1
155482309,1141405,1
155482309,1141413,1
155482309,1160649,1
155482309,174388,1
155482309,1160509,0
155482309,1160536,1
155482309,1141507,1
155482309,1160604,1
155482309,1160651,1
155482309,1160515,1
155482309,174010,0
155482309,173720,1
155482309,1178966,1
155482309,1160571,1
155482309,1136811,1
155482309,1160559,1
155482309,1178835,1
155482309,1160538,1
155482309,1160552,1
155482309,173891,1
155482309,1160673,1
155482309,173482,1
155482309,1160570,1
155482309,174395,0
155482309,1160607,1
155482309,173483,1
155482309,1141485,1
155482309,1133373,1
155482309,1160535,1
155482309,174398,-1
155482309,1160567,1
155482309,174399,0
155482309,173692,0
155482309,174400,1
155482309,1163321,1
155482309,1141527,1
155482309,1141542,1
155482309,1178962,1
155482309,1178963,1
155482309,1178964,1
155482309,1178965,1
155482309,173486,1
155482309,1141560,1
155482309,173584,1
155482309,1133374,1
155482309,174277,0
155482309,1160660,1
155482309,1160676,1
155482309,174372,1
155482309,1101309,1
155482309,174765,0
155482309,1137853,1
155482309,1160665,-1
155482309,192699,1
155482309,174474,1
155482309,173793,1
155482309,173481,1
155482309,1160631,1
155482309,1181315,1
155482309,173568,1
155482309,1181316,1
155482309,1131966,1
155482309,1124411,1
155482309,174048,-1
155482309,1186775,1
155482309,1187008,1
155482309,173805,1
155482309,1160582,1
155482309,1151965,1
155482309,1189593,1
155482309,180920,1
156391914,1178957,1
156391914,1141417,1
156391914,1178958,0
156391914,1178959,1
156391914,1160531,1
156391914,164960,1
156391914,1178960,1
156391914,1178961,1
156391914,1178831,1
156391914,173926,0
156391914,1178851,-1
156391914,1178852,0
156391914,1105112,1
156391914,1160641,-1
156391914,1160591,1
156391914,1178995,1
156391914,1160602,1
156391914,1141335,-1
156391914,1178906,1
156391914,174075,0
156391914,1178908,1
156391914,173930,0
156391914,173931,-1
156391914,174079,1
156391914,1134812,-1
156391914,1178907,1
156391914,1141484,1
156391914,174351,1
156391914,174352,1
156391914,1178909,1
156391914,1178910,1
156391914,167312,1
156391914,1178911,1
156391914,1178846,1
156391914,1178847,1
156391914,174090,1
156391914,174356,1
156391914,174095,0
156391914,1178848,3
156391914,1178849,0
156391914,1178850,1
156391914,1178953,1
156391914,1141483,0
156391914,1178954,1
156391914,174359,1
156391914,174177,1
156391914,1178955,1
156391914,1167722,1
156391914,1178956,1
156391914,1178837,-1
156391914,1178836,1
156391914,1141434,1
156391914,1178838,1
156391914,1178839,1
156391914,1178825,-1
156391914,1160613,-1
156391914,1178840,1
156391914,1178993,1
156391914,1178994,1
156391914,1114941,1
156391914,1141480,1
156391914,1160639,1
156391914,1137070,1
156391914,1160576,1
156391914,181232,1
156391914,1141408,0
156391914,174449,1
156391914,174210,-1
156391914,1141558,0
156391914,1167493,1
156391914,1178881,-1
156391914,1178882,1
156391914,1178883,1
156391914,1178884,1
156391914,174445,1
156391914,1112437,3
156391914,173714,0
156391914,1178885,-1
156391914,1178886,1
156391914,1178887,-1
156391914,1178888,1
156391914,1178889,-1
156391914,1133439,1
156391914,174212,1
156391914,174291,1
156391914,1141440,-1
156391914,162881,1
156391914,1143632,1
156391914,1160669,0
156391914,1129618,1
156391914,1141464,-1
156391914,1141470,-1
156391914,174216,1
156391914,1178864,1
156391914,1178865,1
156391914,174299,1
156391914,1178866,0
156391914,1178867,0
156391914,174457,1
156391914,1178997,1
156391914,1178868,3
156391914,1122466,1
156391914,1178869,1
156391914,1159237,-1
156391914,174459,1
156391914,167138,1
156391914,174317,1
156391914,174460,1
156391914,174319,1
156391914,197707,1
156391914,1178926,1
156391914,1141428,3
156391914,1141429,1
156391914,1141535,1
156391914,1178950,1
156391914,1178948,0
156391914,1178951,1
156391914,1178952,1
156391914,1178949,1
156391914,1160527,-1
156391914,174040,1
156391914,174467,1
156391914,1141422,0
156391914,1160674,1
156391914,174041,-1
156391914,1141490,1
156391914,174043,1
156391914,1160636,0
156391914,1178912,1
156391914,1141536,1
156391914,1178913,0
156391914,1141394,1
156391914,1141421,1
156391914,1141431,1
156391914,174419,0
156391914,1131943,1
156391914,1160572,1
156391914,1160628,-1
156391914,174428,1
156391914,1160642,1
156391914,14930,-1
156391914,174439,1
156391914,1178914,1
156391914,1160551,1
156391914,1178915,3
156391914,1178916,3
156391914,1178917,3
156391914,1178918,1
156391914,1178919,1
156391914,1178920,1
156391914,1178922,-1
156391914,1178923,1
156391914,1160541,0
156391914,174558,0
156391914,174050,1
156391914,1171617,-1
156391914,1178841,1
156391914,1178842,1
156391914,1178843,1
156391914,1178844,1
156391914,1178845,3
156391914,1160543,1
156391914,1171623,1
156391914,1151208,1
156391914,1141384,1
156391914,1178968,1
156391914,1178969,1
156391914,1178970,-1
156391914,1178971,-1
156391914,1160508,-1
156391914,174057,0
156391914,1160553,1
156391914,1160530,1
156391914,1160600,1
156391914,1178834,-1
156391914,174537,0
156391914,174060,-1
156391914,1160666,1
156391914,1141458,0
156391914,174140,1
156391914,1160619,0
156391914,174554,1
156391914,174570,1
156391914,194931,1
156391914,1150418,1
156391914,174574,1
156391914,1141529,1
156391914,173808,1
156391914,1160610,-1
156391914,1160569,0
156391914,169871,1
156391914,174535,1
156391914,193083,1
156391914,1178853,0
156391914,1178854,1
156391914,199654,1
156391914,1178855,1
156391914,1178856,1
156391914,1178857,0
156391914,174553,-1
156391914,1178858,1
156391914,1178859,-1
156391914,1178860,1
156391914,1178861,1
156391914,1178862,0
156391914,1178863,1
156391914,1141372,1
156391914,1141513,1
156391914,174650,1
156391914,174651,1
156391914,1160599,1
156391914,1160758,1
156391914,174655,1
156391914,1160640,1
156391914,1141427,-1
156391914,174665,1
156391914,1141503,-1
156391914,173586,1
156391914,174156,-1
156391914,1141482,1
156391914,174585,1
156391914,1160510,1
156391914,1141487,0
156391914,1141500,1
156391914,1159238,1
156391914,1171619,-1
156391914,174158,1
156391914,174749,1
156391914,1160556,-1
156391914,1141516,0
156391914,174161,0
156391914,1160654,0
156391914,1141531,1
156391914,174762,1
156391914,1160518,1
156391914,1160611,1
156391914,1177282,1
156391914,192776,1
156391914,1160632,1
156391914,1178890,-1
156391914,1178999,-1
156391914,1178891,1
156391914,1178892,1
156391914,1178893,1
156391914,1160588,1
156391914,1129037,-1
156391914,1178894,1
156391914,1179000,1
156391914,1146788,1
156391914,1178895,1
156391914,1178896,1
156391914,174752,1
156391914,1178998,1
156391914,1178897,1
156391914,1178898,1
156391914,174163,1
156391914,1141562,1
156391914,1160517,1
156391914,1178827,1
156391914,1160643,1
156391914,1178871,1
156391914,1178872,-1
156391914,1178873,-1
156391914,174235,1
156391914,1178874,1
156391914,1160511,-1
156391914,1178833,1
156391914,1178936,1
156391914,1178937,1
156391914,1160512,1
156391914,173701,0
156391914,1178938,0
156391914,172912,0
156391914,174171,-1
156391914,1141439,-1
156391914,1178939,1
156391914,193472,1
156391914,174172,1
156391914,1178940,1
156391914,174173,0
156391914,1178941,1
156391914,1141430,1
156391914,1163831,1
156391914,1160677,1
156391914,1152605,-1
156391914,1141450,1
156391914,1141389,1
156391914,174847,1
156391914,174848,-1
156391914,1160672,-1
156391914,174253,1
156391914,174254,1
156391914,1178802,1
156391914,174688,-1
156391914,176287,1
156391914,1178943,1
156391914,174862,1
156391914,1141515,1
156391914,174017,1
156391914,1178944,1
156391914,174693,1
156391914,1178945,1
156391914,1160612,1
156391914,173424,0
156391914,1178946,1
156391914,1178947,1
156391914,1160620,0
156391914,1178972,1
156391914,1160545,1
156391914,1141383,1
156391914,173433,0
156391914,173434,1
156391914,173437,1
156391914,1160589,1
156391914,174262,1
156391914,1141398,-1
156391914,1160532,1
156391914,1160667,0
156391914,173531,-1
156391914,174273,1
156391914,173535,1
156391914,174275,-1
156391914,1160659,1
156391914,174784,-1
156391914,1160565,0
156391914,174787,1
156391914,1160561,1
156391914,173553,0
156391914,1160601,1
156391914,1160558,0
156391914,1132056,1
156391914,1141518,1
156391914,1141488,-1
156391914,1160655,1
156391914,1141472,1
156391914,173560,1
156391914,1160976,1
156391914,1141553,1
156391914,1160622,0
156391914,174283,-1
156391914,1178973,-1
156391914,1178974,1
156391914,1178975,0
156391914,1178976,1
156391914,1178829,1
156391914,173441,0
156391914,1178830,1
156391914,192346,1
156391914,1178977,1
156391914,1178828,-1
156391914,166828,1
156391914,1178978,1
156391914,174270,1
156391914,1178980,1
156391914,1178981,1
156391914,1178988,1
156391914,1178982,1
156391914,1178826,1
156391914,1118594,1
156391914,1178983,1
156391914,1178984,1
156391914,1178985,1
156391914,1178986,-1
156391914,1178987,-1
156391914,1178989,1
156391914,1152610,1
156391914,1178992,1
156391914,1178991,1
156391914,1113247,-1
156391914,1141555,1
156391914,1178990,1
156391914,1141401,0
156391914,1166401,1
156391914,1148134,1
156391914,1160630,-1
156391914,1141552,-1
156391914,1178903,1
156391914,1178904,1
156391914,1178905,1
156391914,173655,-1
156391914,1160575,-1
156391914,14931,1
156391914,1160637,1
156391914,173579,1
156391914,1141478,0
156391914,1160426,1
156391914,1178870,1
156391914,1164359,1
156391914,1160598,1
156391914,1160596,1
156391914,174366,1
156391914,173666,1
156391914,1166402,1
156391914,174812,1
156391914,173674,1
156391914,174371,1
156391914,1178875,0
156391914,1178876,1
156391914,1144523,1
156391914,1178877,1
156391914,1178878,1
156391914,1178879,1
156391914,1178880,1
156391914,174374,1
156391914,1160633,1
156391914,174376,1
156391914,1178900,1
156391914,1141411,1
156391914,1178901,1
156391914,1178902,-1
156391914,173458,0
156391914,1141454,1
156391914,174378,3
156391914,173768,1
156391914,1160578,1
156391914,1160646,1
156391914,174383,0
156391914,173772,1
156391914,1160573,-1
156391914,1160663,1
156391914,173778,0
156391914,1162332,1
156391914,173781,1
156391914,173463,1
156391914,173466,1
156391914,1160621,1
156391914,174385,1
156391914,1160592,-1
156391914,1178927,-1
156391914,1178928,1
156391914,1178929,1
156391914,1132504,-1
156391914,1178930,1
156391914,1178832,1
156391914,1178931,1
156391914,1178932,1
156391914,173788,0
156391914,1178935,1
156391914,1178933,1
156391914,1178934,1
156391914,1164360,1
156391914,1141405,1
156391914,1141413,-1
156391914,1160649,1
156391914,1160509,0
156391914,1160536,1
156391914,1141507,1
156391914,1160604,-1
156391914,1160651,1
156391914,1160515,1
156391914,174010,1
156391914,173720,1
156391914,1178966,1
156391914,1160571,1
156391914,1136811,1
156391914,1160559,1
156391914,1178835,1
156391914,1160538,-1
156391914,1160552,1
156391914,173891,-1
156391914,1160673,1
156391914,173482,-1
156391914,1160570,1
156391914,174395,1
156391914,1160607,1
156391914,173483,1
156391914,1141485,1
156391914,1133373,-1
156391914,1160535,-1
156391914,174398,0
156391914,1160567,1
156391914,174399,0
156391914,173692,1
156391914,174400,-1
156391914,1163321,1
156391914,1141527,0
156391914,1141542,1
156391914,1178962,1
156391914,1178963,1
156391914,1178964,1
156391914,1178965,0
156391914,173486,1
156391914,1141560,1
156391914,173584,1
156391914,1133374,1
156391914,174277,1
156391914,1160660,1
156391914,1160676,1
156391914,174372,1
156391914,1101309,-1
156391914,174765,1
156391914,1137853,-1
156391914,1160665,1
156391914,192699,-1
156391914,174474,-1
156391914,173793,1
156391914,173481,-1
156391914,1160631,1
156391914,1181315,1
156391914,173568,1
156391914,1181316,1
156391914,1131966,1
156391914,1124411,1
156391914,174048,1
156391914,1186775,1
156391914,1187008,1
156391914,173805,1
156391914,1160582,1
156391914,1151965,1
156391914,1189593,-1
156391914,180920,-1
156391914,1190149,1
156391914,174308,-1
1164500209,1178957,1
1164500209,1141417,0
1164500209,1178958,1
1164500209,1178959,1
1164500209,1160531,1
1164500209,164960,1
1164500209,1178960,1
1164500209,1178961,1
1164500209,1178831,1
1164500209,173926,-1
1164500209,1178851,1
1164500209,1178852,1
1164500209,1105112,1
1164500209,1160641,-1
1164500209,1160591,0
1164500209,1178995,1
1164500209,1160602,0
1164500209,1141335,-1
1164500209,1178906,1
1164500209,174075,1
1164500209,1178908,0
1164500209,173930,1
1164500209,173931,-1
1164500209,174079,0
1164500209,1134812,-1
1164500209,1178907,0
1164500209,1141484,1
1164500209,174351,0
1164500209,174352,1
1164500209,1178909,1
1164500209,1178910,1
1164500209,167312,1
1164500209,1178911,1
1164500209,1178846,1
1164500209,174090,1
1164500209,174356,1
1164500209,174095,1
1164500209,1178848,1
1164500209,1178849,0
1164500209,1178953,1
1164500209,1141483,1
1164500209,1178954,1
1164500209,174359,1
1164500209,174177,1
1164500209,1178955,1
1164500209,1167722,1
1164500209,1178956,1
1164500209,1178837,-1
1164500209,1178836,1
1164500209,1141434,1
1164500209,1178838,1
1164500209,1178839,1
1164500209,1178825,-1
1164500209,1178840,1
1164500209,1178993,1
1164500209,1178994,1
1164500209,1114941,1
