cnpj,id_atividade_economica,cnae_tipo
15138934000161,4,cnae_secundario
15175979000106,43,cnae_fiscal
15175979000106,43,cnae_secundario
15429203000175,39,cnae_fiscal
15429203000175,6,cnae_secundario
15489927000104,9,cnae_fiscal
15489927000104,9,cnae_secundario
15489927000104,8,cnae_secundario
15489927000104,13,cnae_secundario
15524626000174,2,cnae_fiscal
15524626000174,9,cnae_secundario
15524626000174,2,cnae_secundario
15546311000128,8,cnae_fiscal
15546311000128,10,cnae_secundario
15546311000128,8,cnae_secundario
15628458000167,11,cnae_fiscal
15628458000167,6,cnae_secundario
15628458000167,29,cnae_secundario
15628458000167,31,cnae_secundario
15628458000167,13,cnae_secundario
15628458000167,9,cnae_secundario
15628458000167,40,cnae_secundario
15628458000167,30,cnae_secundario
15628458000167,11,cnae_secundario
15685550000169,9,cnae_fiscal
15833249000155,43,cnae_fiscal
15884794000170,2,cnae_fiscal
16306755000159,39,cnae_fiscal
16455979000122,11,cnae_fiscal
16455979000122,39,cnae_secundario
16455979000122,5,cnae_secundario
16520926000148,43,cnae_fiscal
16554566000103,8,cnae_fiscal
16554566000103,9,cnae_secundario
16554591000189,8,cnae_fiscal
16554591000189,9,cnae_secundario
16584534000142,2,cnae_fiscal
16584534000142,10,cnae_secundario
16584534000142,8,cnae_secundario
16584534000142,9,cnae_secundario
16584534000142,2,cnae_secundario
16584534000304,2,cnae_fiscal
16593734000161,9,cnae_fiscal
16593734000161,9,cnae_secundario
16593734000161,8,cnae_secundario
16733548000180,13,cnae_fiscal
16733548000180,9,cnae_secundario
16739253000111,10,cnae_fiscal
16813994000103,9,cnae_fiscal
16813994000103,9,cnae_secundario
16827347000142,39,cnae_fiscal
16857917000147,39,cnae_fiscal
16857917000147,10,cnae_secundario
16857917000147,39,cnae_secundario
16875105000124,14,cnae_fiscal
16875105000124,14,cnae_secundario
16934552000107,8,cnae_fiscal
16991667000133,10,cnae_fiscal
17020403000103,9,cnae_fiscal
17024017000181,8,cnae_fiscal
17024017000181,9,cnae_secundario
17043891000166,13,cnae_fiscal
17043891000166,9,cnae_secundario
17047193000139,10,cnae_fiscal
17066205000172,39,cnae_fiscal
17066205000172,39,cnae_secundario
17123688000108,5,cnae_fiscal
17123688000108,5,cnae_secundario
17151350000151,9,cnae_fiscal
17151350000151,2,cnae_secundario
17151410000136,4,cnae_fiscal
17151410000136,4,cnae_secundario
17151486000161,9,cnae_fiscal
17151486000161,13,cnae_secundario
17151486000161,9,cnae_secundario
17159559000161,6,cnae_fiscal
17159559000242,9,cnae_fiscal
17159559000242,41,cnae_secundario
17159559000323,41,cnae_fiscal
17159559000404,15,cnae_fiscal
17159559000404,7,cnae_secundario
17159559000595,41,cnae_fiscal
17159559000676,41,cnae_fiscal
17159559000676,2,cnae_secundario
17159559000757,2,cnae_fiscal
17159559000757,2,cnae_secundario
17159559000838,2,cnae_fiscal
17159559000838,2,cnae_secundario
17186484000108,8,cnae_fiscal
17230537000140,13,cnae_fiscal
17230537000140,13,cnae_secundario
17231969000176,11,cnae_fiscal
17231969000176,11,cnae_secundario
17292363000140,10,cnae_fiscal
17331820000169,10,cnae_fiscal
17351953000105,43,cnae_fiscal
17351953000105,43,cnae_secundario
17436355000120,14,cnae_fiscal
17436355000120,14,cnae_secundario
17454190000110,2,cnae_fiscal
17454190000209,2,cnae_fiscal
17454190000381,2,cnae_fiscal
17454190000462,2,cnae_fiscal
17454190000543,2,cnae_fiscal
17458742000168,6,cnae_fiscal
17458742000168,13,cnae_secundario
17490415000193,4,cnae_fiscal
17490415000193,4,cnae_secundario
17511734000138,43,cnae_fiscal
17511734000219,43,cnae_fiscal
17511734000219,43,cnae_secundario
17518514000136,14,cnae_fiscal
17518514000136,14,cnae_secundario
17547272000109,8,cnae_fiscal
17547272000109,9,cnae_secundario
17560705000166,13,cnae_fiscal
17560705000166,9,cnae_secundario
17650583000107,28,cnae_fiscal
17650583000107,28,cnae_secundario
17650583000107,2,cnae_secundario
17650583000107,11,cnae_secundario
17697292000166,47,cnae_fiscal
17697292000166,10,cnae_secundario
17697292000166,6,cnae_secundario
17697292000166,47,cnae_secundario
17697292000166,11,cnae_secundario
17697292000166,3,cnae_secundario
17764014000184,8,cnae_fiscal
17764014000184,9,cnae_secundario
17812766000173,10,cnae_fiscal
17812766000173,14,cnae_secundario
17812766000173,5,cnae_secundario
17812766000173,43,cnae_secundario
17812766000173,6,cnae_secundario
17812766000173,10,cnae_secundario
17860179000150,27,cnae_fiscal
17860179000150,10,cnae_secundario
17860179000150,43,cnae_secundario
17860179000150,40,cnae_secundario
17860179000150,11,cnae_secundario
17860179000150,37,cnae_secundario
17860179000150,27,cnae_secundario
17860179000150,24,cnae_secundario
17860179000230,11,cnae_fiscal
17860179000230,11,cnae_secundario
17860179000311,27,cnae_fiscal
17860179000311,10,cnae_secundario
17860179000311,43,cnae_secundario
17860179000311,40,cnae_secundario
17860179000311,11,cnae_secundario
17860179000311,37,cnae_secundario
17860179000311,27,cnae_secundario
17860179000311,24,cnae_secundario
17860179000400,11,cnae_fiscal
17860179000400,11,cnae_secundario
17873104000103,11,cnae_fiscal
17873104000103,11,cnae_secundario
17907000000172,10,cnae_fiscal
17907000000172,6,cnae_secundario
17907000000172,9,cnae_secundario
17907000000172,11,cnae_secundario
17907000000172,2,cnae_secundario
17929111000180,11,cnae_fiscal
17929111000180,11,cnae_secundario
17932205000108,39,cnae_fiscal
17932205000108,39,cnae_secundario
17932205000108,10,cnae_secundario
17962547000170,9,cnae_fiscal
17962547000170,4,cnae_secundario
18158112000130,9,cnae_fiscal
18158112000130,13,cnae_secundario
18158112000130,9,cnae_secundario
18341050000106,2,cnae_fiscal
18341050000106,2,cnae_secundario
18379155000146,45,cnae_fiscal
18379155000146,8,cnae_secundario
18379155000146,45,cnae_secundario
18474319000114,31,cnae_fiscal
18474319000114,11,cnae_secundario
18512253000100,8,cnae_fiscal
18512253000100,6,cnae_secundario
18512253000100,10,cnae_secundario
18512253000100,9,cnae_secundario
18684293000139,14,cnae_fiscal
18684293000139,14,cnae_secundario
18695654000142,10,cnae_fiscal
18695654000142,10,cnae_secundario
18710176000100,43,cnae_fiscal
18716249000163,10,cnae_fiscal
18716249000163,10,cnae_secundario
18740592000143,9,cnae_fiscal
18740592000143,9,cnae_secundario
18862673000116,39,cnae_fiscal
18862673000116,6,cnae_secundario
18862673000116,10,cnae_secundario
18949357000186,11,cnae_fiscal
18949357000186,6,cnae_secundario
18949357000186,11,cnae_secundario
18986213000108,5,cnae_fiscal
18986213000108,39,cnae_secundario
18986213000108,6,cnae_secundario
18986213000108,5,cnae_secundario
18986213000108,10,cnae_secundario
19011816000149,8,cnae_fiscal
19054433000158,8,cnae_fiscal
19054433000158,8,cnae_secundario
19072474000177,8,cnae_fiscal
19106427000105,14,cnae_fiscal
19106427000105,14,cnae_secundario
19202575000115,6,cnae_fiscal
19239908000180,9,cnae_fiscal
19239908000180,8,cnae_secundario
19239908000180,10,cnae_secundario
19242458000185,43,cnae_fiscal
19324835000125,9,cnae_fiscal
19324835000125,9,cnae_secundario
19413106000145,14,cnae_fiscal
19413106000145,14,cnae_secundario
19450496000123,13,cnae_fiscal
19450496000123,13,cnae_secundario
19450496000123,9,cnae_secundario
19468095000109,11,cnae_fiscal
19468095000109,8,cnae_secundario
19468095000109,11,cnae_secundario
19468095000109,6,cnae_secundario
19527620000101,5,cnae_fiscal
19585518000162,9,cnae_fiscal
19585518000162,9,cnae_secundario
19668397000112,11,cnae_fiscal
19668397000112,11,cnae_secundario
19924680000168,10,cnae_fiscal
19944736000146,11,cnae_fiscal
19944736000146,6,cnae_secundario
19944736000146,10,cnae_secundario
19944736000146,14,cnae_secundario
19944736000146,13,cnae_secundario
19944736000146,43,cnae_secundario
19995146000142,6,cnae_fiscal
20008829000148,2,cnae_fiscal
20008829000148,28,cnae_secundario
20034355000109,43,cnae_fiscal
20116391000111,13,cnae_fiscal
20183596000110,43,cnae_fiscal
20201491000146,9,cnae_fiscal
20201491000146,8,cnae_secundario
20201491000146,9,cnae_secundario
20201491000146,10,cnae_secundario
20237155000153,45,cnae_fiscal
20237155000153,45,cnae_secundario
20340017000103,6,cnae_fiscal
20340017000103,6,cnae_secundario
20340017000103,13,cnae_secundario
20340017000103,39,cnae_secundario
20435853000163,13,cnae_fiscal
20435853000163,8,cnae_secundario
20435853000163,9,cnae_secundario
20435923000183,13,cnae_fiscal
20435923000183,8,cnae_secundario
20435923000183,13,cnae_secundario
20435923000183,9,cnae_secundario
20444999000175,11,cnae_fiscal
20444999000175,11,cnae_secundario
20628285000117,11,cnae_fiscal
20628285000117,39,cnae_secundario
20628285000117,47,cnae_secundario
20628285000117,11,cnae_secundario
20628285000206,11,cnae_fiscal
20628285000206,39,cnae_secundario
20628285000206,47,cnae_secundario
20628285000206,11,cnae_secundario
20628285000389,11,cnae_fiscal
20628285000389,11,cnae_secundario
20708159000172,6,cnae_fiscal
20708159000172,6,cnae_secundario
20708159000172,47,cnae_secundario
20708159000253,6,cnae_fiscal
20708159000253,6,cnae_secundario
20708159000253,47,cnae_secundario
20753324000108,10,cnae_fiscal
21206376000127,11,cnae_fiscal
21206376000127,11,cnae_secundario
21346350000184,27,cnae_fiscal
21346350000184,10,cnae_secundario
21346350000184,43,cnae_secundario
21346350000184,40,cnae_secundario
21346350000184,11,cnae_secundario
21346350000184,37,cnae_secundario
21346350000184,27,cnae_secundario
21346350000184,24,cnae_secundario
21371699000176,9,cnae_fiscal
21371699000176,13,cnae_secundario
21512669000132,8,cnae_fiscal
21512669000132,8,cnae_secundario
21656344000123,6,cnae_fiscal
21656344000123,9,cnae_secundario
21656344000123,6,cnae_secundario
21670909000127,11,cnae_fiscal
21670909000127,11,cnae_secundario
21670909000127,4,cnae_secundario
21782400000176,8,cnae_fiscal
21782400000176,10,cnae_secundario
21812563000154,11,cnae_fiscal
21853928000199,45,cnae_fiscal
21853928000199,45,cnae_secundario
21966526000109,11,cnae_fiscal
21966526000109,11,cnae_secundario
22032038000189,13,cnae_fiscal
22057789000150,28,cnae_fiscal
22065344000111,2,cnae_fiscal
22065344000111,8,cnae_secundario
22065344000111,2,cnae_secundario
22065344000200,2,cnae_fiscal
22065344000200,8,cnae_secundario
22065344000200,2,cnae_secundario
22127393000131,43,cnae_fiscal
22128336000177,6,cnae_fiscal
22128336000177,14,cnae_secundario
22128336000177,10,cnae_secundario
22128336000177,6,cnae_secundario
22279055000115,11,cnae_fiscal
22388008000100,4,cnae_fiscal
22388008000100,9,cnae_secundario
22388008000100,4,cnae_secundario
22506074000137,2,cnae_fiscal
22506074000137,2,cnae_secundario
22506074000137,11,cnae_secundario
22619217000117,6,cnae_fiscal
22619217000206,2,cnae_fiscal
22619217000389,2,cnae_fiscal
22619217000460,2,cnae_fiscal
22619217000460,11,cnae_secundario
22619217000460,2,cnae_secundario
22619217000540,2,cnae_fiscal
22619217000621,6,cnae_fiscal
22619217000621,6,cnae_secundario
22619217000621,10,cnae_secundario
22619217000621,39,cnae_secundario
22619217000702,2,cnae_fiscal
22619217000702,2,cnae_secundario
22619217000893,2,cnae_fiscal
22619217000974,2,cnae_fiscal
22619217000974,2,cnae_secundario
22619217001008,2,cnae_fiscal
22619217001199,2,cnae_fiscal
22619217001270,11,cnae_fiscal
22619217001350,2,cnae_fiscal
22619217001431,2,cnae_fiscal
22619217001512,22,cnae_fiscal
22619217001601,28,cnae_fiscal
22619217001784,35,cnae_fiscal
22619217001865,2,cnae_fiscal
22619217001865,2,cnae_secundario
22619217001946,2,cnae_fiscal
22619217001946,2,cnae_secundario
22619217002080,2,cnae_fiscal
22619217002160,2,cnae_fiscal
22619217002160,11,cnae_secundario
22619217002160,28,cnae_secundario
22619217002160,2,cnae_secundario
22619217002241,11,cnae_fiscal
22619217002322,2,cnae_fiscal
22619217002322,11,cnae_secundario
22619217002322,2,cnae_secundario
22619217002403,2,cnae_fiscal
22619217002403,11,cnae_secundario
22619217002403,2,cnae_secundario
22619217002594,16,cnae_fiscal
22619217002675,16,cnae_fiscal
22619217002756,16,cnae_fiscal
22619217002837,2,cnae_fiscal
22619217002837,29,cnae_secundario
22619217002837,2,cnae_secundario
22619217002918,2,cnae_fiscal
22619217003051,2,cnae_fiscal
22619217003051,2,cnae_secundario
22619217003132,2,cnae_fiscal
22619217003213,2,cnae_fiscal
22619217003302,2,cnae_fiscal
22619217003485,11,cnae_fiscal
22619217003485,31,cnae_secundario
22619217003566,2,cnae_fiscal
22619217003647,2,cnae_fiscal
22619217003647,28,cnae_secundario
22619217003728,2,cnae_fiscal
22619217003728,11,cnae_secundario
22619217003728,2,cnae_secundario
22619217003809,2,cnae_fiscal
22619217003809,11,cnae_secundario
22619217003809,2,cnae_secundario
22619217003990,11,cnae_fiscal
22619217003990,2,cnae_secundario
22619217004023,2,cnae_fiscal
22619217004023,11,cnae_secundario
22619217004023,2,cnae_secundario
22619217004104,2,cnae_fiscal
22619217004104,8,cnae_secundario
22619217004104,11,cnae_secundario
22619217004104,28,cnae_secundario
22619217004104,17,cnae_secundario
22619217004104,16,cnae_secundario
22619217004104,2,cnae_secundario
22619217004295,2,cnae_fiscal
22619217004295,11,cnae_secundario
22619217004295,2,cnae_secundario
22619217004376,2,cnae_fiscal
22619217004457,29,cnae_fiscal
22619217004457,29,cnae_secundario
22619217004538,2,cnae_fiscal
22619217004619,2,cnae_fiscal
22619217004708,2,cnae_fiscal
22619217004708,2,cnae_secundario
22619217004880,2,cnae_fiscal
22619217004880,2,cnae_secundario
22619217004961,2,cnae_fiscal
22619217004961,11,cnae_secundario
22619217004961,2,cnae_secundario
22619217005003,2,cnae_fiscal
22619217005003,2,cnae_secundario
22619217005186,2,cnae_fiscal
22619217005186,2,cnae_secundario
22619217005267,2,cnae_fiscal
22619217005267,2,cnae_secundario
22619217005348,2,cnae_fiscal
22619217005348,11,cnae_secundario
22619217005429,2,cnae_fiscal
22619217005429,11,cnae_secundario
22619217005429,2,cnae_secundario
22619217005500,2,cnae_fiscal
22619217005500,11,cnae_secundario
22619217005500,2,cnae_secundario
22627598000186,10,cnae_fiscal
22627598000186,6,cnae_secundario
22627598000186,14,cnae_secundario
22627598000186,5,cnae_secundario
22627598000186,10,cnae_secundario
22652903000190,10,cnae_fiscal
22652903000190,14,cnae_secundario
22733912000105,11,cnae_fiscal
22733912000105,6,cnae_secundario
22790471000183,5,cnae_fiscal
22844588000100,8,cnae_fiscal
22844588000100,9,cnae_secundario
22897119000141,8,cnae_fiscal
22912832000117,11,cnae_fiscal
22912832000117,11,cnae_secundario
22937196000188,13,cnae_fiscal
22968418000120,14,cnae_fiscal
23001893000195,10,cnae_fiscal
23026819000123,13,cnae_fiscal
23026819000123,13,cnae_secundario
23026819000123,9,cnae_secundario
23044745000158,10,cnae_fiscal
23162125000113,2,cnae_fiscal
23162125000113,2,cnae_secundario
23205958000114,10,cnae_fiscal
23205958000114,14,cnae_secundario
23239336000107,14,cnae_fiscal
23239336000107,39,cnae_secundario
23239336000107,14,cnae_secundario
23295981000147,43,cnae_fiscal
23295981000147,43,cnae_secundario
23295981000147,5,cnae_secundario
23304956000182,9,cnae_fiscal
23304956000182,6,cnae_secundario
23304956000182,10,cnae_secundario
23304956000182,9,cnae_secundario
23347318000149,2,cnae_fiscal
23347318000149,2,cnae_secundario
23347318000149,6,cnae_secundario
23347318000149,11,cnae_secundario
23375201000179,10,cnae_fiscal
23412791000162,13,cnae_fiscal
23412791000162,14,cnae_secundario
23412791000162,6,cnae_secundario
23412791000162,10,cnae_secundario
23412791000162,9,cnae_secundario
23412791000162,8,cnae_secundario
23412791000162,39,cnae_secundario
23412791000162,47,cnae_secundario
23412791000162,13,cnae_secundario
23563558000180,6,cnae_fiscal
23563558000180,10,cnae_secundario
23563558000180,14,cnae_secundario
23642793000148,45,cnae_fiscal
23642793000148,45,cnae_secundario
23642793000148,9,cnae_secundario
23642793000229,45,cnae_fiscal
23642793000229,45,cnae_secundario
23642793000229,9,cnae_secundario
23642793000300,45,cnae_fiscal
23642793000300,45,cnae_secundario
23642793000300,9,cnae_secundario
23642793000490,45,cnae_fiscal
23642793000490,45,cnae_secundario
23642793000490,9,cnae_secundario
23642793000571,45,cnae_fiscal
23642793000571,45,cnae_secundario
23642793000571,9,cnae_secundario
23683484000116,47,cnae_fiscal
23683484000116,11,cnae_secundario
23716415000161,13,cnae_fiscal
23716415000161,9,cnae_secundario
23716415000161,13,cnae_secundario
23717861000190,43,cnae_fiscal
23717861000190,43,cnae_secundario
23719939000106,45,cnae_fiscal
23719939000106,45,cnae_secundario
23719939000106,8,cnae_secundario
23735991000156,43,cnae_fiscal
23961347000104,43,cnae_fiscal
23966128000100,8,cnae_fiscal
24049334000118,43,cnae_fiscal
24049334000118,43,cnae_secundario
24081308000177,10,cnae_fiscal
24081308000177,43,cnae_secundario
24088659000100,13,cnae_fiscal
24088659000100,9,cnae_secundario
24088659000100,8,cnae_secundario
24088659000100,13,cnae_secundario
24088659000100,2,cnae_secundario
24098879000114,43,cnae_fiscal
24133803000182,43,cnae_fiscal
24133803000182,43,cnae_secundario
24207760000132,8,cnae_fiscal
24207760000132,9,cnae_secundario
24207760000132,8,cnae_secundario
24241151000108,10,cnae_fiscal
24241151000108,8,cnae_secundario
24282972000184,11,cnae_fiscal
24282972000184,11,cnae_secundario
24306125000102,11,cnae_fiscal
24306125000102,43,cnae_secundario
24306125000102,11,cnae_secundario
24306387000177,43,cnae_fiscal
24306387000177,43,cnae_secundario
24362772000131,9,cnae_fiscal
24364369000141,8,cnae_fiscal
24394640000191,47,cnae_fiscal
24397318000116,43,cnae_fiscal
24560443000103,10,cnae_fiscal
24560443000103,6,cnae_secundario
24560443000286,6,cnae_fiscal
24560443000286,6,cnae_secundario
24560443000286,10,cnae_secundario
24560443000286,39,cnae_secundario
24560443000367,10,cnae_fiscal
24560443000367,6,cnae_secundario
24560443000448,6,cnae_fiscal
24560443000448,6,cnae_secundario
24560443000448,10,cnae_secundario
24560443000448,39,cnae_secundario
24560443000529,10,cnae_fiscal
24560443000600,10,cnae_fiscal
24560443000600,6,cnae_secundario
24560443000790,10,cnae_fiscal
24560443000790,6,cnae_secundario
24560443000871,6,cnae_fiscal
24560443000871,6,cnae_secundario
24560443000871,10,cnae_secundario
24560443000871,39,cnae_secundario
24560443000952,10,cnae_fiscal
24560443001096,10,cnae_fiscal
24560443001096,6,cnae_secundario
24560443001177,10,cnae_fiscal
24560443001177,6,cnae_secundario
24560443001258,10,cnae_fiscal
24560443001258,14,cnae_secundario
24560443001339,10,cnae_fiscal
24560443001339,6,cnae_secundario
24560443001410,10,cnae_fiscal
24560443001410,6,cnae_secundario
24560443001509,10,cnae_fiscal
24560443001509,6,cnae_secundario
24560443001681,10,cnae_fiscal
24560443001762,10,cnae_fiscal
24560443001762,14,cnae_secundario
24560443001843,10,cnae_fiscal
24560443001843,10,cnae_secundario
24560443001924,10,cnae_fiscal
24560443001924,6,cnae_secundario
24560443002068,10,cnae_fiscal
24560443002068,6,cnae_secundario
24575468000172,10,cnae_fiscal
24575468000172,39,cnae_secundario
24743865000106,18,cnae_fiscal
24743865000106,11,cnae_secundario
24743865000106,7,cnae_secundario
24743865000106,18,cnae_secundario
24753481000174,10,cnae_fiscal
24829688000185,18,cnae_fiscal
24829688000185,18,cnae_secundario
24869751000107,4,cnae_fiscal
24869782000168,4,cnae_fiscal
24877759000115,4,cnae_fiscal
24877769000150,4,cnae_fiscal
24877814000177,4,cnae_fiscal
24877820000124,4,cnae_fiscal
24877838000126,4,cnae_fiscal
24877855000163,4,cnae_fiscal
24877860000176,4,cnae_fiscal
24877871000156,4,cnae_fiscal
24877885000170,4,cnae_fiscal
24894417000103,45,cnae_fiscal
24894417000103,45,cnae_secundario
24894417000294,45,cnae_fiscal
24894417000294,45,cnae_secundario
24894417000375,45,cnae_fiscal
24894417000375,45,cnae_secundario
24909957000113,14,cnae_fiscal
24909957000113,14,cnae_secundario
24955212000190,2,cnae_fiscal
24955212000190,6,cnae_secundario
24955212000190,11,cnae_secundario
25055328000136,13,cnae_fiscal
25104126000137,45,cnae_fiscal
25104126000137,45,cnae_secundario
25208232000160,45,cnae_fiscal
25209297000120,5,cnae_fiscal
25219913000124,8,cnae_fiscal
25219913000124,8,cnae_secundario
25796491000150,9,cnae_fiscal
25796491000150,6,cnae_secundario
25796491000150,9,cnae_secundario
26115301000154,9,cnae_fiscal
26115301000154,13,cnae_secundario
26115301000154,9,cnae_secundario
26161720000122,6,cnae_fiscal
26161720000122,6,cnae_secundario
26161720000122,10,cnae_secundario
26161720000122,3,cnae_secundario
26161720000122,13,cnae_secundario
26329038000104,2,cnae_fiscal
26329038000104,6,cnae_secundario
26329038000104,2,cnae_secundario
26329038000104,9,cnae_secundario
26329038000104,11,cnae_secundario
26501055000179,10,cnae_fiscal
26501055000179,14,cnae_secundario
26571630000100,11,cnae_fiscal
26571630000100,11,cnae_secundario
26655885000150,10,cnae_fiscal
26703034000136,10,cnae_fiscal
26703034000136,43,cnae_secundario
26703034000136,10,cnae_secundario
26775211000190,10,cnae_fiscal
26775211000190,14,cnae_secundario
26775211000190,6,cnae_secundario
26789019000152,10,cnae_fiscal
26805784000119,2,cnae_fiscal
26805784000119,6,cnae_secundario
26805784000119,11,cnae_secundario
26805784000119,2,cnae_secundario
26971070000180,14,cnae_fiscal
26971070000180,10,cnae_secundario
26971070000180,5,cnae_secundario
26971070000180,6,cnae_secundario
27115116000122,5,cnae_fiscal
27130218000117,9,cnae_fiscal
27130218000117,9,cnae_secundario
27137307000195,10,cnae_fiscal
27137307000195,6,cnae_secundario
27227982000105,11,cnae_fiscal
27227982000105,39,cnae_secundario
27227982000105,11,cnae_secundario
27227982000296,11,cnae_fiscal
27227982000296,39,cnae_secundario
27227982000296,11,cnae_secundario
27227982000377,11,cnae_fiscal
27272053000118,9,cnae_fiscal
27272053000118,9,cnae_secundario
27336750000195,9,cnae_fiscal
27336750000195,8,cnae_secundario
27336750000195,9,cnae_secundario
27406723000141,8,cnae_fiscal
27516314000106,10,cnae_fiscal
27642650000197,11,cnae_fiscal
27642650000197,11,cnae_secundario
27767628000173,13,cnae_fiscal
27767628000173,9,cnae_secundario
27767628000173,8,cnae_secundario
27859833000169,6,cnae_fiscal
27859833000169,10,cnae_secundario
27859833000169,8,cnae_secundario
27871016000126,8,cnae_fiscal
27927208000107,45,cnae_fiscal
27927208000107,45,cnae_secundario
27957252000160,10,cnae_fiscal
28001798000105,13,cnae_fiscal
28001798000105,9,cnae_secundario
28074394000141,9,cnae_fiscal
28074394000141,8,cnae_secundario
28255432000162,2,cnae_fiscal
28255432000162,2,cnae_secundario
28264463000180,9,cnae_fiscal
28264463000180,8,cnae_secundario
28264463000180,9,cnae_secundario
28303669000171,9,cnae_fiscal
28303669000171,2,cnae_secundario
28303669000171,8,cnae_secundario
28310136000117,9,cnae_fiscal
28310136000117,9,cnae_secundario
28310136000117,8,cnae_secundario
28322602000184,45,cnae_fiscal
28322602000184,45,cnae_secundario
28343469000142,11,cnae_fiscal
28343469000142,9,cnae_secundario
28343469000142,11,cnae_secundario
28556443000182,43,cnae_fiscal
28599636000110,43,cnae_fiscal
28675056000165,45,cnae_fiscal
28675056000246,45,cnae_fiscal
28675056000327,45,cnae_fiscal
28675056000327,45,cnae_secundario
28707966000182,6,cnae_fiscal
28707966000182,6,cnae_secundario
28707966000182,10,cnae_secundario
28707966000182,39,cnae_secundario
28818354000167,43,cnae_fiscal
28818354000167,10,cnae_secundario
28818354000167,14,cnae_secundario
28818354000167,43,cnae_secundario
28862735000143,9,cnae_fiscal
28862735000143,9,cnae_secundario
28898730000170,8,cnae_fiscal
29232896000116,10,cnae_fiscal
29260655000180,8,cnae_fiscal
29269637000160,9,cnae_fiscal
29269637000160,9,cnae_secundario
29300502000110,8,cnae_fiscal
29577214000107,11,cnae_fiscal
29577214000107,11,cnae_secundario
29601759000101,10,cnae_fiscal
29601759000101,43,cnae_secundario
29720576000105,43,cnae_fiscal
29720576000105,43,cnae_secundario
29829027000173,13,cnae_fiscal
29829027000173,9,cnae_secundario
29829027000173,13,cnae_secundario
30026622000150,11,cnae_fiscal
30026622000150,11,cnae_secundario
30026622000150,3,cnae_secundario
30387452000139,14,cnae_fiscal
30387452000139,14,cnae_secundario
30559406000170,8,cnae_fiscal
30566911000141,10,cnae_fiscal
30566911000141,10,cnae_secundario
30566911000141,11,cnae_secundario
30670110000121,10,cnae_fiscal
31004046000102,2,cnae_fiscal
31024925000104,39,cnae_fiscal
31024925000104,5,cnae_secundario
31096506000170,39,cnae_fiscal
31247760000121,6,cnae_fiscal
31247760000121,6,cnae_secundario
31275084000108,47,cnae_fiscal
31275084000108,6,cnae_secundario
31275084000108,47,cnae_secundario
31275084000280,47,cnae_fiscal
31275084000361,47,cnae_fiscal
31275084000442,47,cnae_fiscal
31275084000523,47,cnae_fiscal
31275084000604,47,cnae_fiscal
31275084000795,47,cnae_fiscal
31275084000795,47,cnae_secundario
31275084000876,47,cnae_fiscal
31275084000876,6,cnae_secundario
31275084000957,47,cnae_fiscal
31275084001090,47,cnae_fiscal
31275084001090,6,cnae_secundario
31275084001171,47,cnae_fiscal
31275084001252,47,cnae_fiscal
31275084001333,47,cnae_fiscal
31275084001333,47,cnae_secundario
31275084001414,47,cnae_fiscal
31275084001414,47,cnae_secundario
31275084001414,6,cnae_secundario
31275084001503,47,cnae_fiscal
31275084001503,47,cnae_secundario
31275084001503,6,cnae_secundario
31275084001686,47,cnae_fiscal
31275084001686,47,cnae_secundario
31275084001686,6,cnae_secundario
31275084001767,47,cnae_fiscal
31275084001767,47,cnae_secundario
31344574000100,11,cnae_fiscal
31344574000100,11,cnae_secundario
31449358000120,11,cnae_fiscal
31449358000120,10,cnae_secundario
31449358000120,39,cnae_secundario
31449358000120,11,cnae_secundario
31454599000167,8,cnae_fiscal
31499929000130,10,cnae_fiscal
31499929000130,14,cnae_secundario
31499929000130,6,cnae_secundario
31499929000130,8,cnae_secundario
31499929000130,39,cnae_secundario
31763790000190,34,cnae_fiscal
31763790000190,11,cnae_secundario
31763790000271,11,cnae_fiscal
31876435000128,10,cnae_fiscal
31876435000128,35,cnae_secundario
31876435000128,20,cnae_secundario
31876435000128,28,cnae_secundario
31988093000138,8,cnae_fiscal
32180170000191,39,cnae_fiscal
32180170000191,6,cnae_secundario
32180170000191,39,cnae_secundario
32180170000191,11,cnae_secundario
32295355000141,4,cnae_fiscal
32295355000141,4,cnae_secundario
32409524000127,9,cnae_fiscal
32411816000102,11,cnae_fiscal
32603754000122,10,cnae_fiscal
32603754000122,8,cnae_secundario
32632268000132,10,cnae_fiscal
32632268000132,14,cnae_secundario
32632607000180,11,cnae_fiscal
32633099000155,11,cnae_fiscal
32738131000167,10,cnae_fiscal
32786270000166,14,cnae_fiscal
32786270000166,43,cnae_secundario
32786270000166,5,cnae_secundario
32786270000166,10,cnae_secundario
32817786000120,4,cnae_fiscal
32834251000168,45,cnae_fiscal
32834251000168,45,cnae_secundario
32834251000249,45,cnae_fiscal
32834491000162,6,cnae_fiscal
32834491000162,6,cnae_secundario
32834491000243,6,cnae_fiscal
32834491000243,6,cnae_secundario
32972880000154,14,cnae_fiscal
32972880000154,14,cnae_secundario
33030448000107,9,cnae_fiscal
33030448000107,13,cnae_secundario
33030448000107,8,cnae_secundario
33030448000107,9,cnae_secundario
33114989000113,10,cnae_fiscal
33214357000121,47,cnae_fiscal
33325542000193,8,cnae_fiscal
33325542000193,6,cnae_secundario
33325542000193,10,cnae_secundario
33325542000193,9,cnae_secundario
33325542000193,8,cnae_secundario
33722496000166,2,cnae_fiscal
33722496000166,11,cnae_secundario
33883323000120,2,cnae_fiscal
33883323000120,2,cnae_secundario
