id_parlamentar_voz,id_atividade_economica,total_por_atividade,proporcao_doacao,indice_ligacao_atividade_economica
1178886,15,20000,0.022234421508156365,0.00952903778920987
1178886,16,64002.55,0.07115298371484266,0.03049413587778971
1178886,18,4002.55,0.004449719190373563,0.0019070225101600984
1178886,21,62000,0.06892670667528474,0.029540017146550603
1178895,8,5100,0.002533751243308009,0.0010858933899891468
1178896,1,25000,0.012025716619789061,0.005153878551338169
1178896,5,64000,0.030785834546659997,0.013193929091425713
1178896,11,163333,0.07856785490640027,0.03367193781702869
1178896,18,257290,0.1237638651642211,0.05304165649895189
1178896,19,54000,0.025975547898744372,0.011132377670890444
1178908,4,7500,0.00796282427022547,0.003412638972953773
1178908,18,7500,0.00796282427022547,0.003412638972953773
1178908,19,7500,0.00796282427022547,0.003412638972953773
1178910,2,5000,0.017547153588480646,0.007520208680777419
1178910,4,525,0.0018424511267904676,7.89621911481629e-4
1178910,5,15000,0.05264146076544193,0.022560626042332256
1178910,6,31003.4,0.10880428431302017,0.04663040756272293
1178910,7,11001.7,0.03860970392687751,0.016547015968661788
1178910,8,11001.7,0.03860970392687751,0.016547015968661788
1178910,9,14003.4,0.04914396211218597,0.0210616980480797
1178910,10,55327.55,0.19416820350486846,0.08321494435922935
1178910,11,26003.4,0.09125713072453952,0.03911019888194551
1178910,12,15000,0.05264146076544193,0.022560626042332256
1178910,14,11001.7,0.03860970392687751,0.016547015968661788
1178910,16,3000.85,0.010531275169198428,0.0045134036439421835
1178910,19,10000,0.03509430717696129,0.015040417361554839
1178910,21,5000,0.017547153588480646,0.007520208680777419
1178912,2,70000,0.05517875690379856,0.023648038673056527
1178912,6,72010.15,0.056763293735086706,0.024327125886465732
1178912,7,50000,0.03941339778842754,0.016891456195040375
1178912,10,75200,0.059277750273795025,0.025404750117340724
1178912,14,20000,0.015765359115371018,0.006756582478016151
1178912,16,24200,0.01907608452959893,0.008175464798399543
1178912,21,70000,0.05517875690379856,0.023648038673056527
1178916,6,83000,0.057215222483564046,0.024520809635813164
1178916,7,27500,0.018956850822867605,0.008124364638371831
1178916,8,55000,0.03791370164573521,0.016248729276743663
1178916,9,27500,0.018956850822867605,0.008124364638371831
1178916,11,55000,0.03791370164573521,0.016248729276743663
1178916,12,15000,0.010340100448836875,0.00443147162093009
1178916,13,53000,0.036535021585890295,0.015657866393952984
1178916,14,30000,0.02068020089767375,0.00886294324186018
1178916,21,68000,0.04687512203472717,0.020089338014883076
1178921,2,1000,6.436070333170646e-4,2.758315857073134e-4
1178921,3,1500,9.65410549975597e-4,4.137473785609701e-4
1178921,4,1000,6.436070333170646e-4,2.758315857073134e-4
1178921,5,1500,9.65410549975597e-4,4.137473785609701e-4
1178921,6,12000,0.007723284399804776,0.003309979028487761
1178921,7,6500,0.00418344571656092,0.0017929053070975373
1178921,8,3000,0.001930821099951194,8.274947571219402e-4
1178921,9,10500,0.0067578738498291786,0.002896231649926791
1178921,10,8500,0.005470659783195049,0.0023445684785121635
1178921,11,17000,0.010941319566390098,0.004689136957024327
1178921,12,2000,0.0012872140666341293,5.516631714146268e-4
1178921,14,2500,0.0016090175832926615,6.895789642682835e-4
1178921,15,1000,6.436070333170646e-4,2.758315857073134e-4
1178921,18,3000,0.001930821099951194,8.274947571219402e-4
1178922,2,50000,0.03612486545293862,0.015482085194116552
1178922,4,250,1.806243272646931e-4,7.741042597058276e-5
1178922,6,50000,0.03612486545293862,0.015482085194116552
1178922,7,50000,0.03612486545293862,0.015482085194116552
1178922,8,50000,0.03612486545293862,0.015482085194116552
1178922,9,5000,0.003612486545293862,0.001548208519411655
1178922,10,55000,0.03973735199823249,0.017030293713528207
1178922,11,50000,0.03612486545293862,0.015482085194116552
1178922,14,55000,0.03973735199823249,0.017030293713528207
1178922,16,50000,0.03612486545293862,0.015482085194116552
1178922,18,50250,0.036305489780203315,0.015559495620087136
1178922,19,50000,0.03612486545293862,0.015482085194116552
1178925,1,1000,8.695870704924671e-4,3.726801730682002e-4
1178925,2,500,4.3479353524623356e-4,1.863400865341001e-4
1178925,3,7000,0.006087109493447269,0.0026087612114774014
1178925,4,5000,0.004347935352462335,0.001863400865341001
1178925,5,7000,0.006087109493447269,0.0026087612114774014
1178925,6,11200,0.009739375189515632,0.004174017938363842
1178925,7,3200,0.0027826786255758947,0.0011925765538182405
1178925,8,1000,8.695870704924671e-4,3.726801730682002e-4
1178925,9,5500,0.004782728887708569,0.002049740951875101
1178925,10,15000,0.013043806057387006,0.005590202596023003
1178925,11,11000,0.009565457775417138,0.004099481903750202
1178925,12,10694.6,0.009299885884088739,0.003985665378895173
1178925,14,4500,0.003913141817216102,0.0016770607788069009
1178925,16,1000,8.695870704924671e-4,3.726801730682002e-4
1178925,18,9994.6,0.008691174934744013,0.0037247892577474337
1178925,19,4000,0.0034783482819698685,0.0014907206922728008
1178925,21,7500,0.006521903028693503,0.0027951012980115017
1178928,6,100,4.000506752191314e-5,1.7145028937962774e-5
1178928,7,100,4.000506752191314e-5,1.7145028937962774e-5
1178928,8,100,4.000506752191314e-5,1.7145028937962774e-5
1178928,10,1393,5.5727059058025e-4,2.3883025310582142e-4
1178928,16,1293,5.172655230583369e-4,2.2168522416785868e-4
1178928,19,1293,5.172655230583369e-4,2.2168522416785868e-4
1178929,6,720,0.0014167650531286896,6.071850227694385e-4
1178929,10,720,0.0014167650531286896,6.071850227694385e-4
1178929,11,20,3.935458480913026e-5,1.68662506324844e-5
1178929,12,20,3.935458480913026e-5,1.68662506324844e-5
1178930,1,500,2.8601297151197545e-4,1.2257698779084662e-4
1178930,2,132531.55,0.07581148486917588,0.03249063637250395
1178930,3,17000,0.009724441031407165,0.004167617584888785
1178930,4,25800,0.014758269330017932,0.006324972570007685
1178930,7,213753.91,0.12227278194280672,0.052402620832631454
1178930,8,118221.46,0.0676257421421683,0.028982460918072127
1178930,9,219753.91,0.12570493760095042,0.053873544686121606
1178930,11,201689.91,0.11537186096616578,0.0494450832712139
1178930,13,48689.91,0.027851891683501297,0.011936525007214841
1178930,14,235553.91,0.13474294750072885,0.057746977500312366
1178930,16,140989.91,0.08064988622461196,0.034564236953405124
1178930,18,199053.91,0.11386400058035465,0.04879885739158057
1178930,19,2000,0.0011440518860479018,4.903079511633865e-4
1178930,21,162564,0.09299082540174555,0.03985321088646238
1178931,1,5000,0.0024087995142048763,0.001032342648944947
1178931,2,45000,0.021679195627843886,0.009291083840504522
1178931,3,20000,0.009635198056819505,0.004129370595779788
1178931,4,31500,0.01517543693949072,0.006503758688353165
1178931,5,81500,0.039263432081539484,0.016827185177802635
1178931,6,198700,0.09572569269450178,0.04102529686907219
1178931,7,250000,0.12043997571024381,0.05161713244724735
1178931,8,261500,0.12598021459291503,0.053991520539820724
1178931,9,265200,0.12776272623342663,0.05475545410003998
1178931,10,231803.81,0.11167378098376789,0.04786019185018624
1178931,11,121500,0.058533828195178494,0.025085926369362212
1178931,12,31500,0.01517543693949072,0.006503758688353165
1178931,13,30000,0.014452797085229258,0.006194055893669682
1178931,14,133000,0.06407406707784971,0.02746031446193559
1178931,15,11500,0.005540238882671215,0.0023743880925733776
1178931,16,118700,0.057184900467223763,0.02450781448595304
1178931,18,81500,0.039263432081539484,0.016827185177802635
1178931,19,240000,0.11562237668183406,0.049552447149357456
1178931,21,136500,0.06576022673779312,0.02818295431619705
1178933,1,200000,0.1068979053649413,0.04581338801354627
1178933,2,275000,0.1469846198767943,0.06299340851862613
1178933,4,35000,0.018707133438864727,0.008017342902370597
1178933,5,200000,0.1068979053649413,0.04581338801354627
1178933,10,294000,0.1571399208864637,0.06734568037991302
1178933,11,250000,0.13362238170617663,0.05726673501693284
1178933,12,200000,0.1068979053649413,0.04581338801354627
1178933,13,200000,0.1068979053649413,0.04581338801354627
1178933,14,284000,0.15179502561821664,0.0650550109792357
1178933,16,209000,0.11170831110636366,0.04787499047415585
1178933,18,34000,0.01817264391204002,0.007788275962302866
1178933,19,200000,0.1068979053649413,0.04581338801354627
1178933,21,293000,0.156605431359639,0.06711661343984529
1178934,5,3000,0.0015362923016100872,6.58410986404323e-4
1178934,9,9000,0.0046088769048302615,0.0019752329592129694
1178934,12,3000,0.0015362923016100872,6.58410986404323e-4
1178934,14,13280,0.006800653921793986,0.002914565966483137
1178934,21,9000,0.0046088769048302615,0.0019752329592129694
1178939,4,3600,0.0018145696332275926,7.776726999546826e-4
1178939,9,3600,0.0018145696332275926,7.776726999546826e-4
1178939,10,3600,0.0018145696332275926,7.776726999546826e-4
1178939,19,2500,0.0012601178008524948,5.400504860796407e-4
1178946,8,3000,0.0012421866459966808,5.323657054271489e-4
1178946,10,3000,0.0012421866459966808,5.323657054271489e-4
1178946,11,3000,0.0012421866459966808,5.323657054271489e-4
1178946,12,3000,0.0012421866459966808,5.323657054271489e-4
1178948,3,200,1.4978064624357628e-4,6.419170553296126e-5
1178948,5,500,3.744516156089407e-4,1.6047926383240318e-4
1178948,6,5600,0.004193858094820136,0.0017973677549229154
1178948,7,40800,0.03055525183368956,0.013095107928724096
1178948,8,11600,0.008687277482127425,0.0037231189209117536
1178948,9,26500,0.019845935627273856,0.008505400983117367
1178948,11,6500,0.004867871002916229,0.002086230429821241
1178948,12,23400,0.017524335610498425,0.007510429547356467
1178948,15,21500,0.01610141947118445,0.006900608344793336
1178948,16,500,3.744516156089407e-4,1.6047926383240318e-4
1178948,18,9200,0.006889909727204509,0.0029528184545162183
1178948,19,20300,0.015202735593722993,0.006515458111595568
1178948,21,21500,0.01610141947118445,0.006900608344793336
1178952,7,10000,0.006206061742258867,0.0026597407466823716
1178952,9,10000,0.006206061742258867,0.0026597407466823716
1178952,10,40000,0.024824246969035468,0.010638962986729486
1178952,12,10000,0.006206061742258867,0.0026597407466823716
1178952,15,40000,0.024824246969035468,0.010638962986729486
1178952,21,10000,0.006206061742258867,0.0026597407466823716
1178953,4,4300,0.005435544835312788,0.002329519215134052
1178953,5,2800,0.003539424543924606,0.0015168962331105454
1178953,6,22300,0.02818898833197097,0.012080994999416129
1178953,7,3000,0.0037922405827763637,0.001625245964047013
1178953,9,10500,0.013272842039717273,0.005688360874164545
1178953,10,30300,0.03830162988604127,0.01641498423687483
1178953,11,16200,0.020478099146992362,0.00877632820585387
1178953,12,3000,0.0037922405827763637,0.001625245964047013
1178953,14,8900,0.011250313728903212,0.004821563026672805
1178953,16,2100,0.0026545684079434546,0.0011376721748329092
1178953,18,23000,0.02907384446795212,0.012460219057693765
1178953,19,4500,0.005688360874164545,0.0024378689460705194
1178953,20,4300,0.005435544835312788,0.002329519215134052
1178953,21,15000,0.018961202913881817,0.008126229820235064
1178954,1,100000,0.053645521658440574,0.022990937853617388
1178954,4,100000,0.053645521658440574,0.022990937853617388
1178954,7,100000,0.053645521658440574,0.022990937853617388
1178954,8,100000,0.053645521658440574,0.022990937853617388
1178954,12,100000,0.053645521658440574,0.022990937853617388
1178954,19,100000,0.053645521658440574,0.022990937853617388
1178954,21,202500,0.10863218135834216,0.04655664915357521
1178956,1,25000,0.010427968324937762,0.004469129282116184
1178956,2,25000,0.010427968324937762,0.004469129282116184
1178956,4,25695,0.010717865844371031,0.004593371076159014
1178956,6,27690,0.011550017716701066,0.004950007592871885
1178956,7,25000,0.010427968324937762,0.004469129282116184
1178956,8,26000,0.010845087057935273,0.004647894453400831
1178956,9,26995,0.011260120197267796,0.004825765798829055
1178956,10,27675,0.011543760935706103,0.004947326115302616
1178956,11,26695,0.011134984577368542,0.004772136247443661
1178956,12,25000,0.010427968324937762,0.004469129282116184
1178956,14,25695,0.010717865844371031,0.004593371076159014
1178956,15,1570,6.548764108060915e-4,2.806613189168964e-4
1178956,19,26570,0.011082844735743854,0.00474979060103308
1178956,21,26995,0.011260120197267796,0.004825765798829055
1178959,2,3851,0.0018424809762762704,7.896347041184016e-4
1178959,4,2496.8599999999997,0.001194603233036917,5.119728141586788e-4
1178959,5,2800,0.0013396382065888229,5.741306599666384e-4
1178959,6,10688.87,0.0051140066561646685,0.0021917171383562866
1178959,7,13594.86,0.006504354953295045,0.0027875806942693052
1178959,8,13247,0.006337924043815049,0.0027162531616350205
1178959,9,11496.86,0.005500583182786706,0.002357392792622874
1178959,11,17880.15,0.008554618599835409,0.003666265114215175
1178959,12,8425.64,0.004031181878201089,0.0017276493763718952
1178959,14,8742.560000000001,0.004182809785498279,0.001792632765213548
1178959,16,11191.560000000001,0.00535451477404686,0.002294792046020083
1178959,18,19017.53,0.00909878920819612,0.003899481089226908
1178959,21,1736.4,8.307670649717259e-4,3.5604302784502534e-4
1178961,19,2500,0.0010672233303557802,4.573814272953344e-4
1178962,5,3900,0.004320064255971118,0.0018514561097019075
1178962,6,6400,0.007089336214926963,0.0030382869492544128
1178962,8,3900,0.004320064255971118,0.0018514561097019075
1178962,9,2500,0.002769271958955845,0.001186830839552505
1178962,10,6400,0.007089336214926963,0.0030382869492544128
1178962,16,2500,0.002769271958955845,0.001186830839552505
1178962,18,6400,0.007089336214926963,0.0030382869492544128
1178962,21,3900,0.004320064255971118,0.0018514561097019075
1178966,5,2860,0.001382437246533031,5.924731056570132e-4
1178966,7,2860,0.001382437246533031,5.924731056570132e-4
1178966,15,2860,0.001382437246533031,5.924731056570132e-4
1178969,10,4000,0.005231856523240901,0.0022422242242461005
1178970,2,4000,0.003719688583208187,0.0015941522499463658
1178970,3,6000,0.005579532874812281,0.002391228374919549
1178970,4,4000,0.003719688583208187,0.0015941522499463658
1178970,5,5000,0.004649610729010234,0.0019926903124329576
1178970,6,7000,0.006509455020614328,0.0027897664374061408
1178970,9,7000,0.006509455020614328,0.0027897664374061408
1178970,10,8000,0.007439377166416374,0.0031883044998927317
1178970,11,6000,0.005579532874812281,0.002391228374919549
1178970,14,8000,0.007439377166416374,0.0031883044998927317
1178970,16,3000,0.0027897664374061403,0.0011956141874597745
1178970,18,13500,0.012553948968327632,0.005380263843568984
1178970,21,6000,0.005579532874812281,0.002391228374919549
1178972,10,6000,0.0043769961975064385,0.0018758555132170449
1178972,21,2000,0.001458998732502146,6.252851710723482e-4
1178975,18,2000,0.0012484394506866417,5.350454788657035e-4
1178977,1,2000,0.0023745918670228555,0.001017682228724081
1178977,2,15000,0.017809439002671415,0.007632616715430606
1178977,3,12000,0.014247551202137132,0.006106093372344486
1178977,4,11000,0.013060255268625705,0.005597252257982445
1178977,5,19000,0.022558622736717125,0.009667981172878768
1178977,6,99000,0.11754229741763135,0.05037527032184201
1178977,9,90000,0.10685663401602849,0.04579570029258363
1178977,10,84000,0.09973285841495994,0.0427426536064114
1178977,11,45000,0.053428317008014245,0.022897850146291816
1178977,12,32000,0.03799346987236569,0.016282915659585295
1178977,13,3000,0.003561887800534283,0.0015265233430861215
1178977,14,28000,0.03324428613831998,0.014247551202137134
1178977,16,39000,0.04630454140694568,0.01984480346011958
1178977,18,41000,0.048679133273968535,0.02086248568884366
1178977,19,18000,0.0213713268032057,0.00915914005851673
1178977,21,26000,0.03086969427129712,0.01322986897341305
1178981,6,3000,0.001987522782476775,8.517954782043322e-4
1178981,10,500,3.312537970794625e-4,1.4196591303405537e-4
1178981,14,500,3.312537970794625e-4,1.4196591303405537e-4
1178985,2,20000,0.010067078200434268,0.004314462085900401
1178985,4,30000,0.015100617300651403,0.006471693128850602
1178985,6,50000,0.02516769550108567,0.010786155214751002
1178985,7,51500,0.02592272636611824,0.011109739871193531
1178985,8,45000,0.022650925950977105,0.009707539693275901
1178985,9,35000,0.01761738685075997,0.007550308650325702
1178985,10,60000,0.030201234601302807,0.012943386257701204
1178985,11,45000,0.022650925950977105,0.009707539693275901
1178985,12,15000,0.007550308650325702,0.003235846564425301
1178985,14,20000,0.010067078200434268,0.004314462085900401
1178985,16,35000,0.01761738685075997,0.007550308650325702
1178985,18,35000,0.01761738685075997,0.007550308650325702
1178985,19,31500,0.015855648165683973,0.0067952777852931315
1178986,2,2000,0.0015327360383610722,6.568868735833167e-4
1178986,7,5000,0.0038318400959026803,0.0016422171839582914
1178986,8,27000,0.020691936517874474,0.008867972793374774
1178986,9,102790,0.0787749686915673,0.03376070086781456
1178986,10,66290,0.050802535991477736,0.02177251542491903
1178986,11,25000,0.019159200479513402,0.008211085919791458
1178986,16,72790,0.055783928116151224,0.02390739776406481
1178986,18,45790,0.03509199159827675,0.015039424970690036
1178986,21,5000,0.0038318400959026803,0.0016422171839582914
1178987,2,60000,0.042468613288225245,0.01820083426638225
1178987,5,12000,0.00849372265764505,0.0036401668532764497
1178987,6,41000,0.029020219080287252,0.012437236748694538
1178987,7,111001.15,0.0785677485649714,0.033671892242130595
1178987,8,91001.15,0.06441154413556298,0.027604947486669845
1178987,9,153001.15,0.10829577786672906,0.04641247622859817
1178987,10,13000,0.00920153287911547,0.003943514091049487
1178987,11,22000,0.015571824872349257,0.006673639231006824
1178987,12,99000,0.07007321192557166,0.030031376539530714
1178987,14,4000,0.002831240885881683,0.00121338895109215
1178987,15,2000,0.0014156204429408416,6.06694475546075e-4
1178987,16,122000,0.08635284701939133,0.03700836300831057
1178987,18,53100,0.03758472276007934,0.01610773832574829
1178987,19,61600,0.04360110964257792,0.01868618984681911
1178987,21,60000,0.042468613288225245,0.01820083426638225
1178990,2,169500,0.10233341374505828,0.04385717731931069
1178990,3,6900.1,0.004165845358007531,0.001785362296288942
1178990,4,10700,0.006459985410455006,0.002768565175909288
1178990,5,9500,0.005735501065357248,0.0024580718851531062
1178990,6,77000.1,0.04648780585080155,0.019923345364629235
1178990,7,256000,0.15455666028752163,0.06623856869465213
1178990,8,278873.96,0.16836651522951523,0.07215707795550652
1178990,9,285800,0.17254802152411594,0.07394915208176397
1178990,10,196274.06,0.118497903182315,0.05078481564956357
1178990,11,192763.06,0.1163781827359498,0.04987636402969277
1178990,12,112800,0.06810152843918922,0.029186369331081097
1178990,13,50000,0.03018684771240657,0.012937220448174245
1178990,14,102174.06,0.06168625578756583,0.02643696676609964
1178990,15,1500,9.05605431372197e-4,3.881166134452273e-4
1178990,16,112876.43,0.0681476720546024,0.02920614516625817
1178990,18,85873.95999999999,0.05184528305962586,0.02221940702555394
1178990,19,114700,0.06924862865226067,0.029677983708111717
1178990,21,163200.1,0.09852993130699048,0.04222711341728163
1178992,2,11000,0.010211394430891139,0.004376311898953345
1178992,4,1000,9.283085846264672e-4,3.97846536268486e-4
1178992,5,1000,9.283085846264672e-4,3.97846536268486e-4
1178992,6,8500,0.007890622969324971,0.0033816955582821303
1178992,7,27500,0.02552848607722785,0.010940779747383363
1178992,8,21000,0.01949448027715581,0.008354777261638205
1178992,9,19500,0.018102017400216112,0.007758007457235477
1178992,10,27500,0.02552848607722785,0.010940779747383363
1178992,11,3000,0.0027849257538794018,0.0011935396088054578
1178992,12,8500,0.007890622969324971,0.0033816955582821303
1178992,14,40500,0.03759649767737192,0.01611278471887368
1178992,16,10500,0.009747240138577905,0.0041773886308191024
1178992,18,13000,0.012068011600144073,0.005172004971490317
1178992,21,1000,9.283085846264672e-4,3.97846536268486e-4
1178993,2,10000,0.009719229441995226,0.004165384046569382
1178993,3,2000,0.0019438458883990451,8.330768093138765e-4
1178993,9,10000,0.009719229441995226,0.004165384046569382
1178993,10,12000,0.011663075330394271,0.004998460855883259
1178993,21,22000,0.021382304772389497,0.009163844902452641
1178994,19,2500,0.0010126377187297472,4.3398759374132026e-4
1178996,2,40000,0.02148569879391158,0.009208156625962107
1178996,4,40000,0.02148569879391158,0.009208156625962107
1178996,11,55000,0.02954283584162842,0.012661215360697893
1178996,12,18000,0.00966856445726021,0.004143670481682947
1178996,13,5000,0.0026857123492389475,0.0011510195782452634
1178996,16,22000,0.011817134336651368,0.005064486144279158
1178996,18,15000,0.008057137047716842,0.003453058734735789
1178996,19,35000,0.01879998644467263,0.008057137047716842
1178996,21,20000,0.01074284939695579,0.0046040783129810536
1179001,2,16000,0.009898059452656986,0.004242025479710137
1179001,3,500,3.093143578955308e-4,1.3256329624094178e-4
1179001,4,2000,0.0012372574315821232,5.302531849637671e-4
1179001,5,3500,0.0021652005052687153,9.279430736865923e-4
1179001,6,7500,0.004639715368432961,0.0019884494436141265
1179001,7,44300,0.027405252109544028,0.01174510804694744
1179001,8,47300,0.029261138256917212,0.01254048782439309
1179001,10,38500,0.02381720555795587,0.010207373810552516
1179001,11,19000,0.01175394560003017,0.005037405257155787
1179001,14,36000,0.022270633768478217,0.009544557329347808
1179001,15,1000,6.186287157910616e-4,2.6512659248188356e-4
1179001,18,23500,0.014537774821089946,0.006230474923324262
1179001,19,14000,0.008660802021074861,0.003711772294746369
1179001,21,30000,0.018558861473731845,0.007953797774456506
1179587,2,2600,0.019557946773649637,0.008381977188706988
1179587,4,5250,0.039492007908330996,0.01692514624642757
1179587,5,3000,0.02256686166190343,0.009671512140815755
1179587,6,6400,0.04814263821206065,0.020632559233740275
1179587,7,7066.66,0.05315744621056882,0.02278176266167235
1179587,8,3800,0.028584691438411008,0.012250582045033289
1179587,9,16214.66,0.121971329704933,0.05227342701639986
1179587,10,19880.66,0.149548034655779,0.06409201485247672
1179587,14,3200,0.024071319106030324,0.010316279616870138
1179587,16,566.6600000000001,0.004262579276444732,0.0018268196899048853
1179587,18,5666.66,0.04262624410168056,0.01826839032929167
1179587,19,2766.66,0.020811611161840576,0.008919261926503105
1179587,21,7000,0.05265601054444133,0.022566861661903425
1191923,6,157.5,2.1542285386178634e-4,9.232408022647986e-5
1191923,10,157.5,2.1542285386178634e-4,9.232408022647986e-5
1191923,14,12789,0.01749233573357705,0.007496715314390165
1191923,16,157.5,2.1542285386178634e-4,9.232408022647986e-5
1191923,18,157.5,2.1542285386178634e-4,9.232408022647986e-5
1191923,19,50967.299999999996,0.06971124583891951,0.029876248216679786
1193726,2,50000,0.043112070690000066,0.018476601724285745
1193726,4,9030,0.007786039966614013,0.0033368742714060054
1193726,5,22000,0.01896931110360003,0.008129704758685727
1193726,6,90080,0.07767070655510412,0.033287445666473195
1193726,7,92000,0.07932621006960013,0.03399694717268577
1193726,8,94000,0.08105069289720013,0.0347360112416572
1193726,9,44000,0.03793862220720006,0.016259409517371454
1193726,10,73500,0.0633747439143001,0.027160604534700046
1193726,11,22000,0.01896931110360003,0.008129704758685727
1193726,12,35000,0.03017844948300005,0.01293362120700002
1193726,16,20030,0.017270695518414026,0.007401726650748869
1193726,18,70000,0.0603568989660001,0.02586724241400004
1193726,21,52000,0.044836553517600075,0.019215665793257175
1197438,2,3000,0.010446409917125149,0.004477032821625064
1197438,6,680,0.002367852914548367,0.0010147941062350143
1197438,7,3000,0.010446409917125149,0.004477032821625064
1197438,8,680,0.002367852914548367,0.0010147941062350143
1197438,10,3680,0.012814262831673515,0.005491826927860078
1197438,11,680,0.002367852914548367,0.0010147941062350143
1197438,14,680,0.002367852914548367,0.0010147941062350143
1197438,18,680,0.002367852914548367,0.0010147941062350143
1197438,21,3000,0.010446409917125149,0.004477032821625064
1198197,2,10500,0.009510466145715938,0.004075914062449688
1198197,3,10000,0.009057586805443751,0.00388182291661875
1198197,5,500,4.5287934027218754e-4,1.9409114583093752e-4
1198197,7,56000,0.050722486110485,0.021738208333065
1198197,10,75000,0.06793190104082812,0.02911367187464062
1198197,12,41500,0.03758898524259156,0.016109565103967813
1198197,13,80000,0.07246069444355001,0.03105458333295
1198197,14,60500,0.05479840017293469,0.02348502864554344
1198197,15,20000,0.018115173610887502,0.0077636458332375
1198197,16,76000,0.0688376597213725,0.029501854166302497
1198197,18,128600,0.11648056631800663,0.049920242707717125
1198197,19,7500,0.006793190104082813,0.0029113671874640627
1198197,21,20500,0.018568052951159687,0.007957736979068437
1198783,4,13000,0.007665455917731968,0.003285195393313701
1198783,5,38000,0.022406717297985754,0.009602878841993895
1198783,6,101500,0.05984952120383037,0.02564979480164159
1198783,7,27500,0.016215387518279164,0.006949451793548213
1198783,8,26000,0.015330911835463937,0.006570390786627402
1198783,9,82000,0.048351337327232416,0.02072200171167104
1198783,11,50000,0.02948252276050757,0.012635366897360388
1198783,12,25000,0.014741261380253785,0.006317683448680194
1198783,14,44500,0.026239445256851738,0.011245476538650745
1198783,16,42000,0.02476531911882636,0.010613708193782725
1198783,18,42500,0.025060144346431435,0.01074006186275633
1198783,19,1000,5.896504552101514e-4,2.527073379472077e-4
1198783,21,47500,0.028008396622482192,0.012003598552492367
1204351,2,100,0.004619364375461937,0.0019797275894836873
1204351,18,40,0.0018477457501847746,7.918910357934747e-4
1204351,21,100,0.004619364375461937,0.0019797275894836873
1204352,6,2000,0.003943132148159247,0.0016899137777825345
1204352,9,3000,0.005914698222238871,0.002534870666673802
1204352,10,2000,0.003943132148159247,0.0016899137777825345
1204352,14,2000,0.003943132148159247,0.0016899137777825345
1204352,18,2000,0.003943132148159247,0.0016899137777825345
1204353,2,1000,4.7778851495981165e-4,2.0476650641134786e-4
1204353,5,1500,7.166827724397175e-4,3.071497596170218e-4
1204353,6,1000,4.7778851495981165e-4,2.0476650641134786e-4
1204353,10,4500,0.002150048317319152,9.214492788510653e-4
1204353,11,2000,9.555770299196233e-4,4.095330128226957e-4
1204353,14,1000,4.7778851495981165e-4,2.0476650641134786e-4
1204353,21,1000,4.7778851495981165e-4,2.0476650641134786e-4
1204354,8,2500,0.0010399334442595673,4.4568576182552885e-4
1204354,19,2500,0.0010399334442595673,4.4568576182552885e-4
1204355,2,20300,0.028421933203052606,0.012180828515593973
1204355,4,1000,0.0014000952316774683,6.000408135760578e-4
1204355,5,23253,0.032556414422196166,0.01395274903808407
1204355,6,29773,0.04168503533273326,0.017865015142599968
1204355,7,20000,0.028001904633549363,0.012000816271521155
1204355,8,20300,0.028421933203052606,0.012180828515593973
1204355,9,5950,0.008330566628480937,0.003570242840777544
1204355,10,30763,0.04307112961209396,0.018459055548040264
1204355,11,1300,0.0018201238011807087,7.800530576488752e-4
1204355,12,2000,0.0028001904633549366,0.0012000816271521156
1204355,14,21640,0.03029806081350041,0.012984883205785891
1204355,15,25823,0.03615465916760726,0.015494853928974539
1204355,16,3950,0.005530376165126,0.0023701612136254285
1204355,18,4100.01,0.005740404450829937,0.002460173336069973
1204355,21,20000,0.028001904633549363,0.012000816271521155
1204356,2,20000,0.013779343111155204,0.005905432761923659
1204356,3,30000,0.020669014666732807,0.008858149142885489
1204356,4,954,6.572746664021033e-4,2.8168914274375855e-4
1204356,5,8816,0.006073934443397214,0.002603114761455949
1204356,6,37500,0.02583626833341601,0.01107268642860686
1204356,7,46908,0.03231807133290342,0.01385060199981575
1204356,8,50000,0.03444835777788801,0.014763581904809146
1204356,9,26908,0.018538728221748214,0.007945169237892092
1204356,10,72862,0.050199524888249525,0.021514082094964082
1204356,11,58454,0.040272886110973315,0.017259808333274278
1204356,14,50954,0.035105632444290116,0.015045271047552907
1204356,15,75000,0.05167253666683202,0.02214537285721372
1204356,18,6908,0.0047593851105930075,0.0020397364759684317
1204356,21,50954,0.035105632444290116,0.015045271047552907
1204357,2,14500,0.01861970221317633,0.00797987237707557
1204357,4,16000,0.02054587830419457,0.008805376416083387
1204357,5,14500,0.01861970221317633,0.00797987237707557
1204357,6,8500,0.010914997849103365,0.004677856221044299
1204357,9,69000,0.08860410018683908,0.037973185794359605
1204357,10,28000,0.035955287032340494,0.015409408728145927
1204357,11,10000,0.012841173940121606,0.0055033602600521175
1204357,14,11000,0.014125291334133766,0.006053696286057328
1204357,21,19000,0.024398230486231052,0.010456384494099023
1204358,19,12500,0.014996293516094562,0.0064269829354690975
1204358,21,20000,0.023994069625751298,0.010283172696750557
1204359,5,2352,0.002412750747583433,0.0010340360346786143
1204359,11,10840,0.011119990690393034,0.004765710295882729
1204359,14,1185,0.0012156078383870614,5.209747878801692e-4
1204359,16,2554,0.002619968286278949,0.001122843551262407
1204359,18,3885,0.003985347216990493,0.0017080059501387826
1204359,21,685,7.026931386456853e-4,3.011542022767223e-4
