id,resposta,id_parlamentar_voz,pergunta_id
245443,0,173891,28
245454,0,173992,28
245457,0,1178964,28
245459,0,1133373,28
245468,0,1136811,28
245471,0,1204409,28
245472,0,1204406,28
245483,0,1204416,28
245493,0,1204365,28
245499,0,1204361,28
245518,0,173696,28
245541,0,1160651,28
245551,0,1204368,28
245557,0,1160515,28
245568,0,1204376,28
245573,0,1204362,28
245580,0,1141405,28
245581,0,1204367,28
245586,0,1160571,28
245619,0,1160604,28
245628,0,1164360,28
245639,0,1204369,28
245640,0,1202063,28
245648,0,174010,28
245662,0,1116379,28
245667,0,1178966,28
245677,0,1204366,28
245710,0,1204373,28
245711,0,1192120,28
245712,0,1160536,28
245732,0,1178969,28
245738,0,1204408,28
245745,0,1204385,28
245769,0,1178968,28
245773,0,1151208,28
245776,0,1178971,28
245804,0,1178970,28
245807,0,1171623,28
245809,0,168720,28
245812,0,174052,28
245845,0,1178981,28
245862,0,174262,28
245874,0,1178975,28
245879,0,1204536,28
245917,0,173434,28
245919,0,1178984,28
245926,0,1113247,28
245932,0,1178983,28
245952,0,1160659,28
245964,0,1178987,28
245986,0,1178829,28
246003,0,1178992,28
246007,0,1204529,28
246016,0,1160561,28
246031,0,1204502,28
246046,0,1204522,28
246078,0,1141555,28
246086,0,1204514,28
246093,0,1160558,28
246097,0,1204546,28
246098,0,1154178,28
246114,0,174283,28
246117,0,192346,28
246128,0,1141391,28
246146,0,1204530,28
246157,0,1178830,28
246158,0,1204501,28
246163,0,1141398,28
246177,0,173604,28
246192,0,174278,28
246239,0,173535,28
246241,0,180920,28
246250,0,1160532,28
246279,0,1204525,28
246299,0,1160589,28
246302,0,1178989,28
246303,0,1160653,28
246333,0,1204528,28
246338,0,1152610,28
246371,0,174277,28
246429,0,1160660,28
246441,0,1141553,28
246469,0,1204506,28
246476,0,1160655,28
246508,0,1178980,28
246547,0,1204531,28
246560,0,1178973,28
246577,0,1195581,28
246606,0,1160601,28
246628,0,1204504,28
246646,0,1204526,28
246655,0,1204511,28
246664,0,166828,28
246672,0,1196378,28
246698,0,1204544,28
246706,0,1204513,28
246723,0,1160667,28
246730,0,174784,28
246761,0,173805,28
246794,0,1204532,28
246830,0,1141560,28
246831,0,173437,28
246852,0,173433,28
246869,0,1178972,28
246871,0,174270,28
246873,0,174787,28
246881,0,1160976,28
246919,0,173584,28
246934,0,1204537,28
246958,0,1204521,28
246971,0,1204527,28
246977,0,1160544,28
246993,0,1178977,28
246997,0,173441,28
247002,0,173553,28
247019,0,174273,28
247039,0,174275,28
247042,0,1178982,28
247053,0,1141518,28
247057,0,1178990,28
247064,0,1141488,28
247068,0,1204485,28
247079,0,1178988,28
247086,0,1204516,28
247138,0,1160545,28
247157,0,1204484,28
247183,0,1118594,28
247221,0,1204540,28
247233,0,173531,28
247256,0,1178993,28
247262,0,1178994,28
247265,0,1204364,28
247277,0,1204370,28
247280,0,1160639,28
247297,0,1141480,28
247306,0,1137070,28
247313,0,1143084,28
247317,0,1204363,28
247364,0,1204507,28
247414,0,1160535,28
247443,1,1114941,28
247495,0,1178887,28
247497,0,174160,28
247657,1,1178985,28
247669,0,1194592,28
247699,1,1204535,28
247737,1,1160665,28
247748,0,1195997,28
247750,0,1204519,28
247828,1,1178979,28
247842,1,1204452,28
247847,0,1196359,28
247929,0,173793,28
247959,1,1164359,28
247972,1,173466,28
247976,1,1178986,28
248006,1,1204509,28
248009,1,1160538,28
248061,1,1178910,28
248079,1,1204407,28
248091,1,1160508,28
248103,0,1211866,28
248128,1,1204534,28
248185,1,1204410,28
248188,1,1204371,28
248200,1,1204503,28
248207,0,1204543,28
248296,1,1178912,28
248298,1,1157130,28
248299,0,1178825,29
248303,0,1178837,29
248308,0,173943,29
248312,0,1204471,29
248313,0,1204434,29
248314,0,1141434,29
248319,0,1178838,29
248330,0,1204435,29
248338,0,1160613,29
248366,0,1178839,29
248369,0,1204469,29
248370,0,1178836,29
248382,0,1204438,29
248387,0,1178844,29
248388,0,1204466,29
248389,0,1204436,29
248390,0,1194340,29
248403,0,1178845,29
248417,0,1204437,29
248425,0,1146949,29
248431,0,1160541,29
248433,0,1178843,29
248439,0,1171617,29
248441,0,1194260,29
248446,0,174558,29
248454,0,1178842,29
248457,0,1204555,29
248460,0,174356,29
248461,0,1204569,29
248468,0,174090,29
248487,0,1200153,29
248489,0,1178848,29
248495,0,1204557,29
248517,0,174095,29
248551,0,1204572,29
248577,0,1204556,29
248580,0,1204551,29
248635,0,1204352,29
248638,0,1105112,29
248645,0,1204379,29
248660,0,1178851,29
248676,0,1178831,29
248684,0,1178852,29
248694,0,1204375,29
248697,0,1204353,29
248698,0,1160641,29
248708,0,1160591,29
248711,0,1178995,29
248713,0,1160645,29
248715,0,1205535,29
248732,0,1160553,29
248745,0,174571,29
248748,0,174553,29
248770,0,1204554,29
248779,0,1204567,29
248783,0,1197438,29
248792,0,1204558,29
248794,0,1139285,29
248801,0,174057,29
248804,0,169871,29
248808,0,1204560,29
248833,0,174574,29
248858,0,194931,29
248871,0,1205476,29
248894,0,174634,29
248895,0,1193982,29
248899,0,1178853,29
248901,0,1204564,29
248914,0,1178861,29
248919,0,1150418,29
248922,0,1160610,29
248950,0,1204565,29
248954,0,1178858,29
248956,0,1209189,29
248963,0,174537,29
248976,0,1204571,29
248977,0,1160530,29
248979,0,174535,29
248987,0,1178860,29
249000,0,1178862,29
249003,0,1204576,29
249012,0,192102,29
249022,0,1160619,29
249026,0,174141,29
249043,0,174140,29
249054,0,1178854,29
249059,0,199654,29
249062,0,1204559,29
249082,0,174554,29
249083,0,193083,29
249087,0,1141458,29
249089,0,174060,29
249098,0,1204573,29
249107,0,1178863,29
249112,0,1178856,29
249121,0,1204553,29
249122,0,1178857,29
249123,0,173808,29
249157,0,1160600,29
249158,0,1160666,29
249164,0,1160569,29
249178,0,1178997,29
249180,0,1204550,29
249207,0,1204541,29
249216,0,174216,29
249218,0,1204542,29
249222,0,1178866,29
249224,0,174305,29
249226,0,1178865,29
249233,0,1204533,29
249234,0,1141464,29
249236,0,1133439,29
249238,0,1204489,29
249240,0,1141470,29
249242,0,190201,29
249252,0,1204481,29
249265,0,174308,29
249266,0,1204487,29
249287,0,162881,29
249293,0,1178864,29
249296,0,1141440,29
249298,0,1204548,29
249304,0,1204488,29
249305,0,1178868,29
249310,0,1204549,29
249322,0,174299,29
249325,0,1204486,29
249333,0,1129618,29
249343,0,1160669,29
249353,0,1143632,29
249359,0,1178867,29
249374,0,174213,29
249375,0,1195866,29
249385,0,174212,29
249395,0,1122466,29
249423,0,1204377,29
249483,0,1204372,29
249492,0,173655,29
249495,0,1204381,29
249517,0,1204380,29
249527,0,1204011,29
249533,0,1160575,29
249555,0,1204374,29
249556,0,1141478,29
249560,0,1204383,29
249563,0,1204354,29
249587,0,1141562,29
249594,0,1178874,29
249595,0,1178872,29
249599,0,1160643,29
249600,0,174235,29
249638,0,1204355,29
249644,0,181297,29
249649,0,1160517,29
249659,0,1204356,29
249666,0,1178871,29
249672,0,166179,29
249682,0,1178873,29
249704,0,1206231,29
249705,0,1160534,29
249733,0,174372,29
249765,0,1178880,29
249767,0,1204386,29
249770,0,1178876,29
249771,0,1204389,29
249777,0,173666,29
249781,0,1179587,29
249799,0,1204413,29
249807,0,1121948,29
249825,0,1204412,29
249838,0,1204391,29
249851,0,1178877,29
249864,0,1160598,29
249876,0,174371,29
249890,0,1178879,29
249898,0,1178878,29
249904,0,1166402,29
249910,0,1204392,29
249911,0,174366,29
249924,0,1204390,29
249925,0,1204419,29
249930,0,173674,29
249937,0,1141408,29
249939,0,1178888,29
249959,0,1204575,29
249961,0,181366,29
249964,0,1178881,29
249965,0,1168175,29
249988,0,1178882,29
249995,0,1185500,29
249997,0,1178886,29
249999,0,1112437,29
250000,0,1204561,29
250008,0,174200,29
250012,0,1204552,29
250014,0,1204566,29
250021,0,1141474,29
250026,0,181055,29
250031,0,1141412,29
250035,0,1178885,29
250036,0,1178889,29
250058,0,1141558,29
250072,0,1122974,29
250080,0,1204562,29
250105,0,1178884,29
250119,0,1204563,29
250131,0,1204570,29
250134,0,1204574,29
250137,0,1171620,29
250146,0,1178895,29
250152,0,1160632,29
250171,0,1133374,29
250192,0,1178998,29
250195,0,1204518,29
250197,0,1160518,29
250210,0,1141531,29
250229,0,174749,29
250236,0,1198197,29
250241,0,1204494,29
250298,0,1141513,29
250304,0,1160556,29
250312,0,1171619,29
250336,0,173586,29
250341,0,1204490,29
250350,0,1204482,29
250352,0,1161550,29
250376,0,1204515,29
250402,0,174156,29
250404,0,1186775,29
250412,0,1178894,29
250436,0,1137853,29
250452,0,1204508,29
250474,0,174585,29
250475,0,1204492,29
250476,0,174646,29
250481,0,1178890,29
250488,0,1178898,29
250498,0,1178893,29
250499,0,1204517,29
250514,0,174751,29
250518,0,1160599,29
250532,0,1204491,29
250558,0,198057,29
250574,0,192776,29
250583,0,174655,29
250584,0,1177282,29
250591,0,1204483,29
250621,0,174161,29
250636,0,1159238,29
250651,0,1204524,29
250659,0,1178892,29
250665,0,1204547,29
250679,0,1141516,29
250688,0,174159,29
250696,0,1204520,29
250708,0,1160640,29
250712,0,1178891,29
250720,0,1178896,29
250747,0,1141441,29
250780,0,1141427,29
250786,0,174762,29
250790,0,1207309,29
250795,0,1160588,29
250796,0,1204523,29
250800,0,174158,29
250830,0,174651,29
250831,0,174765,29
250837,0,1204512,29
250838,0,1205298,29
250839,0,1179000,29
250850,0,1141482,29
250856,0,1141372,29
250857,0,1204539,29
250869,0,1204510,29
250873,0,1160609,29
250886,0,1146788,29
250888,0,1160758,29
250896,0,1204480,29
250911,0,1204545,29
250927,0,1160510,29
250937,0,1205303,29
250938,0,1204382,29
250949,0,1204358,29
250953,0,174376,29
250960,0,1178901,29
250963,0,1207176,29
250966,0,1181316,29
250998,0,1204351,29
250999,0,1141411,29
251006,0,1160587,29
251025,0,174374,29
251038,0,1204357,29
251054,0,1141552,29
251064,0,1148134,29
251072,0,1204474,29
251079,0,1204439,29
251095,0,1141401,29
251103,0,1198963,29
251136,0,1178904,29
251144,0,1204449,29
251160,0,1146307,29
251167,0,1204467,29
251171,0,1204472,29
251177,0,1198783,29
251185,0,1178908,29
251186,0,1204505,29
251188,0,174079,29
251189,0,174352,29
251194,0,1178907,29
251195,0,1141335,29
251205,0,1134812,29
251216,0,1204498,29
251220,0,1204496,29
251240,0,1204500,29
251243,0,174075,29
251246,0,174077,29
251251,0,167312,29
251253,0,1204497,29
251269,0,1204495,29
251282,0,1178909,29
251284,0,1204538,29
251297,0,1204499,29
251299,0,1160602,29
251300,0,1178906,29
251301,0,1178911,29
251315,0,1135054,29
251343,0,1160527,29
251350,0,1204420,29
251357,0,1141490,29
251363,0,174040,29
251364,0,1204394,29
251378,0,1160674,29
251382,0,1160635,29
251386,0,174044,29
251393,0,1204421,29
251395,0,1204393,29
251400,0,174043,29
251415,0,174467,29
251445,0,1195143,29
251447,0,1141422,29
251502,0,1178919,29
251511,0,1204426,29
251520,0,1178917,29
251521,0,172442,29
251528,0,1178915,29
251534,0,1204422,29
251535,0,192699,29
251555,0,1141523,29
251567,0,1204423,29
251570,0,174419,29
251585,0,1204427,29
251594,0,1204425,29
251595,0,174471,29
251599,0,1178923,29
251606,0,1204428,29
251610,0,174439,29
251613,0,174478,29
251619,0,1178916,29
251630,0,1160528,29
251654,0,1178914,29
251661,0,1178918,29
251679,0,174474,29
251684,0,1178921,29
251694,0,1141421,29
251715,0,173801,29
251727,0,1178922,29
251731,0,1160642,29
251749,0,1178920,29
251751,0,1204429,29
251762,0,1167614,29
251784,0,1141431,29
251801,0,174319,29
251811,0,174459,29
251817,0,1204430,29
251828,0,1187008,29
251840,0,167138,29
251847,0,1151965,29
251848,0,1159237,29
251851,0,1191923,29
251862,0,1188097,29
251866,0,1178925,29
251872,0,1204431,29
251874,0,1178924,29
251891,0,1204432,29
251909,0,174317,29
251919,0,1178926,29
251924,0,197707,29
251932,0,1204384,29
251939,0,173772,29
251942,0,1160578,29
251944,0,173460,29
251952,0,1205865,29
251966,0,173463,29
251982,0,174383,29
252001,0,1180545,29
252003,0,1204418,29
252018,0,1204411,29
252021,0,1204414,29
252025,0,1160592,29
252039,0,1204400,29
252049,0,1204387,29
252058,0,1204396,29
252075,0,1178933,29
252085,0,1162332,29
252089,0,174385,29
252090,0,1204399,29
252104,0,173778,29
252125,0,1178931,29
252127,0,1204395,29
252131,0,1178927,29
252135,0,1141454,29
252139,0,1107283,29
252142,0,174378,29
252144,0,1193726,29
252145,0,1178935,29
252168,0,1178832,29
252177,0,173788,29
252181,0,1178929,29
252203,0,1160663,29
252205,0,1132504,29
252215,0,1204398,29
252233,0,1160621,29
252264,0,1178930,29
252288,0,1204397,29
252299,0,1178928,29
252302,0,1178934,29
252330,0,1205548,29
252333,0,1178944,29
252338,0,1204478,29
252352,0,174856,29
252370,0,1204433,29
252396,0,1189593,29
252402,0,174848,29
252416,0,1191945,29
252425,0,1141430,29
252433,0,1204459,29
252442,0,1204456,29
252462,0,174172,29
252470,0,172912,29
252484,0,1122158,29
252500,0,1178936,29
252506,0,1193165,29
252525,0,1204451,29
252530,0,1178942,29
252551,0,1178946,29
252554,0,174254,29
252574,0,174688,29
252582,0,174693,29
252603,0,1204450,29
252611,0,1160512,29
252628,0,1141515,29
252634,0,1204477,29
252659,0,1133968,29
252664,0,1178937,29
252673,0,1178833,29
252680,0,1141439,29
252690,0,1178802,29
252704,0,1204460,29
252710,0,1196358,29
252713,0,1178941,29
252730,0,1196357,29
252776,0,173701,29
252795,0,1160631,29
252801,0,1141379,29
252813,0,1178945,29
252826,0,1160672,29
252827,0,1204454,29
252859,0,173568,29
252861,0,1160511,29
252869,0,1204443,29
252964,0,1204457,29
252971,0,1204448,29
252972,0,1115746,29
252989,0,173424,29
253014,0,1211649,29
253049,0,1160677,29
253053,0,1204463,29
253068,0,1204458,29
253084,0,1178947,29
253087,0,1204442,29
253097,0,1204444,29
253113,0,193472,29
253114,0,1193066,29
253119,0,1204440,29
253154,0,174253,29
253157,0,1141450,29
253190,0,1204455,29
253192,0,176874,29
253194,0,1178943,29
253197,0,1204461,29
253217,0,1204447,29
253218,0,1204464,29
253228,0,1152605,29
253241,0,1204476,29
253244,0,1205550,29
253263,0,1204462,29
253266,0,1204446,29
253305,0,1204441,29
253327,0,1178939,29
253344,0,1109429,29
253350,0,1204453,29
253353,0,1178948,29
253364,0,1178951,29
253365,0,1141428,29
253388,0,1141535,29
253394,0,1204473,29
253405,0,1178952,29
253434,0,1204445,29
253442,0,1141459,29
253453,0,1108338,29
253482,0,1141483,29
253493,0,1178955,29
253495,0,1204378,29
253510,0,1141508,29
253514,0,1178956,29
253518,0,1204359,29
253523,0,174177,29
253524,0,1204360,29
253530,0,174359,29
253534,0,1178954,29
253553,0,1178953,29
253569,0,1204468,29
253571,0,1160531,29
253610,0,1178961,29
253624,0,164960,29
253650,0,1204465,29
253655,0,1178958,29
253666,0,1204479,29
253674,0,1141417,29
253677,0,1178959,29
253686,0,1204475,29
253699,0,174399,29
253728,0,1178962,29
253743,0,173692,29
253747,0,174398,29
253752,0,190842,29
253755,0,175431,29
253760,0,1194261,29
253762,0,174400,29
253771,0,174395,29
253774,0,1160673,29
253792,0,1141527,29
253796,0,1204404,29
253817,0,1178835,29
253818,0,1178963,29
253839,0,1160570,29
253843,0,1160552,29
253853,0,1205863,29
253854,0,1204415,29
253859,0,1178996,29
253868,0,1160581,29
253869,0,1194262,29
253879,0,1160607,29
253882,0,173486,29
253889,0,1156190,29
253896,0,1204405,29
253936,0,1179001,29
253941,0,1204388,29
253950,0,1204403,29
253961,0,1124411,29
253965,0,173482,29
253976,0,1163321,29
253990,0,1133810,29
253993,0,1160559,29
253994,0,1178965,29
254005,0,173891,29
254016,0,173992,29
254019,0,1178964,29
254021,0,1133373,29
254030,0,1136811,29
254033,0,1204409,29
254034,0,1204406,29
254045,0,1204416,29
254055,0,1204365,29
254061,0,1204361,29
254080,0,173696,29
254103,0,1160651,29
254113,0,1204368,29
254119,0,1160515,29
254130,0,1204376,29
254135,0,1204362,29
254142,0,1141405,29
254143,0,1204367,29
254148,0,1160571,29
254181,0,1160604,29
254190,0,1164360,29
254201,0,1204369,29
254202,0,1202063,29
254210,0,174010,29
254224,0,1116379,29
254229,0,1178966,29
254239,0,1204366,29
254272,0,1204373,29
254273,0,1192120,29
254274,0,1160536,29
254294,0,1178969,29
254300,0,1204408,29
254307,0,1204385,29
254331,0,1178968,29
254335,0,1151208,29
254338,0,1178971,29
254366,0,1178970,29
254369,0,1171623,29
254371,0,168720,29
254374,0,174052,29
254407,0,1178981,29
254424,0,174262,29
254436,0,1178975,29
254441,0,1204536,29
254479,0,173434,29
254481,0,1178984,29
254488,0,1113247,29
254494,0,1178983,29
254514,0,1160659,29
254526,0,1178987,29
254548,0,1178829,29
254565,0,1178992,29
254569,0,1204529,29
254578,0,1160561,29
254593,0,1204502,29
254608,0,1204522,29
254640,0,1141555,29
254648,0,1204514,29
254655,0,1160558,29
254659,0,1204546,29
254660,0,1154178,29
254676,0,174283,29
254679,0,192346,29
254690,0,1141391,29
254708,0,1204530,29
254719,0,1178830,29
254720,0,1204501,29
254725,0,1141398,29
254739,0,173604,29
254754,0,174278,29
254801,0,173535,29
254803,0,180920,29
254812,0,1160532,29
254841,0,1204525,29
254861,0,1160589,29
254864,0,1178989,29
254865,0,1160653,29
254895,0,1204528,29
254900,0,1152610,29
254933,0,174277,29
254991,0,1160660,29
255003,0,1141553,29
255031,0,1204506,29
255038,0,1160655,29
255070,0,1178980,29
255109,0,1204531,29
255122,0,1178973,29
255139,0,1195581,29
255168,0,1160601,29
255190,0,1204504,29
255208,0,1204526,29
255217,0,1204511,29
255226,0,166828,29
255234,0,1196378,29
255260,0,1204544,29
255268,0,1204513,29
255285,0,1160667,29
255292,0,174784,29
255323,0,173805,29
255356,0,1204532,29
255392,0,1141560,29
255393,0,173437,29
255414,0,173433,29
255431,0,1178972,29
255433,0,174270,29
255435,0,174787,29
255443,0,1160976,29
255481,0,173584,29
255496,0,1204537,29
255520,0,1204521,29
255533,0,1204527,29
255539,0,1160544,29
255555,0,1178977,29
255559,0,173441,29
255564,0,173553,29
255581,0,174273,29
255601,0,174275,29
255604,0,1178982,29
255615,0,1141518,29
255619,0,1178990,29
255626,0,1141488,29
255630,0,1204485,29
255641,0,1178988,29
255648,0,1204516,29
255700,0,1160545,29
255719,0,1204484,29
255745,0,1118594,29
255783,0,1204540,29
255795,0,173531,29
255818,0,1178993,29
255824,0,1178994,29
255827,0,1204364,29
255839,0,1204370,29
255842,0,1160639,29
255859,0,1141480,29
255868,0,1137070,29
255875,0,1143084,29
255879,0,1204363,29
255926,0,1204507,29
255976,0,1160535,29
256005,1,1114941,29
256057,0,1178887,29
256059,0,174160,29
256219,1,1178985,29
256231,0,1194592,29
256261,1,1204535,29
256299,1,1160665,29
256310,0,1195997,29
256312,0,1204519,29
256390,1,1178979,29
256404,1,1204452,29
256409,0,1196359,29
256491,0,173793,29
256521,1,1164359,29
256534,1,173466,29
256538,1,1178986,29
256568,1,1204509,29
256571,1,1160538,29
256623,1,1178910,29
256641,1,1204407,29
256653,1,1160508,29
256665,0,1211866,29
256690,1,1204534,29
256747,1,1204410,29
256750,1,1204371,29
256762,1,1204503,29
256769,0,1204543,29
256858,1,1178912,29
256860,1,1157130,29
256861,0,1178825,30
256865,0,1178837,30
256870,0,173943,30
256874,0,1204471,30
256875,0,1204434,30
256876,0,1141434,30
256881,0,1178838,30
256892,0,1204435,30
256900,0,1160613,30
256928,0,1178839,30
256931,0,1204469,30
256932,0,1178836,30
256944,0,1204438,30
256949,0,1178844,30
256950,0,1204466,30
256951,0,1204436,30
256952,0,1194340,30
256965,0,1178845,30
256979,0,1204437,30
256987,0,1146949,30
256993,0,1160541,30
256995,0,1178843,30
257001,0,1171617,30
257003,0,1194260,30
257008,0,174558,30
257016,0,1178842,30
257019,0,1204555,30
257022,0,174356,30
257023,0,1204569,30
257030,0,174090,30
257049,0,1200153,30
257051,0,1178848,30
257057,0,1204557,30
257079,0,174095,30
257113,0,1204572,30
257139,0,1204556,30
257142,0,1204551,30
257197,0,1204352,30
257200,0,1105112,30
257207,0,1204379,30
257222,0,1178851,30
257238,0,1178831,30
257246,0,1178852,30
257256,0,1204375,30
257259,0,1204353,30
257260,0,1160641,30
257270,0,1160591,30
257273,0,1178995,30
257275,0,1160645,30
257277,0,1205535,30
257294,0,1160553,30
257307,0,174571,30
257310,0,174553,30
257332,0,1204554,30
257341,0,1204567,30
257345,0,1197438,30
257354,0,1204558,30
257356,0,1139285,30
257363,0,174057,30
257366,0,169871,30
257370,0,1204560,30
257395,0,174574,30
257420,0,194931,30
257433,0,1205476,30
257456,0,174634,30
257457,0,1193982,30
257461,0,1178853,30
257463,0,1204564,30
257476,0,1178861,30
257481,0,1150418,30
257484,0,1160610,30
257512,0,1204565,30
257516,0,1178858,30
257518,0,1209189,30
257525,0,174537,30
257538,0,1204571,30
257539,0,1160530,30
257541,0,174535,30
257549,0,1178860,30
257562,0,1178862,30
257565,0,1204576,30
257574,0,192102,30
257584,0,1160619,30
257588,0,174141,30
257605,0,174140,30
257616,0,1178854,30
257621,0,199654,30
257624,0,1204559,30
257644,0,174554,30
257645,0,193083,30
257649,0,1141458,30
257651,0,174060,30
257660,0,1204573,30
257669,0,1178863,30
257674,0,1178856,30
257683,0,1204553,30
257684,0,1178857,30
257685,0,173808,30
257719,0,1160600,30
257720,0,1160666,30
257726,0,1160569,30
257740,0,1178997,30
257742,0,1204550,30
257769,0,1204541,30
257778,0,174216,30
257780,0,1204542,30
257784,0,1178866,30
257786,0,174305,30
257788,0,1178865,30
257795,0,1204533,30
257796,0,1141464,30
257798,0,1133439,30
257800,0,1204489,30
257802,0,1141470,30
257804,0,190201,30
257814,0,1204481,30
257827,0,174308,30
257828,0,1204487,30
257849,0,162881,30
257855,0,1178864,30
257858,0,1141440,30
257860,0,1204548,30
257866,0,1204488,30
257867,0,1178868,30
257872,0,1204549,30
257884,0,174299,30
257887,0,1204486,30
257895,0,1129618,30
257905,0,1160669,30
257915,0,1143632,30
257921,0,1178867,30
257936,0,174213,30
257937,0,1195866,30
257947,0,174212,30
257957,0,1122466,30
257985,0,1204377,30
258045,0,1204372,30
258054,0,173655,30
258057,0,1204381,30
258079,0,1204380,30
258089,0,1204011,30
258095,0,1160575,30
258117,0,1204374,30
258118,0,1141478,30
258122,0,1204383,30
258125,0,1204354,30
258149,0,1141562,30
258156,0,1178874,30
258157,0,1178872,30
258161,0,1160643,30
258162,0,174235,30
258200,0,1204355,30
258206,0,181297,30
258211,0,1160517,30
258221,0,1204356,30
258228,0,1178871,30
258234,0,166179,30
258244,0,1178873,30
258266,0,1206231,30
258267,0,1160534,30
258295,0,174372,30
258327,0,1178880,30
258329,0,1204386,30
258332,0,1178876,30
258333,0,1204389,30
258339,0,173666,30
258343,0,1179587,30
258361,0,1204413,30
258369,0,1121948,30
258387,0,1204412,30
258400,0,1204391,30
258413,0,1178877,30
258426,0,1160598,30
258438,0,174371,30
258452,0,1178879,30
258460,0,1178878,30
258466,0,1166402,30
258472,0,1204392,30
258473,0,174366,30
258486,0,1204390,30
258487,0,1204419,30
258492,0,173674,30
258499,0,1141408,30
258501,0,1178888,30
258521,0,1204575,30
258523,0,181366,30
258526,0,1178881,30
258527,0,1168175,30
258550,0,1178882,30
258557,0,1185500,30
258559,0,1178886,30
258561,0,1112437,30
258562,0,1204561,30
258570,0,174200,30
258574,0,1204552,30
258576,0,1204566,30
258583,0,1141474,30
258588,0,181055,30
258593,0,1141412,30
258597,0,1178885,30
258598,0,1178889,30
258620,0,1141558,30
258634,0,1122974,30
258642,0,1204562,30
258667,0,1178884,30
258681,0,1204563,30
258693,0,1204570,30
258696,0,1204574,30
258699,0,1171620,30
258708,0,1178895,30
258714,0,1160632,30
258733,0,1133374,30
258754,0,1178998,30
258757,0,1204518,30
258759,0,1160518,30
258772,0,1141531,30
258791,0,174749,30
258798,0,1198197,30
258803,0,1204494,30
258860,0,1141513,30
258866,0,1160556,30
258874,0,1171619,30
258898,0,173586,30
258903,0,1204490,30
258912,0,1204482,30
258914,0,1161550,30
258938,0,1204515,30
258964,0,174156,30
258966,0,1186775,30
258974,0,1178894,30
258998,0,1137853,30
259014,0,1204508,30
259036,0,174585,30
259037,0,1204492,30
259038,0,174646,30
259043,0,1178890,30
259050,0,1178898,30
259060,0,1178893,30
259061,0,1204517,30
259076,0,174751,30
259080,0,1160599,30
259094,0,1204491,30
259120,0,198057,30
259136,0,192776,30
259145,0,174655,30
259146,0,1177282,30
259153,0,1204483,30
259183,0,174161,30
259198,0,1159238,30
259213,0,1204524,30
259221,0,1178892,30
259227,0,1204547,30
259241,0,1141516,30
259250,0,174159,30
259258,0,1204520,30
259270,0,1160640,30
259274,0,1178891,30
259282,0,1178896,30
259309,0,1141441,30
259342,0,1141427,30
259348,0,174762,30
259352,0,1207309,30
259357,0,1160588,30
259358,0,1204523,30
259362,0,174158,30
259392,0,174651,30
259393,0,174765,30
259399,0,1204512,30
259400,0,1205298,30
259401,0,1179000,30
259412,0,1141482,30
259418,0,1141372,30
259419,0,1204539,30
259431,0,1204510,30
259435,0,1160609,30
259448,0,1146788,30
259450,0,1160758,30
259458,0,1204480,30
259473,0,1204545,30
259489,0,1160510,30
259499,0,1205303,30
259500,0,1204382,30
259511,0,1204358,30
259515,0,174376,30
259522,0,1178901,30
259525,0,1207176,30
259528,0,1181316,30
259560,0,1204351,30
259561,0,1141411,30
259568,0,1160587,30
259587,0,174374,30
259600,0,1204357,30
259616,0,1141552,30
259626,0,1148134,30
259634,0,1204474,30
259641,0,1204439,30
259657,0,1141401,30
259665,0,1198963,30
259698,0,1178904,30
259706,0,1204449,30
259722,0,1146307,30
259729,0,1204467,30
259733,0,1204472,30
259739,0,1198783,30
259747,0,1178908,30
259748,0,1204505,30
259750,0,174079,30
259751,0,174352,30
259756,0,1178907,30
259757,0,1141335,30
259767,0,1134812,30
259778,0,1204498,30
259782,0,1204496,30
259802,0,1204500,30
259805,0,174075,30
259808,0,174077,30
259813,0,167312,30
259815,0,1204497,30
259831,0,1204495,30
259844,0,1178909,30
259846,0,1204538,30
259859,0,1204499,30
259861,0,1160602,30
259862,0,1178906,30
259863,0,1178911,30
259877,0,1135054,30
259905,0,1160527,30
259912,0,1204420,30
259919,0,1141490,30
259925,0,174040,30
259926,0,1204394,30
259940,0,1160674,30
259944,0,1160635,30
259948,0,174044,30
259955,0,1204421,30
259957,0,1204393,30
259962,0,174043,30
259977,0,174467,30
260007,0,1195143,30
260009,0,1141422,30
260064,0,1178919,30
260073,0,1204426,30
260082,0,1178917,30
260083,0,172442,30
260090,0,1178915,30
260096,0,1204422,30
260097,0,192699,30
260117,0,1141523,30
260129,0,1204423,30
260132,0,174419,30
260147,0,1204427,30
260156,0,1204425,30
260157,0,174471,30
260161,0,1178923,30
260168,0,1204428,30
260172,0,174439,30
260175,0,174478,30
260181,0,1178916,30
260192,0,1160528,30
260216,0,1178914,30
260223,0,1178918,30
260241,0,174474,30
260246,0,1178921,30
260256,0,1141421,30
260277,0,173801,30
260289,0,1178922,30
260293,0,1160642,30
260311,0,1178920,30
260313,0,1204429,30
260324,0,1167614,30
260346,0,1141431,30
260363,0,174319,30
260373,0,174459,30
260379,0,1204430,30
260390,0,1187008,30
260402,0,167138,30
260409,0,1151965,30
260410,0,1159237,30
260413,0,1191923,30
260424,0,1188097,30
260428,0,1178925,30
260434,0,1204431,30
260436,0,1178924,30
260453,0,1204432,30
260471,0,174317,30
260481,0,1178926,30
260486,0,197707,30
260494,0,1204384,30
260501,0,173772,30
260504,0,1160578,30
260506,0,173460,30
