id_mandato_voz,id_parlamentar_voz,ano_eleicao,num_turno,cargo,unidade_eleitoral,uf_eleitoral,situacao_candidatura,situacao_totalizacao_turno,id_partido_eleicao,votos
1735312010,173531,2010,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO,36839,189014
1735312014,173531,2014,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO POR QP,36839,168928
1735312018,173531,2018,1,DEPUTADO FEDERAL,SP,SP,APTO,ELEITO POR QP,36839,155334
1748482006,174848,2006,1,SENADOR,RJ,RJ,DEFERIDO,NÃO ELEITO,36779,2761216
1748481998,174848,1998,1,DEPUTADO FEDERAL,RJ,RJ,DEFERIDO,ELEITO,36779,105307
1748482002,174848,2002,1,DEPUTADO FEDERAL,RJ,RJ,DEFERIDO,ELEITO,36779,264384
1748482010,174848,2010,1,DEPUTADO FEDERAL,RJ,RJ,DEFERIDO,ELEITO,36779,146260
1748482014,174848,2014,1,DEPUTADO FEDERAL,RJ,RJ,DEFERIDO,ELEITO POR QP,36779,68531
1748482018,174848,2018,1,DEPUTADO FEDERAL,RJ,RJ,APTO,ELEITO POR QP,36779,71646
11606722010,1160672,2010,1,DEPUTADO FEDERAL,RJ,RJ,DEFERIDO,ELEITO POR MEDIA,36839,13018
11606722014,1160672,2014,1,DEPUTADO FEDERAL,RJ,RJ,DEFERIDO,ELEITO POR QP,36839,144770
11606722018,1160672,2018,1,DEPUTADO FEDERAL,RJ,RJ,APTO,ELEITO POR MEDIA,36839,24295
1742732002,174273,2002,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO,36832,153622
1742732010,174273,2010,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO,36832,116317
1742732014,174273,2014,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO POR QP,36834,161790
1742732018,174273,2018,1,DEPUTADO FEDERAL,SP,SP,APTO,ELEITO POR QP,36832,99974
11605702010,1160570,2010,1,DEPUTADO FEDERAL,RS,RS,DEFERIDO,ELEITO POR MEDIA,37903,85094
11605702014,1160570,2014,1,DEPUTADO FEDERAL,RS,RS,DEFERIDO,ELEITO POR QP,37903,115173
11605702018,1160570,2018,1,DEPUTADO FEDERAL,RS,RS,APTO,ELEITO POR QP,37903,89707
11605702002,1160570,2002,1,DEPUTADO ESTADUAL,RS,RS,DEFERIDO,ELEITO POR MEDIA,36811,37229
11605702006,1160570,2006,1,DEPUTADO ESTADUAL,RS,RS,DEFERIDO,ELEITO,37903,69550
11788392014,1178839,2014,1,DEPUTADO FEDERAL,AC,AC,DEFERIDO,ELEITO POR QP,36899,20339
11788392018,1178839,2018,1,DEPUTADO FEDERAL,AC,AC,APTO,ELEITO POR QP,36899,28717
11788422014,1178842,2014,1,DEPUTADO FEDERAL,AL,AL,DEFERIDO,ELEITO POR QP,36765,135929
11788422018,1178842,2018,1,DEPUTADO FEDERAL,AL,AL,APTO,ELEITO POR QP,36832,178645
11605312010,1160531,2010,1,DEPUTADO FEDERAL,RR,RR,DEFERIDO,ELEITO,36815,16550
11605312014,1160531,2014,1,DEPUTADO FEDERAL,RR,RR,DEFERIDO,ELEITO POR QP,36815,20677
11605312018,1160531,2018,1,DEPUTADO FEDERAL,RR,RR,APTO,ELEITO POR QP,36815,13429
1743662002,174366,2002,1,DEPUTADO FEDERAL,GO,GO,DEFERIDO,ELEITO POR MEDIA,36835,61323
1743662006,174366,2006,1,DEPUTADO FEDERAL,GO,GO,DEFERIDO,ELEITO,36835,67573
1743662010,174366,2010,1,DEPUTADO FEDERAL,GO,GO,DEFERIDO,ELEITO,36835,135968
1743662014,174366,2014,1,DEPUTADO FEDERAL,GO,GO,DEFERIDO,ELEITO POR QP,36835,107344
1743662018,174366,2018,1,DEPUTADO FEDERAL,GO,GO,APTO,ELEITO POR QP,36815,106014
11414582006,1141458,2006,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO POR MEDIA,37906,77902
11414582010,1141458,2010,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO,37906,75327
11414582014,1141458,2014,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO POR QP,37906,111643
11414582018,1141458,2018,1,DEPUTADO FEDERAL,BA,BA,APTO,ELEITO POR MEDIA,37906,84684
11789702014,1178970,2014,1,DEPUTADO FEDERAL,SE,SE,DEFERIDO,ELEITO POR MEDIA,36844,52959
11789702018,1178970,2018,1,DEPUTADO FEDERAL,SE,SE,APTO,ELEITO POR MEDIA,36844,59933
11789702010,1178970,2010,1,DEPUTADO ESTADUAL,SE,SE,DEFERIDO,ELEITO,36844,29936
11124372014,1112437,2014,1,DEPUTADO FEDERAL,MA,MA,DEFERIDO,ELEITO POR MEDIA,36899,83847
11124372018,1112437,2018,1,DEPUTADO FEDERAL,MA,MA,APTO,ELEITO POR MEDIA,36899,67352
11789102014,1178910,2014,1,DEPUTADO FEDERAL,PA,PA,DEFERIDO,ELEITO POR QP,36834,76148
11789102018,1178910,2018,1,DEPUTADO FEDERAL,PA,PA,APTO,ELEITO POR QP,36834,95582
11789102002,1178910,2002,1,DEPUTADO ESTADUAL,PA,PA,DEFERIDO,ELEITO,36834,23248
11789102006,1178910,2006,1,DEPUTADO ESTADUAL,PA,PA,DEFERIDO,ELEITO,36845,36713
11789102000,1178910,2000,1,VEREADOR,Belém,PA,DEFERIDO,ELEITO POR MEDIA,36811,5628
11788572014,1178857,2014,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO POR QP,36844,125159
11788572018,1178857,2018,1,DEPUTADO FEDERAL,BA,BA,APTO,ELEITO POR QP,36844,135657
11414642006,1141464,2006,1,DEPUTADO FEDERAL,CE,CE,DEFERIDO,ELEITO,36844,59334
11414642010,1141464,2010,1,DEPUTADO FEDERAL,CE,CE,DEFERIDO,ELEITO,36844,103611
11414642014,1141464,2014,1,DEPUTADO FEDERAL,CE,CE,DEFERIDO,ELEITO POR QP,36844,94056
11414642018,1141464,2018,1,DEPUTADO FEDERAL,CE,CE,APTO,ELEITO POR QP,36844,74099
11414642000,1141464,2000,1,VEREADOR,Fortaleza,CE,DEFERIDO,ELEITO,36844,14040
11414702006,1141470,2006,1,DEPUTADO FEDERAL,CE,CE,DEFERIDO,ELEITO,36844,88486
11414702010,1141470,2010,1,DEPUTADO FEDERAL,CE,CE,DEFERIDO,ELEITO,36844,210366
11414702014,1141470,2014,1,DEPUTADO FEDERAL,CE,CE,DEFERIDO,ELEITO POR QP,36844,209032
11414702018,1141470,2018,1,DEPUTADO FEDERAL,CE,CE,APTO,ELEITO POR QP,36844,173039
11414702002,1141470,2002,1,DEPUTADO ESTADUAL,CE,CE,DEFERIDO,ELEITO,36844,31613
11606192010,1160619,2010,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO,36769,70483
11606192014,1160619,2014,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO POR QP,36834,105776
11606192018,1160619,2018,1,DEPUTADO FEDERAL,BA,BA,APTO,ELEITO POR MEDIA,36834,99535
11606191998,1160619,1998,1,DEPUTADO ESTADUAL,BA,BA,DEFERIDO,ELEITO,36769,41657
11606192002,1160619,2002,1,DEPUTADO ESTADUAL,BA,BA,DEFERIDO,ELEITO,36769,57236
11606192006,1160619,2006,1,DEPUTADO ESTADUAL,BA,BA,DEFERIDO,ELEITO,36769,63192
1740791998,174079,1998,1,DEPUTADO FEDERAL,PA,PA,DEFERIDO,ELEITO,36899,60079
1740792002,174079,2002,1,DEPUTADO FEDERAL,PA,PA,DEFERIDO,ELEITO,36899,96107
1740792010,174079,2010,1,DEPUTADO FEDERAL,PA,PA,DEFERIDO,ELEITO,36899,172068
1740792014,174079,2014,1,DEPUTADO FEDERAL,PA,PA,DEFERIDO,ELEITO POR QP,36899,122348
1740792018,174079,2018,1,DEPUTADO FEDERAL,PA,PA,APTO,ELEITO POR QP,36899,154647
1745541998,174554,1998,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO,36769,93395
1745542002,174554,2002,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO,36769,100514
1745542006,174554,2006,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO,36769,115777
1745542010,174554,2010,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO,37906,73935
1745542014,174554,2014,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO POR QP,37906,101663
1745542018,174554,2018,1,DEPUTADO FEDERAL,BA,BA,APTO,ELEITO POR MEDIA,37906,84016
1741412002,174141,2002,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO,36844,75338
1741412010,174141,2010,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO,36844,69619
1741412014,174141,2014,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO POR QP,36844,98871
1741412018,174141,2018,1,DEPUTADO FEDERAL,BA,BA,APTO,ELEITO POR QP,36844,115571
1743171998,174317,1998,1,SENADOR,PI,PI,DEFERIDO,NÃO ELEITO,36769,253255
1743172002,174317,2002,1,DEPUTADO FEDERAL,PI,PI,DEFERIDO,ELEITO,36769,107951
1743172006,174317,2006,1,DEPUTADO FEDERAL,PI,PI,DEFERIDO,ELEITO,36769,84812
1743172010,174317,2010,1,DEPUTADO FEDERAL,PI,PI,DEFERIDO,ELEITO,36769,109328
1743172014,174317,2014,1,DEPUTADO FEDERAL,PI,PI,DEFERIDO,ELEITO POR QP,36834,99750
1743172018,174317,2018,1,DEPUTADO FEDERAL,PI,PI,APTO,ELEITO POR QP,36834,110804
1735862002,173586,2002,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO,37905,67681
1735862006,173586,2006,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO,36832,75504
1735862010,173586,2010,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO,36832,70945
1735862014,173586,2014,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO POR QP,36832,86245
1735862018,173586,2018,1,DEPUTADO FEDERAL,MG,MG,APTO,ELEITO POR MEDIA,36832,58413
11788862014,1178886,2014,1,DEPUTADO FEDERAL,MA,MA,DEFERIDO,ELEITO POR QP,36824,83955
11788862018,1178886,2018,1,DEPUTADO FEDERAL,MA,MA,APTO,ELEITO POR MEDIA,36769,97075
11512082010,1151208,2010,1,DEPUTADO FEDERAL,SE,SE,DEFERIDO,ELEITO,37906,79514
11512082014,1151208,2014,1,DEPUTADO FEDERAL,SE,SE,DEFERIDO,ELEITO POR QP,36765,84198
11512082018,1151208,2018,1,DEPUTADO FEDERAL,SE,SE,APTO,ELEITO POR QP,37903,68014
11788322014,1178832,2014,1,DEPUTADO FEDERAL,PR,PR,DEFERIDO,ELEITO POR QP,36851,81181
11788322018,1178832,2018,1,DEPUTADO FEDERAL,PR,PR,APTO,ELEITO POR QP,36851,123958
1741562002,174156,2002,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO,36844,30646
1741562006,174156,2006,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO POR MEDIA,36844,77107
1741562010,174156,2010,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO POR MEDIA,36844,85891
1741562014,174156,2014,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO POR QP,36844,115336
1741562018,174156,2018,1,DEPUTADO FEDERAL,MG,MG,APTO,ELEITO POR QP,36844,68686
1741562000,174156,2000,1,VEREADOR,Governador Valadares,MG,DEFERIDO,ELEITO,36844,1059
1742992002,174299,2002,1,DEPUTADO FEDERAL,CE,CE,DEFERIDO,ELEITO,37905,90599
1742992014,174299,2014,1,DEPUTADO FEDERAL,CE,CE,DEFERIDO,ELEITO POR QP,36763,91085
1742992018,174299,2018,1,DEPUTADO FEDERAL,CE,CE,APTO,ELEITO POR MEDIA,36786,102417
1742992004,174299,2004,1,PREFEITO,Sobral,CE,DEFERIDO,ELEITO,37905,44126
1742992008,174299,2008,1,PREFEITO,Sobral,CE,DEFERIDO,ELEITO,36832,64992
1745851998,174585,1998,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO,36842,107296
1745852002,174585,2002,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO,36837,124841
1745852006,174585,2006,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO,37906,85447
1745852010,174585,2010,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO,37906,109045
1745852014,174585,2014,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO POR QP,37906,98834
1745852018,174585,2018,1,DEPUTADO FEDERAL,MG,MG,APTO,ELEITO POR QP,37906,105731
11963582018,1196358,2018,1,DEPUTADO FEDERAL,RJ,RJ,APTO,ELEITO POR QP,36837,41307
11788792014,1178879,2014,1,DEPUTADO FEDERAL,GO,GO,DEFERIDO,ELEITO POR QP,36765,78387
11788792018,1178879,2018,1,DEPUTADO FEDERAL,GO,GO,APTO,ELEITO POR QP,37904,78431
1744781998,174478,1998,1,DEPUTADO FEDERAL,PE,PE,DEFERIDO,ELEITO,36837,77236
1744782018,174478,2018,1,DEPUTADO FEDERAL,PE,PE,APTO,ELEITO POR QP,36837,117943
11789312014,1178931,2014,1,DEPUTADO FEDERAL,PR,PR,DEFERIDO,ELEITO POR QP,36832,156263
11789312018,1178931,2018,1,DEPUTADO FEDERAL,PR,PR,APTO,ELEITO POR QP,36832,98214
11789312002,1178931,2002,1,DEPUTADO ESTADUAL,PR,PR,DEFERIDO,ELEITO,36832,37904
11789542014,1178954,2014,1,DEPUTADO FEDERAL,RO,RO,DEFERIDO,ELEITO POR QP,36899,40595
11789542018,1178954,2018,1,DEPUTADO FEDERAL,RO,RO,APTO,ELEITO POR MEDIA,36899,38630
11605102010,1160510,2010,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO,36847,58677
11605102014,1160510,2014,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO POR QP,36847,114948
11605102018,1160510,2018,1,DEPUTADO FEDERAL,MG,MG,APTO,ELEITO POR QP,36898,50474
11605102008,1160510,2008,1,VEREADOR,Belo Horizonte,MG,DEFERIDO,ELEITO,36847,13696
11789822014,1178982,2014,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO POR QP,36832,105247
11789822012,1178982,2012,1,VEREADOR,Campinas,SP,DEFERIDO,ELEITO POR QP,36832,6725
11623322014,1162332,2014,1,DEPUTADO FEDERAL,PR,PR,DEFERIDO,ELEITO POR QP,37906,106852
11623322018,1162332,2018,1,DEPUTADO FEDERAL,PR,PR,APTO,ELEITO POR MEDIA,37906,73344
11623322006,1162332,2006,1,DEPUTADO ESTADUAL,PR,PR,DEFERIDO,ELEITO,36835,45247
1747841998,174784,1998,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO,36832,187498
1747842002,174784,2002,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO,36832,207396
1747842006,174784,2006,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO,36832,195886
1747842010,174784,2010,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO,36832,214114
1747842014,174784,2014,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO POR QP,36832,177279
1747842018,174784,2018,1,DEPUTADO FEDERAL,SP,SP,APTO,ELEITO POR QP,36839,176883
11788662014,1178866,2014,1,DEPUTADO FEDERAL,CE,CE,DEFERIDO,ELEITO POR QP,36844,130717
11788662018,1178866,2018,1,DEPUTADO FEDERAL,CE,CE,APTO,ELEITO POR QP,36844,173777
11788662002,1178866,2002,1,DEPUTADO ESTADUAL,CE,CE,DEFERIDO,ELEITO,36844,60821
11788662000,1178866,2000,1,VEREADOR,Fortaleza,CE,DEFERIDO,ELEITO,36844,9725
11788662004,1178866,2004,2,PREFEITO,Fortaleza,CE,DEFERIDO,ELEITO,36844,620174
11788662008,1178866,2008,1,PREFEITO,Fortaleza,CE,DEFERIDO,ELEITO,36844,593778
11664022014,1166402,2014,1,DEPUTADO FEDERAL,GO,GO,DEFERIDO,ELEITO POR QP,37906,118458
11664022018,1166402,2018,1,DEPUTADO FEDERAL,GO,GO,APTO,ELEITO POR QP,37906,88894
11664022002,1166402,2002,1,DEPUTADO ESTADUAL,GO,GO,DEFERIDO,ELEITO,36899,17005
11664022000,1166402,2000,1,VEREADOR,Caldas Novas,GO,DEFERIDO,ELEITO,36834,1335
11664022004,1166402,2004,1,PREFEITO,Caldas Novas,GO,DEFERIDO,ELEITO,36845,15433
11664022008,1166402,2008,1,VEREADOR,Caldas Novas,GO,DEFERIDO,ELEITO,36845,3264
11790002014,1179000,2014,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO POR QP,36824,60384
11790002018,1179000,2018,1,DEPUTADO FEDERAL,MG,MG,APTO,ELEITO POR QP,36837,230008
11790002012,1179000,2012,1,VEREADOR,Belo Horizonte,MG,DEFERIDO,ELEITO POR QP,36824,8846
11467882014,1146788,2014,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO POR QP,36793,87113
11467882018,1146788,2018,1,DEPUTADO FEDERAL,MG,MG,APTO,ELEITO POR QP,36793,107219
11467882012,1146788,2012,1,VEREADOR,Belo Horizonte,MG,DEFERIDO,ELEITO POR QP,36793,9412
11789832014,1178983,2014,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO POR QP,37906,179950
11789832018,1178983,2018,1,DEPUTADO FEDERAL,SP,SP,APTO,ELEITO POR QP,37906,135844
11789832008,1178983,2008,1,PREFEITO,Guararema,SP,DEFERIDO,ELEITO,37906,10582
11789832012,1178983,2012,1,PREFEITO,Guararema,SP,DEFERIDO,ELEITO,37906,11523
11790012014,1179001,2014,1,DEPUTADO FEDERAL,RS,RS,DEFERIDO,ELEITO POR QP,36899,119190
11790012018,1179001,2018,1,DEPUTADO FEDERAL,RS,RS,APTO,ELEITO POR QP,36899,100362
11790012002,1179001,2002,1,DEPUTADO ESTADUAL,RS,RS,DEFERIDO,ELEITO,36899,35241
11790012006,1179001,2006,1,DEPUTADO ESTADUAL,RS,RS,DEFERIDO,ELEITO,36899,49268
11790012010,1179001,2010,1,DEPUTADO ESTADUAL,RS,RS,DEFERIDO,ELEITO,36899,63932
11790012000,1179001,2000,1,VEREADOR,Carazinho,RS,DEFERIDO,ELEITO,36899,1754
11504182010,1150418,2010,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO,36815,157917
11504182014,1150418,2014,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO POR QP,36815,117470
11504182018,1150418,2018,1,DEPUTADO FEDERAL,BA,BA,APTO,ELEITO POR QP,36815,95204
11504182002,1150418,2002,1,DEPUTADO ESTADUAL,BA,BA,DEFERIDO,ELEITO POR MEDIA,37906,47516
11605352010,1160535,2010,1,DEPUTADO FEDERAL,RS,RS,DEFERIDO,ELEITO,36844,100553
11605352014,1160535,2014,1,DEPUTADO FEDERAL,RS,RS,DEFERIDO,ELEITO POR QP,36844,116178
11605352018,1160535,2018,1,DEPUTADO FEDERAL,RS,RS,APTO,ELEITO POR QP,36844,122838
11605351998,1160535,1998,1,DEPUTADO ESTADUAL,RS,RS,DEFERIDO,ELEITO,36844,33982
11605352002,1160535,2002,1,DEPUTADO ESTADUAL,RS,RS,DEFERIDO,ELEITO,36844,44634
11605352006,1160535,2006,1,DEPUTADO ESTADUAL,RS,RS,DEFERIDO,ELEITO,36844,53154
11789432014,1178943,2014,1,DEPUTADO FEDERAL,RJ,RJ,DEFERIDO,ELEITO POR QP,37906,44440
11789432010,1178943,2010,1,DEPUTADO ESTADUAL,RJ,RJ,DEFERIDO,ELEITO,36786,52099
11592382010,1159238,2010,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO,36835,161892
11592382014,1159238,2014,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO POR QP,36835,131687
11592382006,1159238,2006,1,DEPUTADO ESTADUAL,MG,MG,DEFERIDO,ELEITO,36835,104116
11716192014,1171619,2014,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO POR QP,36844,78973
11716192018,1171619,2018,1,DEPUTADO FEDERAL,MG,MG,APTO,ELEITO POR QP,36844,89378
1743982002,174398,2002,1,DEPUTADO FEDERAL,RS,RS,DEFERIDO,ELEITO,36844,143901
1743982006,174398,2006,1,DEPUTADO FEDERAL,RS,RS,DEFERIDO,ELEITO,36844,110081
1743982010,174398,2010,1,DEPUTADO FEDERAL,RS,RS,DEFERIDO,ELEITO,36844,143128
1743982014,174398,2014,1,DEPUTADO FEDERAL,RS,RS,DEFERIDO,ELEITO POR QP,36844,127919
1743982018,174398,2018,1,DEPUTADO FEDERAL,RS,RS,APTO,ELEITO POR MEDIA,36844,97303
1743981998,174398,1998,1,DEPUTADO ESTADUAL,RS,RS,DEFERIDO,ELEITO,36844,76657
11789562014,1178956,2014,1,DEPUTADO FEDERAL,RO,RO,DEFERIDO,ELEITO POR QP,36835,60324
11789562018,1178956,2018,1,DEPUTADO FEDERAL,RO,RO,APTO,ELEITO POR MEDIA,36835,38776
11789562008,1178956,2008,1,VEREADOR,Porto Velho,RO,DEFERIDO,ELEITO POR MEDIA,36835,3658
1741582002,174158,2002,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO,36786,68134
1741582006,174158,2006,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO,36786,73664
1741582014,174158,2014,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO POR QP,36786,90738
1741582018,174158,2018,1,DEPUTADO FEDERAL,MG,MG,APTO,ELEITO POR QP,36786,89046
11788582014,1178858,2014,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO POR QP,37903,169215
11788582018,1178858,2018,1,DEPUTADO FEDERAL,BA,BA,APTO,ELEITO POR QP,37903,102512
11788582010,1178858,2010,1,DEPUTADO ESTADUAL,BA,BA,DEFERIDO,ELEITO,37903,113398
11788432014,1178843,2014,1,DEPUTADO FEDERAL,AL,AL,DEFERIDO,ELEITO POR QP,36899,123317
11788432018,1178843,2018,1,DEPUTADO FEDERAL,AL,AL,APTO,ELEITO POR QP,36834,139458
11788432004,1178843,2004,1,PREFEITO,Coruripe,AL,DEFERIDO,ELEITO,36899,20306
11788432008,1178843,2008,1,PREFEITO,Coruripe,AL,DEFERIDO,ELEITO,36899,19357
1747491998,174749,1998,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO,36899,72559
1747492002,174749,2002,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO,36899,108193
1747492006,174749,2006,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO,36899,92352
1747492010,174749,2010,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO,36899,93035
1747492014,174749,2014,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO POR QP,36899,129795
1747492018,174749,2018,1,DEPUTADO FEDERAL,MG,MG,APTO,ELEITO POR MEDIA,36899,58243
11880972010,1188097,2010,1,DEPUTADO ESTADUAL,PI,PI,DEFERIDO,ELEITO,36844,31351
11789842014,1178984,2014,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO POR QP,36835,168278
11789842000,1178984,2000,1,PREFEITO,Jundiaí,SP,DEFERIDO,ELEITO,36835,100254
11789842008,1178984,2008,1,PREFEITO,Jundiaí,SP,DEFERIDO COM RECURSO,ELEITO,36835,98734
11789852014,1178985,2014,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO POR MEDIA,37906,32080
11789852018,1178985,2018,1,DEPUTADO FEDERAL,SP,SP,APTO,ELEITO POR MEDIA,37906,93093
11789852000,1178985,2000,1,VEREADOR,Limeira,SP,DEFERIDO,ELEITO,37906,1635
11789852004,1178985,2004,1,VEREADOR,Limeira,SP,DEFERIDO,ELEITO,37906,3205
11789852008,1178985,2008,1,VEREADOR,Limeira,SP,DEFERIDO,ELEITO,37906,3918
11789852012,1178985,2012,1,VEREADOR,Limeira,SP,DEFERIDO,ELEITO POR QP,37906,3419
11788952014,1178895,2014,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO POR QP,36769,258363
11788952018,1178895,2018,1,DEPUTADO FEDERAL,MG,MG,APTO,ELEITO POR QP,36834,128537
11789972014,1178997,2014,1,DEPUTADO FEDERAL,CE,CE,DEFERIDO,ELEITO POR QP,37905,147044
11789972018,1178997,2018,1,DEPUTADO FEDERAL,CE,CE,APTO,ELEITO POR QP,36899,128526
1745711998,174571,1998,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO,36844,109672
1745712002,174571,2002,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO,36844,257438
1745712006,174571,2006,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO,36844,171129
1745712010,174571,2010,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO,36844,202798
1745712014,174571,2014,1,DEPUTADO FEDERAL,BA,BA,DEFERIDO,ELEITO POR QP,36844,111252
1745712018,174571,2018,1,DEPUTADO FEDERAL,BA,BA,APTO,ELEITO POR QP,36844,101476
11788962014,1178896,2014,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO POR QP,36899,128489
11788962018,1178896,2018,1,DEPUTADO FEDERAL,MG,MG,APTO,ELEITO POR QP,36899,69900
1743521998,174352,1998,1,DEPUTADO FEDERAL,PA,PA,DEFERIDO,ELEITO POR MEDIA,36835,40600
1743522002,174352,2002,1,DEPUTADO FEDERAL,PA,PA,DEFERIDO,ELEITO,36835,94022
1743522006,174352,2006,1,DEPUTADO FEDERAL,PA,PA,DEFERIDO,ELEITO,36835,132520
1743522010,174352,2010,1,DEPUTADO FEDERAL,PA,PA,DEFERIDO,ELEITO,36835,140893
1743522014,174352,2014,1,DEPUTADO FEDERAL,PA,PA,DEFERIDO,ELEITO POR QP,36835,193573
1743522018,174352,2018,1,DEPUTADO FEDERAL,PA,PA,APTO,ELEITO POR QP,36835,148972
11789862014,1178986,2014,1,DEPUTADO FEDERAL,SP,SP,DEFERIDO,ELEITO POR QP,36844,101196
11789862018,1178986,2018,1,DEPUTADO FEDERAL,SP,SP,APTO,ELEITO POR QP,36844,124281
11942602018,1194260,2018,1,DEPUTADO FEDERAL,AL,AL,APTO,ELEITO POR QP,36845,84956
1661792018,166179,2018,1,DEPUTADO FEDERAL,ES,ES,APTO,ELEITO POR MEDIA,36769,57156
1661792004,166179,2004,1,PREFEITO,Itapemirim,ES,DEFERIDO,ELEITO,36845,11127
1661792008,166179,2008,1,PREFEITO,Itapemirim,ES,DEFERIDO,ELEITO,36769,13792
1741592002,174159,2002,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO,36844,34846
1741592006,174159,2006,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO,36844,87100
1741592010,174159,2010,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO,36844,165644
1741592014,174159,2014,1,DEPUTADO FEDERAL,MG,MG,DEFERIDO,ELEITO POR QP,36844,201782
1741592018,174159,2018,1,DEPUTADO FEDERAL,MG,MG,APTO,ELEITO POR QP,36844,87891
1743992002,174399,2002,1,DEPUTADO FEDERAL,RS,RS,DEFERIDO,ELEITO POR MEDIA,36769,62160
1743992006,174399,2006,1,DEPUTADO FEDERAL,RS,RS,DEFERIDO,ELEITO,36769,112764
1743992010,174399,2010,1,DEPUTADO FEDERAL,RS,RS,DEFERIDO,ELEITO,36769,84696
