id_votacao,id_partido,voto
1169151631,36834,-1
1169151631,36832,2
1169151631,36835,-1
1169151631,36852,-1
1169151631,36769,-1
1169151631,36786,-1
1169151631,37904,-1
1169151631,36896,2
1169151631,36839,2
1169151631,36763,-1
1169151631,37905,-1
1169151631,36779,2
1169151631,36833,-1
1169151631,37901,-1
1169151631,37907,-1
1169151631,36851,-1
1169151631,1,-1
1169151631,3,2
1169151820,37903,1
1169151820,36899,1
1169151820,36845,1
1169151820,36844,-1
1169151820,36837,1
1169151820,37906,1
1169151820,36834,1
1169151820,36832,-1
1169151820,36835,1
1169151820,36852,1
1169151820,36769,1
1169151820,36786,-1
1169151820,36896,2
1169151820,36839,2
1169151820,37905,1
1169151820,36779,-1
1169151820,37901,1
1169151820,36898,1
1169151820,37907,1
1169151820,36851,1
1169151820,1,1
1169151820,2,5
1170171614,37903,-1
1170171614,36899,-1
1170171614,36845,-1
1170171614,36844,2
1170171614,36837,-1
1170171614,37906,-1
1170171614,36834,5
1170171614,36835,-1
1170171614,36832,2
1170171614,36852,-1
1170171614,36786,2
1170171614,36769,-1
1170171614,37904,-1
1170171614,36839,2
1170171614,36763,-1
1170171614,36833,-1
1170171614,37905,-1
1170171614,36779,2
1170171614,37901,-1
1170171614,36898,1
1170171614,36851,-1
1170171614,2,2
1170171614,3,2
1170182022,37903,-1
1170182022,36899,-1
1170182022,36845,-1
1170182022,36844,2
1170182022,36837,-1
1170182022,37906,-1
1170182022,36834,-1
1170182022,36835,-1
1170182022,36832,5
1170182022,36852,-1
1170182022,36786,2
1170182022,36769,-1
1170182022,37904,-1
1170182022,36896,2
1170182022,36839,2
1170182022,36833,-1
1170182022,37905,-1
1170182022,36779,2
1170182022,37901,-1
1170182022,36851,-1
1170182022,2,2
1170181913,37903,-1
1170181913,36899,-1
1170181913,36845,-1
1170181913,36844,2
1170181913,36837,-1
1170181913,37906,-1
1170181913,36834,-1
1170181913,36835,-1
1170181913,36832,1
1170181913,36852,-1
1170181913,36786,2
1170181913,36769,-1
1170181913,37904,-1
1170181913,36896,1
1170181913,36839,2
1170181913,36763,-1
1170181913,36833,-1
1170181913,37905,-1
1170181913,36779,2
1170181913,37901,-1
1170181913,37907,-1
1170181913,36851,-1
1170181913,2,2
1170181913,3,1
1170182011,37903,-1
1170182011,36899,-1
1170182011,36845,-1
1170182011,36844,2
1170182011,36837,-1
1170182011,37906,-1
1170182011,36834,-1
1170182011,36835,-1
1170182011,36832,5
1170182011,36852,-1
1170182011,36786,2
1170182011,36769,-1
1170182011,37904,-1
1170182011,36896,2
1170182011,36839,2
1170182011,36833,-1
1170182011,37905,-1
1170182011,36779,2
1170182011,37901,-1
1170182011,37907,-1
1170182011,2,2
1170181955,37903,1
1170181955,36899,1
1170181955,36845,1
1170181955,36844,2
1170181955,36837,1
1170181955,37906,1
1170181955,36834,1
1170181955,36835,1
1170181955,36852,1
1170181955,36786,2
1170181955,36769,1
1170181955,37904,1
1170181955,36839,2
1170181955,36833,1
1170181955,37905,1
1170181955,36779,2
1170181955,37901,1
1170181955,36851,1
1170181955,2,2
1170181942,37903,1
1170181942,36899,1
1170181942,36845,1
1170181942,36844,2
1170181942,36837,1
1170181942,37906,1
1170181942,36834,1
1170181942,36835,1
1170181942,36832,2
1170181942,36852,1
1170181942,36786,2
1170181942,36769,1
1170181942,37904,1
1170181942,36896,2
1170181942,36839,2
1170181942,36763,1
1170181942,36833,1
1170181942,37905,1
1170181942,36779,2
1170181942,37901,1
1170181942,37907,1
1170181942,36851,1
1170181942,1,1
1170181942,2,2
1170181942,3,2
1170171730,37903,1
1170171730,36899,1
1170171730,36845,1
1170171730,36844,2
1170171730,36837,1
1170171730,37906,1
1170171730,36834,1
1170171730,36835,1
1170171730,36832,2
1170171730,36852,1
1170171730,36786,2
1170171730,36769,1
1170171730,37904,1
1170171730,36896,2
1170171730,36839,2
1170171730,36763,1
1170171730,36833,1
1170171730,37905,1
1170171730,36779,2
1170171730,37901,1
1170171730,36851,1
1170171730,1,1
1170171730,2,2
1170171730,3,2
1170181842,37903,-1
1170181842,36899,-1
1170181842,36845,-1
1170181842,36844,2
1170181842,36837,-1
1170181842,37906,-1
1170181842,36834,-1
1170181842,36835,-1
1170181842,36832,1
1170181842,36852,-1
1170181842,36786,2
1170181842,36769,-1
1170181842,37904,-1
1170181842,36896,2
1170181842,36839,2
1170181842,36833,-1
1170181842,37905,-1
1170181842,36779,2
1170181842,37901,-1
1170181842,36851,-1
1170181842,2,5
1170181842,3,1
1170182036,37903,1
1170182036,36899,1
1170182036,36845,1
1170182036,36844,2
1170182036,36837,1
1170182036,37906,1
1170182036,36834,1
1170182036,36835,1
1170182036,36832,5
1170182036,36852,1
1170182036,36786,2
1170182036,36769,1
1170182036,37904,1
1170182036,36896,2
1170182036,36839,2
1170182036,36763,1
1170182036,36833,1
1170182036,37905,1
1170182036,36779,2
1170182036,37901,1
1170182036,37907,1
1170182036,36851,1
1170182036,1,1
1170182036,2,2
1170251241,37903,-1
1170251241,36899,-1
1170251241,36845,-1
1170251241,36844,2
1170251241,36837,-1
1170251241,37906,-1
1170251241,36834,-1
1170251241,36852,-1
1170251241,36835,-1
1170251241,36832,2
1170251241,36786,2
1170251241,36769,-1
1170251241,37904,-1
1170251241,36839,2
1170251241,37905,-1
1170251241,36779,2
1170251241,37901,-1
1170251241,36851,-1
1170251241,1,-1
1170251241,2,2
1170251241,3,2
1170251325,37903,1
1170251325,36899,1
1170251325,36845,1
1170251325,36844,2
1170251325,36837,1
1170251325,37906,1
1170251325,36834,1
1170251325,36852,1
1170251325,36835,1
1170251325,36832,2
1170251325,36786,2
1170251325,36769,1
1170251325,37904,1
1170251325,36896,1
1170251325,36839,2
1170251325,36763,1
1170251325,36833,1
1170251325,37905,1
1170251325,36779,2
1170251325,37901,1
1170251325,36851,1
1170251325,1,1
1170251325,2,2
1170261519,37903,1
1170261519,36899,1
1170261519,36845,1
1170261519,36844,2
1170261519,36837,1
1170261519,37906,1
1170261519,36834,1
1170261519,36852,1
1170261519,36835,1
1170261519,36832,-1
1170261519,36786,2
1170261519,36769,1
1170261519,37904,1
1170261519,36896,1
1170261519,36839,2
1170261519,36763,1
1170261519,36833,1
1170261519,37905,1
1170261519,36779,-1
1170261519,37901,1
1170261519,37907,1
1170261519,36851,1
1170261519,2,-1
1170261537,37903,-1
1170261537,36899,-1
1170261537,36845,-1
1170261537,36844,1
1170261537,36837,-1
1170261537,37906,-1
1170261537,36834,-1
1170261537,36852,-1
1170261537,36835,-1
1170261537,36832,1
1170261537,36786,1
1170261537,36769,-1
1170261537,36839,1
1170261537,36833,-1
1170261537,37905,-1
1170261537,36779,1
1170261537,37901,-1
1170261537,37907,-1
1170261537,2,1
1170261555,37903,-1
1170261555,36899,-1
1170261555,36845,-1
1170261555,36844,2
1170261555,36837,-1
1170261555,37906,-1
1170261555,36834,-1
1170261555,36852,1
1170261555,36835,-1
1170261555,36832,-1
1170261555,36786,2
1170261555,36769,-1
1170261555,37904,-1
1170261555,36839,2
1170261555,36763,-1
1170261555,37905,-1
1170261555,36779,-1
1170261555,37901,-1
1170261555,37907,-1
1170261503,37903,-1
1170261503,36899,-1
1170261503,36845,-1
1170261503,36844,2
1170261503,36837,-1
1170261503,37906,-1
1170261503,36834,-1
1170261503,36852,-1
1170261503,36835,-1
1170261503,36832,2
1170261503,36786,2
1170261503,36769,-1
1170261503,37904,-1
1170261503,36839,2
1170261503,36763,-1
1170261503,36833,-1
1170261503,37905,-1
1170261503,36779,2
1170261503,37901,-1
1170261503,36851,-1
1170261503,2,2
1170261503,3,2
1169591924,37903,1
1169591924,36899,1
1169591924,36845,1
1169591924,36844,-1
1169591924,36837,1
1169591924,37906,1
1169591924,36834,1
1169591924,36832,-1
1169591924,36852,1
1169591924,36835,1
1169591924,36786,1
1169591924,36769,1
1169591924,37904,1
1169591924,36896,1
1169591924,36839,2
1169591924,36763,1
1169591924,36833,1
1169591924,37905,1
1169591924,36779,-1
1169591924,37901,1
1169591924,37907,1
1169591924,36886,-1
1169591924,3,-1
1169591900,37903,1
1169591900,36899,1
1169591900,36845,1
1169591900,36844,-1
1169591900,36837,1
1169591900,37906,1
1169591900,36834,1
1169591900,36832,-1
1169591900,36852,1
1169591900,36835,1
1169591900,36786,-1
1169591900,36769,1
1169591900,37904,1
1169591900,36896,1
1169591900,36839,2
1169591900,36763,1
1169591900,36833,1
1169591900,37905,1
1169591900,36779,-1
1169591900,37901,1
1169591900,37907,1
1169591900,36886,-1
1169591900,2,-1
1169591709,37903,-1
1169591709,36899,-1
1169591709,36845,-1
1169591709,36844,1
1169591709,36837,2
1169591709,37906,-1
1169591709,36834,-1
1169591709,36832,2
1169591709,36852,-1
1169591709,36835,-1
1169591709,36786,2
1169591709,36769,-1
1169591709,37904,-1
1169591709,36896,-1
1169591709,36839,2
1169591709,36833,2
1169591709,37905,-1
1169591709,36779,2
1169591709,37901,-1
1169591709,36898,-1
1169591709,37907,-1
1169591709,36886,2
1169591709,2,1
1169591822,37903,-1
1169591822,36899,-1
1169591822,36845,-1
1169591822,36844,1
1169591822,36837,-1
1169591822,37906,-1
1169591822,36834,-1
1169591822,36832,1
1169591822,36852,-1
1169591822,36835,-1
1169591822,36786,1
1169591822,36769,-1
1169591822,37904,-1
1169591822,36896,-1
1169591822,36839,2
1169591822,36763,-1
1169591822,36833,-1
1169591822,37905,-1
1169591822,37901,-1
1169591822,37907,-1
1169591822,36886,1
1169591945,37903,-1
1169591945,36899,-1
1169591945,36845,-1
1169591945,36844,1
1169591945,36837,-1
1169591945,37906,-1
1169591945,36834,-1
1169591945,36832,1
1169591945,36852,-1
1169591945,36835,-1
1169591945,36786,1
1169591945,36769,-1
1169591945,36896,-1
1169591945,36839,1
1169591945,36833,-1
1169591945,37905,1
1169591945,36779,1
1169591945,37901,-1
1169591945,36886,1
1169591945,2,1
1169591945,3,1
1169602040,37903,-1
1169602040,36899,-1
1169602040,36845,-1
1169602040,36844,1
1169602040,36837,-1
1169602040,37906,-1
1169602040,36834,-1
1169602040,36832,1
1169602040,36852,-1
1169602040,36835,-1
1169602040,36786,1
1169602040,36769,-1
1169602040,37904,-1
1169602040,36896,5
1169602040,36839,1
1169602040,36833,-1
1169602040,37905,1
1169602040,36779,1
1169602040,37901,-1
1169602040,36898,-1
1169602040,37907,-1
1169602040,3,1
1169591759,37903,-1
1169591759,36899,-1
1169591759,36845,-1
1169591759,36844,2
1169591759,36837,2
1169591759,37906,-1
1169591759,36834,-1
1169591759,36832,1
1169591759,36852,-1
1169591759,36835,-1
1169591759,36786,1
1169591759,36769,-1
1169591759,37904,-1
1169591759,36896,-1
1169591759,36839,1
1169591759,36833,2
1169591759,37905,-1
1169591759,36779,1
1169591759,37901,-1
1169591759,37907,-1
1169591759,36886,2
1169801846,37903,-1
1169801846,36899,-1
1169801846,36845,-1
1169801846,36844,2
1169801846,36837,-1
1169801846,37906,-1
1169801846,36834,-1
1169801846,36832,2
1169801846,36852,5
1169801846,36835,-1
1169801846,36786,2
1169801846,36769,-1
1169801846,37904,5
1169801846,36896,-1
1169801846,36839,2
1169801846,36833,-1
1169801846,37905,-1
1169801846,36779,2
1169801846,37901,-1
1169801846,36851,1
1169801846,36801,2
1169801846,36886,2
1169801846,1,-1
1169801846,2,2
1169721850,37903,-1
1169721850,36899,-1
1169721850,36845,-1
1169721850,36844,2
1169721850,36837,-1
1169721850,37906,2
1169721850,36834,5
1169721850,36832,2
1169721850,36852,5
1169721850,36835,-1
1169721850,36786,2
1169721850,36769,-1
1169721850,37904,-1
1169721850,36896,-1
1169721850,36839,2
1169721850,36763,5
1169721850,36833,-1
1169721850,37905,2
1169721850,36779,2
1169721850,37901,-1
1169721850,36851,2
1169721850,36801,2
1169721850,36886,2
1169721850,1,5
1169721850,2,2
1169721850,3,2
1169751853,37903,-1
1169751853,36899,-1
1169751853,36845,-1
1169751853,36844,2
1169751853,36837,-1
1169751853,37906,2
1169751853,36834,-1
1169751853,36832,2
1169751853,36852,5
1169751853,36835,-1
1169751853,36786,2
1169751853,36769,-1
1169751853,37904,-1
1169751853,36896,5
1169751853,36839,2
1169751853,36763,-1
1169751853,36833,-1
1169751853,37905,2
1169751853,36779,2
1169751853,37901,-1
1169751853,36851,2
1169751853,36886,2
1169801752,37903,-1
1169801752,36899,-1
1169801752,36845,-1
1169801752,36844,2
1169801752,36837,-1
1169801752,37906,-1
1169801752,36834,-1
1169801752,36832,2
1169801752,36852,5
1169801752,36835,-1
1169801752,36786,2
1169801752,36769,-1
1169801752,37904,-1
1169801752,36896,5
1169801752,36839,2
1169801752,36763,-1
1169801752,36833,-1
1169801752,37905,-1
1169801752,36779,2
1169801752,37901,-1
1169801752,36851,2
1169801752,36801,2
1169801752,36886,2
1169801752,1,-1
1169801752,2,2
1169801752,3,2
1169801920,37903,-1
1169801920,36899,-1
1169801920,36845,-1
1169801920,36844,2
1169801920,36837,-1
1169801920,37906,-1
1169801920,36834,-1
1169801920,36832,2
1169801920,36852,5
1169801920,36835,-1
1169801920,36786,2
1169801920,36769,-1
1169801920,37904,-1
1169801920,36896,-1
1169801920,36839,2
1169801920,36763,-1
1169801920,36833,-1
1169801920,37905,-1
1169801920,36779,2
1169801920,37901,-1
1169801920,36851,2
1169801920,36801,2
1169801920,36886,2
1169801920,1,-1
1169801920,2,2
1169812109,37903,1
1169812109,36899,1
1169812109,36845,1
1169812109,36844,-1
1169812109,36837,1
1169812109,37906,1
1169812109,36834,1
1169812109,36832,-1
1169812109,36852,5
1169812109,36835,5
1169812109,36786,5
1169812109,36769,1
1169812109,37904,1
1169812109,36896,5
1169812109,36839,-1
1169812109,36763,1
1169812109,36833,1
1169812109,37905,1
1169812109,36779,-1
1169812109,37901,1
1169812109,37907,5
1169812109,36851,-1
1169812109,36886,-1
1169812109,1,1
1169812109,2,-1
1169812109,3,-1
1169921955,37903,1
1169921955,36899,1
1169921955,36845,1
1169921955,36844,1
1169921955,36837,5
1169921955,37906,2
1169921955,36834,1
1169921955,36852,1
1169921955,36835,1
1169921955,36832,1
1169921955,36786,2
1169921955,36769,1
1169921955,37904,1
1169921955,36896,1
1169921955,36839,2
1169921955,36763,1
1169921955,36833,1
1169921955,37905,1
1169921955,36779,1
1169921955,37901,1
1169921955,37907,-1
1169921955,36801,2
1169921955,2,1
1169921955,3,1
1169051939,37903,-1
1169051939,36899,-1
1169051939,36845,-1
1169051939,36844,2
1169051939,36837,-1
1169051939,37906,-1
1169051939,36834,-1
1169051939,36832,5
1169051939,36852,-1
1169051939,36835,-1
1169051939,36769,-1
1169051939,36786,-1
1169051939,37904,-1
1169051939,36896,-1
1169051939,36839,2
1169051939,36779,2
1169051939,36833,-1
1169051939,37905,-1
1169051939,37901,-1
1169051939,37907,-1
1169051939,36851,-1
1169051939,36886,2
1169051939,2,2
1169051939,3,2
1169052028,37903,1
1169052028,36899,1
1169052028,36845,1
1169052028,36844,2
1169052028,36837,1
1169052028,37906,1
1169052028,36834,1
1169052028,36832,2
1169052028,36852,1
1169052028,36835,1
1169052028,36769,1
1169052028,36786,2
1169052028,37904,1
1169052028,36896,1
1169052028,36839,2
1169052028,36779,2
1169052028,36833,1
1169052028,37905,1
1169052028,37901,1
1169052028,36898,1
1169052028,37907,1
1169052028,36851,1
1169052028,36886,2
1169052028,1,1
1169052028,2,-1
1169052028,3,2
1169041710,37903,-1
1169041710,36899,-1
1169041710,36845,-1
1169041710,36844,2
1169041710,36837,-1
1169041710,37906,-1
1169041710,36834,-1
1169041710,36832,5
1169041710,36852,-1
1169041710,36835,-1
1169041710,36769,-1
1169041710,36786,-1
1169041710,37904,-1
1169041710,36896,-1
1169041710,36839,2
1169041710,36779,2
1169041710,37905,-1
1169041710,37901,-1
1169041710,36898,-1
1169041710,37907,-1
1169041710,36851,-1
1169041710,36886,2
1169041710,2,5
1169041800,37903,-1
1169041800,36899,-1
1169041800,36845,-1
1169041800,36844,2
1169041800,36837,-1
1169041800,37906,-1
1169041800,36834,-1
1169041800,36832,5
1169041800,36852,-1
1169041800,36835,-1
1169041800,36769,-1
1169041800,36786,-1
1169041800,36896,-1
1169041800,36839,2
1169041800,36763,-1
1169041800,36779,2
1169041800,36833,-1
1169041800,37905,-1
1169041800,37901,-1
1169041800,36898,-1
1169041800,37907,-1
1169041800,36851,-1
1169041800,36886,2
1169041800,2,5
1169041800,3,5
1169052118,37903,-1
1169052118,36899,-1
1169052118,36845,-1
1169052118,36844,2
1169052118,36837,-1
1169052118,37906,-1
1169052118,36834,-1
1169052118,36832,2
1169052118,36852,-1
1169052118,36835,-1
1169052118,36769,-1
1169052118,36786,2
1169052118,37904,-1
1169052118,36896,-1
1169052118,36839,2
1169052118,36779,2
1169052118,36833,-1
1169052118,37905,-1
1169052118,37901,-1
1169052118,36898,-1
1169052118,37907,-1
1169052118,36851,-1
1169052118,36886,2
1169052118,1,-1
1169052140,37903,-1
1169052140,36899,-1
1169052140,36845,-1
1169052140,36844,2
1169052140,36837,-1
1169052140,37906,-1
1169052140,36834,-1
1169052140,36832,2
1169052140,36852,-1
1169052140,36835,-1
1169052140,36769,-1
1169052140,36786,2
1169052140,37904,-1
1169052140,36896,-1
1169052140,36839,2
1169052140,36763,-1
1169052140,36779,2
1169052140,37905,-1
1169052140,37901,-1
1169052140,36898,-1
1169052140,37907,-1
1169052140,36851,-1
1169052140,36886,2
1169052156,37903,-1
1169052156,36899,-1
1169052156,36845,-1
1169052156,36844,2
1169052156,36837,-1
1169052156,37906,-1
1169052156,36834,-1
1169052156,36832,2
1169052156,36852,-1
1169052156,36835,-1
1169052156,36769,-1
1169052156,36786,2
1169052156,37904,-1
1169052156,36896,-1
1169052156,36839,2
1169052156,36763,-1
1169052156,36779,2
1169052156,36833,-1
1169052156,37905,-1
1169052156,37901,-1
1169052156,36898,-1
1169052156,37907,-1
1169052156,36851,-1
1169052156,36801,-1
1169052156,36793,-1
1169052156,1,-1
1169041831,37903,-1
1169041831,36899,-1
1169041831,36845,-1
1169041831,36844,2
1169041831,36837,-1
1169041831,37906,-1
1169041831,36834,-1
1169041831,36832,1
1169041831,36852,-1
1169041831,36835,-1
1169041831,36769,-1
1169041831,36786,-1
1169041831,37904,-1
1169041831,36896,-1
1169041831,36839,2
1169041831,36779,2
1169041831,36833,-1
1169041831,37905,-1
1169041831,37901,-1
1169041831,36898,-1
1169041831,37907,-1
1169041831,36851,-1
1169041831,36801,-1
1169041831,36886,1
1169041831,2,1
1169041831,3,5
1169052223,37903,1
1169052223,36899,1
1169052223,36845,1
1169052223,36844,2
1169052223,36837,1
1169052223,37906,1
1169052223,36834,1
1169052223,36832,5
1169052223,36852,5
1169052223,36835,1
1169052223,36769,1
1169052223,36786,2
1169052223,37904,1
1169052223,36896,1
1169052223,36839,-1
1169052223,36763,1
1169052223,36779,2
1169052223,36833,1
1169052223,37905,1
1169052223,37901,1
1169052223,36898,1
1169052223,37907,1
1169052223,36851,-1
1169052223,36801,2
1169052223,36793,1
1169052223,36886,2
1169052223,1,1
1169052223,2,5
1169052223,3,5
1169430020,37903,5
1169430020,36899,5
1169430020,36845,5
1169430020,36844,1
1169430020,36837,1
1169430020,37906,-1
1169430020,36834,-1
1169430020,36832,1
1169430020,36835,5
1169430020,36852,-1
1169430020,36786,2
1169430020,36769,-1
1169430020,37904,-1
1169430020,36896,1
1169430020,36839,1
1169430020,36763,1
1169430020,36833,1
1169430020,37905,1
1169430020,36779,1
1169430020,37901,1
1169430020,37907,1
1169430020,36851,1
1169430020,3,1
1169832109,37903,1
1169832109,36899,1
1169832109,36845,1
1169832109,36844,-1
1169832109,36837,1
1169832109,37906,-1
1169832109,36834,1
1169832109,36832,-1
1169832109,36852,1
1169832109,36835,1
1169832109,36786,-1
1169832109,36769,1
1169832109,37904,1
1169832109,36896,1
1169832109,36839,-1
1169832109,36763,1
1169832109,36833,1
1169832109,37905,1
1169832109,36779,-1
1169832109,37901,1
1169832109,36898,1
1169832109,37907,1
1169832109,36851,1
1169832109,36801,1
1169832109,36886,-1
1169832109,1,1
1169832109,2,-1
1169832109,3,1
1169832232,37903,-1
1169832232,36899,-1
1169832232,36845,-1
1169832232,36844,-1
1169832232,36837,1
1169832232,37906,-1
1169832232,36834,1
1169832232,36832,-1
1169832232,36852,1
1169832232,36835,1
1169832232,36786,-1
1169832232,36769,1
1169832232,37904,1
1169832232,36839,-1
1169832232,36833,-1
1169832232,37905,1
1169832232,36779,-1
1169832232,37901,1
1169832232,36898,1
1169832232,37907,1
1169832232,36851,-1
1169832232,36801,-1
1169832232,36886,-1
1169832232,2,-1
1169832232,3,-1
1169832157,37903,-1
1169832157,36899,-1
1169832157,36845,-1
1169832157,36844,1
1169832157,36837,-1
1169832157,37906,-1
1169832157,36834,-1
1169832157,36832,1
1169832157,36852,-1
1169832157,36835,-1
1169832157,36786,1
1169832157,36769,-1
1169832157,37904,-1
1169832157,36896,-1
1169832157,36839,1
1169832157,36763,-1
1169832157,36833,1
1169832157,37905,1
1169832157,36779,1
1169832157,37901,1
1169832157,36898,-1
1169832157,37907,-1
1169832157,36851,-1
1169832157,36801,1
1169832157,36886,1
1169832157,1,-1
1169832157,2,1
1169832157,3,1
1169961822,37903,-1
1169961822,36899,-1
1169961822,36845,-1
1169961822,36844,2
1169961822,36837,-1
1169961822,37906,-1
1169961822,36834,-1
1169961822,36852,-1
1169961822,36835,-1
1169961822,36832,-1
1169961822,36786,-1
1169961822,36769,-1
1169961822,37904,-1
1169961822,36839,2
1169961822,37905,-1
1169961822,36779,-1
1169961822,37901,-1
1169961822,37907,-1
1169961822,3,5
1169962009,37903,1
1169962009,36899,1
1169962009,36845,1
1169962009,36844,-1
1169962009,36837,-1
1169962009,37906,-1
1169962009,36834,-1
1169962009,36852,-1
1169962009,36835,-1
1169962009,36832,-1
1169962009,36786,-1
1169962009,36769,-1
1169962009,37904,-1
1169962009,36896,-1
1169962009,36839,2
1169962009,36763,-1
1169962009,37905,-1
1169962009,36779,-1
1169962009,37901,-1
1169962009,36898,-1
1169962009,37907,-1
1169962009,36851,-1
1169962009,1,5
1169982225,37903,-1
1169982225,36899,-1
1169982225,36845,-1
1169982225,36844,1
1169982225,36837,-1
1169982225,37906,-1
1169982225,36834,-1
1169982225,36852,-1
1169982225,36835,-1
1169982225,36832,1
1169982225,36786,1
1169982225,36769,-1
1169982225,37904,-1
1169982225,36896,-1
1169982225,36839,1
1169982225,36763,-1
1169982225,37905,-1
1169982225,36779,1
1169982225,37901,-1
1169982225,36851,-1
1169982225,1,-1
1169982225,2,1
1169982225,3,1
1169982212,37903,1
1169982212,36899,1
1169982212,36845,1
1169982212,36844,1
1169982212,36837,1
1169982212,37906,1
1169982212,36834,1
1169982212,36852,1
1169982212,36835,1
1169982212,36832,1
1169982212,36786,1
1169982212,36769,1
1169982212,37904,1
1169982212,36839,-1
1169982212,36763,1
1169982212,37905,1
1169982212,36779,1
1169982212,37901,1
1169982212,36898,1
1169982212,37907,1
1169982212,36851,1
1169982158,37903,-1
1169982158,36899,-1
1169982158,36845,-1
1169982158,36844,1
1169982158,36837,-1
1169982158,37906,-1
1169982158,36834,-1
1169982158,36852,-1
1169982158,36835,-1
1169982158,36832,1
1169982158,36786,1
1169982158,36769,-1
1169982158,37904,-1
1169982158,36896,-1
1169982158,36839,1
1169982158,36763,-1
1169982158,37905,-1
1169982158,36779,1
1169982158,37901,-1
1169982158,36898,-1
1169982158,37907,-1
1169982158,36851,-1
1169982158,1,-1
1169982158,2,1
1169982158,3,1
1169982243,37903,-1
1169982243,36899,-1
1169982243,36845,-1
1169982243,36844,1
1169982243,36837,-1
1169982243,37906,-1
1169982243,36834,-1
1169982243,36852,-1
1169982243,36835,-1
1169982243,36832,1
1169982243,36786,1
1169982243,36769,-1
1169982243,37904,-1
1169982243,36839,1
1169982243,36763,-1
1169982243,36833,-1
1169982243,37905,-1
1169982243,36779,1
1169982243,37901,-1
1169982243,36898,-1
1169982243,37907,-1
1169982243,36851,1
1169982243,2,1
1169982301,37903,1
1169982301,36899,1
1169982301,36845,1
1169982301,36844,1
1169982301,36837,-1
1169982301,37906,5
1169982301,36834,5
1169982301,36852,5
1169982301,36835,5
1169982301,36832,1
1169982301,36786,1
1169982301,36769,5
1169982301,37904,5
1169982301,36896,5
1169982301,36839,1
1169982301,36763,-1
1169982301,36833,5
1169982301,37905,5
1169982301,36779,1
1169982301,37901,-1
1169982301,2,1
1169982315,37903,-1
1169982315,36899,-1
1169982315,36845,-1
1169982315,36844,1
1169982315,36837,-1
1169982315,37906,-1
1169982315,36834,-1
1169982315,36852,-1
1169982315,36835,-1
1169982315,36832,-1
1169982315,36786,1
1169982315,36769,-1
1169982315,37904,-1
1169982315,36896,-1
1169982315,36839,1
1169982315,36763,-1
1169982315,37905,-1
1169982315,36779,1
1169982315,37901,-1
1169982315,36898,-1
1169982315,37907,-1
1169982315,2,1
1169982327,37903,-1
1169982327,36899,-1
1169982327,36845,-1
1169982327,36844,1
1169982327,36837,-1
1169982327,37906,-1
1169982327,36834,-1
1169982327,36852,-1
1169982327,36835,-1
1169982327,36832,1
1169982327,36786,1
1169982327,36769,-1
1169982327,37904,-1
1169982327,36896,-1
1169982327,36839,1
1169982327,36763,-1
1169982327,36833,-1
1169982327,37905,-1
1169982327,36779,1
1169982327,37901,-1
1169982327,36898,-1
1169982327,37907,-1
1169982327,36851,-1
1169982327,36801,-1
1169982327,1,-1
1169982327,2,1
1169982327,3,1
1169982134,37903,-1
1169982134,36899,-1
1169982134,36845,-1
1169982134,36844,-1
1169982134,36837,-1
1169982134,37906,-1
1169982134,36834,-1
1169982134,36852,-1
1169982134,36835,-1
1169982134,36832,-1
1169982134,36786,-1
1169982134,36769,-1
1169982134,36839,1
1169982134,36763,-1
1169982134,37905,-1
1169982134,36779,-1
1169982134,37901,-1
1169982134,36851,-1
1169982134,1,-1
1170182227,37903,1
1170182227,36899,1
1170182227,36845,1
1170182227,36844,2
1170182227,36837,1
1170182227,37906,1
1170182227,36834,1
1170182227,36832,5
1170182227,36852,1
1170182227,36786,2
1170182227,36769,1
1170182227,37904,1
1170182227,36839,-1
1170182227,37905,1
1170182227,36779,2
1170182227,1,1
1170182227,2,-1
1170182227,3,-1
1170182157,37903,1
1170182157,36899,1
1170182157,36845,1
1170182157,36844,2
1170182157,36837,1
1170182157,37906,1
1170182157,36834,1
1170182157,36835,1
1170182157,36832,5
1170182157,36852,1
1170182157,36786,2
1170182157,36769,1
1170182157,37904,1
1170182157,36896,1
1170182157,36839,2
1170182157,36763,1
1170182157,36833,1
1170182157,37905,1
1170182157,36779,2
1170182157,37901,1
1170182157,36851,1
1170182157,1,1
1170182157,2,5
1170182242,37903,5
1170182242,36899,5
1170182242,36845,5
1170182242,36844,2
1170182242,36837,1
1170182242,37906,1
1170182242,36834,1
1170182242,36835,1
1170182242,36832,1
1170182242,36852,5
1170182242,36786,2
1170182242,36769,1
1170182242,37904,1
1170182242,36896,1
1170182242,36839,2
1170182242,37905,-1
1170182242,36779,2
1170182242,37901,1
1170182120,37903,1
1170182120,36899,1
1170182120,36845,1
1170182120,36844,-1
1170182120,36837,1
1170182120,37906,1
1170182120,36834,5
1170182120,36835,1
1170182120,36832,5
1170182120,36852,1
1170182120,36786,-1
1170182120,36769,1
1170182120,37904,1
1170182120,36896,5
1170182120,36839,-1
1170182120,36763,1
1170182120,36833,1
1170182120,37905,1
1170182120,36779,-1
1170182120,37901,1
1170182120,36898,-1
1170182120,36851,1
1170182120,1,1
1170182120,2,-1
1170182120,3,-1
1170182142,37903,-1
1170182142,36899,-1
1170182142,36845,-1
1170182142,36844,2
1170182142,36837,-1
1170182142,37906,-1
1170182142,36834,5
1170182142,36835,-1
1170182142,36852,-1
1170182142,36786,2
